Wavelength [nm],Absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,
283.000,1.432527,1.416671,1.427892,1.425673,1.448399,1.426439,1.428523,1.431173,1.443466,1.433309,1.449714,1.411747,1.463366,1.43721,1.464601,1.439824,1.437562,1.423237,1.445674,1.489121,1.494967,1.487167,1.440144,1.448632,1.479967,1.456491,1.477306,1.482968,1.456401,1.453047,1.468996,1.463646,1.485384,1.486416,1.489175,1.49085,1.474822,1.476429,1.488649,1.47319,1.493207,1.454032,1.470826,1.509398,1.496809,1.480672,1.496667,1.476874,1.472765,1.480796,1.492342,1.493999,1.486402,1.475867,1.501146,1.477613,1.495956,1.47984,1.499297,1.496366,1.481482,1.506289,1.491573,1.479424,1.475801,1.494195,1.494329,1.501201,1.492737,1.483668,1.495234,1.511084,1.511232,1.489399,1.516671,1.493678,1.491292,1.505767,1.501559,1.490461,1.497275,1.501004,1.503277,1.514882,1.499146,1.492338,1.497001,1.493497,1.503232,1.496358,1.484933,1.486771,1.506267,1.490226,1.507639,1.502522,1.491872,1.509647,1.509723,1.49699,1.512148,1.521316,1.510147,1.506262,1.493121,1.523887,1.510764,1.517034,1.497749,1.49837,1.516609,1.491379,1.510358,1.493945,
284.000,1.40451,1.405366,1.407866,1.400652,1.421838,1.420192,1.433031,1.446833,1.399673,1.398531,1.4409,1.448921,1.436397,1.434947,1.439135,1.462607,1.460092,1.444294,1.431653,1.45718,1.43274,1.425076,1.434015,1.440297,1.452594,1.471146,1.427504,1.446993,1.447571,1.432956,1.439703,1.466136,1.436807,1.447793,1.437348,1.459955,1.46839,1.454168,1.45735,1.454593,1.441075,1.448227,1.457128,1.469006,1.455069,1.460244,1.468071,1.457113,1.464233,1.457937,1.467207,1.444718,1.461069,1.469196,1.482583,1.455477,1.454265,1.477957,1.467237,1.482601,1.462369,1.468724,1.447989,1.453852,1.477754,1.461182,1.451356,1.476961,1.46507,1.483951,1.483417,1.466686,1.45975,1.471354,1.472223,1.47818,1.479286,1.466969,1.465936,1.47659,1.458186,1.47628,1.464671,1.486681,1.451126,1.47705,1.481772,1.462579,1.484749,1.488437,1.45503,1.466606,1.473576,1.466623,1.479109,1.486863,1.469979,1.477553,1.468986,1.481888,1.451262,1.458822,1.495727,1.474643,1.476877,1.471997,1.476187,1.473779,1.490345,1.468038,1.463246,1.470915,1.480355,1.473167,
285.000,1.408211,1.38626,1.39643,1.412478,1.420236,1.415401,1.40729,1.418845,1.419208,1.417724,1.421507,1.40334,1.411112,1.44529,1.412443,1.401949,1.451552,1.426051,1.43287,1.410494,1.4429,1.425915,1.436799,1.43854,1.430504,1.425827,1.434955,1.424432,1.42212,1.456926,1.431892,1.459778,1.450116,1.429512,1.446704,1.443925,1.462955,1.442639,1.437051,1.445089,1.440739,1.439871,1.468026,1.464151,1.451171,1.441249,1.452566,1.446277,1.449964,1.456648,1.464665,1.456218,1.461045,1.457813,1.468843,1.442182,1.450821,1.464713,1.463199,1.454713,1.457078,1.486166,1.464189,1.450343,1.454228,1.464705,1.463083,1.458856,1.46997,1.458605,1.486537,1.453146,1.455534,1.47595,1.464117,1.469712,1.465823,1.457723,1.460341,1.466588,1.449097,1.47309,1.458254,1.475968,1.458159,1.47875,1.461576,1.458315,1.466741,1.454727,1.476524,1.45279,1.458543,1.483033,1.478689,1.472697,1.45531,1.460131,1.464223,1.461555,1.457032,1.462366,1.472365,1.466815,1.461746,1.469565,1.469676,1.461288,1.466146,1.436852,1.46892,1.459618,1.461259,1.459101,
286.000,1.385706,1.378575,1.407938,1.386601,1.395544,1.405095,1.397578,1.397772,1.40383,1.403569,1.39474,1.407567,1.43003,1.374887,1.438477,1.384218,1.390383,1.396914,1.396088,1.460993,1.421857,1.440524,1.40699,1.40216,1.436141,1.407115,1.432,1.44054,1.435929,1.42793,1.443183,1.431515,1.413589,1.439342,1.433928,1.429768,1.435212,1.434163,1.420079,1.445066,1.430914,1.447733,1.452858,1.451851,1.442153,1.450024,1.443536,1.417689,1.429318,1.457073,1.449083,1.443966,1.450003,1.440354,1.471065,1.448604,1.456458,1.440774,1.443904,1.433506,1.422597,1.443017,1.456801,1.44769,1.430681,1.42741,1.444594,1.449496,1.45748,1.473809,1.439983,1.455211,1.460643,1.44974,1.455116,1.446162,1.4423,1.451504,1.450853,1.441396,1.452855,1.452831,1.449511,1.44628,1.455546,1.441509,1.467338,1.443444,1.433552,1.457632,1.452255,1.463473,1.451637,1.480508,1.438284,1.444209,1.440621,1.438932,1.451586,1.467483,1.461605,1.440817,1.459799,1.452904,1.445543,1.451917,1.458727,1.461005,1.445833,1.474189,1.464024,1.451164,1.455315,1.453514,
287.000,1.383207,1.387893,1.37991,1.387044,1.390311,1.386331,1.386016,1.383352,1.392236,1.385318,1.401971,1.408315,1.387831,1.420948,1.404454,1.423011,1.419714,1.415798,1.404102,1.406069,1.396966,1.40254,1.408472,1.415385,1.398672,1.420218,1.412645,1.401881,1.409831,1.398758,1.415776,1.434614,1.417322,1.434206,1.424955,1.413847,1.444789,1.396318,1.424244,1.413396,1.427137,1.414996,1.425916,1.425,1.425299,1.439892,1.413676,1.415831,1.407018,1.413081,1.414027,1.407709,1.413381,1.428574,1.426392,1.421216,1.425943,1.431617,1.423282,1.440087,1.424144,1.423315,1.416531,1.416456,1.419001,1.432594,1.427563,1.434207,1.43469,1.434432,1.428092,1.430432,1.433754,1.413671,1.434767,1.446404,1.434883,1.439213,1.437448,1.439606,1.438497,1.434264,1.423041,1.43644,1.437024,1.438913,1.433854,1.449814,1.427632,1.43995,1.440581,1.443213,1.435882,1.430672,1.434467,1.426605,1.433517,1.423375,1.4278,1.435039,1.42309,1.413696,1.439742,1.431024,1.431129,1.448461,1.426475,1.43773,1.422977,1.439698,1.434723,1.42135,1.433694,1.434043,
288.000,1.390006,1.393631,1.405521,1.416626,1.429792,1.400359,1.40325,1.425802,1.397913,1.42475,1.406532,1.393227,1.42197,1.423843,1.393444,1.396463,1.408206,1.411162,1.417957,1.404814,1.429727,1.415989,1.407962,1.40638,1.42659,1.403818,1.434323,1.407371,1.409124,1.431514,1.420375,1.431584,1.417305,1.434281,1.424537,1.429662,1.41954,1.432464,1.43773,1.436642,1.439999,1.435688,1.430266,1.436481,1.420321,1.429909,1.423444,1.422353,1.424755,1.451839,1.42486,1.426463,1.430927,1.430853,1.430501,1.442818,1.440772,1.436281,1.405649,1.427179,1.451363,1.436929,1.408001,1.439976,1.435616,1.424514,1.448268,1.431404,1.430484,1.423471,1.438762,1.435499,1.44746,1.441832,1.448893,1.451753,1.440188,1.450322,1.431096,1.436553,1.43706,1.42663,1.443036,1.422794,1.444761,1.427821,1.437123,1.429853,1.454158,1.449214,1.455362,1.433003,1.445352,1.422769,1.422616,1.444272,1.450954,1.432027,1.445233,1.456637,1.437533,1.456151,1.420043,1.453994,1.447982,1.442105,1.432725,1.445245,1.45079,1.458383,1.434601,1.442773,1.442571,1.440293,
289.000,1.400161,1.407197,1.404611,1.418617,1.410971,1.403793,1.411939,1.423458,1.407878,1.40515,1.390899,1.41462,1.428518,1.408676,1.45778,1.435227,1.384588,1.404027,1.402548,1.439282,1.416609,1.441384,1.416676,1.412447,1.449801,1.425067,1.422525,1.438844,1.437741,1.39985,1.420809,1.447899,1.426488,1.444757,1.429316,1.430797,1.43068,1.440408,1.419183,1.425395,1.41015,1.432503,1.436551,1.417357,1.419217,1.420633,1.435433,1.439631,1.422708,1.44215,1.425373,1.443099,1.443071,1.440687,1.451799,1.423966,1.445943,1.4348,1.435217,1.424184,1.426439,1.430128,1.434401,1.444083,1.456182,1.445617,1.444909,1.43544,1.446148,1.442382,1.45598,1.432312,1.440603,1.42974,1.440653,1.442751,1.446691,1.435938,1.415909,1.452489,1.430233,1.445419,1.434892,1.456855,1.436364,1.457431,1.44393,1.446655,1.462253,1.430767,1.440887,1.459068,1.437324,1.423381,1.4617,1.469542,1.426969,1.462032,1.419687,1.432743,1.431338,1.430212,1.458243,1.460427,1.443341,1.453222,1.446932,1.433892,1.437719,1.443681,1.445931,1.462034,1.447939,1.431025,
290.000,1.39161,1.406873,1.387458,1.408241,1.389935,1.415442,1.417053,1.424959,1.406343,1.408183,1.424168,1.405864,1.384428,1.440453,1.411182,1.433371,1.429698,1.441698,1.438884,1.407971,1.41628,1.39549,1.441506,1.432825,1.425143,1.430158,1.398335,1.410309,1.418295,1.424569,1.398268,1.414608,1.433776,1.417048,1.420947,1.428034,1.429298,1.43762,1.423082,1.421876,1.433959,1.431521,1.450522,1.444382,1.436684,1.429543,1.420028,1.443758,1.426375,1.4458,1.436333,1.43374,1.43887,1.450419,1.441611,1.439072,1.424606,1.431951,1.424996,1.428134,1.452508,1.436327,1.442174,1.442627,1.439961,1.422508,1.4338,1.419734,1.440978,1.433246,1.438609,1.455431,1.437514,1.422504,1.436549,1.450288,1.445682,1.44015,1.442911,1.458238,1.432926,1.435032,1.4492,1.44075,1.431449,1.437514,1.437078,1.417723,1.411796,1.450162,1.436582,1.444696,1.45931,1.445433,1.439636,1.453187,1.448043,1.462057,1.438239,1.449245,1.440014,1.438672,1.432383,1.431955,1.453767,1.457263,1.4419,1.453995,1.436152,1.436149,1.4469,1.446642,1.442324,1.439127,
291.000,1.397549,1.411293,1.392971,1.401891,1.406405,1.395926,1.387705,1.392742,1.412498,1.416892,1.419524,1.390038,1.404314,1.410296,1.384867,1.391974,1.409366,1.387513,1.414479,1.388395,1.440734,1.395469,1.406749,1.405743,1.431124,1.40808,1.421179,1.405905,1.409914,1.41364,1.422466,1.417058,1.415254,1.426448,1.414578,1.424107,1.427056,1.416629,1.412372,1.432239,1.425126,1.428653,1.422367,1.413408,1.416056,1.393045,1.427313,1.411911,1.435901,1.417189,1.417581,1.420796,1.41814,1.433864,1.445479,1.429042,1.427867,1.429647,1.431812,1.423635,1.430666,1.428091,1.422213,1.419362,1.419288,1.425518,1.416427,1.431513,1.44669,1.432372,1.436424,1.413188,1.419938,1.431492,1.435725,1.433171,1.442054,1.433605,1.437969,1.409629,1.415889,1.419321,1.433085,1.420314,1.433679,1.410629,1.43613,1.430376,1.452074,1.412882,1.432246,1.42356,1.425595,1.420425,1.441299,1.433216,1.430504,1.433381,1.436944,1.420972,1.432724,1.437088,1.422352,1.458379,1.439085,1.421642,1.436713,1.429523,1.428435,1.432168,1.428791,1.43914,1.431612,1.442242,
292.000,1.398796,1.384773,1.399854,1.407677,1.384186,1.387753,1.394733,1.390318,1.369031,1.37341,1.363823,1.402521,1.396997,1.39026,1.40332,1.401134,1.39853,1.377501,1.390716,1.419841,1.405857,1.412776,1.378646,1.382739,1.413893,1.398805,1.410378,1.403224,1.412061,1.387589,1.393311,1.421107,1.416534,1.413032,1.412201,1.411394,1.421215,1.406986,1.395429,1.409016,1.411866,1.408359,1.398806,1.407466,1.412451,1.390101,1.408801,1.412221,1.422002,1.407621,1.394886,1.395691,1.442093,1.41584,1.417843,1.413221,1.401102,1.388794,1.405201,1.416088,1.404775,1.417549,1.387084,1.429063,1.420273,1.429957,1.393023,1.409032,1.401083,1.412464,1.417072,1.415843,1.416298,1.421138,1.43065,1.421301,1.412807,1.408363,1.416934,1.399327,1.411807,1.416093,1.425602,1.39998,1.396194,1.419625,1.425691,1.417119,1.414581,1.416124,1.421272,1.420809,1.42431,1.424206,1.401531,1.416233,1.404206,1.421326,1.433184,1.423983,1.421301,1.421854,1.421039,1.418052,1.404529,1.407433,1.421308,1.424498,1.420125,1.421644,1.416591,1.384987,1.430319,1.408957,
293.000,1.397506,1.369209,1.376896,1.381692,1.384487,1.369205,1.381113,1.392974,1.384009,1.375892,1.412692,1.397251,1.372494,1.409238,1.373918,1.414677,1.397626,1.401007,1.404888,1.388989,1.380647,1.369451,1.404596,1.400679,1.376859,1.401269,1.364573,1.401258,1.389352,1.388588,1.376618,1.392817,1.385063,1.389116,1.392953,1.414024,1.389312,1.409578,1.396526,1.385167,1.408802,1.393174,1.413396,1.396468,1.384605,1.396988,1.396413,1.384645,1.381255,1.393027,1.409092,1.400555,1.397703,1.417841,1.392751,1.380596,1.380664,1.391724,1.388407,1.405394,1.380503,1.377018,1.409129,1.393304,1.401339,1.389459,1.368426,1.392737,1.396718,1.40509,1.400999,1.389007,1.396816,1.397287,1.381118,1.385337,1.401206,1.397104,1.396929,1.384908,1.404548,1.40502,1.392639,1.400159,1.404629,1.409467,1.39701,1.397213,1.396323,1.384866,1.396743,1.393164,1.405259,1.401582,1.391912,1.409516,1.392673,1.388884,1.418214,1.405674,1.389142,1.381188,1.396809,1.405189,1.396635,1.401176,1.400811,1.401626,1.409903,1.384945,1.396984,1.392192,1.381282,1.396821,
294.000,1.3849,1.393485,1.414311,1.389427,1.405651,1.406069,1.405902,1.401368,1.409896,1.422942,1.405088,1.410001,1.43213,1.409615,1.398203,1.38105,1.385032,1.40575,1.413867,1.436586,1.423353,1.423542,1.413772,1.409625,1.427758,1.405681,1.450411,1.409991,1.410361,1.409989,1.41454,1.431758,1.42319,1.414625,1.427664,1.405538,1.414539,1.414128,1.422754,1.397304,1.445106,1.40583,1.42276,1.445488,1.441197,1.409999,1.436157,1.436446,1.410036,1.418764,1.418262,1.422621,1.427492,1.427044,1.427405,1.43654,1.423383,1.440679,1.432018,1.423005,1.431979,1.42771,1.409797,1.422908,1.43226,1.418994,1.43182,1.427709,1.418793,1.422724,1.43201,1.427487,1.431665,1.418793,1.432177,1.410111,1.414292,1.414448,1.422772,1.41895,1.449826,1.440951,1.455272,1.445201,1.431872,1.431638,1.43188,1.41435,1.440957,1.431933,1.440964,1.423139,1.436224,1.418596,1.440661,1.422932,1.422965,1.431973,1.431679,1.427641,1.418746,1.418859,1.441016,1.418539,1.427418,1.418624,1.436115,1.409782,1.418872,1.427558,1.427426,1.418612,1.427767,1.423084,
295.000,1.382841,1.394241,1.385395,1.398365,1.390444,1.402293,1.39818,1.381564,1.389581,1.38925,1.383027,1.407492,1.396143,1.395191,1.437778,1.417863,1.400144,1.416439,1.386354,1.40516,1.414187,1.419216,1.387115,1.395927,1.409947,1.407822,1.391994,1.411918,1.419533,1.393423,1.401363,1.398623,1.406246,1.424517,1.42418,1.403225,1.415666,1.407395,1.394419,1.382003,1.394135,1.407301,1.411714,1.410857,1.419233,1.412053,1.393716,1.406841,1.390169,1.410712,1.399188,1.39538,1.406621,1.398231,1.407015,1.406137,1.429087,1.39846,1.410126,1.42061,1.406716,1.410647,1.412367,1.394332,1.442478,1.419286,1.390454,1.423387,1.42442,1.398925,1.424128,1.406864,1.394211,1.415137,1.415236,1.39836,1.411504,1.420185,1.399579,1.424544,1.388936,1.419515,1.431767,1.398551,1.424483,1.407643,1.406423,1.416612,1.415055,1.402408,1.410458,1.410785,1.402179,1.407201,1.389425,1.410798,1.402306,1.411222,1.406284,1.428394,1.40195,1.406507,1.414907,1.411638,1.415882,1.416234,1.394064,1.390642,1.433133,1.411522,1.411294,1.406481,1.419983,1.415307,
296.000,1.394204,1.385761,1.386027,1.381943,1.397816,1.384893,1.374738,1.373128,1.376741,1.385915,1.41711,1.394838,1.362044,1.410246,1.378402,1.411878,1.403997,1.404556,1.397297,1.372622,1.382371,1.387573,1.419788,1.427548,1.385848,1.404575,1.382672,1.404719,1.373993,1.378323,1.374145,1.420004,1.393971,1.405959,1.394893,1.396758,1.40655,1.400499,1.411788,1.385827,1.414908,1.401959,1.409553,1.409294,1.40591,1.409219,1.397181,1.414337,1.398014,1.388907,1.409349,1.42819,1.401597,1.397728,1.410011,1.402315,1.413988,1.419612,1.38975,1.418396,1.405059,1.397004,1.419018,1.411693,1.408913,1.39422,1.424208,1.384316,1.40091,1.415164,1.400043,1.405327,1.41099,1.398777,1.41053,1.393237,1.406397,1.406056,1.433037,1.410262,1.393795,1.39979,1.392321,1.424021,1.403659,1.428285,1.402215,1.423068,1.40547,1.411086,1.401827,1.397897,1.41272,1.400173,1.402636,1.398844,1.398011,1.403709,1.393529,1.396841,1.395532,1.392889,1.395581,1.415771,1.414026,1.41383,1.411175,1.40681,1.392087,1.419034,1.41012,1.394219,1.414392,1.396914,
297.000,1.418121,1.423667,1.413592,1.433714,1.414144,1.408415,1.385842,1.400583,1.406858,1.413738,1.434698,1.38423,1.426462,1.395909,1.423683,1.396159,1.386322,1.403591,1.394449,1.423444,1.442108,1.412333,1.399712,1.390945,1.433605,1.399862,1.423052,1.410233,1.40147,1.421712,1.427535,1.421105,1.421753,1.43812,1.39797,1.409913,1.430888,1.399644,1.419271,1.414389,1.408642,1.422001,1.40786,1.411225,1.422577,1.408969,1.400413,1.407891,1.419767,1.419132,1.394296,1.412405,1.419243,1.41956,1.41336,1.422546,1.427668,1.411538,1.428206,1.416805,1.405568,1.402326,1.420987,1.41985,1.422062,1.44204,1.412469,1.419061,1.417481,1.416708,1.404761,1.409709,1.418031,1.440825,1.427459,1.414674,1.426305,1.425914,1.409287,1.431767,1.404483,1.401973,1.413199,1.417766,1.401954,1.415099,1.428833,1.415839,1.413529,1.415441,1.417869,1.421518,1.445003,1.401861,1.407061,1.448355,1.410892,1.382195,1.424246,1.416165,1.44626,1.402798,1.397641,1.434967,1.41243,1.425169,1.417267,1.41087,1.423863,1.422615,1.405406,1.432647,1.4219,1.419304,
298.000,1.406004,1.403878,1.410021,1.413975,1.409662,1.402774,1.412835,1.39491,1.410228,1.40234,1.404737,1.421848,1.40399,1.387844,1.436008,1.419038,1.422274,1.405995,1.410207,1.428768,1.391265,1.423182,1.392494,1.398632,1.406358,1.409359,1.393832,1.413367,1.440117,1.376994,1.391658,1.404797,1.398297,1.421734,1.422385,1.41065,1.407289,1.398312,1.397549,1.405386,1.423652,1.407958,1.410677,1.419763,1.417648,1.411744,1.414568,1.401101,1.424061,1.411219,1.400465,1.414897,1.41954,1.425774,1.410412,1.404146,1.419282,1.409191,1.409703,1.413691,1.421766,1.395161,1.407322,1.394219,1.414431,1.415442,1.422791,1.400421,1.410048,1.399737,1.415604,1.422688,1.407115,1.413075,1.413328,1.409183,1.400314,1.403424,1.389573,1.415695,1.409255,1.421002,1.399094,1.425326,1.427484,1.397288,1.429867,1.396206,1.411741,1.395045,1.41306,1.405399,1.409084,1.420843,1.395211,1.432716,1.39465,1.401968,1.419231,1.385357,1.401962,1.39388,1.423074,1.406044,1.407848,1.436512,1.411539,1.397083,1.403097,1.419017,1.383697,1.408393,1.404294,1.414542,
299.000,1.412885,1.40446,1.434695,1.423831,1.402625,1.422741,1.405334,1.419213,1.401249,1.410842,1.413634,1.408804,1.384231,1.447676,1.398935,1.410655,1.452292,1.422998,1.447734,1.388859,1.392874,1.400767,1.452352,1.446981,1.393534,1.413182,1.404076,1.392839,1.396278,1.413794,1.422498,1.411627,1.414841,1.413165,1.413096,1.422579,1.417398,1.40188,1.433354,1.401337,1.436561,1.425687,1.427572,1.38241,1.42875,1.411032,1.416032,1.406332,1.417643,1.415057,1.410182,1.401683,1.41834,1.417352,1.407794,1.404664,1.416475,1.425945,1.4105,1.430462,1.413958,1.430791,1.422691,1.409026,1.431572,1.421818,1.43157,1.401928,1.433683,1.401692,1.433099,1.423436,1.391643,1.437746,1.400611,1.411933,1.401394,1.433648,1.402606,1.42654,1.418686,1.410688,1.422153,1.414528,1.424795,1.410167,1.423446,1.399206,1.416316,1.430513,1.431747,1.433683,1.416115,1.404131,1.417019,1.422861,1.454784,1.41539,1.41687,1.419826,1.396842,1.436505,1.417974,1.422356,1.415537,1.391453,1.416584,1.422698,1.400469,1.405189,1.430357,1.415354,1.397647,1.404956,
300.000,1.436678,1.447172,1.445092,1.452183,1.451988,1.410946,1.427206,1.460186,1.438876,1.419924,1.434882,1.397404,1.464944,1.436957,1.447267,1.430984,1.409297,1.412899,1.419739,1.458898,1.441229,1.453493,1.42552,1.401377,1.439906,1.424478,1.462984,1.437424,1.413074,1.465278,1.458105,1.46124,1.424113,1.447787,1.427344,1.466351,1.419858,1.431528,1.430169,1.423093,1.457896,1.437294,1.437449,1.454303,1.42981,1.441284,1.429387,1.457092,1.444537,1.434907,1.422155,1.443758,1.462824,1.456192,1.44696,1.445463,1.433757,1.443728,1.428129,1.432302,1.433546,1.423968,1.449543,1.415074,1.429995,1.425899,1.441352,1.432167,1.431311,1.450844,1.439458,1.439457,1.43702,1.425113,1.423333,1.467165,1.42619,1.432843,1.433255,1.449088,1.428942,1.437801,1.43679,1.439117,1.439417,1.442299,1.437449,1.436065,1.437049,1.448994,1.445928,1.433866,1.442163,1.439329,1.441636,1.440575,1.462228,1.425412,1.45104,1.453054,1.437933,1.434336,1.433816,1.434026,1.433256,1.416927,1.455426,1.428301,1.436797,1.436815,1.454503,1.453361,1.430623,1.430825,
301.000,1.414485,1.43165,1.425057,1.423672,1.452227,1.460997,1.400901,1.459328,1.418579,1.390994,1.422025,1.432214,1.43625,1.423991,1.43487,1.437886,1.423937,1.423612,1.411666,1.430888,1.403012,1.436661,1.39644,1.396303,1.427684,1.425869,1.41567,1.42005,1.427722,1.396563,1.40829,1.430012,1.406128,1.417991,1.415693,1.398944,1.423497,1.400265,1.438519,1.400153,1.423469,1.404603,1.430489,1.414343,1.416598,1.423557,1.442218,1.419277,1.402228,1.429512,1.408669,1.427579,1.430369,1.457937,1.43135,1.40992,1.398523,1.406116,1.41239,1.397077,1.42725,1.436618,1.423018,1.41879,1.421695,1.424732,1.399818,1.416895,1.425585,1.408219,1.420415,1.416528,1.41521,1.42096,1.399944,1.425986,1.423484,1.40487,1.420065,1.433689,1.423478,1.421341,1.417869,1.422905,1.40021,1.430354,1.416362,1.421459,1.411036,1.403929,1.415494,1.422997,1.436512,1.43568,1.41736,1.431761,1.414106,1.412208,1.430457,1.426747,1.433062,1.411125,1.41427,1.411714,1.416625,1.413382,1.439923,1.431704,1.401355,1.426441,1.426332,1.412419,1.416818,1.41301,
302.000,1.452261,1.449349,1.418684,1.465767,1.462481,1.43588,1.414661,1.447855,1.418139,1.426268,1.464684,1.412163,1.415675,1.454366,1.400863,1.408927,1.437748,1.462587,1.44909,1.422917,1.425618,1.401221,1.458187,1.453689,1.426979,1.437176,1.427734,1.410159,1.411971,1.422444,1.424064,1.437586,1.412866,1.449656,1.441165,1.421688,1.428979,1.394769,1.440722,1.420355,1.428579,1.423379,1.419323,1.426347,1.448027,1.414324,1.433317,1.425078,1.430191,1.446238,1.423243,1.426149,1.424186,1.425774,1.439805,1.423097,1.434296,1.402287,1.433615,1.421762,1.435478,1.432313,1.435158,1.444139,1.433041,1.430467,1.447396,1.419174,1.435393,1.406138,1.422227,1.429222,1.460988,1.440198,1.431832,1.419596,1.434701,1.442389,1.414475,1.440023,1.434918,1.439805,1.435495,1.430634,1.43327,1.450259,1.419536,1.438118,1.413104,1.430971,1.430535,1.402117,1.429668,1.423348,1.402732,1.419551,1.408271,1.438198,1.442309,1.416148,1.415481,1.426916,1.421265,1.446847,1.420836,1.411832,1.406335,1.418622,1.426984,1.436198,1.416897,1.428484,1.43107,1.428112,
303.000,1.442568,1.445409,1.467176,1.459683,1.483648,1.44307,1.436298,1.439998,1.453292,1.465823,1.442844,1.436435,1.461696,1.432034,1.422072,1.438026,1.428372,1.410214,1.415537,1.470649,1.456379,1.448719,1.435508,1.428479,1.453375,1.443464,1.473395,1.416165,1.447238,1.426434,1.454088,1.429321,1.438815,1.439956,1.445033,1.446009,1.440193,1.450742,1.444628,1.447895,1.432589,1.451226,1.459863,1.433185,1.447104,1.419241,1.442266,1.449,1.425645,1.446926,1.430996,1.444772,1.42837,1.459435,1.441781,1.469728,1.433658,1.437979,1.452865,1.426164,1.410131,1.468747,1.453583,1.460031,1.475921,1.451108,1.440679,1.443103,1.427257,1.432661,1.452943,1.456636,1.441645,1.43257,1.454523,1.415972,1.435409,1.402128,1.429982,1.435577,1.447667,1.431928,1.436271,1.430483,1.442348,1.419303,1.41961,1.434558,1.433281,1.439167,1.42837,1.423517,1.438483,1.422186,1.447704,1.394395,1.438112,1.435376,1.444342,1.45814,1.44239,1.426376,1.441933,1.443246,1.438119,1.411414,1.413838,1.447976,1.420024,1.440037,1.431376,1.444913,1.436224,1.449906,
