,6,
Wavenumbers [1/cm],Transmittance,
6291.514,0.06680991,
6289.585,0.06557804,
6287.656,0.06433418,
6285.727,0.06315991,
6283.799,0.06209053,
6281.870,0.06106223,
6279.941,0.06001931,
6278.013,0.05910644,
6276.084,0.05840229,
6274.155,0.05785965,
6272.226,0.05747623,
6270.298,0.05719027,
6268.369,0.05689056,
6266.440,0.05658429,
6264.511,0.05636623,
6262.583,0.05622564,
6260.654,0.05616578,
6258.725,0.05629622,
6256.796,0.05651407,
6254.868,0.05663313,
6252.939,0.05674155,
6251.010,0.05696912,
6249.082,0.05728883,
6247.153,0.05775177,
6245.224,0.05844239,
6243.295,0.05923397,
6241.367,0.0600602,
6239.438,0.06100143,
6237.509,0.06204573,
6235.580,0.06323621,
6233.652,0.06456149,
6231.723,0.06590589,
6229.794,0.06735062,
6227.866,0.06897555,
6225.937,0.07076897,
6224.008,0.0727382,
6222.079,0.0747852,
6220.151,0.07684873,
6218.222,0.07902646,
6216.293,0.08145602,
6214.364,0.08418026,
6212.436,0.08709577,
6210.507,0.09014399,
6208.578,0.09337214,
6206.650,0.09677092,
6204.721,0.1002743,
6202.792,0.10385,
6200.863,0.1075342,
6198.935,0.1114295,
6197.006,0.115535,
6195.077,0.1196705,
6193.148,0.1238225,
6191.220,0.1281931,
6189.291,0.1327607,
6187.362,0.1372947,
6185.434,0.1416677,
6183.505,0.1459137,
6181.576,0.1501158,
6179.647,0.1542004,
6177.719,0.1579881,
6175.790,0.1614477,
6173.861,0.1646217,
6171.932,0.1674692,
6170.004,0.1699229,
6168.075,0.1719044,
6166.146,0.1733353,
6164.218,0.174286,
6162.289,0.174918,
6160.360,0.1751286,
6158.431,0.1746579,
6156.503,0.1735893,
6154.574,0.1721368,
6152.645,0.1702818,
6150.716,0.1680786,
6148.788,0.1656335,
6146.859,0.1628808,
6144.930,0.1598511,
6143.001,0.1566778,
6141.073,0.1533714,
6139.144,0.149871,
6137.215,0.1461769,
6135.287,0.142407,
6133.358,0.1386145,
6131.429,0.1348173,
6129.500,0.1312021,
6127.572,0.1277525,
6125.643,0.1241962,
6123.714,0.1205659,
6121.785,0.1170691,
6119.857,0.1136634,
6117.928,0.1102688,
6115.999,0.1069483,
6114.071,0.1037349,
6112.142,0.1006226,
6110.213,0.09762035,
6108.284,0.09476662,
6106.356,0.09213213,
6104.427,0.08966831,
6102.498,0.08723518,
6100.569,0.08477493,
6098.641,0.08237986,
6096.712,0.08020989,
6094.783,0.0782505,
6092.855,0.07635624,
6090.926,0.07452483,
6088.997,0.07285819,
6087.068,0.07130901,
6085.140,0.06974135,
6083.211,0.06822598,
6081.282,0.06688613,
6079.353,0.06566241,
6077.425,0.064485,
6075.496,0.06333996,
6073.567,0.06222869,
6071.639,0.06121809,
6069.710,0.06043218,
6067.781,0.0598515,
6065.852,0.05921872,
6063.924,0.05847522,
6061.995,0.05791284,
6060.066,0.05762103,
6058.137,0.05737403,
6056.209,0.05703149,
6054.280,0.0566247,
6052.351,0.05623037,
6050.423,0.05591756,
6048.494,0.05572113,
6046.565,0.05563137,
6044.636,0.05563817,
6042.708,0.05574208,
6040.779,0.05586983,
6038.850,0.05598117,
6036.921,0.05623494,
6034.993,0.05675076,
6033.064,0.05735983,
6031.135,0.05789194,
6029.206,0.05845696,
6027.278,0.05918416,
6025.349,0.06008282,
6023.420,0.06116203,
6021.492,0.06234894,
6019.563,0.06356767,
6017.634,0.06486276,
6015.705,0.06629333,
6013.777,0.06789038,
6011.848,0.06963311,
6009.919,0.07145717,
6007.990,0.07341347,
6006.062,0.07560629,
6004.133,0.07795464,
6002.204,0.08043356,
6000.276,0.08318818,
5998.347,0.08616307,
5996.418,0.08926624,
5994.489,0.0926027,
5992.561,0.09611924,
5990.632,0.09964558,
5988.703,0.1033674,
5986.774,0.1075203,
5984.846,0.111902,
5982.917,0.1163349,
5980.988,0.1208653,
5979.060,0.1254272,
5977.131,0.1300038,
5975.202,0.1346772,
5973.273,0.1393332,
5971.345,0.1437935,
5969.416,0.1481224,
5967.487,0.1524219,
5965.558,0.1565409,
5963.630,0.16032,
5961.701,0.1638097,
5959.772,0.1669729,
5957.844,0.1696434,
5955.915,0.171859,
5953.986,0.1736571,
5952.057,0.174875,
5950.129,0.1754556,
5948.200,0.1754613,
5946.271,0.1749358,
5944.342,0.1739322,
5942.414,0.1724329,
5940.485,0.1704204,
5938.556,0.1680208,
5936.627,0.1652971,
5934.699,0.1622796,
5932.770,0.1591718,
5930.841,0.1559258,
5928.913,0.1522258,
5926.984,0.1481781,
5925.055,0.144188,
5923.126,0.1403973,
5921.198,0.1366572,
5919.269,0.1327254,
5917.340,0.1286176,
5915.411,0.1246679,
5913.483,0.1209778,
5911.554,0.1173686,
5909.625,0.1138041,
5907.697,0.110263,
5905.768,0.1066953,
5903.839,0.1032713,
5901.910,0.1000961,
5899.982,0.0970261,
5898.053,0.09397722,
5896.124,0.09094977,
5894.195,0.08799017,
5892.267,0.08524884,
5890.338,0.08276102,
5888.409,0.08034384,
5886.481,0.07787928,
5884.552,0.07550525,
5882.623,0.07333628,
5880.694,0.07128746,
5878.766,0.06930403,
5876.837,0.0674056,
5874.908,0.0656416,
5872.979,0.06406756,
5871.051,0.06262657,
5869.122,0.0612424,
5867.193,0.05991624,
5865.265,0.058617,
5863.336,0.05734145,
5861.407,0.05623417,
5859.478,0.05534107,
5857.550,0.05449762,
5855.621,0.05365061,
5853.692,0.0528762,
5851.763,0.05217657,
5849.835,0.05156487,
5847.906,0.05105169,
5845.977,0.05055568,
5844.049,0.05009902,
5842.120,0.04981353,
5840.191,0.04969473,
5838.262,0.04964434,
5836.334,0.04962471,
5834.405,0.04963568,
5832.476,0.04968955,
5830.547,0.0498307,
5828.619,0.05008109,
5826.690,0.05040703,
5824.761,0.05080232,
5822.832,0.05122966,
5820.904,0.05167076,
5818.975,0.05228294,
5817.046,0.05311714,
5815.118,0.05400881,
5813.189,0.05491105,
5811.260,0.05589838,
5809.331,0.05697978,
5807.403,0.0581571,
5805.474,0.05950516,
5803.545,0.06102468,
5801.616,0.06259004,
5799.688,0.06418206,
5797.759,0.06593093,
5795.830,0.06793878,
5793.902,0.07018443,
5791.973,0.07255266,
5790.044,0.07497121,
5788.115,0.07749606,
5786.187,0.08026497,
5784.258,0.08335239,
5782.329,0.08666319,
5780.400,0.09006664,
5778.472,0.09360878,
5776.543,0.09742858,
5774.614,0.1015355,
5772.686,0.1058195,
5770.757,0.1101714,
5768.828,0.1145943,
5766.899,0.1191676,
5764.971,0.1238441,
5763.042,0.1285047,
5761.113,0.1331285,
5759.184,0.1377247,
5757.256,0.1422752,
5755.327,0.1467651,
5753.398,0.1510895,
5751.470,0.1550591,
5749.541,0.1586163,
5747.612,0.161842,
5745.683,0.1647281,
5743.755,0.167102,
5741.826,0.1688509,
5739.897,0.170079,
5737.968,0.1708838,
5736.040,0.1711999,
5734.111,0.1709898,
5732.182,0.1702949,
5730.254,0.1691061,
5728.325,0.1674292,
5726.396,0.1653047,
5724.467,0.1627733,
5722.539,0.1599268,
5720.610,0.15685,
5718.681,0.1535799,
5716.752,0.1501026,
5714.824,0.1464572,
5712.895,0.1427892,
5710.966,0.1391321,
5709.037,0.1353663,
5707.109,0.1314453,
5705.180,0.1275192,
5703.251,0.1237324,
5701.323,0.1200575,
5699.394,0.1164305,
5697.465,0.1128246,
5695.536,0.1092353,
5693.608,0.1056414,
5691.679,0.102059,
5689.750,0.09862461,
5687.821,0.09540959,
5685.893,0.09235193,
5683.964,0.08944537,
5682.035,0.08668975,
5680.107,0.08395005,
5678.178,0.08115552,
5676.249,0.07847588,
5674.320,0.07610704,
5672.392,0.07398665,
5670.463,0.07188545,
5668.534,0.06973784,
5666.605,0.06766,
5664.677,0.06572163,
5662.748,0.06385741,
5660.819,0.06203406,
5658.891,0.06032581,
5656.962,0.05875047,
5655.033,0.0573374,
5653.104,0.05612475,
5651.176,0.05501061,
5649.247,0.05394118,
5647.318,0.05294547,
5645.389,0.05199127,
5643.461,0.05108139,
5641.532,0.05028173,
5639.603,0.04962551,
5637.675,0.04907133,
5635.746,0.04857836,
5633.817,0.04817846,
5631.888,0.04782313,
5629.960,0.04743433,
5628.031,0.04709446,
5626.102,0.04688473,
5624.173,0.04680263,
5622.245,0.0468155,
5620.316,0.04688577,
5618.387,0.04700849,
5616.459,0.04719046,
5614.530,0.04748902,
5612.601,0.04790692,
5610.672,0.0483366,
5608.744,0.04875879,
5606.815,0.04926723,
5604.886,0.04993542,
5602.957,0.05072784,
5601.029,0.05153295,
5599.100,0.05230986,
5597.171,0.05319957,
5595.242,0.05437621,
5593.314,0.05576271,
5591.385,0.05717593,
5589.456,0.05864102,
5587.528,0.06027797,
5585.599,0.06205544,
5583.670,0.06390309,
5581.741,0.06594273,
5579.813,0.06826309,
5577.884,0.07069566,
5575.955,0.07319935,
5574.026,0.07594075,
5572.098,0.07891999,
5570.169,0.0821179,
5568.240,0.08560668,
5566.312,0.08928667,
5564.383,0.09304152,
5562.454,0.09699044,
5560.525,0.1012706,
5558.597,0.1058355,
5556.668,0.1105639,
5554.739,0.1153815,
5552.810,0.1202991,
5550.882,0.1253349,
5548.953,0.1304594,
5547.024,0.1356637,
5545.096,0.1408587,
5543.167,0.1458803,
5541.238,0.1506842,
5539.309,0.155266,
5537.381,0.1595787,
5535.452,0.163603,
5533.523,0.167284,
5531.594,0.1704123,
5529.666,0.1727707,
5527.737,0.1744539,
5525.808,0.1756332,
5523.880,0.1761839,
5521.951,0.1761005,
5520.022,0.1755657,
5518.093,0.1744774,
5516.165,0.1727604,
5514.236,0.1706126,
5512.307,0.1680515,
5510.378,0.1649214,
5508.450,0.161334,
5506.521,0.1576118,
5504.592,0.153914,
5502.663,0.1501915,
5500.735,0.1463108,
5498.806,0.142193,
5496.877,0.1378883,
5494.949,0.1334669,
5493.020,0.1290846,
5491.091,0.1249094,
5489.162,0.1208665,
5487.234,0.1168578,
5485.305,0.1129404,
5483.376,0.1091338,
5481.447,0.1054071,
5479.519,0.1017141,
5477.590,0.09798893,
5475.661,0.09436567,
5473.733,0.09109795,
5471.804,0.08812281,
5469.875,0.08517475,
5467.946,0.08222805,
5466.018,0.07941027,
5464.089,0.07669041,
5462.160,0.07399993,
5460.231,0.0714726,
5458.303,0.0692303,
5456.374,0.06714953,
5454.445,0.06512617,
5452.517,0.06316812,
5450.588,0.06119185,
5448.659,0.05918258,
5446.730,0.05731978,
5444.802,0.05575198,
5442.873,0.05442526,
5440.944,0.05319665,
5439.015,0.05203994,
5437.087,0.05096416,
5435.158,0.04995545,
5433.229,0.0490144,
5431.301,0.04807717,
5429.372,0.04717283,
5427.443,0.04648253,
5425.514,0.04600729,
5423.586,0.04553929,
5421.657,0.04501162,
5419.728,0.04457696,
5417.799,0.04428457,
5415.871,0.04396494,
5413.942,0.04359319,
5412.013,0.04339672,
5410.085,0.04348973,
5408.156,0.0437041,
5406.227,0.04383939,
5404.298,0.04397869,
5402.370,0.04428399,
5400.441,0.04466334,
5398.512,0.04499507,
5396.583,0.04531084,
5394.655,0.04572422,
5392.726,0.04635093,
5390.797,0.04713307,
5388.868,0.04786662,
5386.940,0.04856892,
5385.011,0.04951047,
5383.082,0.05072812,
5381.154,0.05196229,
5379.225,0.05310718,
5377.296,0.05435219,
5375.367,0.05587395,
5373.439,0.05764169,
5371.510,0.05959065,
5369.581,0.06165965,
5367.652,0.06376949,
5365.724,0.06596839,
5363.795,0.06840949,
5361.866,0.07111558,
5359.938,0.07399832,
5358.009,0.07703127,
5356.080,0.08020385,
5354.151,0.08365817,
5352.223,0.08755949,
5350.294,0.09175422,
5348.365,0.09598376,
5346.436,0.100205,
5344.508,0.1048022,
5342.579,0.1099335,
5340.650,0.1150681,
5338.722,0.1201692,
5336.793,0.1257036,
5334.864,0.131517,
5332.935,0.1372014,
5331.007,0.1425695,
5329.078,0.1476145,
5327.149,0.1526406,
5325.220,0.1576768,
5323.292,0.1622502,
5321.363,0.1661716,
5319.434,0.1695176,
5317.506,0.1722454,
5315.577,0.1743588,
5313.648,0.1758549,
5311.719,0.1765416,
5309.791,0.1763341,
5307.862,0.1755521,
5305.933,0.1744313,
5304.004,0.1727121,
5302.076,0.1702071,
5300.147,0.1671827,
5298.218,0.1638935,
5296.290,0.1602987,
5294.361,0.1562877,
5292.432,0.1518686,
5290.503,0.147326,
5288.575,0.1429303,
5286.646,0.1385324,
5284.717,0.134025,
5282.788,0.129536,
5280.860,0.1251143,
5278.931,0.1207813,
5277.002,0.1165068,
5275.073,0.112244,
5273.145,0.1080495,
5271.216,0.1039731,
5269.287,0.1000386,
5267.359,0.0961856,
5265.430,0.09235732,
5263.501,0.08879516,
5261.572,0.08567511,
5259.644,0.08270713,
5257.715,0.07962348,
5255.786,0.0765686,
5253.857,0.07381274,
