,d2o 018 By Administrator Date Friday. December 17 2021,
Time,13:40:23,
Wavenumbers [1/cm],Transmittance %,
3209.000,1.70928,
3208.000,1.6895,
3207.000,1.67037,
3206.000,1.65122,
3205.000,1.63182,
3204.000,1.61246,
3203.000,1.5935,
3202.000,1.57486,
3201.000,1.55631,
3200.000,1.53808,
3199.000,1.52066,
3198.000,1.50409,
3197.000,1.48773,
3196.000,1.47097,
3195.000,1.45405,
3194.000,1.43765,
3193.000,1.42209,
3192.000,1.40706,
3191.000,1.39198,
3190.000,1.37654,
3189.000,1.36079,
3188.000,1.34514,
3187.000,1.33015,
3186.000,1.31616,
3185.000,1.30291,
3184.000,1.28974,
3183.000,1.27616,
3182.000,1.26231,
3181.000,1.2487,
3180.000,1.23564,
3179.000,1.2231,
3178.000,1.21078,
3177.000,1.1984,
3176.000,1.18575,
3175.000,1.1728,
3174.000,1.15969,
3173.000,1.14675,
3172.000,1.13434,
3171.000,1.12259,
3170.000,1.11133,
3169.000,1.10018,
3168.000,1.08893,
3167.000,1.07772,
3166.000,1.06689,
3165.000,1.05658,
3164.000,1.04648,
3163.000,1.0362,
3162.000,1.02572,
3161.000,1.01535,
3160.000,1.00528,
3159.000,0.995179,
3158.000,0.984519,
3157.000,0.973256,
3156.000,0.962055,
3155.000,0.951724,
3154.000,0.942455,
3153.000,0.93365,
3152.000,0.924458,
3151.000,0.914452,
3150.000,0.903871,
3149.000,0.893335,
3148.000,0.883354,
3147.000,0.874048,
3146.000,0.865187,
3145.000,0.856411,
3144.000,0.84743,
3143.000,0.838145,
3142.000,0.828669,
3141.000,0.819169,
3140.000,0.809686,
3139.000,0.800166,
3138.000,0.7907,
3137.000,0.781576,
3136.000,0.772942,
3135.000,0.764534,
3134.000,0.755882,
3133.000,0.746736,
3132.000,0.737123,
3131.000,0.72708,
3130.000,0.716594,
3129.000,0.705847,
3128.000,0.69531,
3127.000,0.68547,
3126.000,0.676567,
3125.000,0.668555,
3124.000,0.661064,
3123.000,0.653353,
3122.000,0.644595,
3121.000,0.634476,
3120.000,0.623464,
3119.000,0.612368,
3118.000,0.601748,
3117.000,0.591793,
3116.000,0.582498,
3115.000,0.573718,
3114.000,0.565115,
3113.000,0.556321,
3112.000,0.547221,
3111.000,0.537988,
3110.000,0.528878,
3109.000,0.52006,
3108.000,0.511589,
3107.000,0.503445,
3106.000,0.495542,
3105.000,0.487721,
3104.000,0.479723,
3103.000,0.471279,
3102.000,0.462382,
3101.000,0.453468,
3100.000,0.445098,
3099.000,0.437366,
3098.000,0.429768,
3097.000,0.421786,
3096.000,0.413465,
3095.000,0.405315,
3094.000,0.397757,
3093.000,0.390779,
3092.000,0.384049,
3091.000,0.377239,
3090.000,0.370294,
3089.000,0.363467,
3088.000,0.35705,
3087.000,0.351049,
3086.000,0.345255,
3085.000,0.339643,
3084.000,0.334474,
3083.000,0.329858,
3082.000,0.325429,
3081.000,0.320689,
3080.000,0.315524,
3079.000,0.310208,
3078.000,0.304975,
3077.000,0.299837,
3076.000,0.294775,
3075.000,0.289871,
3074.000,0.285226,
3073.000,0.280905,
3072.000,0.277001,
3071.000,0.2736,
3070.000,0.270637,
3069.000,0.267851,
3068.000,0.264901,
3067.000,0.261524,
3066.000,0.257657,
3065.000,0.25349,
3064.000,0.2494,
3063.000,0.245727,
3062.000,0.242624,
3061.000,0.240092,
3060.000,0.238006,
3059.000,0.235998,
3058.000,0.233522,
3057.000,0.230302,
3056.000,0.22674,
3055.000,0.223646,
3054.000,0.221466,
3053.000,0.219916,
3052.000,0.218395,
3051.000,0.2166,
3050.000,0.214605,
3049.000,0.212515,
3048.000,0.210332,
3047.000,0.208171,
3046.000,0.206373,
3045.000,0.205144,
3044.000,0.204147,
3043.000,0.202713,
3042.000,0.200548,
3041.000,0.19808,
3040.000,0.19604,
3039.000,0.194814,
3038.000,0.194293,
3037.000,0.194084,
3036.000,0.193665,
3035.000,0.192537,
3034.000,0.19057,
3033.000,0.188236,
3032.000,0.186236,
3031.000,0.184851,
3030.000,0.183842,
3029.000,0.182946,
3028.000,0.18221,
3027.000,0.181754,
3026.000,0.181469,
3025.000,0.181138,
3024.000,0.180705,
3023.000,0.180295,
3022.000,0.179995,
3021.000,0.179742,
3020.000,0.17931,
3019.000,0.178398,
3018.000,0.176889,
3017.000,0.175078,
3016.000,0.173535,
3015.000,0.172613,
3014.000,0.172214,
3013.000,0.172053,
3012.000,0.171942,
3011.000,0.171752,
3010.000,0.171334,
3009.000,0.170681,
3008.000,0.170067,
3007.000,0.169832,
3006.000,0.170028,
3005.000,0.170379,
3004.000,0.170541,
3003.000,0.170396,
3002.000,0.170157,
3001.000,0.170194,
3000.000,0.170644,
2999.000,0.171184,
2998.000,0.171321,
2997.000,0.170919,
2996.000,0.170268,
2995.000,0.169696,
2994.000,0.169357,
2993.000,0.169419,
2992.000,0.170142,
2991.000,0.171601,
2990.000,0.173553,
2989.000,0.175671,
2988.000,0.177716,
2987.000,0.179376,
2986.000,0.180276,
2985.000,0.180416,
2984.000,0.180381,
2983.000,0.180802,
2982.000,0.181731,
2981.000,0.182817,
2980.000,0.183961,
2979.000,0.185459,
2978.000,0.187436,
2977.000,0.189411,
2976.000,0.190613,
2975.000,0.190631,
2974.000,0.189738,
2973.000,0.188503,
2972.000,0.187059,
2971.000,0.184857,
2970.000,0.18132,
2969.000,0.176698,
2968.000,0.171909,
2967.000,0.167421,
2966.000,0.162669,
2965.000,0.156792,
2964.000,0.149676,
2963.000,0.141933,
2962.000,0.134159,
2961.000,0.126676,
2960.000,0.119799,
2959.000,0.113808,
2958.000,0.108559,
2957.000,0.103593,
2956.000,0.0987344,
2955.000,0.0942438,
2954.000,0.0903062,
2953.000,0.0867382,
2952.000,0.0833716,
2951.000,0.0803611,
2950.000,0.0778521,
2949.000,0.075536,
2948.000,0.0728326,
2947.000,0.0694915,
2946.000,0.0658501,
2945.000,0.0624723,
2944.000,0.0595808,
2943.000,0.0568767,
2942.000,0.0539533,
2941.000,0.0509179,
2940.000,0.0484692,
2939.000,0.0472417,
2938.000,0.0471062,
2937.000,0.0472563,
2936.000,0.0470485,
2935.000,0.0466043,
2934.000,0.0466017,
2933.000,0.0476191,
2932.000,0.0497607,
2931.000,0.0527295,
2930.000,0.0560994,
2929.000,0.0595911,
2928.000,0.0632327,
2927.000,0.067209,
2926.000,0.0714675,
2925.000,0.0755526,
2924.000,0.0789866,
2923.000,0.0818197,
2922.000,0.0846675,
2921.000,0.0880821,
2920.000,0.0919638,
2919.000,0.0957106,
2918.000,0.0989581,
2917.000,0.101994,
2916.000,0.105311,
2915.000,0.108872,
2914.000,0.11202,
2913.000,0.114141,
2912.000,0.115233,
2911.000,0.115795,
2910.000,0.116372,
2909.000,0.117302,
2908.000,0.118673,
2907.000,0.120247,
2906.000,0.121519,
2905.000,0.122126,
2904.000,0.122277,
2903.000,0.12263,
2902.000,0.123719,
2901.000,0.125535,
2900.000,0.12761,
2899.000,0.129332,
2898.000,0.130256,
2897.000,0.130344,
2896.000,0.130015,
2895.000,0.129842,
2894.000,0.130108,
2893.000,0.130754,
2892.000,0.131707,
2891.000,0.13302,
2890.000,0.134608,
2889.000,0.136066,
2888.000,0.13701,
2887.000,0.137535,
2886.000,0.138113,
2885.000,0.139076,
2884.000,0.14038,
2883.000,0.141852,
2882.000,0.143387,
2881.000,0.144777,
2880.000,0.145582,
2879.000,0.145433,
2878.000,0.144442,
2877.000,0.14312,
2876.000,0.141834,
2875.000,0.140443,
2874.000,0.13854,
2873.000,0.13595,
2872.000,0.132925,
2871.000,0.129888,
2870.000,0.127028,
2869.000,0.124097,
2868.000,0.12056,
2867.000,0.116057,
2866.000,0.110799,
2865.000,0.10554,
2864.000,0.101094,
2863.000,0.0979029,
2862.000,0.0960011,
2861.000,0.0952465,
2860.000,0.095492,
2859.000,0.0966262,
2858.000,0.0985852,
2857.000,0.101277,
2856.000,0.104474,
2855.000,0.107928,
2854.000,0.111655,
2853.000,0.115851,
2852.000,0.120351,
2851.000,0.124482,
2850.000,0.127748,
2849.000,0.13047,
2848.000,0.133344,
2847.000,0.136478,
2846.000,0.139302,
2845.000,0.141433,
2844.000,0.143193,
2843.000,0.145143,
2842.000,0.147467,
2841.000,0.149977,
2840.000,0.152447,
2839.000,0.154738,
2838.000,0.156788,
2837.000,0.158713,
2836.000,0.160799,
2835.000,0.163235,
2834.000,0.165932,
2833.000,0.168653,
2832.000,0.171192,
2831.000,0.173353,
2830.000,0.174968,
2829.000,0.176159,
2828.000,0.177414,
2827.000,0.179199,
2826.000,0.181511,
2825.000,0.183927,
2824.000,0.186051,
2823.000,0.187834,
2822.000,0.189581,
2821.000,0.191742,
2820.000,0.194582,
2819.000,0.197898,
2818.000,0.201181,
2817.000,0.204175,
2816.000,0.207142,
2815.000,0.210447,
2814.000,0.214035,
2813.000,0.217562,
2812.000,0.220947,
2811.000,0.224486,
2810.000,0.228431,
2809.000,0.232674,
2808.000,0.236903,
2807.000,0.240928,
2806.000,0.244779,
2805.000,0.248633,
2804.000,0.252776,
2803.000,0.257548,
2802.000,0.263125,
2801.000,0.269253,
2800.000,0.275243,
2799.000,0.280424,
2798.000,0.284741,
2797.000,0.288853,
2796.000,0.293535,
2795.000,0.299009,
2794.000,0.304945,
2793.000,0.311021,
2792.000,0.317223,
2791.000,0.32362,
2790.000,0.330188,
2789.000,0.33704,
2788.000,0.344511,
2787.000,0.352743,
2786.000,0.361378,
2785.000,0.369947,
2784.000,0.378512,
2783.000,0.387616,
2782.000,0.397618,
2781.000,0.408345,
2780.000,0.419371,
2779.000,0.430389,
2778.000,0.441257,
2777.000,0.451947,
2776.000,0.462628,
2775.000,0.473669,
2774.000,0.485412,
2773.000,0.497956,
2772.000,0.511174,
2771.000,0.524853,
2770.000,0.53877,
2769.000,0.552805,
2768.000,0.567034,
2767.000,0.581614,
2766.000,0.596495,
2765.000,0.611381,
2764.000,0.626087,
2763.000,0.640875,
2762.000,0.656313,
2761.000,0.672829,
2760.000,0.690426,
2759.000,0.708809,
2758.000,0.727747,
2757.000,0.74729,
2756.000,0.767699,
2755.000,0.789149,
2754.000,0.811537,
2753.000,0.834634,
2752.000,0.858337,
2751.000,0.882711,
2750.000,0.907761,
2749.000,0.933316,
2748.000,0.959191,
2747.000,0.985315,
2746.000,1.01165,
2745.000,1.03809,
2744.000,1.0646,
2743.000,1.09141,
2742.000,1.11886,
2741.000,1.14712,
2740.000,1.17604,
2739.000,1.20535,
2738.000,1.23502,
2737.000,1.26505,
2736.000,1.2953,
2735.000,1.32536,
2734.000,1.35492,
2733.000,1.38411,
2732.000,1.41355,
2731.000,1.44387,
2730.000,1.47526,
2729.000,1.50739,
2728.000,1.53976,
2727.000,1.57201,
2726.000,1.60411,
2725.000,1.63623,
2724.000,1.66845,
2723.000,1.70063,
2722.000,1.73252,
2721.000,1.76397,
2720.000,1.79482,
2719.000,1.82473,
2718.000,1.85336,
2717.000,1.88083,
2716.000,1.90769,
2715.000,1.93419,
2714.000,1.95988,
2713.000,1.98417,
2712.000,2.00703,
2711.000,2.02874,
2710.000,2.04916,
2709.000,2.0678,
2708.000,2.08435,
2707.000,2.09897,
2706.000,2.11171,
2705.000,2.12225,
2704.000,2.13028,
2703.000,2.13584,
2702.000,2.13907,
2701.000,2.14002,
2700.000,2.13854,
2699.000,2.13455,
2698.000,2.12802,
2697.000,2.11912,
2696.000,2.10829,
2695.000,2.09586,
2694.000,2.08167,
2693.000,2.06523,
2692.000,2.04631,
2691.000,2.0251,
2690.000,2.00174,
2689.000,1.97623,
2688.000,1.94876,
2687.000,1.91957,
2686.000,1.88858,
2685.000,1.85545,
2684.000,1.82021,
2683.000,1.78354,
2682.000,1.7461,
2681.000,1.70823,
2680.000,1.67049,
2679.000,1.63407,
2678.000,1.60041,
2677.000,1.57037,
2676.000,1.54386,
2675.000,1.52012,
2674.000,1.49827,
2673.000,1.47775,
2672.000,1.45872,
2671.000,1.44173,
2670.000,1.42715,
2669.000,1.41496,
2668.000,1.4049,
2667.000,1.39678,
2666.000,1.39019,
2665.000,1.38434,
2664.000,1.37832,
2663.000,1.37138,
2662.000,1.36291,
2661.000,1.35238,
2660.000,1.33957,
2659.000,1.32482,
2658.000,1.30879,
2657.000,1.29186,
2656.000,1.27414,
2655.000,1.25575,
2654.000,1.23704,
2653.000,1.21856,
2652.000,1.20079,
2651.000,1.18402,
2650.000,1.16834,
2649.000,1.15364,
2648.000,1.13969,
2647.000,1.12616,
2646.000,1.11282,
2645.000,1.09972,
2644.000,1.0872,
2643.000,1.07551,
2642.000,1.06456,
2641.000,1.05385,
2640.000,1.04285,
2639.000,1.0313,
2638.000,1.01932,
2637.000,1.00733,
2636.000,0.995813,
2635.000,0.984869,
2634.000,0.974053,
2633.000,0.962677,
2632.000,0.950403,
2631.000,0.937477,
2630.000,0.924442,
2629.000,0.911772,
2628.000,0.899713,
2627.000,0.888237,
2626.000,0.877004,
2625.000,0.865519,
2624.000,0.853483,
2623.000,0.841029,
2622.000,0.828604,
2621.000,0.816636,
2620.000,0.805275,
2619.000,0.79435,
2618.000,0.783544,
2617.000,0.772711,
2616.000,0.762067,
2615.000,0.752019,
2614.000,0.742781,
2613.000,0.734154,
2612.000,0.725708,
2611.000,0.717174,
2610.000,0.708633,
2609.000,0.700375,
2608.000,0.692543,
2607.000,0.684956,
2606.000,0.677334,
2605.000,0.669655,
2604.000,0.662165,
2603.000,0.655006,
2602.000,0.648001,
2601.000,0.640913,
2600.000,0.633741,
2599.000,0.626611,
2598.000,0.619476,
2597.000,0.612109,
2596.000,0.60434,
2595.000,0.596167,
2594.000,0.587685,
2593.000,0.579106,
2592.000,0.570761,
2591.000,0.562822,
2590.000,0.555005,
2589.000,0.546787,
2588.000,0.538022,
2587.000,0.529192,
2586.000,0.520931,
2585.000,0.513395,
2584.000,0.506206,
2583.000,0.498934,
2582.000,0.491506,
2581.000,0.484152,
2580.000,0.477024,
2579.000,0.469942,
2578.000,0.462543,
2577.000,0.454651,
2576.000,0.446425,
2575.000,0.438143,
2574.000,0.429924,
2573.000,0.421744,
2572.000,0.413639,
2571.000,0.405746,
2570.000,0.398143,
2569.000,0.390763,
2568.000,0.383495,
2567.000,0.376324,
2566.000,0.369317,
2565.000,0.362481,
2564.000,0.355697,
2563.000,0.348855,
2562.000,0.342079,
2561.000,0.335691,
2560.000,0.329828,
2559.000,0.324177,
2558.000,0.318296,
2557.000,0.312167,
2556.000,0.306185,
2555.000,0.300532,
2554.000,0.294853,
2553.000,0.288763,
2552.000,0.282433,
2551.000,0.276407,
2550.000,0.270917,
2549.000,0.265668,
2548.000,0.260282,
2547.000,0.254745,
2546.000,0.249367,
2545.000,0.244469,
2544.000,0.24014,
2543.000,0.23618,
2542.000,0.232222,
2541.000,0.227995,
2540.000,0.22349,
2539.000,0.21885,
2538.000,0.2142,
2537.000,0.209709,
2536.000,0.205714,
2535.000,0.202512,
2534.000,0.199951,
2533.000,0.197442,
2532.000,0.194463,
2531.000,0.190969,
2530.000,0.187262,
2529.000,0.183626,
2528.000,0.180229,
2527.000,0.177199,
2526.000,0.1746,
2525.000,0.172308,
2524.000,0.170055,
2523.000,0.167671,
2522.000,0.165169,
2521.000,0.162595,
2520.000,0.159927,
2519.000,0.157221,
2518.000,0.154784,
2517.000,0.15298,
2516.000,0.151833,
2515.000,0.150927,
2514.000,0.149769,
2513.000,0.148157,
2512.000,0.146196,
2511.000,0.144113,
2510.000,0.142151,
2509.000,0.1405,
2508.000,0.139135,
2507.000,0.137744,
2506.000,0.136018,
2505.000,0.134047,
2504.000,0.132265,
2503.000,0.130936,
2502.000,0.129848,
2501.000,0.12863,
2500.000,0.12727,
2499.000,0.126118,
2498.000,0.125408,
2497.000,0.124951,
2496.000,0.124375,
2495.000,0.123538,
2494.000,0.122578,
2493.000,0.121593,
2492.000,0.120406,
2491.000,0.118755,
2490.000,0.116708,
2489.000,0.114769,
2488.000,0.113445,
2487.000,0.112725,
2486.000,0.112133,
2485.000,0.111312,
2484.000,0.110385,
2483.000,0.109635,
2482.000,0.109021,
2481.000,0.108244,
2480.000,0.107238,
2479.000,0.106345,
2478.000,0.105891,
2477.000,0.105734,
2476.000,0.105396,
2475.000,0.104601,
2474.000,0.103509,
2473.000,0.102411,
2472.000,0.101412,
2471.000,0.10052,
2470.000,0.0998327,
2469.000,0.0994314,
2468.000,0.0991475,
2467.000,0.0986968,
2466.000,0.0980924,
2465.000,0.0976762,
2464.000,0.0975774,
2463.000,0.0973839,
2462.000,0.0966307,
2461.000,0.0954424,
2460.000,0.0943976,
2459.000,0.0938093,
2458.000,0.0934111,
2457.000,0.0927976,
2456.000,0.0919336,
2455.000,0.0911272,
2454.000,0.0906548,
2453.000,0.0905345,
2452.000,0.0906192,
2451.000,0.0908035,
2450.000,0.0911078,
2449.000,0.0915349,
2448.000,0.0918717,
2447.000,0.0918029,
2446.000,0.0913317,
2445.000,0.0909177,
2444.000,0.0909432,
2443.000,0.0911246,
2442.000,0.0907348,
2441.000,0.0894429,
2440.000,0.0877114,
2439.000,0.0863169,
2438.000,0.0857064,
2437.000,0.0858596,
2436.000,0.0864434,
2435.000,0.0869114,
2434.000,0.0867404,
2433.000,0.0859077,
2432.000,0.0850487,
2431.000,0.0848495,
2430.000,0.0852845,
2429.000,0.0856477,
2428.000,0.0853208,
2427.000,0.0843301,
2426.000,0.0831824,
2425.000,0.0824031,
2424.000,0.0822983,
2423.000,0.0828915,
2422.000,0.0838854,
2421.000,0.084766,
2420.000,0.0851333,
2419.000,0.0850062,
2418.000,0.0847663,
2417.000,0.0847745,
2416.000,0.0850557,
2415.000,0.0853958,
2414.000,0.0856795,
2413.000,0.0859795,
2412.000,0.086291,
2411.000,0.0863643,
2410.000,0.0859613,
2409.000,0.0851981,
2408.000,0.0844756,
2407.000,0.0840696,
2406.000,0.0839283,
2405.000,0.083872,
2404.000,0.0837902,
2403.000,0.0835794,
2402.000,0.0830917,
2401.000,0.0823594,
2400.000,0.0817871,
2399.000,0.0818757,
2398.000,0.0826923,
2397.000,0.0837514,
2396.000,0.0844881,
2395.000,0.0847535,
2394.000,0.0847788,
2393.000,0.0847509,
2392.000,0.084597,
2391.000,0.0842281,
2390.000,0.0838347,
2389.000,0.0837657,
2388.000,0.0841058,
2387.000,0.0845252,
2386.000,0.0846396,
2385.000,0.0844294,
2384.000,0.084213,
2383.000,0.0842651,
2382.000,0.0845579,
2381.000,0.0848619,
2380.000,0.0849825,
2379.000,0.0848682,
2378.000,0.0845861,
2377.000,0.0842756,
2376.000,0.084136,
2375.000,0.0844026,
2374.000,0.0852173,
2373.000,0.0864212,
2372.000,0.0875235,
2371.000,0.0880247,
2370.000,0.0878259,
2369.000,0.0871889,
2368.000,0.0862891,
2367.000,0.0851133,
2366.000,0.0839476,
2365.000,0.0835642,
2364.000,0.0844723,
2363.000,0.0861631,
2362.000,0.0875525,
2361.000,0.0881163,
2360.000,0.0882422,
2359.000,0.0884736,
2358.000,0.0888234,
2357.000,0.0890873,
2356.000,0.0894191,
2355.000,0.0901963,
2354.000,0.091399,
2353.000,0.0923965,
2352.000,0.0926158,
2351.000,0.0922406,
2350.000,0.0920189,
2349.000,0.0923947,
2348.000,0.0930552,
2347.000,0.0934648,
2346.000,0.0935176,
2345.000,0.0935908,
2344.000,0.0940558,
2343.000,0.0949742,
2342.000,0.0962614,
2341.000,0.0976422,
2340.000,0.0985484,
2339.000,0.0984567,
2338.000,0.097705,
2337.000,0.0975579,
2336.000,0.0988255,
2335.000,0.100799,
2334.000,0.102114,
2333.000,0.102362,
2332.000,0.10227,
2331.000,0.102624,
2330.000,0.10369,
2329.000,0.105504,
2328.000,0.10789,
2327.000,0.110164,
2326.000,0.111409,
2325.000,0.111514,
2324.000,0.111376,
2323.000,0.111761,
2322.000,0.112477,
2321.000,0.112883,
2320.000,0.112966,
2319.000,0.113349,
2318.000,0.114502,
2317.000,0.116245,
2316.000,0.117945,
2315.000,0.119114,
2314.000,0.119848,
2313.000,0.12079,
2312.000,0.122413,
2311.000,0.124399,
2310.000,0.125951,
2309.000,0.126812,
2308.000,0.127577,
2307.000,0.128906,
2306.000,0.130722,
2305.000,0.132414,
2304.000,0.133614,
2303.000,0.134499,
2302.000,0.135511,
2301.000,0.137006,
2300.000,0.139093,
2299.000,0.141548,
2298.000,0.14391,
2297.000,0.145831,
2296.000,0.147326,
2295.000,0.14863,
2294.000,0.149906,
2293.000,0.151228,
2292.000,0.152707,
2291.000,0.154509,
2290.000,0.156817,
2289.000,0.15975,
2288.000,0.163138,
2287.000,0.166338,
2286.000,0.168652,
2285.000,0.170116,
2284.000,0.17167,
2283.000,0.174228,
2282.000,0.177743,
2281.000,0.181416,
2280.000,0.184624,
2279.000,0.187302,
2278.000,0.189625,
2277.000,0.191821,
2276.000,0.194299,
2275.000,0.197546,
2274.000,0.201619,
2273.000,0.205992,
2272.000,0.210071,
2271.000,0.213764,
2270.000,0.217433,
2269.000,0.221399,
2268.000,0.225645,
2267.000,0.229976,
2266.000,0.234389,
2265.000,0.239212,
2264.000,0.244804,
2263.000,0.251042,
2262.000,0.257252,
2261.000,0.262789,
2260.000,0.267679,
2259.000,0.272565,
2258.000,0.278054,
2257.000,0.284258,
2256.000,0.290947,
2255.000,0.29793,
2254.000,0.305195,
2253.000,0.312759,
2252.000,0.320483,
2251.000,0.32808,
2250.000,0.335389,
2249.000,0.342688,
2248.000,0.350619,
2247.000,0.359607,
2246.000,0.369391,
2245.000,0.379293,
2244.000,0.388927,
2243.000,0.398517,
2242.000,0.408482,
2241.000,0.41891,
2240.000,0.429541,
2239.000,0.440155,
2238.000,0.450872,
2237.000,0.462109,
2236.000,0.474246,
2235.000,0.487248,
2234.000,0.500631,
2233.000,0.513882,
2232.000,0.526961,
2231.000,0.54029,
2230.000,0.554258,
2229.000,0.568869,
2228.000,0.583883,
2227.000,0.599138,
2226.000,0.614627,
2225.000,0.630349,
2224.000,0.646241,
2223.000,0.662288,
2222.000,0.67868,
2221.000,0.695808,
2220.000,0.713976,
2219.000,0.733028,
2218.000,0.752323,
2217.000,0.771253,
2216.000,0.789803,
2215.000,0.808483,
2214.000,0.827751,
2213.000,0.847628,
2212.000,0.867841,
2211.000,0.888136,
2210.000,0.908416,
2209.000,0.928779,
2208.000,0.949453,
2207.000,0.970537,
2206.000,0.991774,
2205.000,1.01274,
2204.000,1.03332,
2203.000,1.05384,
2202.000,1.07474,
2201.000,1.09624,
2200.000,1.11832,
2199.000,1.14077,
2198.000,1.16323,
2197.000,1.18532,
2196.000,1.2068,
2195.000,1.22744,
2194.000,1.24685,
2193.000,1.26474,
2192.000,1.28127,
2191.000,1.29687,
2190.000,1.31164,
2189.000,1.32529,
2188.000,1.33769,
2187.000,1.34897,
2186.000,1.35908,
2185.000,1.36754,
2184.000,1.37386,
2183.000,1.37804,
2182.000,1.38035,
2181.000,1.38099,
2180.000,1.37998,
2179.000,1.37732,
2178.000,1.37318,
2177.000,1.36818,
2176.000,1.36345,
2175.000,1.35998,
2174.000,1.3578,
2173.000,1.35607,
2172.000,1.35398,
2171.000,1.35135,
2170.000,1.34828,
2169.000,1.34465,
2168.000,1.34006,
2167.000,1.33405,
2166.000,1.32635,
2165.000,1.317,
2164.000,1.30642,
2163.000,1.29499,
2162.000,1.28265,
2161.000,1.26905,
2160.000,1.25422,
2159.000,1.23863,
2158.000,1.22262,
2157.000,1.20616,
2156.000,1.18917,
2155.000,1.17182,
2154.000,1.15421,
2153.000,1.13622,
2152.000,1.11774,
2151.000,1.09901,
2150.000,1.08042,
2149.000,1.06221,
2148.000,1.04435,
2147.000,1.02677,
2146.000,1.00941,
2145.000,0.992258,
2144.000,0.975354,
2143.000,0.958609,
2142.000,0.941789,
2141.000,0.92478,
2140.000,0.907792,
2139.000,0.891131,
2138.000,0.874872,
2137.000,0.858968,
2136.000,0.843542,
2135.000,0.828779,
2134.000,0.814596,
2133.000,0.800735,
2132.000,0.787179,
2131.000,0.774199,
2130.000,0.761988,
2129.000,0.750525,
2128.000,0.739781,
2127.000,0.729718,
2126.000,0.720011,
2125.000,0.710086,
2124.000,0.699634,
2123.000,0.688896,
2122.000,0.67827,
2121.000,0.667833,
2120.000,0.657382,
2119.000,0.646843,
2118.000,0.636467,
2117.000,0.626608,
2116.000,0.617386,
2115.000,0.608544,
2114.000,0.599658,
2113.000,0.590519,
2112.000,0.58129,
2111.000,0.572272,
2110.000,0.563564,
2109.000,0.555021,
2108.000,0.546475,
2107.000,0.537914,
2106.000,0.529489,
2105.000,0.5214,
2104.000,0.513712,
2103.000,0.506175,
2102.000,0.498327,
2101.000,0.489879,
2100.000,0.481031,
2099.000,0.472357,
2098.000,0.464433,
2097.000,0.457515,
2096.000,0.451323,
2095.000,0.445076,
2094.000,0.438016,
2093.000,0.430114,
2092.000,0.422121,
2091.000,0.414771,
2090.000,0.408074,
2089.000,0.401584,
2088.000,0.395086,
2087.000,0.388692,
2086.000,0.382419,
2085.000,0.376072,
2084.000,0.369565,
2083.000,0.363027,
2082.000,0.356545,
2081.000,0.350027,
2080.000,0.343375,
2079.000,0.336628,
2078.000,0.329845,
2077.000,0.323019,
2076.000,0.316102,
2075.000,0.309038,
2074.000,0.301767,
2073.000,0.29434,
2072.000,0.286998,
2071.000,0.279962,
2070.000,0.273207,
2069.000,0.266569,
2068.000,0.260054,
2067.000,0.253918,
2066.000,0.248402,
2065.000,0.243497,
2064.000,0.238921,
2063.000,0.23423,
2062.000,0.229055,
2061.000,0.22341,
2060.000,0.217795,
2059.000,0.212831,
2058.000,0.208744,
2057.000,0.205214,
2056.000,0.201653,
2055.000,0.197562,
2054.000,0.192783,
2053.000,0.187659,
2052.000,0.182908,
2051.000,0.179046,
2050.000,0.175844,
2049.000,0.172537,
2048.000,0.168658,
2047.000,0.16453,
2046.000,0.160808,
2045.000,0.157686,
2044.000,0.154748,
2043.000,0.151543,
2042.000,0.148089,
2041.000,0.144708,
2040.000,0.141538,
2039.000,0.138396,
2038.000,0.135145,
2037.000,0.131977,
2036.000,0.129181,
2035.000,0.12675,
2034.000,0.124424,
2033.000,0.122091,
2032.000,0.119901,
2031.000,0.11792,
2030.000,0.115925,
2029.000,0.113709,
2028.000,0.111417,
2027.000,0.10934,
2026.000,0.107497,
2025.000,0.105637,
2024.000,0.103615,
2023.000,0.101573,
2022.000,0.0997869,
2021.000,0.0984562,
2020.000,0.0975855,
2019.000,0.0969278,
2018.000,0.096103,
2017.000,0.0949288,
2016.000,0.0935837,
2015.000,0.092298,
2014.000,0.0909701,
2013.000,0.0892993,
2012.000,0.0872822,
2011.000,0.0853475,
2010.000,0.0838861,
2009.000,0.0828489,
2008.000,0.0819224,
2007.000,0.0808793,
2006.000,0.07962,
2005.000,0.0780714,
2004.000,0.0763435,
2003.000,0.0749168,
2002.000,0.0743368,
2001.000,0.0745618,
2000.000,0.0747901,
1999.000,0.0741659,
1998.000,0.0725812,
1997.000,0.0707263,
1996.000,0.069425,
1995.000,0.0689915,
1994.000,0.0691528,
1993.000,0.0693518,
1992.000,0.0690795,
1991.000,0.0681292,
1990.000,0.066725,
1989.000,0.0653839,
1988.000,0.0645229,
1987.000,0.0641144,
1986.000,0.0637314,
1985.000,0.0629614,
1984.000,0.0617987,
1983.000,0.0606732,
1982.000,0.0600793,
1981.000,0.0600913,
1980.000,0.0602603,
1979.000,0.0600531,
1978.000,0.059356,
1977.000,0.0585237,
1976.000,0.0579423,
1975.000,0.0576488,
1974.000,0.0574313,
1973.000,0.0571312,
1972.000,0.0567404,
1971.000,0.0562989,
1970.000,0.0558431,
1969.000,0.0554569,
1968.000,0.055214,
1967.000,0.0550293,
1966.000,0.0547136,
1965.000,0.0541716,
1964.000,0.0534385,
1963.000,0.0525789,
