;1;
Wavenumbers [1/cm];Transmittance;
5836,334;0,05442778;
5834,405;0,05409965;
5832,476;0,05374515;
5830,547;0,05327513;
5828,619;0,05273616;
5826,690;0,05227801;
5824,761;0,05196933;
5822,832;0,05170362;
5820,904;0,05141198;
5818,975;0,05111327;
5817,046;0,05083282;
5815,118;0,0506112;
5813,189;0,05042965;
5811,260;0,050221;
5809,331;0,05000519;
5807,403;0,04977955;
5805,474;0,04948581;
5803,545;0,04920103;
5801,616;0,04897447;
5799,688;0,04871557;
5797,759;0,04843258;
5795,830;0,04820497;
5793,902;0,04803303;
5791,973;0,04789009;
5790,044;0,04777848;
5788,115;0,0476619;
5786,187;0,04746102;
5784,258;0,0472228;
5782,329;0,04708169;
5780,400;0,04701438;
5778,472;0,04685753;
5776,543;0,04657358;
5774,614;0,04635055;
5772,686;0,04633094;
5770,757;0,0463855;
5768,828;0,04633087;
5766,899;0,04618749;
5764,971;0,0460552;
5763,042;0,04592641;
5761,113;0,04578107;
5759,184;0,04569073;
5757,256;0,04570263;
5755,327;0,04575247;
5753,398;0,04577435;
5751,470;0,04575763;
5749,541;0,04570427;
5747,612;0,04564864;
5745,683;0,04562329;
5743,755;0,04561743;
5741,826;0,04560503;
5739,897;0,04558661;
5737,968;0,04559678;
5736,040;0,0456628;
5734,111;0,04577511;
5732,182;0,0458477;
5730,254;0,04584889;
5728,325;0,04585085;
5726,396;0,04583264;
5724,467;0,04581235;
5722,539;0,04589032;
5720,610;0,04602193;
5718,681;0,04611798;
5716,752;0,04617482;
5714,824;0,04625364;
5712,895;0,04645886;
5710,966;0,04681407;
5709,037;0,04713621;
5707,109;0,04722901;
5705,180;0,04717807;
5703,251;0,04724836;
5701,323;0,04753999;
5699,394;0,04787545;
5697,465;0,04812372;
5695,536;0,04836349;
5693,608;0,04858627;
5691,679;0,048721;
5689,750;0,04887227;
5687,821;0,04914878;
5685,893;0,04947175;
5683,964;0,04973437;
5682,035;0,04992222;
5680,107;0,05009281;
5678,178;0,05036263;
5676,249;0,05072171;
5674,320;0,05101171;
5672,392;0,05121502;
5670,463;0,05143184;
5668,534;0,05172661;
5666,605;0,05216355;
5664,677;0,05265784;
5662,748;0,05300099;
5660,819;0,05324158;
5658,891;0,05362179;
5656,962;0,05419508;
5655,033;0,05477465;
5653,104;0,05521377;
5651,176;0,05560443;
5649,247;0,05604948;
5647,318;0,05649486;
5645,389;0,05693145;
5643,461;0,05744037;
5641,532;0,05803153;
5639,603;0,05861635;
5637,675;0,05910835;
5635,746;0,05954118;
5633,817;0,06003441;
5631,888;0,06060811;
5629,960;0,06121152;
5628,031;0,06183665;
5626,102;0,06248222;
5624,173;0,06317502;
5622,245;0,06392762;
5620,316;0,06465638;
5618,387;0,06531252;
5616,459;0,06599037;
5614,530;0,06675266;
5612,601;0,067491;
5610,672;0,06819718;
5608,744;0,06903017;
5606,815;0,06994685;
5604,886;0,0708385;
5602,957;0,07175013;
5601,029;0,0726577;
5599,100;0,07357501;
5597,171;0,07461043;
5595,242;0,07574613;
5593,314;0,07687842;
5591,385;0,07791699;
5589,456;0,07889687;
5587,528;0,07993905;
5585,599;0,08105415;
5583,670;0,08216952;
5581,741;0,08326745;
5579,813;0,08440072;
5577,884;0,08559184;
5575,955;0,08685183;
5574,026;0,08822165;
5572,098;0,08968403;
5570,169;0,09114227;
5568,240;0,0925454;
5566,312;0,09395368;
5564,383;0,09537883;
5562,454;0,09680903;
5560,525;0,09834022;
5558,597;0,1000442;
5556,668;0,1018032;
5554,739;0,1034109;
5552,810;0,1049495;
5550,882;0,1066361;
5548,953;0,108396;
5547,024;0,1101565;
5545,096;0,1119955;
5543,167;0,1138661;
5541,238;0,1157208;
5539,309;0,1176309;
5537,381;0,1195905;
5535,452;0,1215637;
5533,523;0,1235891;
5531,594;0,125634;
5529,666;0,1276585;
5527,737;0,129713;
5525,808;0,1318019;
5523,880;0,1338704;
5521,951;0,1359122;
5520,022;0,1380228;
5518,093;0,1402839;
5516,165;0,1425675;
5514,236;0,1447048;
5512,307;0,1467812;
5510,378;0,1489499;
5508,450;0,151186;
5506,521;0,1534376;
5504,592;0,1556988;
5502,663;0,1579356;
5500,735;0,1601401;
5498,806;0,1622903;
5496,877;0,1644123;
5494,949;0,1666607;
5493,020;0,1689392;
5491,091;0,1709843;
5489,162;0,1728731;
5487,234;0,1747696;
5485,305;0,1766603;
5483,376;0,1785098;
5481,447;0,1802891;
5479,519;0,1820907;
5477,590;0,1840609;
5475,661;0,1859672;
5473,733;0,1874456;
5471,804;0,1886879;
5469,875;0,1900329;
5467,946;0,1913824;
5466,018;0,1925889;
5464,089;0,1936812;
5462,160;0,1947001;
5460,231;0,1956309;
5458,303;0,1964476;
5456,374;0,1971758;
5454,445;0,1977703;
5452,517;0,1982112;
5450,588;0,1986264;
5448,659;0,1990713;
5446,730;0,1994136;
5444,802;0,1994876;
5442,873;0,1993449;
5440,944;0,1990271;
5439,015;0,1984765;
5437,087;0,1979337;
5435,158;0,1974208;
5433,229;0,1966859;
5431,301;0,1959581;
5429,372;0,1952425;
5427,443;0,1940524;
5425,514;0,1924592;
5423,586;0,1909042;
5421,657;0,1894773;
5419,728;0,1880534;
5417,799;0,1866519;
5415,871;0,1853858;
5413,942;0,1840188;
5412,013;0,1821823;
5410,085;0,1800071;
5408,156;0,1778458;
5406,227;0,1757724;
5404,298;0,173658;
5402,370;0,1714478;
5400,441;0,1692447;
5398,512;0,1671323;
5396,583;0,1650753;
5394,655;0,1628873;
5392,726;0,1603934;
5390,797;0,1578171;
5388,868;0,1555218;
5386,940;0,1533788;
5385,011;0,1510047;
5383,082;0,1483914;
5381,154;0,1458346;
5379,225;0,1435375;
5377,296;0,1413832;
5375,367;0,1390498;
5373,439;0,1364579;
5371,510;0,1338453;
5369,581;0,131401;
5367,652;0,1291286;
5365,724;0,1270003;
5363,795;0,1249152;
5361,866;0,1227247;
5359,938;0,1204831;
5358,009;0,1183288;
5356,080;0,1163501;
5354,151;0,1144986;
5352,223;0,1125224;
5350,294;0,1103701;
5348,365;0,1082961;
5346,436;0,1064398;
5344,508;0,1046313;
5342,579;0,1027401;
5340,650;0,1009217;
5338,722;0,09917177;
5336,793;0,09729327;
5334,864;0,09541164;
5332,935;0,09373232;
5331,007;0,09214349;
5329,078;0,09053057;
5327,149;0,08892079;
5325,220;0,08733486;
5323,292;0,08582599;
5321,363;0,08438178;
5319,434;0,08290795;
5317,506;0,08142705;
5315,577;0,08005048;
5313,648;0,07876454;
5311,719;0,07748482;
5309,791;0,07626387;
5307,862;0,07509633;
5305,933;0,07391011;
5304,004;0,07278077;
5302,076;0,07170424;
5300,147;0,07058311;
5298,218;0,06941445;
5296,290;0,06827729;
5294,361;0,06728094;
5292,432;0,06638457;
5290,503;0,06544185;
5288,575;0,06446078;
5286,646;0,06354275;
5284,717;0,06268679;
5282,788;0,06183367;
5280,860;0,06098817;
5278,931;0,06016755;
5277,002;0,05936649;
5275,073;0,05860417;
5273,145;0,05787015;
5271,216;0,05713763;
5269,287;0,05641904;
5267,359;0,05572129;
5265,430;0,05506363;
5263,501;0,0544532;
5261,572;0,05380609;
5259,644;0,05305535;
5257,715;0,05232165;
5255,786;0,05179111;
5253,857;0,05140103;
