,50_hexanon_in_hexane,60_hexanon_in_hexane,60_hexanon_in_hexane,70_hexanon_in_hexane,70_hexanon_in_hexane,80_hexanon_in_hexane,80_hexanon_in_hexane,90_hexanon_in_hexane,90_hexanon_in_hexane,100_hexanon_in_hexane,100_hexanon_in_hexane,20_hexanon_in_hexane,20_hexanon_in_hexane,30_hexanon_in_hexane,30_hexanon_in_hexane,40_hexanon_in_hexane,40_hexanon_in_hexane,50_hexanon_in_hexane,10_hexanon_in_hexane,10_hexanon_in_hexane,
Wavenumbers [1/cm],Transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,
6634.827,0.08247251,0.1103706,0.07092617,0.06548408,0.1088807,0.109184,0.06335492,0.06424367,0.1081864,0.1043134,0.06957506,0.1570016,0.09035054,0.13065,0.09495265,0.1047671,0.1010195,0.1110173,0.09046982,0.160308,
6630.970,0.08879609,0.1100255,0.07497397,0.06779661,0.1080674,0.1094018,0.06470653,0.06266867,0.1083174,0.1051393,0.06598974,0.1602758,0.08996072,0.1392443,0.09336133,0.1029679,0.1085638,0.1097711,0.09044667,0.1564521,
6627.112,0.09625236,0.1094056,0.07989002,0.07090726,0.1069941,0.109303,0.06693234,0.06194026,0.1083209,0.1058561,0.06337,0.1606152,0.09020234,0.1471819,0.09189413,0.1009763,0.1168856,0.1081413,0.09081727,0.1498624,
6623.255,0.1048063,0.1083988,0.08567099,0.07494034,0.1057673,0.1088565,0.07004222,0.06197407,0.1081688,0.1064194,0.0617431,0.1577587,0.09093112,0.1537269,0.0907125,0.09885552,0.12567,0.1060739,0.09167048,0.1412128,
6619.398,0.1141127,0.1070682,0.09236865,0.07990037,0.1044225,0.1081712,0.07402631,0.06290423,0.1077955,0.10678,0.06105712,0.1520682,0.09196944,0.1582572,0.09008978,0.09671536,0.1345441,0.103772,0.0929428,0.1314251,
6615.540,0.1238024,0.1053993,0.09996431,0.08573129,0.1028864,0.1073586,0.07883372,0.0647359,0.1071556,0.1068922,0.06124078,0.1441108,0.09321345,0.1601791,0.09006214,0.09463339,0.1431619,0.1013978,0.09441929,0.1212407,
6611.683,0.1336276,0.1034021,0.1082957,0.09248618,0.1011416,0.1063753,0.08449778,0.06736997,0.1062078,0.1066856,0.06227465,0.1346164,0.09457688,0.159076,0.09047917,0.09262563,0.15097,0.09892702,0.09601858,0.1111811,
6607.825,0.14315,0.1012648,0.1172235,0.1000734,0.09926694,0.1050805,0.09112912,0.07086829,0.1050448,0.1062156,0.06411695,0.1245255,0.09603172,0.1549083,0.09124053,0.09088841,0.157015,0.09639784,0.09776781,0.101772,
6603.968,0.1516666,0.09909224,0.1266223,0.1083223,0.09732678,0.1035225,0.09869184,0.07529303,0.1037762,0.1056557,0.06679716,0.1145237,0.09758245,0.1479907,0.09232511,0.08970325,0.1603395,0.09386174,0.09953812,0.09340677,
6600.110,0.1583646,0.09686559,0.1361522,0.1172215,0.09531015,0.1018791,0.1069894,0.0805611,0.1023301,0.1050567,0.07037376,0.1049535,0.09927657,0.1390849,0.09373052,0.08903985,0.160564,0.09137781,0.1012075,0.08609401,
6596.253,0.1623585,0.0946268,0.1451398,0.1266563,0.09327067,0.1001348,0.1158612,0.08664789,0.1006033,0.1043244,0.0747719,0.09610243,0.1011152,0.129234,0.09535829,0.08875513,0.1577291,0.08912326,0.1028292,0.07967909,
6592.395,0.1629653,0.0924366,0.1526815,0.1362019,0.09144058,0.09818984,0.1251735,0.09369626,0.09867267,0.1033433,0.07998939,0.08817498,0.1029077,0.1191732,0.09698914,0.08884724,0.1520087,0.08726428,0.1044811,0.0741262,
6588.538,0.1600692,0.09039409,0.1579995,0.1451884,0.09009062,0.09611228,0.1345833,0.1017003,0.09673549,0.1020455,0.08621021,0.08129749,0.1044903,0.1092681,0.09854599,0.08930314,0.1439389,0.0858625,0.1061451,0.06953112,
6584.680,0.1540599,0.08873886,0.1606301,0.1528297,0.08929073,0.09403802,0.1435458,0.1103732,0.0948827,0.1004977,0.0934558,0.07552149,0.1058642,0.0998674,0.1001405,0.09014662,0.1344171,0.08504513,0.1076766,0.06608033,
6580.823,0.1455805,0.0876575,0.1601772,0.1583196,0.08892602,0.09206491,0.1513721,0.119477,0.09311201,0.09879928,0.1014745,0.07075369,0.1070938,0.09134439,0.101815,0.09143019,0.1242846,0.08495586,0.1089336,0.06378142,
6576.965,0.1354222,0.08707549,0.156355,0.1608797,0.08890434,0.09033627,0.1571094,0.1288333,0.09140503,0.09698784,0.1101155,0.06693847,0.1082195,0.08393505,0.1034888,0.09304857,0.1141276,0.0855573,0.1099149,0.0623031,
6573.108,0.1245145,0.08693147,0.1494424,0.1600934,0.08929406,0.08905047,0.159966,0.1380328,0.08983479,0.09515952,0.1193049,0.06409224,0.1092084,0.07760929,0.1050381,0.09483272,0.1043871,0.08675226,0.1107013,0.06145808,
6569.251,0.1137401,0.0873938,0.1403191,0.1561338,0.09019622,0.08831576,0.1596598,0.1463742,0.08871336,0.09341422,0.128694,0.06214092,0.1100288,0.07228588,0.1063365,0.09667571,0.09538027,0.08839561,0.1113268,0.06144694,
6565.393,0.103639,0.08851785,0.130021,0.149475,0.09147336,0.08813737,0.1561326,0.1530387,0.08827688,0.09177026,0.1377686,0.06100778,0.1106457,0.06807517,0.1073713,0.09851428,0.08729305,0.09035879,0.1117752,0.06242758,
6561.536,0.09446038,0.09003071,0.1193844,0.1406908,0.09290488,0.08849572,0.149649,0.1572817,0.08839523,0.09026149,0.1459434,0.06074514,0.1110169,0.06495485,0.1082727,0.1003198,0.08028249,0.09262795,0.1120064,0.06433496,
6557.678,0.08635981,0.09163352,0.1090018,0.1305231,0.09443477,0.08927621,0.1409429,0.1585164,0.0888552,0.08897223,0.1524585,0.0614558,0.1111752,0.06263151,0.1091262,0.1020819,0.07444198,0.09502967,0.1119706,0.0670985,
6553.821,0.07932544,0.09332013,0.09929376,0.1197853,0.09606495,0.09030462,0.1308894,0.1564335,0.08963674,0.08805239,0.1565683,0.06313231,0.1111043,0.06098232,0.1098898,0.1037444,0.06969995,0.0973568,0.1116925,0.07076055,
6549.963,0.07326039,0.09521769,0.09052503,0.1092553,0.09779423,0.09152526,0.1203453,0.151162,0.09078141,0.08763952,0.1577032,0.06560142,0.1107275,0.06013465,0.1104632,0.1052398,0.06591754,0.0996443,0.1111715,0.07538293,
6546.106,0.06827947,0.09723753,0.08283634,0.09956294,0.09958808,0.09296849,0.1100266,0.1433302,0.09219113,0.08772831,0.1554779,0.06881708,0.11014,0.06016853,0.110751,0.106564,0.06300662,0.1019053,0.1103708,0.08098654,
6542.248,0.06449332,0.09925327,0.07627677,0.09094781,0.101295,0.09461969,0.1003465,0.133876,0.09368486,0.0882688,0.1499958,0.0730241,0.1094632,0.06116454,0.1107484,0.1076619,0.06094061,0.1040319,0.1093992,0.08758812,
6538.391,0.06165944,0.1012814,0.07081978,0.0833629,0.1027627,0.09636638,0.09155855,0.1236295,0.09522832,0.08918206,0.142022,0.07832986,0.1085969,0.0632221,0.1104808,0.1084768,0.05977033,0.1059916,0.1083239,0.09511504,
6534.533,0.0595761,0.1032055,0.06644276,0.07676616,0.1040395,0.09808179,0.08381911,0.1131874,0.09690902,0.09036635,0.1325167,0.08458497,0.1074529,0.06626033,0.1099664,0.109147,0.05952933,0.1077631,0.1070362,0.1034549,
6530.676,0.05837177,0.1048672,0.06308991,0.07119723,0.1052553,0.09977699,0.07712794,0.1030819,0.09861278,0.09178666,0.1222203,0.09173506,0.1061044,0.07016891,0.1092683,0.1097938,0.06017189,0.109231,0.1055131,0.1125651,
6526.819,0.05813946,0.1063017,0.06064855,0.06673478,0.1064016,0.1014427,0.07148586,0.09379672,0.1001622,0.09333694,0.1117819,0.09983312,0.104597,0.0749746,0.1083772,0.1102692,0.06165212,0.1103623,0.1038544,0.1222696,
6522.961,0.05878508,0.107537,0.05914212,0.0633634,0.1073974,0.1029557,0.06692739,0.08560005,0.1015963,0.09487689,0.10185,0.108758,0.1029095,0.08072276,0.1072354,0.1103937,0.06393296,0.1112424,0.1020612,0.132111,
6519.104,0.06018948,0.108539,0.05862375,0.06098397,0.1082092,0.1043134,0.06344231,0.07852615,0.1029897,0.09642202,0.09281746,0.1182101,0.1010945,0.08743306,0.1059177,0.1102115,0.0670847,0.1119026,0.1001548,0.1414931,
6515.246,0.06238129,0.1093296,0.05896729,0.05952343,0.1088036,0.1055237,0.06101898,0.07261147,0.1043492,0.09801215,0.08475576,0.1279317,0.09928984,0.09506831,0.1044748,0.1097748,0.07127733,0.1123147,0.09835711,0.1497375,
6511.389,0.06556822,0.1099089,0.06009419,0.05891493,0.1091151,0.10648,0.05956554,0.06784819,0.1055776,0.0995633,0.07769034,0.1375307,0.09763329,0.1035496,0.1028201,0.1090362,0.07654852,0.1124353,0.09688692,0.1560693,
6507.531,0.06986593,0.1102636,0.06206428,0.05911193,0.109171,0.107186,0.05894893,0.06406887,0.1065003,0.1009703,0.07172149,0.1463073,0.0962439,0.1127488,0.1010169,0.1080706,0.08283345,0.1121798,0.09579857,0.1598122,
6503.674,0.07522232,0.1104114,0.064926,0.06013633,0.1090111,0.1077523,0.05917624,0.0612317,0.1070953,0.1022256,0.0669136,0.1534616,0.09515843,0.1223595,0.09929232,0.1069581,0.09012587,0.1115388,0.0950561,0.1604915,
6499.816,0.0816645,0.1102885,0.06869852,0.06204997,0.1085533,0.1082339,0.06024089,0.05936304,0.1075124,0.1033538,0.06325059,0.1582201,0.09437426,0.1320281,0.09774384,0.1056232,0.0984209,0.1106204,0.0946651,0.1579279,
6495.959,0.08923622,0.1098222,0.07339888,0.06492846,0.1078147,0.1085753,0.06206719,0.05835381,0.1078447,0.1042965,0.06065717,0.1599803,0.09403072,0.141342,0.09635971,0.1041021,0.1076028,0.1094243,0.09466965,0.1524001,
6492.101,0.09785838,0.1090506,0.07911231,0.06884595,0.1068801,0.1086156,0.0647295,0.05817631,0.1079352,0.1050248,0.05893814,0.1584682,0.09427622,0.1495288,0.09515639,0.1024907,0.1174225,0.107856,0.09505871,0.1445317,
6488.244,0.107471,0.1080054,0.08593807,0.073791,0.1056881,0.1082693,0.06842773,0.05890749,0.1076324,0.105619,0.05794246,0.153829,0.09500729,0.1556496,0.09424108,0.1006553,0.1274755,0.1059325,0.09580715,0.1351186,
6484.386,0.1179451,0.1066796,0.09379168,0.07969145,0.1042191,0.1076619,0.07325595,0.06055859,0.1071059,0.1060617,0.05778847,0.1466255,0.0959926,0.1589776,0.09378721,0.09859948,0.1372546,0.1037713,0.09688792,0.1249782,
6480.529,0.1288725,0.1050542,0.1025256,0.08657229,0.1025202,0.106903,0.07909801,0.06308345,0.1064937,0.1062754,0.05862493,0.1375987,0.09714615,0.1590387,0.09385958,0.09667932,0.1461934,0.1014387,0.09825542,0.1148701,
6476.672,0.1396013,0.1031157,0.1121292,0.09448114,0.1005592,0.1059061,0.08587424,0.06649699,0.105681,0.1062547,0.06038793,0.1275839,0.09851769,0.155744,0.09440326,0.09508219,0.1535002,0.09890142,0.09985869,0.1054344,
6472.814,0.1492526,0.1009505,0.1224034,0.1033328,0.09844171,0.1045738,0.09362183,0.07085352,0.1046002,0.106,0.06299083,0.1174657,0.100084,0.149548,0.095326,0.0937134,0.1582335,0.09623569,0.1015862,0.0969648,
6468.957,0.1568449,0.09869817,0.1327257,0.1129553,0.09644619,0.1029688,0.1022431,0.07613329,0.1032484,0.1055586,0.06651694,0.1078331,0.1017035,0.1412015,0.09651081,0.09260534,0.1597577,0.09363415,0.1032857,0.08947819,
6465.099,0.1616035,0.0964534,0.1424023,0.1230773,0.09468115,0.1012026,0.1116199,0.08239421,0.101578,0.1049044,0.07098818,0.09895808,0.1032736,0.131538,0.09786233,0.09193836,0.1579505,0.09122145,0.1049006,0.08304558,
6461.242,0.1630138,0.09423595,0.1507584,0.1332421,0.09301446,0.09930114,0.1216137,0.08971949,0.09965139,0.1039314,0.07632438,0.09105655,0.1048177,0.1214452,0.09930654,0.09176744,0.1530529,0.08907891,0.106422,0.0777728,
6457.384,0.1608022,0.09208504,0.1569916,0.1428408,0.09142078,0.09727471,0.1317637,0.0979606,0.09768489,0.1026627,0.08265741,0.08427009,0.106376,0.111583,0.1008194,0.09209214,0.1455741,0.08731744,0.1077857,0.07363335,
6453.527,0.15519,0.09019688,0.1603321,0.1511412,0.09016725,0.09518814,0.1414048,0.1069167,0.09579452,0.1011897,0.09005101,0.07861054,0.1078353,0.1022801,0.1023991,0.09294996,0.1362322,0.08619604,0.1090158,0.07059507,
6449.669,0.1469081,0.08875965,0.1602325,0.1573003,0.08948784,0.09315264,0.1498336,0.1164712,0.09394337,0.09961893,0.09828181,0.07402954,0.1090376,0.09377989,0.1039687,0.09420015,0.1258868,0.08590269,0.1101245,0.0686259,
6445.812,0.1368337,0.08783007,0.1565915,0.1605271,0.08934648,0.09132411,0.1562245,0.1263832,0.09217743,0.0979628,0.1072481,0.07054729,0.1100037,0.08629599,0.1054513,0.09567472,0.1154504,0.08624639,0.1110102,0.06755362,
6441.954,0.1258402,0.08745439,0.149863,0.1603059,0.0896383,0.0898653,0.1597143,0.1361654,0.09060493,0.09609772,0.1168882,0.06820714,0.110812,0.07997035,0.1068105,0.09731895,0.1055999,0.0870652,0.1116999,0.06726061,
6438.097,0.1148053,0.08763063,0.1408644,0.1565246,0.09037152,0.08886925,0.1597235,0.1451384,0.08935285,0.09406857,0.1268328,0.06685069,0.1114388,0.07490549,0.1080062,0.09897166,0.09667273,0.08845346,0.1122154,0.06767973,
6434.240,0.1044589,0.08831972,0.1305652,0.1496218,0.09155808,0.08837657,0.1561815,0.1524541,0.0885815,0.092112,0.136549,0.06627034,0.1118714,0.071091,0.1090377,0.1005778,0.0888176,0.09037112,0.1124789,0.06860358,
6430.382,0.09517968,0.08953375,0.1198216,0.1405482,0.0930502,0.08844966,0.1495167,0.1571515,0.0883022,0.09038715,0.1453814,0.06640983,0.1121085,0.06832295,0.1099278,0.1022504,0.08206409,0.09259924,0.1125254,0.06991519,
6426.525,0.08702905,0.09123757,0.1092823,0.130291,0.09467335,0.08902939,0.140565,0.1585107,0.08848514,0.088968,0.1524261,0.06720921,0.1120351,0.06639183,0.1106297,0.1039677,0.07641704,0.09503044,0.1124288,0.07174502,
6422.667,0.07999708,0.09329061,0.09947676,0.1195785,0.09638788,0.08992697,0.1303222,0.1563566,0.08917136,0.08794582,0.1567501,0.06854557,0.1115997,0.06532862,0.1110648,0.1056057,0.07189763,0.09760125,0.1121106,0.0742699,
6418.810,0.07406695,0.09552994,0.09069005,0.109038,0.0981992,0.09110682,0.119659,0.1509441,0.09029931,0.08739459,0.1577187,0.07039762,0.1109716,0.06520729,0.1112407,0.1070506,0.06851585,0.1001258,0.1113484,0.07766986,
6414.952,0.06918242,0.09781365,0.08298202,0.09923448,0.1000027,0.09259766,0.1092386,0.1428251,0.09175667,0.08731872,0.1551862,0.07288595,0.1102132,0.06584613,0.1111886,0.1082628,0.06618115,0.1024906,0.1100799,0.08219376,
6411.095,0.06536057,0.09997637,0.07644766,0.09049302,0.1016756,0.09432002,0.09950396,0.1329231,0.09345951,0.0876968,0.1494689,0.07613045,0.1092056,0.06702163,0.1109301,0.1092362,0.06472021,0.1047015,0.1085231,0.08795644,
6407.237,0.06261698,0.1019151,0.07116736,0.08290078,0.1032876,0.09623255,0.09071261,0.1223149,0.09527996,0.08850019,0.1411722,0.08026624,0.1079479,0.0686904,0.1105137,0.1099791,0.06408533,0.1067057,0.1068125,0.09477907,
6403.380,0.06080747,0.1037,0.06702785,0.07647517,0.1048815,0.09826344,0.08302491,0.1117361,0.09706403,0.08963893,0.131193,0.08547718,0.1064283,0.0709293,0.1099093,0.1105757,0.06429072,0.1084599,0.104935,0.1024463,
6399.522,0.05978962,0.1054004,0.06381716,0.07115567,0.1063,0.1001633,0.07650615,0.1016207,0.09870026,0.09107136,0.120564,0.09181153,0.1045288,0.07390499,0.1090158,0.1110126,0.06523032,0.1099299,0.1029302,0.1109251,
6395.665,0.05956479,0.1069771,0.06143989,0.0668289,0.1074574,0.1017929,0.07109025,0.09239035,0.1002238,0.09280826,0.1100433,0.09916276,0.1023271,0.07776785,0.107729,0.1111928,0.06674269,0.1110918,0.100775,0.1201791,
6391.808,0.06016926,0.1083572,0.06000829,0.06351069,0.1083597,0.103318,0.06667519,0.08430572,0.1018016,0.09467126,0.1000825,0.1074352,0.1000431,0.08258507,0.1060683,0.1111043,0.06876484,0.1120591,0.09838952,0.1299203,
6387.950,0.06157233,0.1094419,0.05957605,0.06127797,0.1089734,0.104863,0.06324696,0.07738903,0.1034259,0.09645931,0.09100601,0.1165171,0.09770092,0.08841197,0.1042204,0.1107083,0.07135252,0.1128563,0.09584084,0.1395739,
6384.093,0.06373049,0.1101829,0.05994026,0.06007135,0.109342,0.1062607,0.06084204,0.07157645,0.1048662,0.09817419,0.08299777,0.12614,0.09523336,0.09527951,0.1022313,0.1099057,0.07463745,0.1132926,0.09331545,0.1484138,
6380.235,0.06670281,0.1106523,0.06101386,0.05971113,0.1095505,0.1073128,0.05944431,0.06682181,0.1060248,0.09980495,0.07616919,0.1358248,0.09277005,0.1031351,0.1000598,0.1087487,0.07885224,0.1132427,0.09100096,0.1556596,
6376.378,0.0706096,0.110916,0.0629062,0.06008184,0.1095755,0.1080642,0.05894754,0.06315011,0.1069544,0.101294,0.07056348,0.1449476,0.09052186,0.1118732,0.09777863,0.1074576,0.08421643,0.1127609,0.0890549,0.1605134,
6372.520,0.07556342,0.1109094,0.06563258,0.06119056,0.1093441,0.1086378,0.05924087,0.06054894,0.1076644,0.1026802,0.06604676,0.1528234,0.08860343,0.1213493,0.09540404,0.1060747,0.09078922,0.1119559,0.08759778,0.1623081,
6368.663,0.08168714,0.110583,0.06922277,0.06310584,0.1088053,0.1090362,0.06031966,0.05890407,0.1081666,0.1039664,0.06246804,0.1586107,0.08713333,0.1312029,0.09300815,0.1043757,0.09852555,0.1108665,0.08664292,0.1607044,
6364.805,0.08904179,0.1100106,0.07378576,0.06595593,0.1079567,0.1092278,0.06230032,0.05809488,0.1084577,0.1050343,0.05984486,0.1614572,0.0862572,0.1407842,0.09080677,0.1022469,0.1073245,0.1094295,0.08618014,0.1558306,
6360.948,0.09755487,0.1092151,0.07939752,0.06977852,0.1068156,0.1091696,0.06526271,0.05809966,0.1084922,0.1058216,0.05826241,0.1609438,0.08599227,0.1493368,0.08891467,0.09986738,0.1169471,0.1075921,0.08632362,0.1482114,
6357.090,0.1070686,0.1081347,0.0860461,0.07450501,0.1054007,0.1088037,0.0691115,0.05900197,0.1082834,0.1063832,0.05766704,0.157106,0.08628652,0.156071,0.08738465,0.09743496,0.1270116,0.1054074,0.08711066,0.1386178,
6353.233,0.1173881,0.1067124,0.09367975,0.08016452,0.1037939,0.1081167,0.07385824,0.0608178,0.10784,0.106751,0.05791149,0.1503063,0.08716886,0.1601652,0.08634699,0.09494696,0.1370361,0.1029254,0.08844271,0.128016,
6349.375,0.1282243,0.1048853,0.1023669,0.08686344,0.1019826,0.1071458,0.07966252,0.06348948,0.1071014,0.1068761,0.05894058,0.1412445,0.08858984,0.1610151,0.08590918,0.09240308,0.1463687,0.1001759,0.0901981,0.1172534,
6345.518,0.1390693,0.1026516,0.1120674,0.09466571,0.09987597,0.1059287,0.08642432,0.0670087,0.106056,0.1067433,0.06078103,0.1307874,0.09033455,0.1584416,0.0860836,0.09000147,0.1541651,0.0972516,0.09217819,0.1068253,
6341.661,0.1491234,0.1001189,0.1223872,0.1034653,0.09756222,0.1044432,0.09398741,0.07141069,0.1047315,0.1064106,0.06347776,0.119861,0.09227338,0.1526248,0.08683974,0.08793295,0.1595344,0.09422428,0.09429603,0.09712624,
6337.803,0.157376,0.09740938,0.1328001,0.1130514,0.09514588,0.102653,0.1024816,0.0767848,0.1030922,0.105879,0.06709071,0.1092984,0.09442913,0.144164,0.08809961,0.08620965,0.161751,0.0911681,0.09659744,0.08850507,
6333.946,0.1628431,0.09462281,0.1427786,0.1232414,0.09265085,0.1005766,0.1119756,0.08313986,0.1011335,0.1050467,0.07165679,0.0995471,0.09673879,0.13404,0.08972748,0.08491667,0.1603884,0.08823702,0.09896468,0.08110178,
6330.088,0.1648013,0.09189398,0.1516072,0.1336409,0.09023468,0.098254,0.1221525,0.09038057,0.09897158,0.1038526,0.0771231,0.09070958,0.09900992,0.1232414,0.09162404,0.0842512,0.1555076,0.08561138,0.1012151,0.07487615,
6326.231,0.1629159,0.08934499,0.158269,0.143571,0.08814923,0.09574453,0.1324682,0.09855486,0.09670077,0.1024337,0.08349846,0.08285291,0.1011573,0.1125558,0.09371229,0.08425072,0.1477621,0.08343932,0.1033107,0.06970014,
6322.373,0.1573382,0.08706383,0.1618841,0.1522364,0.08657125,0.09322295,0.142328,0.1077313,0.09430187,0.1008971,0.09091517,0.07614069,0.10322,0.1025041,0.09584092,0.08490684,0.1380528,0.08180851,0.1052416,0.0655121,
6318.516,0.1487583,0.08516189,0.1620352,0.1587456,0.08551477,0.09088086,0.1509894,0.1176734,0.09184332,0.09910575,0.09931279,0.07062842,0.10517,0.09331527,0.09791894,0.0862213,0.127243,0.08084371,0.1069578,0.06233301,
6314.658,0.13824,0.08374858,0.1585233,0.1622352,0.08488227,0.08871043,0.1575514,0.1278976,0.08957808,0.09700654,0.108452,0.06615619,0.1069365,0.08512138,0.1000118,0.08800933,0.116198,0.08065867,0.108488,0.06007386,
6310.801,0.1268348,0.08292217,0.1515654,0.1621072,0.08469597,0.0867253,0.1611785,0.1378643,0.08765164,0.09475064,0.1181807,0.06262917,0.1085151,0.07805756,0.1021034,0.09006195,0.1056559,0.08122943,0.1098842,0.0586321,
6306.943,0.115366,0.08276888,0.1420961,0.1582604,0.08514814,0.08520087,0.1613009,0.1469179,0.08607028,0.09246328,0.1283187,0.06009433,0.1099251,0.07213604,0.1040746,0.09232599,0.09600876,0.08254792,0.1111377,0.0580647,
6303.086,0.1044834,0.08334481,0.1312997,0.151172,0.08631047,0.08434847,0.1577371,0.15422,0.08494093,0.09022492,0.1383542,0.0585206,0.1110873,0.06724219,0.1059077,0.09468421,0.08738486,0.08460665,0.1121816,0.0584202,
6299.229,0.09459773,0.08459134,0.1200776,0.1417176,0.08798808,0.08413597,0.1508143,0.1588729,0.08433212,0.08815963,0.1474261,0.05781335,0.1118857,0.06331092,0.1075376,0.09695492,0.07983627,0.0871929,0.1128571,0.05967191,
6295.371,0.08581759,0.08629393,0.1090279,0.1308518,0.0899649,0.08452731,0.1414084,0.1601305,0.08423895,0.08639169,0.1545652,0.05792944,0.1123646,0.0603552,0.108828,0.09913675,0.07339132,0.08999896,0.1131235,0.06182692,
6291.514,0.07817033,0.08830854,0.09867138,0.1194179,0.09210741,0.0854783,0.1306404,0.1576951,0.0847313,0.08497086,0.1588272,0.05890014,0.112636,0.05832968,0.1098455,0.1012931,0.06809256,0.09289418,0.1131778,0.06490771,
6287.656,0.07169982,0.09067186,0.08943412,0.1082456,0.09425002,0.08685479,0.1194167,0.151804,0.08581368,0.08398811,0.1595108,0.06076791,0.1126984,0.05719831,0.1107029,0.1033799,0.06388421,0.09585825,0.1131198,0.06891659,
6283.799,0.06636694,0.09333262,0.08139407,0.09799387,0.0963266,0.08856189,0.1083739,0.1430866,0.08739084,0.08357263,0.1564132,0.06349724,0.1124807,0.05700817,0.1113478,0.1052565,0.06059893,0.09877701,0.1127669,0.07386224,
6279.941,0.06210761,0.09598776,0.07442943,0.08885254,0.09840134,0.09055807,0.09810759,0.1325191,0.08932321,0.08375074,0.1499108,0.06705707,0.1119507,0.05772427,0.1117671,0.1068516,0.0582139,0.1015339,0.1119572,0.07982063,
6276.084,0.05887712,0.09841201,0.06858399,0.08080506,0.1004402,0.09274635,0.08900321,0.1212326,0.09140591,0.0845143,0.1408837,0.07151988,0.1111,0.05928084,0.1119604,0.108267,0.05679687,0.1040457,0.1107459,0.08685737,
6272.226,0.05664737,0.1006845,0.0639511,0.07392658,0.1023465,0.09494764,0.08102102,0.1101328,0.09348071,0.08581719,0.1303098,0.07706199,0.1098723,0.06170589,0.1117964,0.1095115,0.05632747,0.1062692,0.1091895,0.09485012,
6268.369,0.05539339,0.102874,0.06042954,0.06827773,0.1040988,0.09705037,0.07410951,0.0997315,0.09552684,0.08749995,0.1190604,0.08381423,0.1082946,0.06500869,0.1112545,0.1104649,0.05672853,0.1082634,0.1072968,0.1036557,
6264.511,0.0549911,0.1049007,0.05783695,0.06383538,0.1056693,0.09910289,0.06841067,0.09028263,0.09759211,0.08938192,0.1079939,0.09166543,0.1064868,0.0692236,0.11045,0.111109,0.05793858,0.1099883,0.1051201,0.1132928,
6260.654,0.05531074,0.1067004,0.05608799,0.06052563,0.1070063,0.1011163,0.0639232,0.08199806,0.09963977,0.09134851,0.09771404,0.1004101,0.1044186,0.07445303,0.1093632,0.1115082,0.05995922,0.1113369,0.1027025,0.1236308,
6256.796,0.05640766,0.1082193,0.05523727,0.05819497,0.1081082,0.1029776,0.06047805,0.07499819,0.1015545,0.09336895,0.08846587,0.1099492,0.1019847,0.08072917,0.1079266,0.1116659,0.06281214,0.112349,0.1001302,0.1341812,
6252.939,0.05842249,0.1094223,0.05537039,0.05665835,0.1089327,0.1046239,0.05791863,0.06917197,0.1032807,0.09541457,0.08038617,0.1201435,0.09926781,0.08804721,0.1061289,0.1114839,0.06656668,0.1130612,0.09747899,0.1442333,
6249.082,0.06141778,0.110347,0.0564169,0.05588212,0.1094147,0.1060538,0.05621004,0.06436024,0.104777,0.0973892,0.07349642,0.130634,0.09655208,0.09644684,0.103988,0.1109125,0.07138646,0.1134383,0.09476107,0.1529634,
6245.224,0.06541632,0.1110202,0.05826226,0.05597812,0.1096406,0.1072328,0.05542018,0.06054125,0.1059618,0.09924803,0.06769715,0.1408528,0.09405507,0.1058501,0.1016528,0.1100458,0.07735499,0.1134696,0.09217514,0.159505,
6241.367,0.07046953,0.1114259,0.06097901,0.05700457,0.1097174,0.1081727,0.05555495,0.05774615,0.1068503,0.1010062,0.06298809,0.1500567,0.09174827,0.1159389,0.09926561,0.1089403,0.08441295,0.1131372,0.09002556,0.1630222,
6237.509,0.07665939,0.1115109,0.06464195,0.05892123,0.1095405,0.1088825,0.05661117,0.05596032,0.1075224,0.1026029,0.05942437,0.1573203,0.08963791,0.1263448,0.09680514,0.1074861,0.09255395,0.1124194,0.08833666,0.1629704,
6233.652,0.08405927,0.1111684,0.06918243,0.06171294,0.1089465,0.1092886,0.05858374,0.05510238,0.1079805,0.103927,0.05691824,0.161714,0.08792756,0.1366861,0.09427594,0.1056242,0.1017487,0.1113042,0.08703063,0.1594072,
6229.794,0.09268577,0.1103944,0.07468089,0.06545065,0.1079688,0.1093691,0.06141165,0.05507947,0.1082629,0.1049516,0.05531946,0.1626352,0.08679618,0.1463407,0.09182257,0.1034658,0.1117711,0.1097558,0.08628027,0.1528672,
6225.937,0.1024642,0.1093266,0.08141263,0.07017947,0.1067137,0.1091529,0.06513664,0.05586499,0.108386,0.1058005,0.05460922,0.15996,0.08631276,0.1544275,0.08964678,0.1010945,0.1223615,0.1077655,0.08626851,0.1440701,
6222.079,0.1131754,0.108002,0.08945239,0.07595728,0.1051696,0.1086602,0.06984352,0.0574792,0.1081828,0.1065369,0.05479114,0.1540202,0.08645682,0.1599824,0.08790021,0.09851605,0.1331551,0.1053708,0.08690685,0.1338493,
6218.222,0.1245022,0.1063259,0.09855241,0.08291309,0.1032988,0.1078981,0.07555678,0.0599831,0.1075723,0.1069828,0.05575219,0.145544,0.08717786,0.1622073,0.0866778,0.09576555,0.143444,0.1026042,0.08805615,0.1231367,
