Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
826,000;0,03153563;0,01172304;0,01117802;0,02885103;0,01039362;0,0632472;-0,01161146;0,03928137;0,03274775;-0,00426054;0,005354404;0,01355362;-0,01380634;-0,0008120537;0,08550692;-0,001634121;-0,01316881;0,04209948;-0,007026672;0,04479837;-0,03450632;0,0454278;0,05622435;-0,01418877;-0,02121592;-0,03247213;0,03000927;0,003947735;0,009741306;0,03243732;0,0432539;-0,0325017;0,05862713;-0,007989407;0,03008509;-0,01505184;0,007177353;0,02656651;0,006865501;0,05442572;0,002717972;0,01275826;0,02626705;-0,02211428;0,0006752014;0,005028725;0,0232954;0,01193476;0,0402298;0,05929947;0,05605125;0,07046652;-0,007576942;0,04323959;0,01314354;0,05705166;-0,005579472;-0,0264411;0,02718306;0,03075647;0,03100729;0,007081032;0,009851456;0,04025698;0,007688046;0,04110861;0,04541445;0,03635073;0,02796221;-0,05290842;0,03472662;-0,009038448;-0,02281189;0,04474592;0,07467079;0,02178764;-0,03189611;0,05716658;0,03755474;-0,005763531;0,0582943;0,006874561;-0,01673651;-0,01962709;-0,02930975;-0,03642702;-0,03213549;-0,01826191;-0,03654718;0,04256678;0,03252935;
827,000;0,0783987;0,1081305;0,09125042;0,1063018;0,1540747;0,07100201;0,04186535;0,1205702;0,121913;0,1361094;0,1050248;0,09417439;0,1216154;0,1401105;0,02180338;0,09325552;0,1109462;0,1073604;0,1217542;0,1056075;0,1062236;0,1092844;0,1351991;0,08065844;0,1096597;0,1403928;0,07649755;0,07947874;0,104496;0,06208467;0,1193199;0,1074467;0,153223;0,1523752;0,07766199;0,09277344;0,1210403;0,1070719;0,08826494;0,1188283;0,077425;0,1385131;0,09080362;0,1384492;0,1084428;0,1516132;0,06250334;0,09069586;0,1037598;0,04839087;0,1040277;0,1152902;0,09337378;0,1364937;0,06249428;0,119154;0,1237569;0,11906;0,105062;0,06278419;0,07839298;0,1509581;0,1040878;0,1007438;0,1058249;0,1177974;0,1203761;0,1345601;0,07366037;0,08996058;0,0394721;0,06654835;0,0748744;0,08817911;0,08609247;0,08999348;0,07704735;0,04442787;0,0534153;0,1090045;0,08964729;0,1404033;0,09153843;0,09197807;0,1258612;0,09276295;0,0932951;0,09367514;0,09162188;0,1522498;0,07703495;
828,000;0,01532841;0,05298185;0,01365805;0,04716444;0,01749372;-0,03068686;0,02630424;0,03626013;-0,00192976;-0,03537321;0,01326752;0,04743195;-0,03251553;0,02569818;-0,0004367828;-0,002521992;0,04069328;0,03844881;-0,0175581;0,04506731;0,01431465;0,06805801;0,01613092;0,03799725;0,04369164;0,03674221;-0,006551743;0,02820635;-0,03595972;-0,01297092;-0,008429527;-0,002445698;0,04264593;-0,02100086;0,02280283;-0,005363941;0,004084587;0,005935192;-0,01698017;0,02332306;-0,03452587;0,01180935;0,006833076;9,870529E-5;0,01751232;-0,02558041;0,006985188;0,0004229546;-0,008737564;0,02678823;0,04418993;-0,009923458;0,03118181;0,01556778;0,008569717;0,02367353;0,02622366;-0,01847172;-0,03203773;0,01985836;0,0136137;-0,0106473;-0,009252071;-0,02650452;0,006793976;-0,0111618;0,001637936;-0,01571798;-0,01102877;-0,04675198;0,03005981;0,004743576;-0,04743338;-0,02988958;0,0119648;0,01115322;-0,02089882;-0,02867126;0,04568624;0,04495764;-0,00248003;0,07465649;-0,03381395;0,02117538;0,02458382;-0,009805679;-0,007487774;0,02181005;-0,01258373;-0,003503323;-0,01032114;
829,000;0,01067877;0,01955938;0,04034281;0,05708885;0,05046177;0,0638752;0,007273674;0,0408802;0,01038599;0,02213192;0,03537798;0,02924919;0,04914618;0,0106163;0,005877018;-0,002514362;0,01819754;0,04990387;-0,001942158;0,07585907;0,1102071;0,03450012;0,04578257;0,0482769;0,04108858;0,04914379;0,03382397;0,07203197;0,01954985;0,007099628;0,01589155;0,05002213;0,02707243;0,02723122;-0,003281116;0,04507494;0,04765987;-0,01274872;0,05787086;0,04840803;-0,01353836;0,02341413;0,0143013;0,01489019;0,002686501;0,02897644;-0,002096653;0,04847193;0,03404427;0,04071999;0,003367424;0,03665733;0,01229954;0,04427671;0,05776644;0,04576445;0,02221966;0,03784561;0,03709888;0,02159119;-0,01325941;0,08612299;0,02646303;0,04051638;0,03892136;0,03535271;0,03037786;-0,01621914;0,07205057;0,06177473;-0,007288933;-4,339218E-5;0,04153156;-0,006578445;0,02991152;0,02447081;0,04276228;0,02508354;-0,001068115;-0,005999565;0,01530647;0,08165359;0,04593468;0,0227294;0,02514505;0,03592205;0,05638981;0,02247477;0,09523392;0,002949715;0,02302742;
830,000;0,07288504;0,03543329;0,05942822;0,04007816;0,006793976;0,002188683;0,008982658;-0,02315474;0,0279808;0,00197649;0,03540707;0,08525515;0,0357399;0,01842117;-0,01745176;0,03706598;0,02339745;0,02379227;-0,01289368;0,05022812;0,05324173;-0,03880644;0,01194382;0,05813789;0,01651955;0,02237511;0,02380991;0,07009935;0,06466627;0,006639481;0,01477766;0,02238464;0,04649067;0,04160643;-0,01319408;0,1049385;0,08443689;0,08872747;0,06716824;0,005743027;-0,04757071;0,01318693;0,06848955;0,01662683;0,01507187;0,08226967;-0,02692127;-0,04094219;0,02896833;0,09496737;0,03235722;-0,006198883;-0,0009813309;0,02199078;0,03891373;0,02084351;0,007913113;-0,03373623;0,02004957;0,0490365;0,02176762;0,04424477;-0,004061699;0,001235008;0,05965996;-0,002472401;0,04521275;0,01425171;0,00221777;0,04946852;0,0292263;0,08680725;0,02639055;-0,02105522;0,09647036;0,08051062;0,01740885;0,045362;-0,009185791;0,04337454;0,05845976;0,04223871;0,04063749;0,01687384;0,05265284;0,01404047;0,03639698;0,02437496;0,03166056;0,02296686;0,0180316;
831,000;0,01783609;0,003382206;-0,01444006;0,02474642;0,1014581;-0,03158188;0,03742886;-0,03892899;0,001164913;-0,01401377;0,0644536;0,03132105;-0,007573128;-0,01591825;0,0342679;0,05738068;0,1368632;-0,02062893;0,009976864;-0,01129913;-0,06343174;0,1374931;-0,04011869;0,0741291;0,02444506;0,1437902;-0,001955032;0,05077028;-0,06328821;-0,003956795;0,01286411;0,09357929;0,08427095;0,04347563;0,05795097;0,08063126;0,09228373;0,04189968;0,03384924;0,0119195;0,01026678;-0,0107007;-0,04341125;-0,003829479;0,05197811;0,02994728;0,03229189;-0,02946043;0,04936266;0,03579617;0,01443768;0,1475878;0,01701593;-0,01016521;-0,0152669;0,007270813;0,02031612;0,08217478;-0,002001286;0,03933668;-0,005838871;0,002399445;0,07947397;-0,06314754;-0,04481792;0,02353334;0,05315876;-0,02848816;0,1374226;-0,003528595;0,01723433;0,08128071;-0,01438618;0,01722717;0,1175356;-0,02413702;0,05975723;0,0002231598;0,07783842;-0,002642155;0,06107712;-0,005689144;-0,05348682;-0,009747982;-0,08030081;-0,05107307;0,06793404;0,03629589;-0,04440641;0,07452106;0,0274601;
832,000;0,2159476;0,02285624;0,1538253;0,211062;0,113163;0,1680608;0,2318377;0,2173872;0,08241892;0,1316957;0,09792948;0,1759543;0,1023984;0,02783728;0,09886694;0,06729698;0,1486158;0,216012;0,06999779;0,2113171;0,2624283;0,1272411;0,06812477;0,1871324;0,004945278;0,1574697;0,1816721;0,1451197;0,09214354;0,1275072;0,1703897;0,01284647;0,1392589;0,2289047;0,03932714;0,06586218;0,1083856;0,09655809;0,1764531;0,1036406;0,03981543;0,09522533;0,1685619;0,09945488;0,1353016;0,005061626;0,1075163;0,09987783;0,0665102;0,1349258;0,02352285;0,08617258;0,09188366;0,09088087;0,06486464;0,02727318;0,037745;0,07722092;0,06772661;0,1685019;0,1268253;0,09902239;0,1439328;0,2550001;0,1234775;0,09907913;0,07544851;0,1280446;0,1560082;0,1355009;0,1031504;0,07056904;0,1738429;0,09845638;0,1844091;0,0916338;0,06935263;0,02847052;0,01631451;0,2163138;0,00996542;0,05053949;0,05849886;0,1302104;0,1656194;0,0001444817;0,1110024;0,03886557;0,09459734;0,1459584;-0,003329277;
833,000;0,05188799;0,05362415;0,1877146;0,1146259;0,05501175;0,0243125;-0,002668381;0,05287981;0,1882052;0,05350065;0,08389044;0,02569675;-0,02497911;0,02588129;0,1163912;0,08522844;0,0832181;0,1145844;0,02694225;0,08230734;-0,001817226;0,02596188;-0,04844666;-0,026649;0,05431128;-0,025599;-0,02657843;-0,02520561;-0,02473593;0,08309507;0,08232212;0,05531406;0,08378601;-0,02582788;0,05571508;0,0543375;0,02676821;0,05419683;-0,00126791;0,02715349;-9,012222E-5;0,05378151;-0,02652979;-0,0003547668;0,08378506;-0,02473116;0,0268507;0,02587366;0,08427858;0,0254302;0,05459356;-1,049042E-5;0,115026;0,1163139;-0,04884052;0,08440733;0,02698803;0,0001130104;0,05422258;0,08283806;0,116406;-0,0002303123;0,02553892;0,05091476;0,05336666;0,02524328;-0,02463245;0,02453136;-0,0008010864;-0,02672005;-0,000462532;0,0003228188;0,02528763;0,05371284;0,0004620552;-0,02565098;0,05521679;0,02730083;0,02696419;-0,002568245;0,02628613;0,1887445;0,02639198;-0,02668858;-0,02748156;-5,722046E-6;0,02680445;0,000998497;0,02524519;-0,001298904;0,1512122;
834,000;0,03095531;0,01312208;0,05044317;0,06963348;0,1267848;0,03157663;0,02682447;0,09868336;0,03984833;0,07572842;0,07924032;0,130209;0,1137943;0,03925896;0,06135654;0,118474;0,03229237;0,0759635;0,09369946;0,07679987;0,1736803;0,0352602;0,05175209;0,04667139;0,006645679;0,067101;0,07298088;0,1102715;0,1331568;0,04987049;-0,003836632;0,03584003;0,06633568;0,1349788;0,1196399;0,08123541;0,1333385;0,06291199;0,03934193;0,1051068;0,035254;0,04336214;0,05372524;0,07827377;0,06231308;0,03761435;0,08176136;0,08371544;0,04199028;0,04158831;0,07406855;0,03052711;-0,02027035;0,09762478;0,03284264;0,04533291;0,06867266;0,05011606;0,04835081;0,03945541;0,1136913;0,07070875;0,04898119;0,0393796;0,07159519;0,004518986;0,04276323;0,00975275;0,02722788;0,02551985;0,0897007;0,07008171;0,1046782;0,05207443;0,1828909;0,09572697;0,07957315;0,081882;0,02092791;0,03835106;0,0138011;0,03290987;0,1092649;0,01853943;-0,005625248;0,03501415;0,08815908;0,0947051;0,0325532;0,04158592;-0,005865574;
835,000;0,08661127;0,1221991;0,07828951;0,07798481;0,03820372;0,05070734;0,09303331;0,09036064;0,09762907;0,06384993;0,09582615;0,01041508;0,05499554;0,09947872;0,07029486;0,07514668;0,1208277;0,07635975;0,02967215;0,05158854;0,06854343;0,0862689;0,05272245;0,1082301;0,07039642;0,1029778;0,1238375;0,0421648;0,06231976;0,06558895;0,07992411;0,07880068;0,02160406;0,06740952;0,03894186;0,09594917;0,1062069;0,02858925;0,01848316;-0,005365372;0,05256319;0,04518414;0,04536533;0,03402948;0,09651947;0,05001259;0,01149654;0,0622611;0,06381369;-0,03028631;0,01289415;0,04757309;0,01377296;0,06902075;0,03379297;0,07796097;0,07330418;0,06607389;0,08363152;0,0671401;0,1049523;0,01152849;0,06791925;0,0361681;0,05429411;0,08537388;0,02133942;0,05425215;0,04586697;0,06017017;0,132915;0,08626986;0,05548954;0,01697063;0,01736593;0,109684;-0,0009422302;-0,0004754066;0,04999113;0,02687025;0,1280189;0,05527449;0,09305573;0,02661324;0,07497835;0,0538373;-0,003252506;0,034863;0,07289362;0,07065153;0,04795313;
836,000;0,08974123;0,09179354;0,1260519;0,1141109;0,08332872;0,05698442;0,02529573;0,08677149;0,05002975;0,1120243;0,05049896;0,02109814;0,08561611;0,05458927;0,07825613;0,09320974;0,08610582;0,06468725;0,04678535;0,1200857;-0,02022409;0,1088858;0,006485939;0,05474281;0,1385345;0,1493049;0,04560089;0,06466055;0,143188;0,05560064;0,1517701;0,1260796;0,05653858;0,1025848;0,05912971;0,04199314;0,08193493;0,1490817;0,1425467;0,07504272;-0,002258301;0,07488441;0,04894352;0,05226994;0,08152437;0,080369;0,06970692;0,06869984;0,04964972;0,007631302;0,06615973;0,07563972;0,0543828;0,02739048;0,06106901;0,05782986;0,1257963;0,1038232;0,0946207;0,1067252;0,08862019;0,08951569;0,08919334;0,1045914;0,08579731;0,1065979;0,03695536;0,05506945;0,07132912;-0,008724213;0,05677938;0,03578615;0,06235266;-0,008951187;0,03946829;0,04672098;0,06994915;0,06519651;0,1337271;-0,005012989;0,0512991;0,05601692;0,03412771;0,0748291;0,08600664;0,06498051;0,08354759;0,08232069;0,09832907;0,1239676;0,1303468;
837,000;0,092103;0,05159855;-0,006939411;-0,02580833;0,02273464;0,01390219;0,07377195;-0,007466793;-0,008188248;0,004617214;0,138196;0,007695198;0,1346941;0,09508467;0,07948971;0,101162;0,09498644;0,05170918;0,09253073;0,1599183;0,07464743;0,1422162;0,1086941;0,05096197;0,1263666;-0,007945061;0,1011472;0,1218958;0,0541563;0,1127958;0,07351065;0,1132951;0,07727385;0,03202534;0,00275135;0,06797075;0,1288643;0,04741287;0,07341003;0,04728317;-0,02936745;0,1228533;0,04837799;0,08660603;0,0405879;0,02273464;0,06590366;0,07304525;0,01586914;0,007387638;0,09484768;0,007418156;0,03467226;0,08437824;-0,00592947;0,06880569;-0,005339146;0,1616702;0,06746817;0,1324115;0,1041989;0,08909655;0,007073879;0,08084297;0,1871629;0,09810162;0,04062843;0,009541512;0,02441263;0,0164485;0,02371883;0,01532412;0,1067362;-0,02281475;0,05737352;0,1456428;-0,03823853;0,005138397;-0,02182055;0,04048872;0,06321764;0,1279464;0,1142073;-0,02185297;0,002759933;0,1108112;0,03563547;-0,02577257;0,2172661;0,1311059;0,08791161;
838,000;0,04641533;0,164053;0,1072006;0,3502517;0,1480875;0,208056;0,168067;0,06379032;0,107646;0,09584951;0,1864996;0,1091228;0,1753559;0,07793665;0,2852874;0,1828594;0,2380276;0,0463047;0,0257597;0,1071167;0,06040764;0,115808;0,09447956;-0,0674634;0,1407447;0,2620349;-0,01931334;-0,008221149;-0,02153969;-0,0397563;0,06037331;0,07894564;0,2151017;-0,004364491;-0,02777243;0,1772366;0,03015709;0,01599836;0,06463957;0,02746534;0,09278631;0,04885769;0,03727055;0,1284475;0,1702061;0,1509333;0,07891941;-0,02084541;-0,05182219;0,02999783;-0,09332228;0,01252604;0,09703493;0,07996893;0,04257298;-0,01006269;0,02874708;0,08280659;0,06116104;0,1784716;0,1939521;-0,003332615;0,2138586;0,1053491;0,1728034;0,0230689;0,03047514;0,06508398;0,1087179;0,01218414;0,0568862;0,09300852;0,2124276;-0,02167511;0,1714964;0,1386275;0,01042461;0,1597137;0,01921844;0,160924;0,1229854;0,04193592;0,05375624;0,04341841;0,07158804;0,06805277;0,2828932;0,1454396;0,0478425;0,2886314;0,04731703;
839,000;0,001103401;0,106102;0,06998396;0,03786898;0,1079917;0,1929545;0,106832;0,06992054;0,1058888;0,1074448;0,03428316;0,06823397;0,06823683;0,1046376;0,2435913;0,03345633;0,06697989;0,3016858;0,2427225;0,244112;0,3013253;0,1922283;0,06892872;0,1023731;0,3040471;0,1089697;0,3019915;0,1913314;0,1467037;0,1912117;0,1934652;0,1470423;0,1937027;0,3684964;0,1929221;0,03366566;0,2429514;0,1463223;0,1913738;0,1481032;0,1940112;0,03327417;0,06789303;0,03259706;0,1472631;0,1066804;0,1057816;0,1921768;0,1912022;0,03313255;0,02936983;0,1469145;0,1479912;0,06822491;0,2446117;0,1912155;0,000451088;0,1471047;0,1933017;0,1077442;-0,02674675;0,1038237;0,107408;0,1053901;0,2443209;0,2437472;0,1470046;0,1044254;0,1070151;0,1934571;0,1940403;0,3697248;0,2464976;0,105195;0,07003927;0,03340769;0,1473866;0,1068969;0,3697357;0,1080251;0,1058006;0,1054912;0,0006899834;0,1071758;0,03255224;0,1479001;0,1069407;0,1481743;0,1906018;0,07119894;0,2438831;
840,000;-0,01287127;0,08016205;-0,08256912;-0,01154995;-0,01406431;0,1729312;0,001030445;-0,100904;0,0938983;-0,0623579;0,01569557;0,1022673;0,08721066;0,07355642;0,2095098;0,09211397;0,2336063;0,02380657;0,01607418;0,0302248;0,01989508;0,06478596;-0,07862949;0,1120219;-0,1247253;0,007882118;-0,06391668;0,02818298;-0,04192448;0,04464149;-0,0331912;0,005315304;0,06886911;-0,02526665;-0,02173185;0,09782648;0,03336334;0,02890253;0,1128345;-0,07713699;0,01205158;-0,05645227;-0,02458429;0,0751462;0,07791805;0,03407907;0,01002169;-0,05563545;0,03405476;-0,03338194;0,1110458;-0,001400471;0,0006322861;0,02059698;-0,04709339;0,02093554;-0,008812428;-0,04082346;-0,03738737;-0,04413843;-0,1147261;0,07505608;0,04251671;0,06726074;0,02691317;-0,04495287;-0,03407335;0,1216712;-0,02295446;-0,06321287;-0,1032686;-0,05652571;-0,02476168;0,006395817;-0,05014658;0,00646162;-0,03201818;-0,002733231;-0,06024361;-0,09577513;0,04236174;-0,02855635;-0,02475786;-0,05580139;0,08924532;-0,06641674;0,1178451;0,03583336;0,0510273;-0,02048016;0,03100872;
841,000;0,2156029;0,07111549;0,07745838;0,1110654;0,1786709;0,06672382;0,05505562;0,1339531;0,1545458;0,05650711;0,1060114;0,1134934;0,1026139;0,04745007;0,06361198;0,08609724;0,1019506;0,05491066;0,03637171;0,1139097;0,02534723;0,006798267;0,1574655;0,05570269;0,09470606;0,02806425;0,1567512;0,08286285;0,02227497;0,14185;0,1069236;0,0883894;-0,003355026;0,05389595;0,1407681;0,1089444;0,1395044;0,06008911;0,07336998;0,1570578;0,0828743;0,0383172;-0,002784252;-0,01176834;0,05872393;0,02072048;0,1517272;0,1609206;0,02843237;-0,01039314;-0,04595566;0,0819602;0,01919889;0,1633792;0,01019907;0,02731514;0,03544044;0,02290154;0,08126354;0,09745693;0,08877134;0,02026892;0,07707167;0,004162312;0,08443022;0,09775066;0,076581;0,007311821;0,09774399;0,1023259;0,08565283;0,117981;0,09567404;0,03928041;0,1099029;0,051157;0,06597662;0,03493547;0,1455293;0,05176449;0,05349874;0,05994797;0,04693127;0,054667;0,03297091;0,1036329;0,02726316;0,09363461;4,911423E-5;0,07532024;0,10149;
842,000;0,1041088;-0,09610844;0,0004973412;0,06193638;0,1075478;0,02935219;0,02393532;-0,01068592;-0,03933859;0,07102776;-0,0234952;-0,03796387;0,03969908;0,009980679;0,1326628;-0,05448198;0,02557611;0,01159143;0,01377344;0,04549789;-0,02795982;-0,02542162;-0,001302242;-0,07492304;0,08627319;0,01409292;0,02857637;0,08537149;-0,03849602;0,01184702;-0,05573177;0,032866;0,03660536;0,0109787;0,07983017;-0,03546906;0,16362;0,06968164;0,06764269;0,01148939;-0,007457256;0,09022379;-0,05680037;-0,06955814;-0,006062984;-0,01900578;0,07665586;0,16746;0,0005784035;0,01504517;0,08483744;0,1134758;0,001841068;-0,03240538;-0,02565145;0,06007957;0,07250643;0,03908396;0,1547208;0,09128237;0,06668377;-0,06625462;-0,01137209;0,0292573;0,07434988;0,1710706;-0,02227211;-0,01974916;-0,0199399;0,09936905;-0,07302761;0,0591917;0,01899958;0,01587963;0,01324177;0,1327772;0,1418948;0,1184239;0,004737377;-0,0135746;-0,02510262;0,07925749;-0,00718689;0,05113649;-0,03057241;0,01986122;0,05751562;0,1011701;0,05477667;0,05278444;0,02882671;
843,000;0,07294846;0,1521225;0,04356289;0,08898163;0,07491779;0,253027;0,2333798;0,2344279;0,09045362;0,1174726;0,1619644;0,1997771;0,07522154;0,1705556;0,2208066;0,1243958;0,1859093;0,2428074;0,1586337;0,1873164;0,2086892;0,1726279;-0,004978657;0,1643639;0,1369557;0,2488046;0,1436863;0,1406674;0,08219624;0,09268761;0,09297466;0,2138906;0,1493897;0,363739;0,07437706;0,1157947;0,1975918;-0,05126572;0,08817768;0,07461882;0,0956707;0,3066545;0,1081486;0,1852241;0,1281958;0,09867907;0,1086335;0,02264261;0,106276;-0,0459938;0,02254295;0,1769662;0,04045916;0,180882;0,04475212;0,04960537;0,1032109;0,02801895;0,1517954;0,121151;0,07353449;0,2955337;0,1181254;0,2634726;0,03748751;0,174871;0,06064367;0,3748298;0,01663256;0,1024971;0,1060128;0,08084583;0,02639198;0,1077838;0,08344364;0,08191586;0,1115198;0,1855488;0,1548629;0,150454;0,288805;0,1390519;0,1363306;0,1764646;0,06858301;0,03771114;0,1940184;0,01248598;0,2361889;0,2085304;0,1688428;
844,000;-0,07199574;-0,01072598;-0,1994014;0,01659489;0,004286766;-0,07520771;-0,07962894;-0,06570816;-0,0242424;-0,04047966;-0,1459031;-0,1154671;-0,0219717;-0,08866453;0,0005526543;0,03623438;-0,05331945;-0,008847237;-0,02739334;-0,09376717;-0,172668;-0,07705784;0,1393504;-0,1096368;-0,1028142;-0,02737236;-0,1728144;-0,2106891;-0,09383678;-0,1565871;-0,02484846;0,1781449;0,02216959;-0,04166555;0,2219925;-0,08220005;-0,05041695;0,2228947;-0,1927257;-0,04808521;-0,2047033;-0,1511164;-0,1737161;-0,05950451;-0,07914495;0,0194459;-0,1075125;-0,1347613;-0,1004777;0,2313342;0,02396154;-0,07720423;-0,006422997;0,04823256;-0,1272569;0,06718397;-0,1189103;-0,1547389;0,009898663;-0,1207361;-0,161067;-0,2086372;-0,1247325;0,01737738;-0,06247377;-0,1730394;0,02341795;-0,08554077;-0,09811687;-0,00394392;-0,05191135;-0,0792675;-0,1263385;-0,1136498;-0,03779125;-0,1066661;0,1141524;-0,1312871;-0,04943085;-0,07157898;-0,08392096;-0,001839638;-0,126173;-0,2272639;-0,1014128;-0,08729792;-0,1870594;-0,1105967;-0,1505718;-0,1176744;0,02841473;
845,000;-0,1104083;0,0398221;-0,1183863;-0,004430294;0,03584242;0,08512545;0,1903191;0,03724194;0,07367849;-0,03940916;0,02862215;-0,005340099;-0,01691389;0,1911559;-0,1371055;0,0770874;-0,006049633;-0,04323673;0,03973055;0,1935778;0,1882863;0,1273556;0,08792639;0,1329865;-0,04369259;0,1325464;-0,04064655;0,03349352;0,0819931;0,1344261;0,1205091;-0,0004777908;-0,03876925;0,07971048;0,04628229;0,03774261;0,08564281;0,00320816;0,1324086;0,03334761;0,132648;0,03258991;0,2611775;0,03645611;-0,003857613;0,08215475;0,1905003;-0,002806187;0,07511902;-0,07059717;0,2024436;-0,07671404;0,03938246;-0,0386591;0,1950731;0,0009140968;0,03330517;0,03420401;-0,0391202;0,08270073;-0,009528637;0,08141327;0,07850599;-0,1401567;0,04078388;-0,04343843;-0,04168272;0,03742886;-0,005646229;0,001932621;-0,07917309;-0,04380226;0,08113241;0,1332703;-0,03842497;0,0327878;0,1973376;0,03568983;-0,04075861;0,03707981;-0,04630566;0,08580732;0,03599358;0,1323566;0,0380125;-0,07432652;0,03052902;0,03511333;0,127357;0,03371525;0,0379858;
846,000;0,1166339;-0,02835274;0,3562284;0,174345;0,2565589;-0,085114;0,03244257;0,001743793;0,4626417;0,08328629;0,2333646;-0,005513191;0,6405759;0,1323333;0,01673651;0,3270998;0,1272511;0,1069055;-0,04735613;-0,04958534;0,1094952;0,221066;0,1056204;0,005143166;0,0638504;0,09201813;-0,01104641;0,1251459;0,1181183;-0,002490997;0,626646;0,1966739;0,07068682;0,1088486;0,1314869;0,07481766;0,005835056;0,1912293;0,05354214;0,2363348;-0,02638817;0,1028061;-0,09696913;-0,01394415;0,07117414;0,1672602;0,09706306;-0,03274536;0,3149252;0,2826891;-0,1071615;-0,01481915;0,1131225;0,02204514;-0,04343271;0,06312847;0,09195328;0,1809869;0,0537734;0,1119609;0,1746716;-0,1215572;0,1738405;0,1227698;0,01479292;0,06594276;0,1912308;-0,0784688;0,1969829;-0,02782583;0,1129279;0,2040043;0,1699452;0,1063766;0,03044748;0,2435799;0,09196568;0,04782104;-0,0281086;-0,007071495;0,1050911;0,0472002;-0,01522398;2,288818E-5;-0,009905338;-0,0351696;0,1780577;0,1763196;0,1567454;0,09971714;0,1095071;
847,000;-0,07111597;-0,01158619;-0,0001726151;0,01216984;0,007722378;0,01114941;-0,03751373;0,005096912;-0,1079931;0,1017852;-0,006222248;-0,06717825;-0,04636383;0,1002302;0,01207495;-0,09952736;0,03049088;-0,02734661;-0,01414537;0,05873871;0,153285;-0,09832954;-0,05825806;0,09264898;0,02662373;-0,02627659;0,09574509;0,1232004;0,05613852;0,06405926;-0,1239357;0,1520305;-0,00332737;0,02259731;0,0446682;0,1040425;0,04246712;0,006220818;0,09194231;-0,07674217;-0,0536809;0,00770998;0,08176517;-0,01606894;0,04946709;0,007863522;0,06184864;0,05007696;-0,1436348;0,01436043;0,1738572;-0,1171355;-0,03991604;-0,002976418;0,1174917;-0,03958225;-0,1172571;-0,01567078;-0,1040597;0,009793282;0,06411266;0,07669926;0,00758791;-0,01807499;0,1094947;0,001346111;-0,02186155;-0,0341959;0,1039085;0,2735696;-0,06544113;0,0658536;-0,03749943;0,02022171;0,1421924;-0,07679462;-0,01765347;0,02388048;0,03923512;-0,076756;-0,03459692;0,0274725;-0,08178425;0,02149057;-0,04135752;-0,04490614;-0,01395655;-0,05945396;0,01712751;-0,04173565;-0,01286459;
848,000;-0,009309769;0,01787758;0,02436543;0,1413646;-0,04932785;-0,008244991;0,1187391;0,06702709;-0,09903336;0,06044722;0,1668029;0,1164994;-0,03498745;0,1285691;-0,0209012;0,04804277;-0,1217213;0,08191252;0,009828568;0,02863789;-0,001857758;0,2377672;0,1670537;0,02567768;-0,01674986;-0,01594591;-0,02364111;0,02105427;-0,07351875;-0,04773521;-0,04237366;-0,1071143;-0,03939342;-0,007229805;-0,02652931;-0,04128742;-0,05105972;0,00456953;-0,008388996;0,1070061;0,02210474;0,0978899;0,06941175;-0,07205248;0,001354694;0,03968906;0,01180363;0,04144096;-0,007056236;-0,07657528;-0,08857489;0,05337286;-0,07315016;0,1012392;0,04904461;-0,03548002;0,05848122;-0,03713465;0,0666461;-0,03922224;0,05556583;-0,03734779;-0,07599211;-0,03711987;0,02291918;-0,1508679;-0,02619839;-0,1158137;-0,1541762;0,3103819;-0,03897285;-0,1049805;-0,1236792;-0,08827543;-0,03791666;0,04574919;0,06545067;0,04163504;0,1012998;-0,04414082;0,004140377;0,01639414;0,03654194;0,0003795624;0,09165192;-0,04302073;0,05700588;-0,08595943;0,001677513;-0,05017805;-0,02974081;
