,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,4,5,6,7,8,9,
Wavenumbers [1/cm],Transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,
6858.560,0.09373941,0.1379266,0.1371288,0.1035345,0.07351783,0.06697258,0.08259717,0.0865664,0.1206947,0.1577304,0.0651129,0.1045313,0.06628244,0.08279148,0.143884,0.1169045,0.0646151,0.08002777,0.08993495,0.08516293,0.139534,0.08965566,0.1018253,0.06908221,0.07864875,0.1338111,0.1393404,0.1133759,0.08769423,0.07168096,0.07844687,
6854.702,0.08860425,0.1351605,0.1384422,0.1109141,0.07710096,0.06805554,0.07861376,0.08081871,0.1117917,0.1583315,0.0651843,0.1139253,0.06695919,0.07770445,0.1348083,0.1273534,0.06600374,0.07535021,0.08519797,0.09019912,0.1430528,0.09655912,0.09538637,0.06794053,0.08313575,0.1382228,0.1369879,0.1071715,0.08325905,0.07207113,0.0753932,
6850.845,0.08410121,0.1310884,0.1379649,0.1182356,0.08169682,0.06986039,0.07526389,0.07584061,0.1034428,0.1555458,0.06617477,0.1240095,0.06823407,0.07354458,0.1247033,0.1373275,0.06829239,0.07147061,0.08105246,0.09610617,0.1447448,0.1041545,0.08937278,0.06757686,0.08832184,0.141047,0.1332869,0.101067,0.07958598,0.07315867,0.07307761,
6846.988,0.08020439,0.1260318,0.1360346,0.1251033,0.08730592,0.07246165,0.07245559,0.07167925,0.095794,0.1499963,0.06795044,0.1342263,0.07010724,0.07036956,0.1144122,0.1458095,0.07174367,0.06817684,0.07755011,0.1026595,0.1445201,0.1121523,0.08404887,0.06824642,0.09421071,0.1421847,0.1283348,0.09535165,0.07672844,0.07495018,0.07152362,
6843.130,0.07695512,0.1203636,0.132975,0.130962,0.09379029,0.07608346,0.07019699,0.06835838,0.08893919,0.142529,0.07042018,0.1437149,0.072773,0.06811928,0.1045891,0.1517829,0.07639253,0.06567679,0.07473212,0.1097323,0.1424901,0.1200652,0.07938563,0.06994092,0.1006336,0.1415946,0.1225109,0.09012838,0.07453166,0.07755432,0.07062768,
6839.273,0.07442955,0.114254,0.1288678,0.1355033,0.1010477,0.08079454,0.06867268,0.0658081,0.08290755,0.1339318,0.07373553,0.1513621,0.07638475,0.06670583,0.09568314,0.1547018,0.08228024,0.06421015,0.07271536,0.1172152,0.1388704,0.1275647,0.07541832,0.07246518,0.1072297,0.1392825,0.1163032,0.08548868,0.07294217,0.08109764,0.07040332,
6835.415,0.07257758,0.1079097,0.1237955,0.1385217,0.1087932,0.08651187,0.06788784,0.06397696,0.0776372,0.124777,0.07816949,0.1562951,0.08087206,0.06614965,0.08789554,0.1545497,0.08935131,0.0637103,0.07162715,0.1246152,0.1339884,0.1343351,0.07220154,0.07578872,0.1137475,0.135355,0.1099494,0.08136421,0.07209275,0.08553878,0.07105295,
6831.558,0.07134379,0.1017683,0.1181229,0.1398309,0.1165004,0.09320647,0.06781948,0.06287485,0.07309701,0.1155535,0.08381329,0.1580433,0.08621659,0.06654687,0.08131859,0.151512,0.09760145,0.06396946,0.07132665,0.1313747,0.1281048,0.1398105,0.06966545,0.07993294,0.1201439,0.130187,0.1036778,0.07780081,0.07207952,0.09064651,0.07260594,
6827.700,0.07090171,0.09605361,0.1122028,0.1393502,0.1236238,0.100673,0.06864893,0.06254426,0.06933895,0.1067448,0.09060748,0.1565801,0.09262465,0.0678158,0.07596461,0.1460033,0.1071095,0.06496068,0.0717411,0.1371874,0.1214969,0.1434116,0.06785417,0.08487568,0.1261198,0.1242125,0.09770741,0.07502129,0.07293464,0.0961946,0.07489172,
6823.843,0.07136292,0.09073494,0.1061869,0.1371801,0.1297859,0.1085888,0.0705003,0.06299671,0.06641079,0.09866601,0.09848225,0.1522955,0.1002627,0.06972959,0.07175665,0.1387299,0.1175649,0.06686421,0.07315686,0.1416137,0.1145854,0.1449441,0.06689885,0.09065416,0.1311105,0.117776,0.09207287,0.07314017,0.07467266,0.1020698,0.07785279,
6819.985,0.07261451,0.08590031,0.100271,0.1336281,0.1348523,0.1166418,0.07327984,0.06416264,0.06426881,0.09140466,0.1071898,0.145752,0.109099,0.07225439,0.06859131,0.1304031,0.1281541,0.0697864,0.0756323,0.1442347,0.1076375,0.1445404,0.06679685,0.09718823,0.1348709,0.1112854,0.08692915,0.07217902,0.07717533,0.1082388,0.08160659,
6816.128,0.07453698,0.08164208,0.09473794,0.129002,0.1385821,0.1243074,0.07695149,0.06604597,0.06284861,0.08488546,0.1162138,0.1376302,0.1189487,0.07551067,0.06635102,0.1216551,0.1379439,0.07372566,0.07887048,0.1450625,0.1007754,0.1422748,0.06753965,0.1042099,0.1373965,0.1049131,0.08250093,0.07204276,0.08039019,0.1147237,0.08620116,
6812.270,0.07714822,0.07794169,0.08975893,0.1235492,0.1404592,0.1310434,0.08166946,0.06878445,0.06217507,0.07907563,0.125033,0.1286816,0.1293383,0.07956891,0.0649462,0.1129738,0.1461518,0.07879027,0.08282995,0.1440661,0.09421308,0.1382686,0.06921076,0.1114049,0.1385048,0.098611,0.07875109,0.07254234,0.08435164,0.1213228,0.09153318,
6808.413,0.08059566,0.07491866,0.08529061,0.1175925,0.1402897,0.1364589,0.08753072,0.07245747,0.0623634,0.07417934,0.1332587,0.1194953,0.1394334,0.08459143,0.06438968,0.1045764,0.1520168,0.08511313,0.08768032,0.1411734,0.08816104,0.1328973,0.07187678,0.1184486,0.1379211,0.09257733,0.07560854,0.0737139,0.08891896,0.1274038,0.09755755,
6804.555,0.08490892,0.07279862,0.08123285,0.1115038,0.1383334,0.1400709,0.09438268,0.07706906,0.06340464,0.07029445,0.1403763,0.1105109,0.148256,0.09077621,0.06476339,0.09667815,0.154777,0.09271619,0.09342788,0.1366971,0.08279486,0.1265632,0.07550009,0.1250492,0.1357422,0.08715528,0.07319025,0.07572411,0.09403294,0.1324495,0.1042144,
6800.698,0.08997133,0.07157153,0.07768837,0.1054565,0.1348807,0.1415678,0.1018472,0.08274583,0.06509181,0.06715786,0.1457159,0.1021309,0.1547899,0.09812857,0.06603837,0.08958403,0.1542187,0.1015559,0.1000732,0.1310634,0.07822526,0.1196448,0.07993557,0.1309385,0.132319,0.08248831,0.07167107,0.07852399,0.09979387,0.1364155,0.1112929,
6796.841,0.09579165,0.07101399,0.07484894,0.09955269,0.1302732,0.141152,0.1095612,0.08979595,0.06737259,0.06461884,0.1487584,0.09446823,0.1581477,0.106631,0.06801315,0.0834416,0.1507968,0.1114149,0.1074899,0.1245839,0.07442334,0.1125808,0.08516886,0.1357964,0.1278104,0.07858041,0.0710974,0.0820277,0.1060803,0.1392542,0.1184768,
6792.983,0.102393,0.07103745,0.0727885,0.09405046,0.1248708,0.139082,0.1172925,0.09829173,0.0704567,0.0628745,0.1492667,0.087419,0.1579732,0.1162147,0.07042659,0.07823242,0.1451299,0.1217932,0.1152017,0.1176385,0.07134326,0.1057132,0.09127285,0.1391717,0.1223832,0.07551113,0.07129256,0.08628525,0.1125553,0.1406782,0.1253345,
6789.126,0.1095255,0.07177934,0.07155672,0.08905344,0.118992,0.1354268,0.1246388,0.1079375,0.07457861,0.06207366,0.1474226,0.08112127,0.1545908,0.1264335,0.07321545,0.07398441,0.1378755,0.132024,0.1228314,0.1106248,0.06898664,0.09924713,0.09812184,0.1407312,0.1163928,0.0732859,0.07209145,0.09126049,0.1189084,0.1405825,0.131534,
6785.268,0.116817,0.0733704,0.07112666,0.08452509,0.1129492,0.1304388,0.1310362,0.1183656,0.07990065,0.06208486,0.1436643,0.07581431,0.1486673,0.1365689,0.07651876,0.07078139,0.1296161,0.1412947,0.1301816,0.1037744,0.06739251,0.0933177,0.1054548,0.1405304,0.1102086,0.07171322,0.07356254,0.09685951,0.1248993,0.1391155,0.1368821,
6781.411,0.1239693,0.07582594,0.07131145,0.08059345,0.1069198,0.1245505,0.1360286,0.1289743,0.0865144,0.06272411,0.1383011,0.07151071,0.1408928,0.145763,0.08035019,0.06859634,0.1208463,0.1486072,0.1367587,0.09726204,0.06665507,0.08791231,0.1130429,0.1386875,0.1040753,0.07072512,0.07590833,0.1029966,0.1302869,0.1362647,0.141003,
6777.553,0.130578,0.07908273,0.07208283,0.07741086,0.1010726,0.1181701,0.1392699,0.1389262,0.0944603,0.06402005,0.1317001,0.06804858,0.1320374,0.1530551,0.08481997,0.06727529,0.1121954,0.1531339,0.1419079,0.0912153,0.06680332,0.08304596,0.120626,0.1353903,0.09813992,0.07047825,0.07920878,0.1093951,0.134754,0.1320025,0.1434177,
6773.696,0.1361405,0.083081,0.0736291,0.07492764,0.09551007,0.1116524,0.1406408,0.1472968,0.1036827,0.06613823,0.124363,0.06532595,0.1227677,0.1575944,0.09030914,0.06670083,0.1040812,0.1545374,0.1452307,0.08570902,0.06774054,0.07893408,0.1276579,0.1309983,0.09250598,0.07107192,0.08325651,0.1157863,0.138014,0.1265949,0.1439432,
6769.838,0.1403801,0.08788041,0.07600948,0.07300169,0.09026016,0.1051859,0.1402113,0.1530533,0.1139069,0.06913874,0.1167028,0.06341805,0.1134713,0.1588203,0.09705401,0.06693216,0.09653482,0.152868,0.1465846,0.08079597,0.06947717,0.07564711,0.1335582,0.125654,0.08730345,0.07251024,0.08791793,0.1220312,0.1399431,0.1204354,0.1427389,
6765.981,0.143191,0.09347486,0.07920729,0.07168881,0.08559727,0.09889027,0.1381065,0.1555565,0.1246061,0.07300448,0.1090712,0.06239174,0.1045838,0.1566877,0.1050954,0.06803117,0.08958707,0.1485252,0.1459813,0.07642204,0.07211646,0.07305673,0.1381391,0.1194936,0.08285532,0.07481329,0.09334583,0.1278181,0.140457,0.1139554,0.1399692,
6762.123,0.1443056,0.0996603,0.08326641,0.07112266,0.08166356,0.09299977,0.1346256,0.1548256,0.1350284,0.07789685,0.1017953,0.06217609,0.09650926,0.1516838,0.1144007,0.06991145,0.08336931,0.1421712,0.143462,0.07267238,0.07567032,0.0711637,0.141227,0.1129436,0.07932182,0.07789224,0.09952418,0.1327495,0.1394642,0.1074455,0.1357015,
6758.266,0.1434764,0.1062814,0.08822916,0.07128215,0.0782568,0.08776337,0.1301025,0.1511899,0.1442609,0.08416859,0.09511597,0.06263705,0.08932143,0.144538,0.1246328,0.07249675,0.0780935,0.1345151,0.1391537,0.0698093,0.08030003,0.07000778,0.1424889,0.1063789,0.07647803,0.08160285,0.1062137,0.1365811,0.1369847,0.1009564,0.1301809,
6754.409,0.1408121,0.1132403,0.09409165,0.07217599,0.075363,0.08330075,0.1247208,0.1451649,0.1512779,0.09194613,0.08907614,0.06370461,0.082937,0.1359979,0.1350172,0.07581563,0.07401569,0.1262024,0.1334605,0.06790577,0.08618416,0.06952714,0.1418596,0.09993152,0.07423671,0.08604456,0.1131601,0.1392085,0.1331201,0.09467354,0.12386,
6750.551,0.1366852,0.1202918,0.1006497,0.07392397,0.07315519,0.07952614,0.1186868,0.1375131,0.1551443,0.1009984,0.08364798,0.06549625,0.07730579,0.1267932,0.1446502,0.07992879,0.07111085,0.1176487,0.1268633,0.06689625,0.09300876,0.06979266,0.1394978,0.0937845,0.07269711,0.09142875,0.1200997,0.1405216,0.1280802,0.08889499,0.1170997,
6746.694,0.1315501,0.1270379,0.1076428,0.07657526,0.07168749,0.07629758,0.1123727,0.1290582,0.1554841,0.1110816,0.07895906,0.06824326,0.07248066,0.1175368,0.1525937,0.0848574,0.06906425,0.1091057,0.1197316,0.06672891,0.1002902,0.07101092,0.1355875,0.08830754,0.07189618,0.09772709,0.126833,0.1403492,0.1222442,0.08370256,0.1101525,
6742.836,0.1256338,0.1329586,0.1148769,0.08007225,0.07093678,0.07361177,0.1061429,0.1203819,0.1526416,0.1218519,0.07517139,0.0720002,0.06853623,0.1085188,0.1576698,0.09079316,0.06771651,0.1009241,0.1123877,0.06728069,0.1078938,0.07313211,0.1304091,0.0836995,0.07191475,0.1046903,0.1329427,0.1385933,0.1159506,0.07914117,0.103317,
6738.979,0.1189585,0.1375841,0.1219472,0.08438595,0.0708929,0.07155521,0.1002208,0.1118389,0.1473121,0.1326469,0.07232857,0.07667609,0.06548067,0.0999136,0.1589981,0.09810068,0.06708995,0.09344627,0.1051293,0.06854495,0.1157699,0.07592132,0.1242737,0.07988021,0.07279071,0.1119823,0.137777,0.1352853,0.1094256,0.07531986,0.0968129,
6735.121,0.111881,0.1407493,0.1283952,0.0895638,0.07161986,0.07027265,0.09474894,0.1036525,0.1401579,0.1425858,0.07033294,0.08241343,0.06333305,0.09200698,0.1564989,0.1068089,0.06723633,0.08684023,0.09819385,0.07075214,0.123533,0.07941206,0.1175492,0.07666866,0.07448056,0.1192568,0.1410645,0.1306636,0.10296,0.07219475,0.09073611,
6731.264,0.1049528,0.1423934,0.133932,0.09562721,0.07316517,0.06987864,0.08969651,0.09595456,0.1318388,0.1506243,0.06904899,0.08950923,0.06209246,0.08500856,0.1505478,0.1165345,0.06831972,0.0811588,0.09178492,0.07406101,0.1305563,0.08383895,0.1107233,0.07401477,0.07703102,0.1262427,0.1429044,0.1251466,0.09682702,0.06971895,0.08514585,
6727.406,0.09842078,0.1423154,0.1382306,0.1024207,0.07551803,0.07025372,0.0850204,0.08897956,0.1230693,0.1558274,0.06844672,0.09807629,0.06168075,0.07898528,0.1418696,0.1268108,0.07033392,0.07640895,0.0860977,0.0784343,0.1364003,0.08930338,0.104102,0.07210817,0.08041616,0.132719,0.1432362,0.1191117,0.09111352,0.06798954,0.08013955,
6723.549,0.0923252,0.1404115,0.1409857,0.1096444,0.0787788,0.0711626,0.08095323,0.0829813,0.114336,0.1575808,0.0685709,0.1079993,0.06196974,0.07391597,0.1315766,0.1370591,0.07300254,0.072672,0.0811252,0.08385073,0.1408255,0.09571288,0.09774985,0.07103847,0.0844843,0.1383519,0.1418553,0.1128315,0.0858333,0.06703091,0.0758882,
