Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
995,000;0,1276107;-0,134521;-0,2935052;-0,1172681;-0,07781506;-0,1827683;-0,1797972;-0,3349929;-0,09610081;-0,5377617;0,08453512;0,1616983;-0,4305644;-0,4184718;0,1498508;-0,2907848;-0,1257381;-0,3733411;-0,1746039;0,1909661;0,05903482;-0,1250129;0,1013427;-0,2485867;-0,5337281;-0,03043509;0,1142449;-0,1126208;-0,2202616;-0,3053012;-0,5990906;0,02616549;-0,1808286;0,05145836;-0,3934522;-0,5120115;-0,2167506;0,07381582;-0,1992402;-0,2380166;0,01076841;0,07890463;-0,2715735;-0,1035109;-0,3136234;0,1081042;-0,3887892;-0,3726292;-0,4103703;-0,3145337;-0,1262112;-0,5672288;-0,02645874;-0,3505683;-0,1931553;-0,2634754;-0,3535042;0,143456;-0,2983689;-0,6004386;-0,4535894;-0,1258664;-0,510323;0,1307402;0,1163573;-0,08267307;0,1066465;0,01485443;0,0256958;-0,4836354;0,04929924;-0,2454591;-0,4332452;0,07666492;-0,2268362;-0,5169921;0,0772953;-0,2908788;-0,5431204;-0,4500217;0,03500843;-0,4167018;-0,3242736;0,08453512;-0,418736;0,08073807;0,08208036;-0,1389375;-0,2963901;-0,2899222;-0,1768813;-0,07318783;-0,5020928;-0,1297278;-0,3101559;-0,4607816;-0,4519958;0,02851915;-0,7114286;0,1455474;-0,5745101;-0,2906895;-0,2689834;-0,5608511;-0,2936764;-0,2642179;-0,3379068;-0,3013296;-0,4920492;-0,1282048;-0,06641006;0,003087521;-0,5949717;-0,03068161;-0,07001209;-0,06828403;-0,4917278;-0,12851;-0,4674177;-0,3896694;0,09754086;-0,4737267;0,08836365;-0,445375;-0,3953958;0,1493411;-0,3663926;-0,2679062;-0,442977;-0,2748089;-0,6578393;-0,338295;-0,3231077;-0,3310246;-0,6624246;-0,09297991;-0,5199685;-0,502635;0,09663486;-0,5313048;-0,2977848;-0,2647862;-0,5737371;0,03612566;-0,4641786;-0,5706701;-0,2598767;-0,4360881;-0,7414975;-0,5256572;-0,3796921;-0,3612328;-0,3212752;-0,6014514;-0,4663758;-0,4277778;-0,3865657;-0,4501925;-0,5494781;-0,6005173;-0,4198451;-0,1434698;-0,4432702;-0,05084801;-0,5499697;0,01186275;-0,4823337;-0,4356055;-0,06919003;-0,5921578;-0,1370234;-0,3705883;-0,4192586;-0,6269407;-0,2852049;-0,4880266;-0,4403372;-0,4392891;-0,4857979;-0,6649914;-0,7021027;
996,000;0,2608705;0,2495518;-0,03254128;0,2789741;-0,04783297;-0,3131647;0,2700591;0,2850537;-0,04110384;0,236208;0,2723255;-0,0009975433;0,2480774;-0,2381186;-0,02525616;0,2846713;0,2440562;0,2699819;0,2586036;-0,3239346;0,2901311;0,2414637;0,2620001;0,2555027;0,2273445;0,2673459;0,2723866;-0,2195821;-0,2279177;0,2467699;0,2665305;-0,02207279;0,2689786;0,3058171;-0,04948521;-0,0445199;0,2535119;0,288764;-0,02655125;-0,0695281;0,3026338;0,2727132;0,2883797;-0,2234483;-0,3151107;-0,02255487;-0,0747304;-0,1938615;-0,3610659;0,2404776;-0,003281116;0,2290401;0,2954068;-0,06807661;0,2688341;0,2317581;-0,05207682;-0,2017641;0,2297564;-0,03404617;-0,2382536;-0,05404806;-0,251061;0,2815638;-0,01718187;-0,03342152;0,2707224;0,3023744;-0,1922479;0,2379136;-0,02075529;0,2481499;0,2443304;-0,02842903;0,2471528;0,2275109;0,2852855;-0,04912233;0,2539849;0,2573543;-0,02237988;0,2516503;0,2695684;0,2723255;0,2633772;0,2633762;0,2738366;-0,0480485;-0,03563213;0,2583284;0,2533231;0,01232958;-0,07958889;-0,004512787;0,269845;-0,01169729;-0,0498395;0,003161907;0,2330623;-0,01055574;0,2064323;0,2377591;0,2982383;0,2416692;0,2303314;-0,0428071;-0,2447004;0,2549176;-0,06097031;-0,04866314;-0,3449082;-0,01741171;0,2197857;0,304069;-0,3516464;0,2724791;-0,2547131;0,2743144;0,2420745;-0,04215145;0,2874403;0,2403841;0,01102161;0,2456617;0,2246504;0,004829884;0,2633605;-0,04055452;0,295691;-0,1995506;0,2545137;0,2665243;0,2537951;0,2655787;0,2539139;0,2939639;-0,2347827;-0,07086134;0,2879977;-0,2314916;0,2536321;0,2786365;0,2266884;-0,002805233;0,2450066;0,264154;-0,03681707;-0,3505211;-0,0785327;-0,2199874;-0,3309569;-0,07472086;0,2717438;-0,05955362;0,2267017;0,2242756;0,2524519;-0,07069635;0,2872014;0,226347;0,2319455;0,3028364;-0,06647968;-0,1863418;0,2332654;-0,1897483;0,2751884;-0,007735252;0,3141279;-0,04625463;0,3215513;0,2739468;-0,03206682;0,2597547;0,2690673;0,2379904;0,2390356;0,2557864;0,2284575;-0,04308081;0,2214441;
997,000;0,4121661;0,4986124;0,04952383;0,4541407;0,5319462;0,08072376;-0,03503561;-0,1519055;0,1400495;0,4830694;0,4936371;0,08176279;0,2118511;0,5244966;0,5383101;0,04923964;0,4464059;0,1191816;0,1161227;0,5491729;-0,04414892;0,4161501;0,407846;0,4892597;0,3985219;0,3855968;0,5200825;0,5293312;0,1511579;0,1272306;0,04747963;0,4992361;0,2160192;-0,0823822;0,2290988;0,2173166;0,4892597;0,2058563;0,2272692;0,4325705;0,05674601;0,4955359;-0,09306717;0,4958477;-0,134932;0,5353527;0,4351263;-0,05048084;0,5302606;0,5060711;0,1499648;0,396956;0,2182679;0,5248613;-0,05290747;0,4482036;0,2363243;0,4968495;0,4157639;0,00759697;0,1670809;0,4436526;0,4567184;0,1768556;0,15412;0,2264605;0,4948149;0,05066299;0,5327573;-0,06637287;0,5195503;0,4250011;-0,08416557;0,4679766;0,4207206;0,4104085;0,1705937;0,1554737;0,2074227;0,03121805;0,5041742;-0,001420021;0,1418529;0,4948149;-0,2143731;0,4097452;0,5072427;0,4903178;0,01646185;-0,01092768;0,5109363;0,07701445;0,5252333;-0,3243508;-0,09665251;-0,280201;0,04662323;0,03895998;0,1886387;0,2284255;0,3666377;0,4896479;-0,2456636;0,1916561;0,4180884;0,2269363;0,5025115;0,2125959;0,5084224;0,4907393;0,5409455;0,5350895;0,4019103;0,033535;0,467762;0,4145904;0,5157814;0,04062366;0,4358616;0,1677885;-0,05128527;0,4181061;-0,1769977;0,4860101;0,4502034;-0,05989695;0,5028138;0,4973035;-0,1163936;-0,0557723;0,006742954;0,04284477;0,4361739;0,0376215;-0,1029286;0,1650572;0,5013146;0,4140854;-0,04187822;0,5192227;0,4428625;0,00791502;0,1197243;0,2516017;-0,16433;0,03596306;0,5333457;0,02913713;0,4802413;-0,1982641;0,2567501;0,4492359;-0,07708406;-0,03635979;0,4339252;0,4212098;0,01961517;0,4388251;-0,3619604;0,4590168;0,5059133;0,2292538;0,1501555;0,5432954;-0,0532546;0,5572305;-0,1374178;-0,2286291;-0,0695138;0,1562161;-0,1784949;-0,08119965;0,2515283;-0,03527308;-0,08200836;-0,06773567;0,1138372;0,02433014;0,4419451;0,001924515;0,0776329;
998,000;-0,149343;0,1905236;0,3918271;-0,3003292;0,09846783;0,3873825;0,003617287;0,02251434;-0,0965333;0,3173609;0,3210735;0,1548586;0,123033;0,2915463;0,1041613;0,1747522;0,08254957;-0,1087241;-0,1087241;0,2709708;-0,1060271;0,007745266;-0,3347197;0,3191934;-0,1269479;-0,2412105;0,02364111;0,2972398;-0,3241682;0,005887985;0,13555;-0,136344;0,1588526;0,3865204;0,2094245;0,3769422;0,3149161;0,3535647;0,336719;-0,4477797;0,171824;0,3043327;0,4374862;-0,02619553;0,4028206;0,1301017;-0,281076;0,3756385;0,3354387;0,05942297;-0,09268188;-0,1066914;0,2310147;0,1038322;-0,08100176;0,007809639;0,1401653;0,02695465;-0,5447426;0,1715331;-0,3423138;-0,3016396;-0,07411718;-0,01762915;-0,4024224;0,3304224;0,3143134;0,2268262;0,3540745;-0,04261398;0,3328004;-0,3580317;-0,2181668;-0,1913662;-0,02373648;-0,2717652;0,04378366;-0,3156037;0,190937;0,2796021;-0,1927319;-0,0451889;-0,0855341;0,3143134;-0,01382685;-0,3514605;0,162292;-0,1356292;0,06178904;0,08399868;0,04985476;0,2439003;0,05439949;0,01924419;0,4200354;0,2297144;0,3721275;-0,05542135;0,3493719;0,3764911;-0,2522287;0,2407737;0,2838502;0,3511033;-0,05194616;0,2688727;-0,1874337;0,1550641;0,3062086;-0,1433091;0,2844725;0,168788;-0,4266868;0,4264231;-0,3004589;-0,1522627;0,3255358;0,2574978;-0,2294436;-0,1445556;-0,2548466;-0,01938725;-0,003149033;0,3163462;-0,03939819;0,414988;0,1776247;-0,1877937;0,02977848;0,4123392;-0,137917;0,1861629;-0,1740847;0,2441869;0,4306183;0,137939;-0,1379776;-0,2396269;-0,356174;0,358964;-0,2715435;-0,05761433;0,01309347;0,1371169;0,0239048;0,2599425;0,1056404;-0,2531829;-0,1294799;0,2048464;0,2448211;-0,156837;0,2013764;-0,09196329;-0,2480888;-0,128346;0,4121327;-0,01956081;0,1690173;-0,1542292;0,03145027;0,1281233;-0,01651955;0,239224;-0,2052031;0,08473873;0,2149868;0,3369246;0,2586226;-0,02912903;0,4667296;0,2696872;0,01857519;-0,3303895;0,2597065;-0,2510118;-0,171392;0,3654385;-0,3397617;-0,1933222;-0,2087493;
999,000;0,02423191;-0,1798968;-0,2125106;-0,2988501;-0,2220616;-0,251255;0,05372953;0,03487158;-0,1499648;-0,0277915;-0,1312079;-0,207119;-0,4676218;0,01391554;-0,261467;-0,2413926;0,006304741;0,0325017;0,0325017;0,06840515;0,1179852;-0,4056792;-0,2464132;-0,052145;-0,1299434;-0,2755971;-0,3777328;-0,02447414;-0,106741;-0,1273355;-0,3554487;-0,1904135;-0,276772;-0,005616665;-0,6930542;-0,2478895;-0,0277915;-0,03957129;0,003359795;-0,1045027;-0,2432899;0,01447821;-0,3710241;-0,3751054;-0,1764565;-0,4908304;-0,118268;-0,01990032;-0,349607;-0,2887163;-0,1748009;-0,2658095;-0,2003331;-0,2421112;0,0009527206;-0,5066752;-0,2251058;-0,7737184;-0,3379283;-0,2368531;-0,4753385;-0,0279355;0,05685186;-0,08456182;-0,1546717;0,03309202;-0,03889704;-0,6383281;-0,4477458;-0,2694941;-0,2496638;-0,141747;0,04800463;-0,1237621;-0,1866102;-0,1092558;-0,488627;-0,2064857;-0,4871836;-0,3642607;-0,2247581;-0,2567911;-0,5127249;-0,0374651;-0,2669277;-0,09827948;-0,6009355;-0,6036229;-0,5257001;-0,5814142;-0,2478786;-0,2036986;-0,3063855;-0,4615307;-0,2145963;-0,3738766;-0,04293633;-0,7289777;0,01405001;-0,3037987;-0,152514;-0,522049;-0,1368437;0,006162643;0,02948618;-0,5167499;-0,6052074;-0,2510877;-0,02814674;-0,5621333;0,01478434;-0,1345177;-0,1474338;-0,3871818;-0,6787262;0,04040098;-0,214098;-0,2019114;-0,3742385;-0,1441984;-0,3370342;-0,2042117;-0,4594493;-0,0277915;-0,1433525;-0,2683263;-0,1102748;-0,5519552;-0,687984;-0,2671018;-0,3584261;-0,2933354;-0,148066;-0,1299605;-0,2593141;-0,1511607;-0,189189;0,08075523;-0,2206621;-0,4452977;-0,82091;-0,2072964;-0,1512237;-0,2338409;0,04597664;-0,205792;-0,683166;-0,3037171;-0,1879654;-0,3182549;-0,4513621;-0,3341742;-0,2822227;0,02525663;-0,2109509;-0,4554701;-0,2554417;-0,2889729;-0,8363829;-0,6882367;-0,3928862;-0,5138803;-0,005646706;-0,6602445;-0,1264939;-0,1993966;-0,355526;-0,553021;-0,7106881;0,06229734;-0,4884467;-0,1760521;-0,6222963;-0,6280923;-0,1255412;-0,3234811;-0,5394111;0,03868723;-0,3236914;-0,2260957;-0,1705022;
1000,000;0,001712799;-0,008834362;-0,3612661;0,06374931;-0,2917838;-0,08296394;-0,3218937;-0,2778978;-0,3364835;-0,03350306;-0,8194008;-0,538578;-0,610949;-0,3032069;-0,01369953;-0,2816396;-0,0352087;-0,04775238;-0,04775238;-0,7191553;-0,6840739;-0,1256309;-0,5232515;0,03349876;-0,4732432;-0,1271954;0,008019447;-0,03350306;-0,02048397;-0,5440927;0,03656626;-0,2873516;-0,002046108;-0,3135786;-0,1261315;-0,08353424;-0,0353651;-0,0228405;-0,3040934;-0,5730233;-0,3716316;-0,320559;-0,8025904;-0,008184433;-0,6388502;-0,8244038;0,004969597;-0,2612767;-0,8013721;-0,2769675;-0,1061139;-0,3720093;0,02101469;-0,2327452;0,0300951;-0,5658903;-0,404254;-0,1891809;0,00414753;-0,03669024;-0,07050323;-0,5804458;-0,2817097;-0,5416183;-0,2918844;-0,552433;-0,001678944;-0,5591502;-0,1422529;-0,4052382;-0,05268526;-0,4372077;-0,05132675;-0,01838827;-0,09111309;-0,02871656;-0,1064968;-0,01037884;-0,05606604;-0,3481464;-0,4586477;0,01944494;-0,4216628;-0,006709099;0,02741241;-0,02819586;-0,09454203;-0,3222146;-0,5402555;-0,1298923;-0,5552697;0,02453566;-0,2200561;-0,08255959;-0,3763518;-0,05628443;-0,02522039;-0,1149111;-0,4380159;-0,5699601;-0,09527969;-0,08008003;-0,4619122;-0,3231525;-0,05333567;-0,1159592;-0,5434842;-0,2403688;-0,0267663;-0,5346785;-0,3069301;-0,3005476;-0,2928596;-0,09351587;-0,1626272;-0,04369783;-0,3142333;0,007956028;-0,4666252;0,01441097;-0,04583263;-0,04067278;-0,07629538;-0,03104258;-0,02159929;-0,04887342;-0,4711699;-0,05389023;-0,07593203;-0,04778433;0,00539875;0,0303483;0,04525995;-0,4542885;-0,08255911;-0,5317502;-0,2873516;-0,2829185;0,03929043;-0,1508512;-0,1094346;-0,2858062;-0,3820691;-0,2822104;-0,3115835;0,02453566;-0,02467585;0,05044031;-0,2940888;-0,3685288;-0,5520282;-0,07427025;-0,01469994;-0,0335536;-0,01822376;-0,123538;-0,08110237;-0,3376827;-0,7783098;-0,05584383;0,05172253;-0,3200154;0,03420448;-0,1611967;-0,01857233;-0,4470706;-0,1023078;-0,05034494;-0,1068063;-0,3268056;-0,5693841;-0,2399788;-0,3351145;-0,3386288;-0,546937;-0,08439398;-0,1413665;-0,6420555;0,004366398;-0,008079529;-0,06812811;
1001,000;-0,1874337;0,3038459;0,3074117;-0,4013381;0,3001933;0,2990742;0,2992082;0,00918293;0,01035786;0,2942171;0,3073926;0,007622719;0,317008;0,3120737;0,2926683;0,3078418;0,2981596;0,288012;0,2885323;0,01911831;0,3176298;-0,01152086;0,3108377;-0,4089642;-0,2900677;0,2994781;0,3012381;0,29533;0,3008089;0,3022332;0,0004577637;0,3091192;0,3019586;0,3003507;0,289988;0,2981105;0,2930403;0,3046947;0,3105412;0,3159804;-0,3841882;0,2958426;0,3032918;-0,3008685;0,3172183;0,3129287;-0,005764008;-0,1734748;0,3061571;0,307435;0,2857275;0,008103848;0,0006513596;-0,1670585;-0,300096;-0,01183224;-0,170722;0,2960172;0,3037553;-0,1776571;0,2919393;0,3160381;0,007042408;0,01783133;0,3089695;0,01706982;-0,006430149;0,3114409;0,2973824;0,3054543;-0,001083851;0,0001425743;0,2866101;0,3008089;0,2993112;0,2934542;0,2985969;0,3020067;0,3034029;0,3049426;0,300797;-0,004321098;0,2965698;-0,009872437;-0,1914129;0,2947807;0,2983418;-0,1699438;0,00992775;0,297101;0,3178349;0,004651546;-0,2988372;0,2806234;0,2938514;-0,3025455;0,301003;0,2976027;0,01219463;0,3015699;0,2987657;-0,01106405;0,3050413;0,2913704;0,2817006;0,2850132;0,2995162;-0,1756287;0,301003;0,3118052;0,3084011;0,3000073;0,3084493;-0,01139021;0,280797;0,2930403;-0,1703386;-0,0119071;-0,169827;-0,0003995895;-0,0005202293;-0,1768041;0,2872591;0,2970467;0,2958832;0,0005106926;0,2975702;0,3002725;-0,1838007;0,001762867;0,3013487;0,001501083;-0,2993736;0,3123083;0,2986159;0,3098159;0,3091674;0,009301186;-0,1749144;0,2885184;-0,01159859;0,3084493;0,2957544;0,308362;0,3069482;0,00300312;-0,302475;-0,1721444;0,3031473;0,004451275;0,3055592;0,3010206;0,2882247;0,3011527;0,2932382;0,2857389;0,3016014;-0,292367;0,3056822;-0,001796722;-0,1809521;-0,009901524;-0,2978067;0,2823577;0,3014169;0,3132458;-0,01537848;-0,1776061;-0,02190208;0,294817;-0,1842775;-0,3054414;0,2947283;0,004456997;0,0077281;0,2936654;0,2905626;0,01820087;0,3040228;0,3018966;-0,005741596;
1002,000;-0,4307141;-0,1535997;-0,1140289;-0,323565;-0,3092036;-0,05542469;-0,6297064;-0,08810759;-0,1974368;-0,3715143;-0,5979199;-0,3059278;-0,1834912;-0,2162027;-0,6143479;-0,03561354;-0,5168748;-0,4666429;-0,4838357;-0,04438305;-0,08091354;-0,2723236;-0,06925869;-0,3977027;-0,00641489;-0,1147132;-0,03408909;-0,4096975;-0,03709507;-0,6597157;0,01151943;-0,07691622;-0,06895351;-0,3373494;-0,3221822;-0,02291489;-0,3208728;-0,1953816;-0,1564035;-0,07637262;0,002579212;-0,4995465;-0,5781808;-0,004727364;-0,2197747;-0,4886045;-0,3331099;-0,3645387;-0,3550634;-0,01573467;-0,6864638;-0,1525536;-0,008992195;-0,01784182;0,02574873;-0,7256355;-0,2919264;-0,06365108;-0,1225357;0,02270699;-0,320766;-0,08564425;-0,007030964;-0,1348362;-0,07124281;-0,1190448;-0,3238306;-0,1545925;-0,06223488;-0,0773592;-0,02601242;-0,4626493;-0,6475444;-0,03578615;-0,06310749;-0,3208728;-0,06052208;-0,07078028;-0,1944475;-0,005804062;-0,5009885;-0,3759212;-0,3240371;-0,520834;-0,6754794;-0,3751125;-0,04419136;-0,01307392;-0,08961487;-0,03632927;-0,1439204;-0,1559315;-0,2975388;-0,7986159;-0,4916253;0,01131392;-0,0576067;-0,03964806;-0,04173708;-0,3430815;-0,04625988;-0,2444258;-0,34654;-0,5691671;-0,6442542;-0,4491105;-0,5609665;-0,2605963;-0,0576067;-0,1362958;-0,0753274;-0,3124738;-0,05404997;-0,2482882;-0,5670748;-0,322948;0,00948;-0,4319019;-0,3984623;0,02683687;-0,03299522;-0,004312992;-0,4803443;-0,4766164;-0,4168658;-0,08893204;-0,6363387;-0,06310749;-0,3586159;-0,1376677;-0,0369606;-0,02819443;0,01658392;-0,05867767;-0,03927755;-0,05082226;-0,0787425;-0,09111404;0,01906586;-0,2974205;-0,257268;-0,05612516;-0,5657849;-0,05073118;-0,02454615;-0,09876966;0,03488064;-0,07988834;-0,419735;-0,01713371;-0,4798288;-0,1139145;-0,4492502;-0,06066179;-0,3081098;-0,4747038;-0,1498575;-0,1165981;-0,3207245;-0,006578922;-0,3131986;-0,7183909;-0,06221771;-0,6378937;-0,05498838;-0,08250809;-0,4254036;0,001591682;-0,9835944;-0,6973743;-0,5373626;-0,3904576;-0,7253366;0,01600742;-0,3191009;-0,4018421;-0,3589506;-0,08495092;-0,1407714;-0,06321478;-0,4144626;
1003,000;0,2987013;-0,3898616;-0,2782125;0,03782082;0,0101428;0,1828012;-0,329145;-0,2283115;-0,1688423;-0,2364802;-0,3244271;0,2151051;-0,2901044;-0,3278069;-0,0116868;-0,09680986;-0,1862593;0,1320596;0,2824931;0,1622243;0,184793;0,1178794;0,167069;0,2538676;0,2214804;-0,1820683;-0,02704334;0,06288671;0,0130415;-0,1030045;-0,1077499;0,2416725;0,2565575;0,2503166;0,2433486;-0,08549356;0,2029109;-0,06415415;0,0393939;0,1761985;0,223896;0,3182025;0,05474329;-0,5081015;-0,3566561;0,01694584;-0,2618384;0,07357597;0,3100524;-0,2521324;-0,2873516;-0,1546683;0,06294203;0,2252183;0,06520653;0,32306;0,2811093;0,2608538;-0,155261;-0,01922178;0,2188725;0,2362385;-0,03544807;0,06823826;0,2047944;-0,03977728;-0,333149;0,01697445;0,2412515;0,2672606;0,2203856;0,2719274;-0,1093168;0,0007243156;0,2311807;0,2029109;0,2175498;0,2648697;-0,3950739;-0,303658;0,2883334;0,07366371;0,1599069;0,03188515;-0,1049118;-0,2164965;0,07984161;0,2129016;-0,2255993;0,03171158;-0,1381626;-0,0889411;-0,3379083;-0,1209841;0,2813559;0,2157574;0,1837335;0,0577755;0,2024136;0,2732878;0,08904314;-0,1098328;0,2710414;0,003119469;0,02457714;0,01756239;-0,05065441;0,07819557;0,1814876;-0,1378412;0,2300119;0,05637741;0,06016636;-0,08632708;0,1168647;0,2188725;0,02512932;0,13657;-0,1892095;-0,2265434;0,2660203;0,2127566;0,2688627;-0,5073938;-0,3697519;-0,1246867;-0,3282013;0,229867;-0,3625636;-0,2319255;-0,009936333;0,2168255;0,1576509;0,05146265;0,03984833;0,01458502;0,2535443;-0,1904726;0,01167154;0,02920723;-0,0004534721;0,07388258;0,04151154;0,03410244;-0,1712222;-0,5462513;0,02608252;-0,03073263;0,06527805;0,07143736;0,0205102;-0,1944704;-0,0004496574;0,1959777;0,08730459;0,2443013;0,07163525;-0,5138044;0,03262949;0,06593132;-0,2672977;-0,01319456;-0,5551128;-0,1755476;0,161346;0,2450409;0,1154323;0,1811137;-0,03537846;-0,2950315;0,1927319;0,03102589;-0,4161325;-0,1820173;0,3007331;0,02600908;-0,3226228;-0,3593607;-0,5134878;0,2174649;-0,08319902;
1004,000;-0,4148383;-0,03772926;-0,03043365;-0,1292739;-0,5024133;0,08316898;-0,5819283;-0,4439921;-0,2054887;-0,06331968;-0,02913427;0,08558369;0,03738737;-0,3001356;-0,2487726;-0,498291;-0,1294718;-0,411993;-0,1797543;0,148797;0,1043839;-0,530252;0,160532;-0,1615071;-0,3514705;0,02301741;-0,4664006;-0,1342378;-0,007591248;-0,1136327;-0,5074615;-0,3545675;-0,4198437;-0,1322942;-0,1154194;-0,06805658;0,1574659;-0,3226447;-0,24614;0,1266675;-0,3741169;-0,4149547;0,1116533;-0,1534801;-0,1127357;-0,5326366;-0,0007658005;-0,3450379;-0,4945188;-0,4417143;-0,2469063;0,2131863;-0,4211502;-0,3101563;-0,5135508;-0,2736044;-0,4501595;-0,4983835;-0,1859002;-0,6427884;0,09475422;-0,3257198;-0,4685578;-0,4700136;-0,1023774;0,208497;-0,04030085;-0,09023762;-0,3165431;-0,4877472;-0,2754278;-0,1635542;0,03205156;0,03801823;-0,2793145;0,1537604;-0,217329;-0,4854093;0,1267166;-0,1354208;-0,2475743;-0,2802105;-0,7309585;0,1381173;0,001367569;-0,2483492;-0,5226336;-0,2575321;-0,4502625;-0,1910272;-0,239892;-0,2264037;-0,05117798;-0,4925122;-0,2294459;-0,3434296;0,07872009;-0,3599868;-0,1892653;-0,2761097;-0,5273671;-0,2852397;-0,2667584;-0,6727743;-0,2631068;-0,4074082;-0,4921875;-0,3428655;0,08710098;-0,243824;-0,2623248;-0,02530956;-0,3576488;-0,4431405;-0,227715;0,09104824;-0,2200985;-0,5151129;-0,5561194;-0,4229693;-0,560914;-0,2705894;-0,125536;0,03186655;0,0352006;-0,4616857;-0,09463072;-0,2730441;-0,5921168;-0,4654441;-0,6163955;-0,2607765;0,1009173;-0,2537389;-0,2248912;0,0007896423;-0,4320488;0,02456617;-0,1785131;-0,5878172;-0,4646106;-0,4119797;0,1558962;-0,1910272;-0,03449965;-0,0240078;-0,2506413;0,1248407;-0,1365757;-0,5234232;-0,5780025;0,07107782;-0,2731705;-0,0752368;-0,2605104;0,07636833;-0,4876108;0,07370567;-0,6345396;-0,4708562;-0,4887614;-0,6011543;-0,02348566;-0,7690344;0,1662345;-0,318881;-0,4339609;-0,07979536;-0,3346658;-0,2073393;-0,8223877;0,08639288;-0,7669525;-0,03431892;-0,4999833;0,1156144;-0,4466834;-0,4776564;-0,4802532;-0,2273216;-0,03302956;
