,d2o 185 By Administrator Date Thursday. December 16 2021,
Time,15:21:53,
Wavenumbers [1/cm],Transmittance %,
4487.000,6.05035,
4486.000,6.00796,
4485.000,5.96547,
4484.000,5.92253,
4483.000,5.87889,
4482.000,5.83453,
4481.000,5.79002,
4480.000,5.74617,
4479.000,5.7034,
4478.000,5.66157,
4477.000,5.62033,
4476.000,5.57933,
4475.000,5.53802,
4474.000,5.49587,
4473.000,5.4527,
4472.000,5.4087,
4471.000,5.36411,
4470.000,5.31933,
4469.000,5.27526,
4468.000,5.23287,
4467.000,5.19226,
4466.000,5.15255,
4465.000,5.11264,
4464.000,5.07203,
4463.000,5.03087,
4462.000,4.98966,
4461.000,4.94897,
4460.000,4.90905,
4459.000,4.86955,
4458.000,4.82982,
4457.000,4.78962,
4456.000,4.74927,
4455.000,4.70939,
4454.000,4.67052,
4453.000,4.63283,
4452.000,4.5959,
4451.000,4.55873,
4450.000,4.52048,
4449.000,4.48136,
4448.000,4.44238,
4447.000,4.40438,
4446.000,4.36738,
4445.000,4.33075,
4444.000,4.29387,
4443.000,4.25648,
4442.000,4.21887,
4441.000,4.1818,
4440.000,4.14585,
4439.000,4.11101,
4438.000,4.07669,
4437.000,4.04225,
4436.000,4.00732,
4435.000,3.97178,
4434.000,3.93579,
4433.000,3.89979,
4432.000,3.86418,
4431.000,3.82906,
4430.000,3.79435,
4429.000,3.76015,
4428.000,3.72668,
4427.000,3.69383,
4426.000,3.66104,
4425.000,3.62777,
4424.000,3.59387,
4423.000,3.55959,
4422.000,3.5254,
4421.000,3.49173,
4420.000,3.45871,
4419.000,3.42614,
4418.000,3.39389,
4417.000,3.36215,
4416.000,3.33116,
4415.000,3.30074,
4414.000,3.27038,
4413.000,3.23974,
4412.000,3.20889,
4411.000,3.17804,
4410.000,3.14733,
4409.000,3.11687,
4408.000,3.08683,
4407.000,3.05731,
4406.000,3.02836,
4405.000,2.99985,
4404.000,2.97146,
4403.000,2.94277,
4402.000,2.91371,
4401.000,2.8847,
4400.000,2.8562,
4399.000,2.8281,
4398.000,2.7999,
4397.000,2.77138,
4396.000,2.74293,
4395.000,2.71506,
4394.000,2.68793,
4393.000,2.66131,
4392.000,2.63482,
4391.000,2.60817,
4390.000,2.58133,
4389.000,2.55461,
4388.000,2.52829,
4387.000,2.50228,
4386.000,2.47631,
4385.000,2.45035,
4384.000,2.42483,
4383.000,2.40017,
4382.000,2.37643,
4381.000,2.35326,
4380.000,2.32996,
4379.000,2.30588,
4378.000,2.28091,
4377.000,2.2559,
4376.000,2.23218,
4375.000,2.21047,
4374.000,2.19032,
4373.000,2.17058,
4372.000,2.15031,
4371.000,2.12928,
4370.000,2.10796,
4369.000,2.08706,
4368.000,2.06702,
4367.000,2.04766,
4366.000,2.02847,
4365.000,2.00917,
4364.000,1.98995,
4363.000,1.9709,
4362.000,1.95174,
4361.000,1.93213,
4360.000,1.91223,
4359.000,1.89258,
4358.000,1.87357,
4357.000,1.855,
4356.000,1.83625,
4355.000,1.81677,
4354.000,1.79673,
4353.000,1.77711,
4352.000,1.75901,
4351.000,1.74254,
4350.000,1.72659,
4349.000,1.70992,
4348.000,1.69222,
4347.000,1.67417,
4346.000,1.65649,
4345.000,1.63927,
4344.000,1.62217,
4343.000,1.60494,
4342.000,1.58771,
4341.000,1.57092,
4340.000,1.55486,
4339.000,1.53924,
4338.000,1.5234,
4337.000,1.50679,
4336.000,1.48956,
4335.000,1.4723,
4334.000,1.45553,
4333.000,1.43934,
4332.000,1.42346,
4331.000,1.40748,
4330.000,1.3911,
4329.000,1.37426,
4328.000,1.35716,
4327.000,1.34008,
4326.000,1.32332,
4325.000,1.30708,
4324.000,1.29154,
4323.000,1.27655,
4322.000,1.26166,
4321.000,1.24641,
4320.000,1.23084,
4319.000,1.21546,
4318.000,1.20076,
4317.000,1.18688,
4316.000,1.17368,
4315.000,1.16091,
4314.000,1.1483,
4313.000,1.13555,
4312.000,1.12248,
4311.000,1.10918,
4310.000,1.09609,
4309.000,1.08372,
4308.000,1.07226,
4307.000,1.06135,
4306.000,1.05023,
4305.000,1.03822,
4304.000,1.02524,
4303.000,1.01194,
4302.000,0.999279,
4301.000,0.988017,
4300.000,0.978235,
4299.000,0.969274,
4298.000,0.960088,
4297.000,0.949874,
4296.000,0.938549,
4295.000,0.926755,
4294.000,0.915399,
4293.000,0.905098,
4292.000,0.895827,
4291.000,0.886965,
4290.000,0.87777,
4289.000,0.867993,
4288.000,0.858104,
4287.000,0.848895,
4286.000,0.840765,
4285.000,0.833422,
4284.000,0.826259,
4283.000,0.818999,
4282.000,0.811953,
4281.000,0.805633,
4280.000,0.800088,
4279.000,0.794616,
4278.000,0.788194,
4277.000,0.780353,
4276.000,0.771643,
4275.000,0.763261,
4274.000,0.75611,
4273.000,0.750184,
4272.000,0.744774,
4271.000,0.73921,
4270.000,0.73344,
4269.000,0.727909,
4268.000,0.722966,
4267.000,0.718451,
4266.000,0.713905,
4265.000,0.709099,
4264.000,0.7042,
4263.000,0.699441,
4262.000,0.694776,
4261.000,0.689955,
4260.000,0.684827,
4259.000,0.67943,
4258.000,0.673861,
4257.000,0.668165,
4256.000,0.662392,
4255.000,0.656773,
4254.000,0.65177,
4253.000,0.647858,
4252.000,0.645078,
4251.000,0.642816,
4250.000,0.640213,
4249.000,0.636916,
4248.000,0.63337,
4247.000,0.630257,
4246.000,0.627764,
4245.000,0.625457,
4244.000,0.622717,
4243.000,0.619132,
4242.000,0.614586,
4241.000,0.609314,
4240.000,0.604032,
4239.000,0.599678,
4238.000,0.596744,
4237.000,0.594747,
4236.000,0.592578,
4235.000,0.589485,
4234.000,0.585768,
4233.000,0.582401,
4232.000,0.579972,
4231.000,0.578145,
4230.000,0.576165,
4229.000,0.573685,
4228.000,0.570951,
4227.000,0.568268,
4226.000,0.565607,
4225.000,0.562849,
4224.000,0.560163,
4223.000,0.557928,
4222.000,0.556317,
4221.000,0.555076,
4220.000,0.553672,
4219.000,0.551673,
4218.000,0.549116,
4217.000,0.546613,
4216.000,0.544954,
4215.000,0.544384,
4214.000,0.544317,
4213.000,0.543876,
4212.000,0.542723,
4211.000,0.541225,
4210.000,0.539858,
4209.000,0.538671,
4208.000,0.537363,
4207.000,0.535738,
4206.000,0.533874,
4205.000,0.531912,
4204.000,0.529882,
4203.000,0.527868,
4202.000,0.526219,
4201.000,0.525377,
4200.000,0.525347,
4199.000,0.525482,
4198.000,0.524978,
4197.000,0.523594,
4196.000,0.521758,
4195.000,0.520005,
4194.000,0.518529,
4193.000,0.517323,
4192.000,0.516447,
4191.000,0.515964,
4190.000,0.515719,
4189.000,0.515491,
4188.000,0.51529,
4187.000,0.515305,
4186.000,0.515515,
4185.000,0.515572,
4184.000,0.515198,
4183.000,0.514565,
4182.000,0.514148,
4181.000,0.51414,
4180.000,0.514127,
4179.000,0.51341,
4178.000,0.511775,
4177.000,0.509887,
4176.000,0.508848,
4175.000,0.509238,
4174.000,0.510556,
4173.000,0.511608,
4172.000,0.511455,
4171.000,0.51008,
4170.000,0.508325,
4169.000,0.507217,
4168.000,0.507208,
4167.000,0.507914,
4166.000,0.508553,
4165.000,0.508633,
4164.000,0.508246,
4163.000,0.507814,
4162.000,0.507696,
4161.000,0.508053,
4160.000,0.508864,
4159.000,0.509885,
4158.000,0.510702,
4157.000,0.511047,
4156.000,0.511103,
4155.000,0.51136,
4154.000,0.512133,
4153.000,0.513302,
4152.000,0.51453,
4151.000,0.515626,
4150.000,0.516602,
4149.000,0.517454,
4148.000,0.518031,
4147.000,0.518262,
4146.000,0.518404,
4145.000,0.518933,
4144.000,0.520048,
4143.000,0.52143,
4142.000,0.522674,
4141.000,0.523849,
4140.000,0.525368,
4139.000,0.527246,
4138.000,0.528853,
4137.000,0.529597,
4136.000,0.529715,
4135.000,0.530071,
4134.000,0.531222,
4133.000,0.532931,
4132.000,0.534601,
4131.000,0.535961,
4130.000,0.537193,
4129.000,0.538615,
4128.000,0.540382,
4127.000,0.542477,
4126.000,0.544813,
4125.000,0.547257,
4124.000,0.549618,
4123.000,0.551724,
4122.000,0.553576,
4121.000,0.555367,
4120.000,0.5573,
4119.000,0.559394,
4118.000,0.56153,
4117.000,0.563661,
4116.000,0.565875,
4115.000,0.568227,
4114.000,0.570619,
4113.000,0.572917,
4112.000,0.575101,
4111.000,0.577264,
4110.000,0.579545,
4109.000,0.582122,
4108.000,0.585175,
4107.000,0.588717,
4106.000,0.592479,
4105.000,0.596069,
4104.000,0.599297,
4103.000,0.602323,
4102.000,0.605462,
4101.000,0.608807,
4100.000,0.612026,
4099.000,0.614544,
4098.000,0.616104,
4097.000,0.617214,
4096.000,0.61895,
4095.000,0.622129,
4094.000,0.626653,
4093.000,0.631691,
4092.000,0.636456,
4091.000,0.640719,
4090.000,0.64462,
4089.000,0.648253,
4088.000,0.651572,
4087.000,0.654719,
4086.000,0.658207,
4085.000,0.662624,
4084.000,0.668123,
4083.000,0.674237,
4082.000,0.680281,
4081.000,0.6859,
4080.000,0.691217,
4079.000,0.696508,
4078.000,0.701888,
4077.000,0.707336,
4076.000,0.712824,
4075.000,0.718339,
4074.000,0.723831,
4073.000,0.729264,
4072.000,0.734737,
4071.000,0.740427,
4070.000,0.746365,
4069.000,0.752295,
4068.000,0.757846,
4067.000,0.762919,
4066.000,0.76796,
4065.000,0.77374,
4064.000,0.780759,
4063.000,0.788769,
4062.000,0.796978,
4061.000,0.804732,
4060.000,0.811991,
4059.000,0.819112,
4058.000,0.826353,
4057.000,0.833726,
4056.000,0.841192,
4055.000,0.848778,
4054.000,0.856411,
4053.000,0.863802,
4052.000,0.87072,
4051.000,0.877375,
4050.000,0.884418,
4049.000,0.892478,
4048.000,0.901687,
4047.000,0.911689,
4046.000,0.922036,
4045.000,0.932497,
4044.000,0.943005,
4043.000,0.953479,
4042.000,0.963832,
4041.000,0.974115,
4040.000,0.984504,
4039.000,0.995056,
4038.000,1.00559,
4037.000,1.01589,
4036.000,1.026,
4035.000,1.03625,
4034.000,1.04705,
4033.000,1.05852,
4032.000,1.07037,
4031.000,1.08207,
4030.000,1.09321,
4029.000,1.10398,
4028.000,1.11503,
4027.000,1.12697,
4026.000,1.1398,
4025.000,1.15296,
4024.000,1.16593,
4023.000,1.17865,
4022.000,1.1915,
4021.000,1.20483,
4020.000,1.21877,
4019.000,1.23315,
4018.000,1.24762,
4017.000,1.26188,
4016.000,1.27596,
4015.000,1.29016,
4014.000,1.3047,
4013.000,1.31946,
4012.000,1.33416,
4011.000,1.34884,
4010.000,1.36388,
4009.000,1.3796,
4008.000,1.39583,
4007.000,1.41227,
4006.000,1.42902,
4005.000,1.44647,
4004.000,1.46468,
4003.000,1.48307,
4002.000,1.501,
4001.000,1.51856,
4000.000,1.53646,
3999.000,1.55532,
3998.000,1.57511,
3997.000,1.59529,
3996.000,1.61539,
3995.000,1.63527,
3994.000,1.65506,
3993.000,1.67505,
3992.000,1.69553,
3991.000,1.71667,
3990.000,1.73842,
3989.000,1.76051,
3988.000,1.78277,
3987.000,1.80531,
3986.000,1.82847,
3985.000,1.85244,
3984.000,1.87695,
3983.000,1.90138,
3982.000,1.92535,
3981.000,1.94911,
3980.000,1.97331,
3979.000,1.9983,
3978.000,2.02374,
3977.000,2.04907,
3976.000,2.07421,
3975.000,2.09964,
3974.000,2.12578,
3973.000,2.15258,
3972.000,2.17968,
3971.000,2.20692,
3970.000,2.23434,
3969.000,2.26198,
3968.000,2.28979,
3967.000,2.31796,
3966.000,2.34693,
3965.000,2.377,
3964.000,2.40793,
3963.000,2.4392,
3962.000,2.47043,
3961.000,2.50153,
3960.000,2.53254,
3959.000,2.56341,
3958.000,2.59412,
3957.000,2.62507,
3956.000,2.65696,
3955.000,2.69027,
3954.000,2.72474,
3953.000,2.75952,
3952.000,2.79397,
3951.000,2.82819,
3950.000,2.86269,
3949.000,2.89784,
3948.000,2.93372,
3947.000,2.97043,
3946.000,3.00815,
3945.000,3.04674,
3944.000,3.08565,
3943.000,3.12428,
3942.000,3.16259,
3941.000,3.20115,
3940.000,3.24069,
3939.000,3.2815,
3938.000,3.32338,
3937.000,3.36603,
3936.000,3.40954,
3935.000,3.45432,
3934.000,3.50044,
3933.000,3.54724,
3932.000,3.5937,
3931.000,3.63926,
3930.000,3.6842,
3929.000,3.72921,
3928.000,3.77479,
3927.000,3.82107,
3926.000,3.86777,
3925.000,3.91438,
3924.000,3.96062,
3923.000,4.007,
3922.000,4.05424,
3921.000,4.10235,
3920.000,4.1506,
3919.000,4.1985,
3918.000,4.24614,
3917.000,4.29349,
3916.000,4.34003,
3915.000,4.38527,
3914.000,4.42935,
3913.000,4.47276,
3912.000,4.51579,
3911.000,4.55846,
3910.000,4.60082,
3909.000,4.64307,
3908.000,4.68544,
3907.000,4.72801,
3906.000,4.77039,
3905.000,4.81167,
3904.000,4.85081,
3903.000,4.88727,
3902.000,4.92125,
3901.000,4.95314,
3900.000,4.98272,
3899.000,5.00932,
3898.000,5.03279,
3897.000,5.05397,
3896.000,5.07397,
3895.000,5.0934,
3894.000,5.11226,
3893.000,5.12979,
3892.000,5.14464,
3891.000,5.15552,
3890.000,5.16243,
3889.000,5.16703,
3888.000,5.17115,
3887.000,5.17467,
3886.000,5.17582,
3885.000,5.1737,
3884.000,5.16963,
3883.000,5.16542,
3882.000,5.16101,
3881.000,5.15453,
3880.000,5.14457,
3879.000,5.13172,
3878.000,5.11736,
3877.000,5.10204,
3876.000,5.08523,
3875.000,5.06635,
3874.000,5.04565,
3873.000,5.02389,
3872.000,5.00141,
3871.000,4.97774,
3870.000,4.95216,
3869.000,4.92488,
3868.000,4.89698,
3867.000,4.86891,
3866.000,4.83972,
3865.000,4.80856,
3864.000,4.77639,
3863.000,4.74494,
3862.000,4.71419,
3861.000,4.68261,
3860.000,4.6497,
3859.000,4.61644,
3858.000,4.58363,
3857.000,4.55061,
3856.000,4.51579,
3855.000,4.47794,
3854.000,4.43752,
3853.000,4.39662,
3852.000,4.35683,
3851.000,4.31844,
3850.000,4.28255,
3849.000,4.25045,
3848.000,4.22087,
3847.000,4.1915,
3846.000,4.16129,
3845.000,4.13006,
3844.000,4.09777,
3843.000,4.06451,
3842.000,4.03025,
3841.000,3.99484,
3840.000,3.9582,
3839.000,3.92038,
3838.000,3.88185,
3837.000,3.84343,
3836.000,3.80583,
3835.000,3.7693,
3834.000,3.73393,
3833.000,3.69964,
3832.000,3.66622,
3831.000,3.63351,
3830.000,3.60121,
3829.000,3.56876,
3828.000,3.53579,
3827.000,3.5025,
3826.000,3.46923,
3825.000,3.43587,
3824.000,3.40178,
3823.000,3.36622,
3822.000,3.32917,
3821.000,3.29195,
3820.000,3.25621,
3819.000,3.22211,
3818.000,3.18898,
3817.000,3.15669,
3816.000,3.12579,
3815.000,3.09689,
3814.000,3.06958,
3813.000,3.04243,
3812.000,3.01448,
3811.000,2.98555,
3810.000,2.95536,
3809.000,2.92361,
3808.000,2.89094,
3807.000,2.85929,
3806.000,2.83007,
3805.000,2.80238,
3804.000,2.77401,
3803.000,2.74372,
3802.000,2.71202,
3801.000,2.68089,
3800.000,2.65179,
3799.000,2.62422,
3798.000,2.59712,
3797.000,2.57048,
3796.000,2.54467,
3795.000,2.51935,
3794.000,2.49362,
3793.000,2.46705,
3792.000,2.44044,
3791.000,2.41487,
3790.000,2.39021,
3789.000,2.36523,
3788.000,2.33924,
3787.000,2.31297,
3786.000,2.28753,
3785.000,2.26311,
3784.000,2.23895,
3783.000,2.21421,
3782.000,2.18881,
3781.000,2.16342,
3780.000,2.13896,
3779.000,2.11598,
3778.000,2.09403,
3777.000,2.07197,
3776.000,2.04894,
3775.000,2.02489,
3774.000,2.00009,
3773.000,1.97483,
3772.000,1.94971,
3771.000,1.92566,
3770.000,1.90333,
3769.000,1.88242,
3768.000,1.86182,
3767.000,1.84076,
3766.000,1.81962,
3765.000,1.79918,
3764.000,1.77945,
3763.000,1.75948,
3762.000,1.7382,
3761.000,1.71558,
3760.000,1.6927,
3759.000,1.67098,
3758.000,1.65107,
3757.000,1.63243,
3756.000,1.61373,
3755.000,1.59345,
3754.000,1.57069,
3753.000,1.54623,
3752.000,1.52269,
3751.000,1.50279,
3750.000,1.4866,
3749.000,1.47131,
3748.000,1.45412,
3747.000,1.43452,
3746.000,1.41388,
3745.000,1.39444,
3744.000,1.37846,
3743.000,1.3657,
3742.000,1.35284,
3741.000,1.33703,
3740.000,1.31802,
3739.000,1.29681,
3738.000,1.27457,
3737.000,1.25255,
3736.000,1.23248,
3735.000,1.21567,
3734.000,1.20158,
3733.000,1.18819,
3732.000,1.17378,
3731.000,1.15789,
3730.000,1.14071,
3729.000,1.12252,
3728.000,1.10389,
3727.000,1.08583,
3726.000,1.06922,
3725.000,1.05406,
3724.000,1.03963,
3723.000,1.02522,
3722.000,1.01053,
3721.000,0.995479,
3720.000,0.980041,
3719.000,0.96436,
3718.000,0.948783,
3717.000,0.933557,
3716.000,0.91856,
3715.000,0.903438,
3714.000,0.888074,
3713.000,0.87305,
3712.000,0.859372,
3711.000,0.847317,
3710.000,0.835875,
3709.000,0.823853,
3708.000,0.811125,
3707.000,0.798266,
3706.000,0.785539,
3705.000,0.772839,
3704.000,0.760239,
3703.000,0.747992,
3702.000,0.736185,
3701.000,0.724672,
3700.000,0.713299,
3699.000,0.701864,
3698.000,0.689997,
3697.000,0.677563,
3696.000,0.665196,
3695.000,0.654013,
3694.000,0.644493,
3693.000,0.635924,
3692.000,0.627019,
3691.000,0.616984,
3690.000,0.606164,
3689.000,0.595953,
3688.000,0.58771,
3687.000,0.581347,
3686.000,0.575413,
3685.000,0.568693,
3684.000,0.561131,
3683.000,0.553296,
3682.000,0.545557,
3681.000,0.537945,
3680.000,0.530594,
3679.000,0.523802,
3678.000,0.51753,
3677.000,0.511268,
3676.000,0.50456,
3675.000,0.4975,
3674.000,0.490548,
3673.000,0.484123,
3672.000,0.478531,
3671.000,0.473782,
3670.000,0.469371,
3669.000,0.46465,
3668.000,0.45946,
3667.000,0.454214,
3666.000,0.449443,
3665.000,0.44535,
3664.000,0.441756,
3663.000,0.438282,
3662.000,0.434595,
3661.000,0.430632,
3660.000,0.426614,
3659.000,0.422693,
3658.000,0.418713,
3657.000,0.4145,
3656.000,0.410224,
3655.000,0.406108,
3654.000,0.401929,
3653.000,0.397296,
3652.000,0.392375,
3651.000,0.387984,
3650.000,0.384859,
3649.000,0.382837,
3648.000,0.381026,
3647.000,0.378799,
3646.000,0.376252,
3645.000,0.373765,
3644.000,0.37148,
3643.000,0.369303,
3642.000,0.367162,
3641.000,0.365128,
3640.000,0.363298,
3639.000,0.361547,
3638.000,0.359514,
3637.000,0.356977,
3636.000,0.354158,
3635.000,0.351478,
3634.000,0.349097,
3633.000,0.346858,
3632.000,0.344632,
3631.000,0.342498,
3630.000,0.340548,
3629.000,0.338667,
3628.000,0.336606,
3627.000,0.334257,
3626.000,0.331769,
3625.000,0.329315,
3624.000,0.326872,
3623.000,0.324344,
3622.000,0.321875,
3621.000,0.319941,
3620.000,0.318958,
3619.000,0.31867,
3618.000,0.31817,
3617.000,0.316792,
3616.000,0.314822,
3615.000,0.313054,
3614.000,0.311869,
3613.000,0.310925,
3612.000,0.309561,
3611.000,0.307459,
3610.000,0.304972,
3609.000,0.302911,
3608.000,0.301875,
3607.000,0.301709,
3606.000,0.301697,
3605.000,0.301313,
3604.000,0.300539,
3603.000,0.299543,
3602.000,0.298425,
3601.000,0.297391,
3600.000,0.29681,
3599.000,0.296799,
3598.000,0.296897,
3597.000,0.296468,
3596.000,0.295314,
3595.000,0.293694,
3594.000,0.291858,
3593.000,0.289859,
3592.000,0.287769,
3591.000,0.285813,
3590.000,0.28423,
3589.000,0.283187,
3588.000,0.282786,
3587.000,0.282933,
3586.000,0.28321,
3585.000,0.283062,
3584.000,0.282203,
3583.000,0.280826,
3582.000,0.279463,
3581.000,0.278611,
3580.000,0.27835,
3579.000,0.278235,
3578.000,0.277625,
3577.000,0.276239,
3576.000,0.274397,
3575.000,0.272629,
3574.000,0.27112,
3573.000,0.269654,
3572.000,0.268062,
3571.000,0.266574,
3570.000,0.265659,
3569.000,0.265554,
3568.000,0.265977,
3567.000,0.266338,
3566.000,0.266263,
3565.000,0.265814,
3564.000,0.265173,
3563.000,0.264365,
3562.000,0.263487,
3561.000,0.262921,
3560.000,0.263008,
3559.000,0.263587,
3558.000,0.264084,
3557.000,0.264031,
3556.000,0.26333,
3555.000,0.262144,
3554.000,0.260843,
3553.000,0.260021,
3552.000,0.26014,
3551.000,0.260996,
3550.000,0.261812,
3549.000,0.261972,
3548.000,0.261424,
3547.000,0.260387,
3546.000,0.259074,
3545.000,0.257861,
3544.000,0.257333,
3543.000,0.257782,
3542.000,0.258853,
3541.000,0.259904,
3540.000,0.260577,
3539.000,0.26086,
3538.000,0.260889,
3537.000,0.260911,
3536.000,0.26121,
3535.000,0.261748,
3534.000,0.262019,
3533.000,0.261526,
3532.000,0.260389,
3531.000,0.259273,
3530.000,0.258714,
3529.000,0.258659,
3528.000,0.258631,
3527.000,0.258238,
3526.000,0.257573,
3525.000,0.257218,
3524.000,0.257777,
3523.000,0.259272,
3522.000,0.260981,
3521.000,0.261939,
3520.000,0.261609,
3519.000,0.260156,
3518.000,0.258287,
3517.000,0.256847,
3516.000,0.256321,
3515.000,0.256564,
3514.000,0.257072,
3513.000,0.257575,
3512.000,0.258241,
3511.000,0.259288,
3510.000,0.260566,
3509.000,0.261625,
3508.000,0.262067,
3507.000,0.261817,
3506.000,0.261236,
3505.000,0.261042,
3504.000,0.261879,
3503.000,0.263758,
3502.000,0.265981,
3501.000,0.267685,
3500.000,0.268382,
3499.000,0.268083,
3498.000,0.267242,
3497.000,0.266639,
3496.000,0.266946,
3495.000,0.268172,
3494.000,0.269705,
3493.000,0.271017,
3492.000,0.272075,
3491.000,0.272988,
3490.000,0.2736,
3489.000,0.273714,
3488.000,0.273519,
3487.000,0.273525,
3486.000,0.274124,
3485.000,0.275334,
3484.000,0.276835,
3483.000,0.27817,
3482.000,0.279069,
3481.000,0.279706,
3480.000,0.280465,
3479.000,0.281384,
3478.000,0.282104,
3477.000,0.282492,
3476.000,0.282983,
3475.000,0.284086,
3474.000,0.285779,
3473.000,0.287616,
3472.000,0.289252,
3471.000,0.2906,
3470.000,0.291662,
3469.000,0.292554,
3468.000,0.293564,
3467.000,0.294891,
3466.000,0.296387,
3465.000,0.297774,
3464.000,0.299055,
3463.000,0.300458,
3462.000,0.302048,
3461.000,0.30363,
3460.000,0.305033,
3459.000,0.306288,
3458.000,0.307545,
3457.000,0.308986,
3456.000,0.310806,
3455.000,0.31308,
3454.000,0.315621,
3453.000,0.318101,
3452.000,0.320288,
3451.000,0.32211,
3450.000,0.323533,
3449.000,0.324568,
3448.000,0.325406,
3447.000,0.326432,
3446.000,0.328011,
3445.000,0.330229,
3444.000,0.332801,
3443.000,0.335216,
3442.000,0.337087,
3441.000,0.338442,
3440.000,0.339633,
3439.000,0.340984,
3438.000,0.342602,
3437.000,0.344494,
3436.000,0.346663,
3435.000,0.349047,
3434.000,0.351558,
3433.000,0.354264,
3432.000,0.357309,
3431.000,0.360591,
3430.000,0.363729,
3429.000,0.366497,
3428.000,0.369118,
3427.000,0.371967,
3426.000,0.375126,
3425.000,0.378397,
3424.000,0.381614,
3423.000,0.384789,
3422.000,0.388004,
3421.000,0.391262,
3420.000,0.39437,
3419.000,0.397007,
3418.000,0.39907,
3417.000,0.400984,
3416.000,0.403398,
3415.000,0.4065,
3414.000,0.409875,
3413.000,0.413154,
3412.000,0.416398,
3411.000,0.419631,
3410.000,0.422403,
3409.000,0.424312,
3408.000,0.425793,
3407.000,0.427893,
3406.000,0.431202,
3405.000,0.435351,
3404.000,0.439593,
3403.000,0.443525,
3402.000,0.447128,
3401.000,0.450433,
3400.000,0.453415,
3399.000,0.456191,
3398.000,0.459182,
3397.000,0.462965,
3396.000,0.46785,
3395.000,0.473456,
3394.000,0.478835,
3393.000,0.483305,
3392.000,0.487239,
3391.000,0.491832,
3390.000,0.497944,
3389.000,0.50526,
3388.000,0.512726,
3387.000,0.519627,
3386.000,0.526099,
3385.000,0.532658,
3384.000,0.539521,
3383.000,0.546505,
3382.000,0.553409,
3381.000,0.560243,
3380.000,0.567102,
3379.000,0.574007,
3378.000,0.580985,
3377.000,0.588149,
3376.000,0.595566,
3375.000,0.603135,
3374.000,0.610752,
3373.000,0.61859,
3372.000,0.627091,
3371.000,0.636613,
3370.000,0.647065,
3369.000,0.657769,
3368.000,0.667664,
3367.000,0.675914,
3366.000,0.682674,
3365.000,0.689278,
3364.000,0.697369,
3363.000,0.707649,
3362.000,0.719385,
3361.000,0.731052,
3360.000,0.741443,
3359.000,0.750441,
3358.000,0.759084,
3357.000,0.768793,
3356.000,0.780174,
3355.000,0.792471,
3354.000,0.804387,
3353.000,0.815475,
3352.000,0.826454,
3351.000,0.838102,
3350.000,0.850268,
3349.000,0.862157,
3348.000,0.873295,
3347.000,0.883942,
3346.000,0.894768,
3345.000,0.906432,
3344.000,0.919353,
3343.000,0.93348,
3342.000,0.948263,
3341.000,0.963061,
3340.000,0.977656,
3339.000,0.992248,
3338.000,1.007,
3337.000,1.02182,
3336.000,1.03666,
3335.000,1.05183,
3334.000,1.06776,
3333.000,1.08459,
3332.000,1.10193,
3331.000,1.11918,
3330.000,1.13604,
3329.000,1.15278,
3328.000,1.16995,
3327.000,1.18802,
3326.000,1.207,
3325.000,1.2264,
3324.000,1.24548,
3323.000,1.26367,
3322.000,1.28092,
3321.000,1.29761,
3320.000,1.3143,
3319.000,1.33147,
3318.000,1.34958,
3317.000,1.36896,
3316.000,1.38971,
3315.000,1.41162,
3314.000,1.43429,
3313.000,1.45727,
3312.000,1.48007,
3311.000,1.50227,
3310.000,1.52404,
3309.000,1.54619,
3308.000,1.5695,
3307.000,1.59395,
3306.000,1.61881,
3305.000,1.64352,
3304.000,1.66815,
3303.000,1.69299,
3302.000,1.71812,
3301.000,1.74352,
3300.000,1.76924,
3299.000,1.79525,
3298.000,1.82136,
3297.000,1.84744,
3296.000,1.87371,
3295.000,1.90053,
3294.000,1.9281,
3293.000,1.95631,
3292.000,1.98489,
3291.000,2.01343,
3290.000,2.04156,
3289.000,2.06933,
3288.000,2.09729,
3287.000,2.12616,
3286.000,2.15611,
3285.000,2.18663,
3284.000,2.21691,
3283.000,2.24644,
3282.000,2.27531,
3281.000,2.30394,
3280.000,2.33279,
3279.000,2.36199,
3278.000,2.39145,
3277.000,2.421,
3276.000,2.45044,
3275.000,2.4795,
3274.000,2.50796,
3273.000,2.53577,
3272.000,2.56302,
3271.000,2.5897,
3270.000,2.61574,
3269.000,2.64118,
3268.000,2.66613,
3267.000,2.69059,
3266.000,2.71432,
3265.000,2.73742,
3264.000,2.7604,
3263.000,2.78357,
3262.000,2.80631,
3261.000,2.8274,
3260.000,2.8462,
3259.000,2.86331,
3258.000,2.87985,
3257.000,2.89629,
3256.000,2.91209,
3255.000,2.92639,
3254.000,2.93871,
3253.000,2.94912,
3252.000,2.9579,
3251.000,2.96533,
3250.000,2.97171,
3249.000,2.97733,
3248.000,2.98227,
3247.000,2.98635,
3246.000,2.98915,
3245.000,2.99033,
3244.000,2.98985,
3243.000,2.98783,
3242.000,2.98437,
3241.000,2.97955,
3240.000,2.97357,
3239.000,2.96671,
3238.000,2.95917,
3237.000,2.95083,
3236.000,2.94139,
3235.000,2.93067,
3234.000,2.91893,
3233.000,2.90664,
3232.000,2.89405,
3231.000,2.88079,
3230.000,2.86616,
3229.000,2.84982,
3228.000,2.83221,
3227.000,2.81425,
3226.000,2.79658,
3225.000,2.77901,
3224.000,2.76077,
3223.000,2.74117,
3222.000,2.72034,
3221.000,2.69916,
3220.000,2.67847,
