,d2o 181 By Administrator Date Thursday. December 16 2021,
Time,14:12:07,
Wavenumbers [1/cm],Transmittance %,
4484.000,3.9841,
4483.000,3.95309,
4482.000,3.92221,
4481.000,3.89057,
4480.000,3.85797,
4479.000,3.82501,
4478.000,3.79264,
4477.000,3.76149,
4476.000,3.7313,
4475.000,3.70126,
4474.000,3.67085,
4473.000,3.64035,
4472.000,3.61034,
4471.000,3.5809,
4470.000,3.55151,
4469.000,3.52167,
4468.000,3.49143,
4467.000,3.46132,
4466.000,3.43182,
4465.000,3.40293,
4464.000,3.37407,
4463.000,3.34456,
4462.000,3.31437,
4461.000,3.28442,
4460.000,3.25577,
4459.000,3.22882,
4458.000,3.20291,
4457.000,3.17686,
4456.000,3.14969,
4455.000,3.12117,
4454.000,3.09187,
4453.000,3.06274,
4452.000,3.03439,
4451.000,3.007,
4450.000,2.98054,
4449.000,2.95496,
4448.000,2.9299,
4447.000,2.9047,
4446.000,2.879,
4445.000,2.85304,
4444.000,2.82723,
4443.000,2.80164,
4442.000,2.77616,
4441.000,2.75084,
4440.000,2.72583,
4439.000,2.70111,
4438.000,2.6764,
4437.000,2.65139,
4436.000,2.62604,
4435.000,2.60061,
4434.000,2.57557,
4433.000,2.55126,
4432.000,2.52744,
4431.000,2.50359,
4430.000,2.47958,
4429.000,2.45581,
4428.000,2.43259,
4427.000,2.40966,
4426.000,2.38666,
4425.000,2.36367,
4424.000,2.34103,
4423.000,2.3188,
4422.000,2.29668,
4421.000,2.27454,
4420.000,2.25241,
4419.000,2.2302,
4418.000,2.20765,
4417.000,2.18474,
4416.000,2.16181,
4415.000,2.13933,
4414.000,2.11761,
4413.000,2.09676,
4412.000,2.07668,
4411.000,2.05712,
4410.000,2.03765,
4409.000,2.01783,
4408.000,1.99743,
4407.000,1.97656,
4406.000,1.95596,
4405.000,1.93656,
4404.000,1.91858,
4403.000,1.90098,
4402.000,1.88225,
4401.000,1.86162,
4400.000,1.83962,
4399.000,1.8175,
4398.000,1.79629,
4397.000,1.77637,
4396.000,1.75752,
4395.000,1.73913,
4394.000,1.72079,
4393.000,1.70253,
4392.000,1.68478,
4391.000,1.66771,
4390.000,1.65099,
4389.000,1.63398,
4388.000,1.61617,
4387.000,1.59759,
4386.000,1.57889,
4385.000,1.56109,
4384.000,1.54481,
4383.000,1.52974,
4382.000,1.51481,
4381.000,1.49902,
4380.000,1.48212,
4379.000,1.46457,
4378.000,1.44714,
4377.000,1.43041,
4376.000,1.4145,
4375.000,1.39909,
4374.000,1.3838,
4373.000,1.36862,
4372.000,1.35393,
4371.000,1.3401,
4370.000,1.32697,
4369.000,1.31396,
4368.000,1.30041,
4367.000,1.28611,
4366.000,1.27153,
4365.000,1.25754,
4364.000,1.24473,
4363.000,1.23289,
4362.000,1.22116,
4361.000,1.20878,
4360.000,1.19578,
4359.000,1.18282,
4358.000,1.17062,
4357.000,1.15947,
4356.000,1.14915,
4355.000,1.13902,
4354.000,1.12832,
4353.000,1.1166,
4352.000,1.10399,
4351.000,1.09119,
4350.000,1.07901,
4349.000,1.06781,
4348.000,1.05724,
4347.000,1.04661,
4346.000,1.03546,
4345.000,1.02399,
4344.000,1.01283,
4343.000,1.00239,
4342.000,0.992413,
4341.000,0.982282,
4340.000,0.97176,
4339.000,0.961307,
4338.000,0.951578,
4337.000,0.942715,
4336.000,0.934202,
4335.000,0.925403,
4334.000,0.916148,
4333.000,0.906741,
4332.000,0.897495,
4331.000,0.888373,
4330.000,0.879134,
4329.000,0.86981,
4328.000,0.860874,
4327.000,0.852878,
4326.000,0.845898,
4325.000,0.839443,
4324.000,0.832907,
4323.000,0.825985,
4322.000,0.818612,
4321.000,0.810676,
4320.000,0.802094,
4319.000,0.793233,
4318.000,0.784996,
4317.000,0.778206,
4316.000,0.772874,
4315.000,0.768257,
4314.000,0.763591,
4313.000,0.758647,
4312.000,0.75356,
4311.000,0.748287,
4310.000,0.74246,
4309.000,0.735812,
4308.000,0.728663,
4307.000,0.721868,
4306.000,0.716179,
4305.000,0.71163,
4304.000,0.707515,
4303.000,0.703019,
4302.000,0.697908,
4301.000,0.692673,
4300.000,0.688078,
4299.000,0.684528,
4298.000,0.681713,
4297.000,0.678753,
4296.000,0.674781,
4295.000,0.669626,
4294.000,0.664057,
4293.000,0.659214,
4292.000,0.655698,
4291.000,0.653107,
4290.000,0.650487,
4289.000,0.647199,
4288.000,0.643379,
4287.000,0.639634,
4286.000,0.636336,
4285.000,0.63321,
4284.000,0.629587,
4283.000,0.625109,
4282.000,0.620207,
4281.000,0.615831,
4280.000,0.612673,
4279.000,0.61061,
4278.000,0.608868,
4277.000,0.606698,
4276.000,0.603905,
4275.000,0.600857,
4274.000,0.598052,
4273.000,0.595686,
4272.000,0.593606,
4271.000,0.591612,
4270.000,0.589663,
4269.000,0.587705,
4268.000,0.585462,
4267.000,0.582694,
4266.000,0.579698,
4265.000,0.577273,
4264.000,0.575975,
4263.000,0.575469,
4262.000,0.574863,
4261.000,0.57366,
4260.000,0.572195,
4259.000,0.571142,
4258.000,0.570732,
4257.000,0.570494,
4256.000,0.569686,
4255.000,0.56794,
4254.000,0.565555,
4253.000,0.563204,
4252.000,0.561363,
4251.000,0.559944,
4250.000,0.55851,
4249.000,0.556781,
4248.000,0.55491,
4247.000,0.553262,
4246.000,0.552042,
4245.000,0.551155,
4244.000,0.550379,
4243.000,0.549542,
4242.000,0.548482,
4241.000,0.546918,
4240.000,0.544642,
4239.000,0.541953,
4238.000,0.539781,
4237.000,0.539049,
4236.000,0.539769,
4235.000,0.540926,
4234.000,0.54137,
4233.000,0.540799,
4232.000,0.539798,
4231.000,0.539067,
4230.000,0.538796,
4229.000,0.538732,
4228.000,0.538618,
4227.000,0.53846,
4226.000,0.53841,
4225.000,0.538502,
4224.000,0.538524,
4223.000,0.538193,
4222.000,0.537463,
4221.000,0.536611,
4220.000,0.535998,
4219.000,0.535835,
4218.000,0.536198,
4217.000,0.537136,
4216.000,0.538602,
4215.000,0.540255,
4214.000,0.541485,
4213.000,0.541727,
4212.000,0.540804,
4211.000,0.539086,
4210.000,0.537408,
4209.000,0.536676,
4208.000,0.537261,
4207.000,0.538672,
4206.000,0.539945,
4205.000,0.540523,
4204.000,0.540697,
4203.000,0.541144,
4202.000,0.542165,
4201.000,0.543469,
4200.000,0.544582,
4199.000,0.545292,
4198.000,0.545716,
4197.000,0.546102,
4196.000,0.546739,
4195.000,0.547861,
4194.000,0.549429,
4193.000,0.550896,
4192.000,0.5515,
4191.000,0.551046,
4190.000,0.5504,
4189.000,0.550888,
4188.000,0.553035,
4187.000,0.555997,
4186.000,0.558353,
4185.000,0.559382,
4184.000,0.559465,
4183.000,0.559434,
4182.000,0.559821,
4181.000,0.560748,
4180.000,0.562209,
4179.000,0.564166,
4178.000,0.566413,
4177.000,0.568586,
4176.000,0.570427,
4175.000,0.572026,
4174.000,0.573735,
4173.000,0.575808,
4172.000,0.578132,
4171.000,0.580402,
4170.000,0.582467,
4169.000,0.584425,
4168.000,0.586402,
4167.000,0.588421,
4166.000,0.590531,
4165.000,0.592909,
4164.000,0.595635,
4163.000,0.598437,
4162.000,0.600901,
4161.000,0.602965,
4160.000,0.60501,
4159.000,0.607394,
4158.000,0.610056,
4157.000,0.612684,
4156.000,0.615184,
4155.000,0.617814,
4154.000,0.620933,
4153.000,0.624682,
4152.000,0.628835,
4151.000,0.632896,
4150.000,0.636375,
4149.000,0.639133,
4148.000,0.641527,
4147.000,0.64416,
4146.000,0.647375,
4145.000,0.650941,
4144.000,0.654337,
4143.000,0.657368,
4142.000,0.660533,
4141.000,0.664671,
4140.000,0.670137,
4139.000,0.676317,
4138.000,0.682039,
4137.000,0.686531,
4136.000,0.690027,
4135.000,0.693492,
4134.000,0.697774,
4133.000,0.702926,
4132.000,0.708231,
4131.000,0.712865,
4130.000,0.716585,
4129.000,0.719904,
4128.000,0.723631,
4127.000,0.728327,
4126.000,0.734123,
4125.000,0.740834,
4124.000,0.748073,
4123.000,0.755297,
4122.000,0.761934,
4121.000,0.767619,
4120.000,0.772382,
4119.000,0.7767,
4118.000,0.781342,
4117.000,0.787007,
4116.000,0.793881,
4115.000,0.80153,
4114.000,0.809324,
4113.000,0.816927,
4112.000,0.824339,
4111.000,0.831564,
4110.000,0.838467,
4109.000,0.844994,
4108.000,0.851322,
4107.000,0.857641,
4106.000,0.863942,
4105.000,0.870196,
4104.000,0.876671,
4103.000,0.883905,
4102.000,0.892295,
4101.000,0.901759,
4100.000,0.911799,
4099.000,0.921789,
4098.000,0.931237,
4097.000,0.939896,
4096.000,0.947801,
4095.000,0.9553,
4094.000,0.962993,
4093.000,0.971446,
4092.000,0.980831,
4091.000,0.99081,
4090.000,1.00082,
4089.000,1.01056,
4088.000,1.02018,
4087.000,1.03003,
4086.000,1.04034,
4085.000,1.05096,
4084.000,1.06164,
4083.000,1.07226,
4082.000,1.08297,
4081.000,1.09394,
4080.000,1.10512,
4079.000,1.11636,
4078.000,1.12769,
4077.000,1.13947,
4076.000,1.15211,
4075.000,1.16557,
4074.000,1.17931,
4073.000,1.1925,
4072.000,1.20461,
4071.000,1.2158,
4070.000,1.22704,
4069.000,1.23951,
4068.000,1.25375,
4067.000,1.26925,
4066.000,1.28487,
4065.000,1.29976,
4064.000,1.3138,
4063.000,1.32743,
4062.000,1.3412,
4061.000,1.35557,
4060.000,1.37068,
4059.000,1.38629,
4058.000,1.40196,
4057.000,1.41765,
4056.000,1.43385,
4055.000,1.45104,
4054.000,1.46903,
4053.000,1.48708,
4052.000,1.50464,
4051.000,1.52185,
4050.000,1.53907,
4049.000,1.55631,
4048.000,1.5733,
4047.000,1.59007,
4046.000,1.6072,
4045.000,1.62527,
4044.000,1.64425,
4043.000,1.66368,
4042.000,1.68339,
4041.000,1.70373,
4040.000,1.72506,
4039.000,1.74709,
4038.000,1.76897,
4037.000,1.79009,
4036.000,1.81056,
4035.000,1.83106,
4034.000,1.85221,
4033.000,1.8743,
4032.000,1.89732,
4031.000,1.9211,
4030.000,1.94543,
4029.000,1.97014,
4028.000,1.99515,
4027.000,2.02048,
4026.000,2.04612,
4025.000,2.0718,
4024.000,2.09717,
4023.000,2.1223,
4022.000,2.14785,
4021.000,2.17462,
4020.000,2.20258,
4019.000,2.23076,
4018.000,2.25816,
4017.000,2.28484,
4016.000,2.31191,
4015.000,2.3404,
4014.000,2.37031,
4013.000,2.40076,
4012.000,2.43098,
4011.000,2.46098,
4010.000,2.49133,
4009.000,2.5226,
4008.000,2.55502,
4007.000,2.58851,
4006.000,2.62282,
4005.000,2.65765,
4004.000,2.6927,
4003.000,2.72775,
4002.000,2.7627,
4001.000,2.79755,
4000.000,2.83239,
3999.000,2.86741,
3998.000,2.90301,
3997.000,2.93964,
3996.000,2.97761,
3995.000,3.01687,
3994.000,3.05699,
3993.000,3.09742,
3992.000,3.13779,
3991.000,3.178,
3990.000,3.21812,
3989.000,3.25823,
3988.000,3.29836,
3987.000,3.33863,
3986.000,3.37907,
3985.000,3.41961,
3984.000,3.46021,
3983.000,3.50108,
3982.000,3.5427,
3981.000,3.58535,
3980.000,3.62865,
3979.000,3.67183,
3978.000,3.71438,
3977.000,3.75647,
3976.000,3.79875,
3975.000,3.84163,
3974.000,3.88506,
3973.000,3.9286,
3972.000,3.97181,
3971.000,4.01446,
3970.000,4.05663,
3969.000,4.09861,
3968.000,4.14068,
3967.000,4.18282,
3966.000,4.22483,
3965.000,4.26663,
3964.000,4.30833,
3963.000,4.3498,
3962.000,4.39035,
3961.000,4.42922,
3960.000,4.46634,
3959.000,4.50245,
3958.000,4.53816,
3957.000,4.57336,
3956.000,4.60751,
3955.000,4.64042,
3954.000,4.67244,
3953.000,4.70408,
3952.000,4.73563,
3951.000,4.76719,
3950.000,4.79859,
3949.000,4.82932,
3948.000,4.85881,
3947.000,4.88691,
3946.000,4.91388,
3945.000,4.93995,
3944.000,4.96498,
3943.000,4.98864,
3942.000,5.01077,
3941.000,5.03148,
3940.000,5.05106,
3939.000,5.06956,
3938.000,5.08649,
3937.000,5.10106,
3936.000,5.11298,
3935.000,5.12299,
3934.000,5.13221,
3933.000,5.14095,
3932.000,5.14828,
3931.000,5.15302,
3930.000,5.15502,
3929.000,5.15526,
3928.000,5.15464,
3927.000,5.15305,
3926.000,5.14954,
3925.000,5.14323,
3924.000,5.13411,
3923.000,5.123,
3922.000,5.11098,
3921.000,5.09857,
3920.000,5.0854,
3919.000,5.07046,
3918.000,5.05296,
3917.000,5.03291,
3916.000,5.01083,
3915.000,4.98716,
3914.000,4.96214,
3913.000,4.9362,
3912.000,4.90993,
3911.000,4.88362,
3910.000,4.85714,
3909.000,4.83026,
3908.000,4.80297,
3907.000,4.77525,
3906.000,4.7466,
3905.000,4.71621,
3904.000,4.68338,
3903.000,4.64801,
3902.000,4.61077,
3901.000,4.57298,
3900.000,4.53613,
3899.000,4.50099,
3898.000,4.467,
3897.000,4.43311,
3896.000,4.39913,
3895.000,4.36577,
3894.000,4.33325,
3893.000,4.30047,
3892.000,4.26591,
3891.000,4.22915,
3890.000,4.19114,
3889.000,4.15333,
3888.000,4.11692,
3887.000,4.08232,
3886.000,4.04845,
3885.000,4.0134,
3884.000,3.97617,
3883.000,3.93797,
3882.000,3.90167,
3881.000,3.86918,
3880.000,3.83941,
3879.000,3.8096,
3878.000,3.77805,
3877.000,3.74519,
3876.000,3.71247,
3875.000,3.68032,
3874.000,3.64761,
3873.000,3.61314,
3872.000,3.57721,
3871.000,3.54182,
3870.000,3.50878,
3869.000,3.47752,
3868.000,3.44573,
3867.000,3.41248,
3866.000,3.37978,
3865.000,3.34988,
3864.000,3.32218,
3863.000,3.2942,
3862.000,3.26451,
3861.000,3.23402,
3860.000,3.20441,
3859.000,3.17586,
3858.000,3.14692,
3857.000,3.11602,
3856.000,3.08244,
3855.000,3.04683,
3854.000,3.01132,
3853.000,2.9782,
3852.000,2.9474,
3851.000,2.91764,
3850.000,2.89044,
3849.000,2.86836,
3848.000,2.85015,
3847.000,2.83167,
3846.000,2.80993,
3845.000,2.78462,
3844.000,2.75737,
3843.000,2.72999,
3842.000,2.70308,
3841.000,2.67604,
3840.000,2.64843,
3839.000,2.6208,
3838.000,2.59413,
3837.000,2.56873,
3836.000,2.54394,
3835.000,2.51915,
3834.000,2.49454,
3833.000,2.47052,
3832.000,2.44695,
3831.000,2.42327,
3830.000,2.39895,
3829.000,2.37394,
3828.000,2.34899,
3827.000,2.32519,
3826.000,2.30273,
3825.000,2.28043,
3824.000,2.25669,
3823.000,2.23124,
3822.000,2.20554,
3821.000,2.18149,
3820.000,2.15913,
3819.000,2.13635,
3818.000,2.11193,
3817.000,2.08737,
3816.000,2.06484,
3815.000,2.04459,
3814.000,2.02454,
3813.000,2.00296,
3812.000,1.98076,
3811.000,1.95932,
3810.000,1.938,
3809.000,1.91539,
3808.000,1.89204,
3807.000,1.87019,
3806.000,1.85069,
3805.000,1.83129,
3804.000,1.80958,
3803.000,1.78627,
3802.000,1.7644,
3801.000,1.74612,
3800.000,1.73015,
3799.000,1.71325,
3798.000,1.69437,
3797.000,1.67539,
3796.000,1.6577,
3795.000,1.64045,
3794.000,1.62186,
3793.000,1.6014,
3792.000,1.58053,
3791.000,1.56099,
3790.000,1.54315,
3789.000,1.52608,
3788.000,1.50888,
3787.000,1.49142,
3786.000,1.47392,
3785.000,1.4563,
3784.000,1.43833,
3783.000,1.42006,
3782.000,1.40183,
3781.000,1.38409,
3780.000,1.36706,
3779.000,1.35057,
3778.000,1.33419,
3777.000,1.31761,
3776.000,1.30101,
3775.000,1.28469,
3774.000,1.26849,
3773.000,1.25197,
3772.000,1.2352,
3771.000,1.21906,
3770.000,1.20431,
3769.000,1.19053,
3768.000,1.17639,
3767.000,1.16118,
3766.000,1.14562,
3765.000,1.13075,
3764.000,1.11658,
3763.000,1.10214,
3762.000,1.08666,
3761.000,1.07055,
3760.000,1.05494,
3759.000,1.04061,
3758.000,1.02727,
3757.000,1.01386,
3756.000,0.99944,
3755.000,0.983864,
3754.000,0.967766,
3753.000,0.952173,
3752.000,0.93782,
3751.000,0.924727,
3750.000,0.912333,
3749.000,0.899933,
3748.000,0.886995,
3747.000,0.873342,
3746.000,0.859516,
3745.000,0.846889,
3744.000,0.836564,
3743.000,0.827411,
3742.000,0.816723,
3741.000,0.80379,
3740.000,0.790363,
3739.000,0.777664,
3738.000,0.765481,
3737.000,0.753519,
3736.000,0.74217,
3735.000,0.731872,
3734.000,0.722336,
3733.000,0.713022,
3732.000,0.703797,
3731.000,0.694555,
3730.000,0.684746,
3729.000,0.67401,
3728.000,0.662951,
3727.000,0.652665,
3726.000,0.643586,
3725.000,0.635137,
3724.000,0.62656,
3723.000,0.617776,
3722.000,0.609199,
3721.000,0.601132,
3720.000,0.593535,
3719.000,0.58612,
3718.000,0.578557,
3717.000,0.570774,
3716.000,0.56314,
3715.000,0.556251,
3714.000,0.550393,
3713.000,0.545201,
3712.000,0.539832,
3711.000,0.533525,
3710.000,0.526196,
3709.000,0.518557,
3708.000,0.511594,
3707.000,0.50568,
3706.000,0.500262,
3705.000,0.494599,
3704.000,0.488463,
3703.000,0.482158,
3702.000,0.475997,
3701.000,0.470162,
3700.000,0.4649,
3699.000,0.460423,
3698.000,0.456546,
3697.000,0.452656,
3696.000,0.448209,
3695.000,0.443134,
3694.000,0.437787,
3693.000,0.432631,
3692.000,0.42804,
3691.000,0.424123,
3690.000,0.420622,
3689.000,0.416984,
3688.000,0.412754,
3687.000,0.407885,
3686.000,0.402772,
3685.000,0.398087,
3684.000,0.394426,
3683.000,0.3919,
3682.000,0.389918,
3681.000,0.387596,
3680.000,0.384456,
3679.000,0.380822,
3678.000,0.377459,
3677.000,0.374873,
3676.000,0.372887,
3675.000,0.370749,
3674.000,0.367902,
3673.000,0.364719,
3672.000,0.362241,
3671.000,0.360956,
3670.000,0.360023,
3669.000,0.357944,
3668.000,0.354083,
3667.000,0.349332,
3666.000,0.345151,
3665.000,0.342182,
3664.000,0.33999,
3663.000,0.337853,
3662.000,0.335556,
3661.000,0.333437,
3660.000,0.331837,
3659.000,0.330762,
3658.000,0.330071,
3657.000,0.329715,
3656.000,0.329487,
3655.000,0.328776,
3654.000,0.326994,
3653.000,0.324239,
3652.000,0.321212,
3651.000,0.318595,
3650.000,0.316708,
3649.000,0.315481,
3648.000,0.314494,
3647.000,0.313232,
3646.000,0.311573,
3645.000,0.309961,
3644.000,0.308945,
3643.000,0.308557,
3642.000,0.308297,
3641.000,0.307705,
3640.000,0.306792,
3639.000,0.305832,
3638.000,0.304933,
3637.000,0.303998,
3636.000,0.302918,
3635.000,0.30162,
3634.000,0.300069,
3633.000,0.298405,
3632.000,0.296969,
3631.000,0.296044,
3630.000,0.295571,
3629.000,0.29514,
3628.000,0.294273,
3627.000,0.292752,
3626.000,0.290859,
3625.000,0.28926,
3624.000,0.288454,
3623.000,0.288328,
3622.000,0.28832,
3621.000,0.287931,
3620.000,0.287013,
3619.000,0.285605,
3618.000,0.283791,
3617.000,0.28192,
3616.000,0.280639,
3615.000,0.280353,
3614.000,0.28077,
3613.000,0.281235,
3612.000,0.281445,
3611.000,0.281562,
3610.000,0.28169,
3609.000,0.281564,
3608.000,0.280872,
3607.000,0.279631,
3606.000,0.278172,
3605.000,0.276891,
3604.000,0.276073,
3603.000,0.275788,
3602.000,0.275756,
3601.000,0.275447,
3600.000,0.274478,
3599.000,0.273022,
3598.000,0.271737,
3597.000,0.27119,
3596.000,0.271308,
3595.000,0.271451,
3594.000,0.271145,
3593.000,0.270655,
3592.000,0.270632,
3591.000,0.271258,
3590.000,0.272053,
3589.000,0.272458,
3588.000,0.272381,
3587.000,0.271987,
3586.000,0.271278,
3585.000,0.27022,
3584.000,0.269066,
3583.000,0.268183,
3582.000,0.267626,
3581.000,0.267207,
3580.000,0.266913,
3579.000,0.267007,
3578.000,0.267631,
3577.000,0.268562,
3576.000,0.269479,
3575.000,0.270254,
3574.000,0.270895,
3573.000,0.2713,
3572.000,0.271329,
3571.000,0.271045,
3570.000,0.270795,
3569.000,0.270941,
3568.000,0.271491,
3567.000,0.272015,
3566.000,0.272055,
3565.000,0.271644,
3564.000,0.271274,
3563.000,0.271333,
3562.000,0.271702,
3561.000,0.271988,
3560.000,0.272025,
3559.000,0.27201,
3558.000,0.272187,
3557.000,0.272518,
3556.000,0.272736,
3555.000,0.272718,
3554.000,0.272737,
3553.000,0.273218,
3552.000,0.274187,
3551.000,0.275068,
3550.000,0.275209,
3549.000,0.274612,
3548.000,0.273901,
3547.000,0.273579,
3546.000,0.273538,
3545.000,0.273471,
3544.000,0.273474,
3543.000,0.273943,
3542.000,0.274985,
3541.000,0.276298,
3540.000,0.277583,
3539.000,0.278818,
3538.000,0.280061,
3537.000,0.281227,
3536.000,0.282134,
3535.000,0.28266,
3534.000,0.282766,
3533.000,0.282486,
3532.000,0.28203,
3531.000,0.281839,
3530.000,0.282386,
3529.000,0.283822,
3528.000,0.285797,
3527.000,0.287683,
3526.000,0.289046,
3525.000,0.289928,
3524.000,0.290659,
3523.000,0.291386,
3522.000,0.291917,
3521.000,0.29205,
3520.000,0.291941,
3519.000,0.292008,
3518.000,0.292542,
3517.000,0.293518,
3516.000,0.294747,
3515.000,0.296051,
3514.000,0.297273,
3513.000,0.2983,
3512.000,0.299195,
3511.000,0.300202,
3510.000,0.301484,
3509.000,0.302865,
3508.000,0.304022,
3507.000,0.304952,
3506.000,0.306088,
3505.000,0.307788,
3504.000,0.309806,
3503.000,0.311495,
3502.000,0.312572,
3501.000,0.313495,
3500.000,0.314896,
3499.000,0.316836,
3498.000,0.318781,
3497.000,0.320241,
3496.000,0.321221,
3495.000,0.322092,
3494.000,0.323232,
3493.000,0.324823,
3492.000,0.32682,
3491.000,0.328985,
3490.000,0.331044,
3489.000,0.33285,
3488.000,0.334398,
3487.000,0.33574,
3486.000,0.336985,
3485.000,0.338381,
3484.000,0.340214,
3483.000,0.342585,
3482.000,0.345349,
3481.000,0.348229,
3480.000,0.350909,
3479.000,0.353114,
3478.000,0.354813,
3477.000,0.356361,
3476.000,0.358241,
3475.000,0.360596,
3474.000,0.363171,
3473.000,0.365684,
3472.000,0.368056,
3471.000,0.370305,
3470.000,0.372481,
3469.000,0.37481,
3468.000,0.377609,
3467.000,0.380848,
3466.000,0.384031,
3465.000,0.386718,
3464.000,0.389073,
3463.000,0.391703,
3462.000,0.39505,
3461.000,0.39903,
3460.000,0.403187,
3459.000,0.407117,
3458.000,0.41083,
3457.000,0.414768,
3456.000,0.419308,
3455.000,0.424209,
3454.000,0.428768,
3453.000,0.432623,
3452.000,0.436135,
3451.000,0.439784,
3450.000,0.443521,
3449.000,0.447024,
3448.000,0.450386,
3447.000,0.45409,
3446.000,0.45837,
3445.000,0.463029,
3444.000,0.467964,
3443.000,0.473408,
3442.000,0.479429,
3441.000,0.485511,
3440.000,0.490932,
3439.000,0.495487,
3438.000,0.499649,
3437.000,0.504093,
3436.000,0.50926,
3435.000,0.515258,
3434.000,0.521901,
3433.000,0.528728,
3432.000,0.535153,
3431.000,0.540813,
3430.000,0.545816,
3429.000,0.550601,
3428.000,0.555531,
3427.000,0.560703,
3426.000,0.5661,
3425.000,0.571748,
3424.000,0.577631,
3423.000,0.583589,
3422.000,0.589446,
3421.000,0.595217,
3420.000,0.601026,
3419.000,0.606901,
3418.000,0.612812,
3417.000,0.618807,
3416.000,0.624859,
3415.000,0.630612,
3414.000,0.635608,
3413.000,0.639873,
3412.000,0.644013,
3411.000,0.648594,
3410.000,0.653689,
3409.000,0.659151,
3408.000,0.665025,
3407.000,0.671371,
3406.000,0.677895,
3405.000,0.684143,
3404.000,0.690003,
3403.000,0.695741,
3402.000,0.701569,
3401.000,0.707533,
3400.000,0.713842,
3399.000,0.720984,
3398.000,0.729346,
3397.000,0.738877,
3396.000,0.74924,
3395.000,0.760116,
3394.000,0.771224,
3393.000,0.782254,
3392.000,0.793069,
3391.000,0.803995,
3390.000,0.8157,
3389.000,0.828579,
3388.000,0.842279,
3387.000,0.855906,
3386.000,0.868784,
3385.000,0.881058,
3384.000,0.893476,
3383.000,0.906611,
3382.000,0.920361,
3381.000,0.934211,
3380.000,0.947861,
3379.000,0.961491,
3378.000,0.975525,
3377.000,0.990303,
3376.000,1.00598,
3375.000,1.02254,
3374.000,1.03977,
3373.000,1.05727,
3372.000,1.07443,
3371.000,1.09082,
3370.000,1.10645,
3369.000,1.12201,
3368.000,1.1384,
3367.000,1.15595,
3366.000,1.17411,
3365.000,1.19206,
3364.000,1.20949,
3363.000,1.22676,
3362.000,1.2444,
3361.000,1.2626,
3360.000,1.28138,
3359.000,1.30073,
3358.000,1.32059,
3357.000,1.3408,
3356.000,1.36127,
3355.000,1.38204,
3354.000,1.40316,
3353.000,1.42449,
3352.000,1.44594,
3351.000,1.46749,
3350.000,1.48917,
3349.000,1.5108,
3348.000,1.53229,
3347.000,1.554,
3346.000,1.57659,
3345.000,1.60039,
3344.000,1.625,
3343.000,1.64959,
3342.000,1.67371,
3341.000,1.69767,
3340.000,1.72209,
3339.000,1.74729,
3338.000,1.77304,
3337.000,1.79891,
3336.000,1.82475,
3335.000,1.85077,
3334.000,1.87723,
3333.000,1.90408,
3332.000,1.93098,
3331.000,1.95761,
3330.000,1.98404,
3329.000,2.01074,
3328.000,2.03827,
3327.000,2.06681,
3326.000,2.09604,
3325.000,2.12543,
3324.000,2.15478,
3323.000,2.18419,
3322.000,2.2137,
3321.000,2.24313,
3320.000,2.27226,
3319.000,2.30114,
3318.000,2.33008,
3317.000,2.35923,
3316.000,2.38846,
3315.000,2.41745,
3314.000,2.44591,
3313.000,2.47368,
3312.000,2.50087,
3311.000,2.52789,
3310.000,2.55517,
3309.000,2.58274,
3308.000,2.61012,
3307.000,2.63667,
3306.000,2.66214,
3305.000,2.68677,
3304.000,2.71101,
3303.000,2.73516,
3302.000,2.75911,
3301.000,2.78236,
3300.000,2.80432,
3299.000,2.8247,
3298.000,2.84376,
3297.000,2.86206,
3296.000,2.87986,
3295.000,2.89695,
3294.000,2.91277,
3293.000,2.92702,
3292.000,2.93972,
3291.000,2.95096,
3290.000,2.96068,
3289.000,2.96886,
3288.000,2.97587,
3287.000,2.98223,
3286.000,2.98797,
3285.000,2.99251,
3284.000,2.99524,
3283.000,2.99627,
3282.000,2.99621,
3281.000,2.9954,
3280.000,2.99357,
3279.000,2.99023,
3278.000,2.98513,
3277.000,2.97836,
3276.000,2.97026,
3275.000,2.9613,
3274.000,2.95185,
3273.000,2.94195,
3272.000,2.93124,
3271.000,2.91945,
3270.000,2.90659,
3269.000,2.89276,
3268.000,2.87792,
3267.000,2.86197,
3266.000,2.84502,
3265.000,2.82737,
3264.000,2.80921,
3263.000,2.79058,
3262.000,2.77151,
3261.000,2.75217,
3260.000,2.73282,
3259.000,2.7137,
3258.000,2.69479,
3257.000,2.67563,
3256.000,2.65553,
3255.000,2.63415,
3254.000,2.61186,
3253.000,2.58956,
3252.000,2.56782,
3251.000,2.54653,
3250.000,2.52523,
3249.000,2.50368,
3248.000,2.48196,
3247.000,2.46021,
3246.000,2.43846,
3245.000,2.41678,
3244.000,2.39534,
3243.000,2.37415,
3242.000,2.35298,
3241.000,2.33154,
3240.000,2.30977,
3239.000,2.28786,
3238.000,2.26604,
3237.000,2.24451,
3236.000,2.22335,
3235.000,2.20253,
3234.000,2.18182,
3233.000,2.16089,
3232.000,2.13955,
3231.000,2.11779,
3230.000,2.0958,
3229.000,2.07388,
3228.000,2.05243,
3227.000,2.0317,
3226.000,2.01173,
3225.000,1.99225,
3224.000,1.97279,
3223.000,1.95282,
3222.000,1.93206,
3221.000,1.91082,
3220.000,1.88992,
3219.000,1.86985,
3218.000,1.85023,
3217.000,1.83025,
