,2,
Wavenumbers [1/cm],Transmittance,
6796.841,0.1049214,
6794.912,0.1047321,
6792.983,0.1045264,
6791.054,0.1044387,
6789.126,0.1044465,
6787.197,0.1045578,
6785.268,0.1046654,
6783.339,0.1046662,
6781.411,0.1046923,
6779.482,0.1048413,
6777.553,0.1050984,
6775.625,0.1052433,
6773.696,0.1051063,
6771.767,0.1048768,
6769.838,0.1047147,
6767.910,0.1045304,
6765.981,0.1043103,
6764.052,0.1042631,
6762.123,0.1044853,
6760.195,0.1048957,
6758.266,0.1052767,
6756.337,0.1053974,
6754.409,0.1053833,
6752.480,0.1053421,
6750.551,0.1051738,
6748.622,0.1049993,
6746.694,0.1049642,
6744.765,0.1050024,
6742.836,0.1050218,
6740.907,0.1050193,
6738.979,0.1050904,
6737.050,0.1052874,
6735.121,0.1055512,
6733.193,0.1058501,
6731.264,0.1061796,
6729.335,0.1064696,
6727.406,0.1064959,
6725.478,0.1062135,
6723.549,0.1060891,
6721.620,0.1062907,
6719.691,0.106506,
6717.763,0.1066905,
6715.834,0.1067812,
6713.905,0.1066779,
6711.977,0.1066101,
6710.048,0.1065732,
6708.119,0.1064471,
6706.190,0.1065189,
6704.262,0.1068252,
6702.333,0.107055,
6700.404,0.1071795,
6698.475,0.107247,
6696.547,0.1072014,
6694.618,0.1070746,
6692.689,0.1070583,
6690.760,0.1073036,
6688.832,0.1076296,
6686.903,0.1077647,
6684.974,0.1076255,
6683.046,0.1073483,
6681.117,0.1071844,
6679.188,0.1071977,
6677.259,0.1072623,
6675.331,0.1072696,
6673.402,0.1071818,
6671.473,0.1070853,
6669.544,0.10709,
6667.616,0.1070836,
6665.687,0.1069857,
6663.758,0.1069688,
6661.830,0.1070383,
6659.901,0.107038,
6657.972,0.1070481,
6656.043,0.1071771,
6654.115,0.1071836,
6652.186,0.1068501,
6650.257,0.1063937,
6648.328,0.1060554,
6646.400,0.1059266,
6644.471,0.1060143,
6642.542,0.1060412,
6640.614,0.1057952,
6638.685,0.1055254,
6636.756,0.1054842,
6634.827,0.1054116,
6632.899,0.1050464,
6630.970,0.1047298,
6629.041,0.1047371,
6627.112,0.1047604,
6625.184,0.1045165,
6623.255,0.1041218,
6621.326,0.1038416,
6619.398,0.1037689,
6617.469,0.1037035,
6615.540,0.1034859,
6613.611,0.1032864,
6611.683,0.1031619,
6609.754,0.1028601,
6607.825,0.1024294,
6605.896,0.1021601,
6603.968,0.102018,
6602.039,0.1018499,
6600.110,0.1016785,
6598.182,0.1015674,
6596.253,0.1014646,
6594.324,0.1012271,
6592.395,0.10087,
6590.467,0.1005767,
6588.538,0.1004245,
6586.609,0.1003394,
6584.680,0.1002671,
6582.752,0.1001919,
6580.823,0.1002111,
6578.894,0.1003815,
6576.965,0.1003519,
6575.037,0.1000027,
6573.108,0.09977489,
6571.179,0.09969835,
6569.251,0.09944662,
6567.322,0.09917463,
6565.393,0.09918007,
6563.464,0.09932618,
6561.536,0.09938358,
6559.607,0.09937439,
6557.678,0.09936889,
6555.749,0.09935,
6553.821,0.09940515,
6551.892,0.09968875,
6549.963,0.1000051,
6548.035,0.1000187,
6546.106,0.09976216,
6544.177,0.09955627,
6542.248,0.09966182,
6540.320,0.0999169,
6538.391,0.1000584,
6536.462,0.1001844,
6534.533,0.1003946,
6532.605,0.1005686,
6530.676,0.100561,
6528.747,0.1004764,
6526.819,0.1005879,
6524.890,0.1008394,
6522.961,0.1009464,
6521.032,0.1009197,
6519.104,0.101008,
6517.175,0.1012262,
6515.246,0.1014246,
6513.317,0.1016342,
6511.389,0.1018467,
6509.460,0.1019768,
6507.531,0.102138,
6505.603,0.1023981,
6503.674,0.1026945,
6501.745,0.1029769,
6499.816,0.1031271,
6497.888,0.1032108,
6495.959,0.1033826,
6494.030,0.1035237,
6492.101,0.1036361,
6490.173,0.103822,
6488.244,0.1038597,
6486.315,0.1036722,
6484.386,0.1036815,
6482.458,0.1040153,
6480.529,0.1041649,
6478.600,0.103996,
6476.672,0.1038831,
6474.743,0.1039048,
6472.814,0.1039663,
6470.885,0.1040417,
6468.957,0.1041137,
6467.028,0.1042535,
6465.099,0.1044669,
6463.170,0.1046076,
6461.242,0.1045595,
6459.313,0.104376,
6457.384,0.1042855,
6455.456,0.1043646,
6453.527,0.1044067,
6451.598,0.1043296,
6449.669,0.1042164,
6447.741,0.1041194,
6445.812,0.1040643,
6443.883,0.1040059,
6441.954,0.1039358,
6440.026,0.1039372,
6438.097,0.1039917,
6436.168,0.1039402,
6434.240,0.1037226,
6432.311,0.1034995,
6430.382,0.1034197,
6428.453,0.1034188,
6426.525,0.1033498,
6424.596,0.103224,
6422.667,0.1031223,
6420.738,0.1030507,
6418.810,0.1030446,
6416.881,0.1030847,
6414.952,0.103011,
6413.024,0.1027271,
6411.095,0.1023612,
6409.166,0.1020663,
6407.237,0.1018549,
6405.309,0.1017171,
6403.380,0.1016019,
6401.451,0.1014556,
6399.522,0.1013361,
6397.594,0.1013112,
6395.665,0.101318,
6393.736,0.1013048,
6391.808,0.1013704,
6389.879,0.1014282,
6387.950,0.101295,
6386.021,0.1010963,
6384.093,0.1009424,
6382.164,0.1007333,
6380.235,0.1004576,
6378.306,0.1002313,
6376.378,0.1001062,
6374.449,0.1000598,
6372.520,0.1000742,
6370.591,0.1001042,
6368.663,0.1000926,
6366.734,0.1000464,
6364.805,0.1000917,
6362.877,0.1002631,
6360.948,0.1003988,
6359.019,0.1004469,
6357.090,0.1004641,
6355.162,0.1004499,
6353.233,0.10042,
6351.304,0.1004362,
6349.375,0.1005116,
6347.447,0.1005847,
6345.518,0.100686,
6343.589,0.1008608,
6341.661,0.1010292,
6339.732,0.1011348,
6337.803,0.101158,
6335.874,0.1011139,
6333.946,0.1011769,
6332.017,0.101436,
6330.088,0.1016879,
6328.159,0.1017913,
6326.231,0.1018362,
6324.302,0.1019097,
6322.373,0.1020026,
6320.445,0.1020727,
6318.516,0.1021657,
6316.587,0.102437,
6314.658,0.1028557,
6312.730,0.1030051,
6310.801,0.1027362,
6308.872,0.1025465,
6306.943,0.102746,
6305.015,0.1031009,
6303.086,0.1033092,
6301.157,0.103365,
6299.229,0.1034651,
6297.300,0.1035414,
6295.371,0.1034663,
6293.442,0.103491,
6291.514,0.1037011,
6289.585,0.103736,
6287.656,0.1035674,
6285.727,0.1035221,
6283.799,0.1036381,
6281.870,0.1037347,
6279.941,0.1036675,
6278.013,0.1035609,
6276.084,0.1035492,
6274.155,0.1034584,
6272.226,0.1032996,
6270.298,0.1031979,
6268.369,0.1031016,
6266.440,0.1030026,
6264.511,0.1028962,
6262.583,0.1027906,
6260.654,0.1027632,
6258.725,0.1027968,
6256.796,0.1027286,
6254.868,0.10248,
6252.939,0.1021914,
6251.010,0.1020674,
6249.082,0.102098,
6247.153,0.1020407,
6245.224,0.101824,
6243.295,0.1015767,
6241.367,0.1013606,
6239.438,0.101201,
6237.509,0.1011433,
6235.580,0.1010897,
6233.652,0.100831,
6231.723,0.1005126,
6229.794,0.1003824,
6227.866,0.1002483,
6225.937,0.09994603,
6224.008,0.09959222,
6222.079,0.09922563,
6220.151,0.09885103,
6218.222,0.09858108,
6216.293,0.09835903,
6214.364,0.09809072,
6212.436,0.09794964,
6210.507,0.0978597,
6208.578,0.09760526,
6206.650,0.09745459,
6204.721,0.09759173,
6202.792,0.09768344,
6200.863,0.09745887,
6198.935,0.09702624,
6197.006,0.09657272,
6195.077,0.09621676,
6193.148,0.0960958,
6191.220,0.09616733,
6189.291,0.09614979,
6187.362,0.09590805,
6185.434,0.09560408,
6183.505,0.09540155,
6181.576,0.09531063,
6179.647,0.09534984,
6177.719,0.09545854,
6175.790,0.09548394,
6173.861,0.09549892,
6171.932,0.09558486,
6170.004,0.09558969,
6168.075,0.09549943,
6166.146,0.09547873,
6164.218,0.09549255,
6162.289,0.09540637,
6160.360,0.09533037,
6158.431,0.09541113,
6156.503,0.09554808,
6154.574,0.09567022,
6152.645,0.09587119,
6150.716,0.09606814,
6148.788,0.09606842,
6146.859,0.09593456,
6144.930,0.09588094,
6143.001,0.09605633,
6141.073,0.09637959,
6139.144,0.09659689,
6137.215,0.09669465,
6135.287,0.09682008,
6133.358,0.09699228,
6131.429,0.09719957,
6129.500,0.09746803,
6127.572,0.09775992,
6125.643,0.09791943,
6123.714,0.0979322,
6121.785,0.09799462,
6119.857,0.0981968,
6117.928,0.09850241,
6115.999,0.09880088,
6114.071,0.09898581,
6112.142,0.0991809,
6110.213,0.09948374,
6108.284,0.09971712,
6106.356,0.0997929,
6104.427,0.09985957,
6102.498,0.1000041,
6100.569,0.1001943,
6098.641,0.1003995,
6096.712,0.1005846,
6094.783,0.1007795,
6092.855,0.1009728,
6090.926,0.1010479,
6088.997,0.1011463,
6087.068,0.1013932,
6085.140,0.1015332,
6083.211,0.1015659,
6081.282,0.1017235,
6079.353,0.1018016,
6077.425,0.1016217,
6075.496,0.1014921,
6073.567,0.1015723,
6071.639,0.1016411,
6069.710,0.1015633,
6067.781,0.1014448,
6065.852,0.1014125,
6063.924,0.101401,
6061.995,0.1013517,
6060.066,0.1013317,
6058.137,0.1013017,
6056.209,0.1011742,
6054.280,0.1009705,
6052.351,0.1008248,
6050.423,0.1007828,
6048.494,0.1006725,
6046.565,0.1004543,
6044.636,0.1002731,
6042.708,0.1001353,
6040.779,0.09999587,
6038.850,0.09986532,
6036.921,0.09967751,
6034.993,0.09935924,
6033.064,0.09903597,
6031.135,0.0988607,
6029.206,0.09864782,
6027.278,0.09824619,
6025.349,0.09797356,
6023.420,0.09802888,
6021.492,0.09810348,
6019.563,0.09783941,
6017.634,0.09733212,
6015.705,0.0970092,
6013.777,0.09694155,
6011.848,0.09683291,
6009.919,0.09661061,
6007.990,0.09638472,
6006.062,0.09609947,
6004.133,0.0956814,
6002.204,0.09527686,
6000.276,0.09499908,
5998.347,0.09479061,
5996.418,0.09460362,
5994.489,0.0943839,
5992.561,0.09412455,
5990.632,0.09395226,
5988.703,0.09384105,
5986.774,0.09360837,
5984.846,0.09329476,
5982.917,0.09306734,
5980.988,0.09296627,
5979.060,0.09290528,
5977.131,0.09279605,
5975.202,0.09264156,
5973.273,0.09244498,
5971.345,0.09229959,
5969.416,0.09228945,
5967.487,0.09228595,
5965.558,0.09226342,
5963.630,0.09232684,
5961.701,0.09245226,
5959.772,0.09257545,
5957.844,0.09268571,
5955.915,0.09276082,
5953.986,0.09280153,
5952.057,0.09289178,
5950.129,0.09302071,
5948.200,0.0930808,
5946.271,0.09314045,
5944.342,0.09332921,
5942.414,0.0935514,
5940.485,0.0936757,
5938.556,0.09378076,
5936.627,0.09393196,
5934.699,0.09406626,
5932.770,0.094257,
5930.841,0.094606,
5928.913,0.09495376,
5926.984,0.09516276,
5925.055,0.0952872,
5923.126,0.09534653,
5921.198,0.09542641,
5919.269,0.09569354,
5917.340,0.09604762,
5915.411,0.09619353,
5913.483,0.09613758,
5911.554,0.09616451,
5909.625,0.096352,
5907.697,0.09660416,
5905.768,0.09689615,
5903.839,0.09712375,
5901.910,0.09714711,
5899.982,0.09709097,
5898.053,0.09714784,
5896.124,0.09727744,
5894.195,0.09743179,
5892.267,0.09761999,
5890.338,0.09775148,
5888.409,0.09777035,
5886.481,0.09771625,
5884.552,0.09764325,
5882.623,0.0975768,
5880.694,0.09749439,
5878.766,0.09744265,
5876.837,0.09749292,
5874.908,0.09757062,
5872.979,0.09755784,
5871.051,0.09742743,
5869.122,0.09724295,
5867.193,0.09701039,
5865.265,0.09665267,
5863.336,0.09635403,
5861.407,0.0963536,
5859.478,0.09641027,
5857.550,0.09624821,
5855.621,0.09598546,
5853.692,0.09570105,
5851.763,0.09538011,
5849.835,0.09514035,
5847.906,0.09502676,
5845.977,0.09494205,
5844.049,0.09477139,
5842.120,0.09451923,
5840.191,0.09430859,
5838.262,0.09405614,
5836.334,0.0936316,
5834.405,0.09328063,
5832.476,0.0931917,
5830.547,0.09310772,
5828.619,0.09283289,
5826.690,0.09251525,
5824.761,0.09229085,
5822.832,0.09210271,
5820.904,0.09184369,
5818.975,0.09147156,
5817.046,0.09107938,
5815.118,0.09081794,
5813.189,0.0906551,
5811.260,0.09049229,
5809.331,0.09036904,
5807.403,0.09024506,
5805.474,0.08998903,
5803.545,0.08967301,
5801.616,0.08947843,
5799.688,0.08937571,
5797.759,0.08922904,
5795.830,0.08904079,
5793.902,0.08887254,
5791.973,0.08876714,
5790.044,0.08873811,
5788.115,0.08870653,
5786.187,0.08857699,
5784.258,0.08841302,
5782.329,0.08833652,
5780.400,0.08834764,
5778.472,0.08843197,
5776.543,0.08852673,
5774.614,0.08854039,
5772.686,0.08851776,
5770.757,0.08846797,
5768.828,0.08835999,
5766.899,0.0883102,
5764.971,0.08843701,
5763.042,0.08862925,
5761.113,0.08869297,
5759.184,0.08863287,
5757.256,0.08855386,
5755.327,0.08853404,
5753.398,0.0886244,
5751.470,0.08876646,
5749.541,0.08892531,
5747.612,0.08913496,
5745.683,0.08924996,
5743.755,0.08920329,
5741.826,0.08926024,
5739.897,0.08954614,
5737.968,0.08993401,
5736.040,0.09029326,
5734.111,0.09053586,
5732.182,0.09071344,
5730.254,0.09093268,
5728.325,0.09123504,
5726.396,0.09156643,
5724.467,0.09178277,
5722.539,0.09188862,
5720.610,0.09207153,
5718.681,0.09240787,
5716.752,0.09277342,
5714.824,0.09306757,
5712.895,0.09331326,
5710.966,0.09352764,
5709.037,0.09374709,
5707.109,0.09401692,
5705.180,0.09429759,
5703.251,0.0945506,
5701.323,0.09472476,
5699.394,0.09485895,
5697.465,0.09513267,
5695.536,0.09543061,
5693.608,0.09556902,
5691.679,0.0957402,
5689.750,0.09598856,
5687.821,0.09613555,
5685.893,0.09621673,
5683.964,0.09630903,
5682.035,0.09644143,
5680.107,0.09663924,
5678.178,0.09673612,
5676.249,0.09660151,
5674.320,0.09637613,
5672.392,0.09617542,
5670.463,0.09605155,
5668.534,0.096061,
5666.605,0.09606888,
5664.677,0.09594037,
5662.748,0.09580107,
5660.819,0.09570699,
5658.891,0.09549183,
5656.962,0.09518135,
5655.033,0.094956,
5653.104,0.09479717,
5651.176,0.09458626,
5649.247,0.09427463,
5647.318,0.09393726,
5645.389,0.09371153,
5643.461,0.09357896,
5641.532,0.09335318,
5639.603,0.09296094,
5637.675,0.09256574,
5635.746,0.09231004,
5633.817,0.09211383,
5631.888,0.09185062,
5629.960,0.09158561,
5628.031,0.09138083,
5626.102,0.09109713,
5624.173,0.09069365,
5622.245,0.09031587,
5620.316,0.08999234,
5618.387,0.08964442,
5616.459,0.08928864,
5614.530,0.08895116,
5612.601,0.08865907,
5610.672,0.08849022,
5608.744,0.08835804,
5606.815,0.08812839,
5604.886,0.0878517,
5602.957,0.08761114,
5601.029,0.08741964,
5599.100,0.08724661,
5597.171,0.0870477,
5595.242,0.08682739,
5593.314,0.08667648,
5591.385,0.08662884,
5589.456,0.0865797,
5587.528,0.08646572,
5585.599,0.08631732,
5583.670,0.08617256,
5581.741,0.08605637,
5579.813,0.08598719,
5577.884,0.08594327,
5575.955,0.08590169,
5574.026,0.0859107,
5572.098,0.08599848,
5570.169,0.08617223,
5568.240,0.08642256,
5566.312,0.08665473,
5564.383,0.08679106,
5562.454,0.08683857,
5560.525,0.08690323,
5558.597,0.08710909,
5556.668,0.0873666,
5554.739,0.08754071,
5552.810,0.08776261,
5550.882,0.08812039,
5548.953,0.08843955,
5547.024,0.0886253,
5545.096,0.08880287,
5543.167,0.08910011,
5541.238,0.08945505,
5539.309,0.08975813,
5537.381,0.09003449,
5535.452,0.09033961,
5533.523,0.09068332,
5531.594,0.09096204,
5529.666,0.09111775,
5527.737,0.09134197,
5525.808,0.09173362,
5523.880,0.09214011,
5521.951,0.09244374,
5520.022,0.09266151,
5518.093,0.09288228,
5516.165,0.0931739,
5514.236,0.09352327,
5512.307,0.093863,
5510.378,0.0941075,
5508.450,0.09426402,
5506.521,0.09444162,
5504.592,0.09464062,
5502.663,0.09478317,
5500.735,0.09492301,
5498.806,0.09512776,
5496.877,0.09530626,
5494.949,0.09541815,
5493.020,0.09561262,
5491.091,0.0958874,
5489.162,0.09603219,
5487.234,0.09601502,
5485.305,0.09596008,
5483.376,0.09597749,
5481.447,0.09611782,
5479.519,0.09621596,
5477.590,0.09610467,
5475.661,0.09592418,
5473.733,0.09584575,
5471.804,0.09583596,
5469.875,0.09580185,
5467.946,0.09567691,
5466.018,0.09546896,
5464.089,0.09526997,
5462.160,0.09512787,
5460.231,0.09495346,
5458.303,0.09462533,
5456.374,0.09422437,
5454.445,0.09393793,
5452.517,0.09372638,
5450.588,0.093449,
5448.659,0.09311646,
5446.730,0.09275923,
5444.802,0.09234607,
5442.873,0.09193239,
5440.944,0.09163998,
5439.015,0.09142219,
5437.087,0.09109882,
5435.158,0.09062064,
5433.229,0.09010607,
5431.301,0.08969265,
5429.372,0.08937991,
5427.443,0.0890642,
5425.514,0.08868517,
5423.586,0.08823968,
5421.657,0.08775532,
5419.728,0.08727637,
5417.799,0.08690141,
5415.871,0.08669583,
5413.942,0.08651186,
5412.013,0.08618613,
5410.085,0.08578159,
5408.156,0.0854115,
5406.227,0.08509921,
5404.298,0.08487212,
5402.370,0.08471543,
5400.441,0.08450005,
5398.512,0.08416609,
5396.583,0.08382865,
5394.655,0.08359656,
5392.726,0.08340642,
5390.797,0.08317046,
5388.868,0.08299376,
5386.940,0.08296613,
5385.011,0.0829389,
5383.082,0.08284798,
5381.154,0.08284297,
5379.225,0.08292269,
5377.296,0.0829338,
5375.367,0.08285926,
5373.439,0.08286913,
5371.510,0.08303856,
5369.581,0.08316502,
5367.652,0.08316708,
5365.724,0.08322109,
5363.795,0.08341878,
5361.866,0.08371782,
5359.938,0.08400235,
5358.009,0.08420126,
5356.080,0.08439223,
5354.151,0.08466138,
5352.223,0.08499861,
5350.294,0.08532672,
5348.365,0.08560894,
5346.436,0.08588553,
5344.508,0.08620156,
5342.579,0.08654441,
5340.650,0.08685818,
5338.722,0.08718047,
5336.793,0.08757341,
5334.864,0.08794622,
5332.935,0.08825764,
5331.007,0.0886114,
5329.078,0.08900499,
5327.149,0.08933359,
5325.220,0.08957619,
5323.292,0.08983418,
5321.363,0.09019766,
5319.434,0.0905692,
5317.506,0.09082548,
5315.577,0.09101083,
5313.648,0.09117993,
5311.719,0.09136871,
5309.791,0.09163642,
5307.862,0.09192558,
5305.933,0.09213835,
5304.004,0.09229259,
5302.076,0.09241608,
5300.147,0.09253097,
5298.218,0.09270296,
5296.290,0.09287027,
5294.361,0.09290756,
5292.432,0.0928788,
5290.503,0.09287877,
5288.575,0.09288412,
5286.646,0.09289768,
5284.717,0.09290274,
5282.788,0.09283947,
5280.860,0.09274105,
5278.931,0.09265155,
5277.002,0.09254644,
5275.073,0.09240548,
5273.145,0.09222703,
5271.216,0.09203377,
5269.287,0.09185165,
5267.359,0.09166682,
5265.430,0.09146654,
5263.501,0.09126841,
5261.572,0.09107698,
5259.644,0.09083885,
5257.715,0.09050573,
5255.786,0.09013133,
5253.857,0.08980537,
5251.929,0.089513,
5250.000,0.089153,
