,cavity_before,
Wavenumbers [1/cm],Transmittance,
3006.888,0.006042966,
3004.960,0.005979132,
3003.031,0.005915576,
3001.102,0.005858507,
2999.173,0.005793886,
2997.245,0.005722011,
2995.316,0.005661861,
2993.387,0.005619549,
2991.458,0.005583279,
2989.530,0.005556402,
2987.601,0.005555355,
2985.672,0.005561427,
2983.744,0.005542654,
2981.815,0.005513312,
2979.886,0.005501724,
2977.957,0.005488529,
2976.029,0.005436598,
2974.100,0.005333504,
2972.171,0.00516595,
2970.242,0.00492488,
2968.314,0.004631827,
2966.385,0.004294136,
2964.456,0.003894907,
2962.528,0.003469941,
2960.599,0.003090113,
2958.670,0.002772442,
2956.741,0.002511873,
2954.813,0.002309139,
2952.884,0.002134562,
2950.955,0.001954154,
2949.026,0.001770863,
2947.098,0.001613525,
2945.169,0.00148851,
2943.240,0.001382183,
2941.312,0.001291613,
2939.383,0.001217358,
2937.454,0.00118375,
2935.525,0.001216884,
2933.597,0.001315406,
2931.668,0.001473182,
2929.739,0.001671524,
2927.810,0.001892919,
2925.882,0.002146034,
2923.953,0.002440232,
2922.024,0.002752114,
2920.096,0.003043806,
2918.167,0.003303089,
2916.238,0.003537828,
2914.309,0.003745553,
2912.381,0.003895007,
2910.452,0.003955008,
2908.523,0.003952885,
2906.594,0.003953005,
2904.666,0.003970035,
2902.737,0.003978779,
2900.808,0.003993631,
2898.880,0.004041641,
2896.951,0.004095268,
2895.022,0.004113783,
2893.093,0.004114539,
2891.165,0.004130697,
2889.236,0.004148264,
2887.307,0.004160564,
2885.378,0.004171718,
2883.450,0.004151892,
2881.521,0.004106216,
2879.592,0.00407403,
2877.663,0.004031861,
2875.735,0.003931719,
2873.806,0.003776337,
2871.877,0.003574686,
2869.949,0.003328038,
2868.020,0.00306225,
2866.091,0.002818045,
2864.162,0.002649744,
2862.234,0.00260429,
2860.305,0.002694855,
2858.376,0.00289623,
2856.447,0.003150852,
2854.519,0.003407758,
2852.590,0.003637207,
2850.661,0.003836471,
2848.733,0.004020099,
2846.804,0.004188995,
2844.875,0.004346078,
2842.946,0.004479381,
2841.018,0.004563665,
2839.089,0.004623699,
2837.160,0.004691073,
2835.231,0.00474919,
2833.303,0.004789269,
2831.374,0.004833759,
2829.445,0.004896051,
2827.517,0.004970244,
2825.588,0.005041477,
2823.659,0.005110737,
2821.730,0.005204714,
2819.802,0.005315845,
2817.873,0.005409256,
2815.944,0.005501651,
2814.015,0.005622355,
2812.087,0.005753065,
2810.158,0.005875204,
2808.229,0.005996863,
2806.301,0.006129261,
2804.372,0.006279946,
2802.443,0.006450595,
2800.514,0.006629475,
2798.586,0.006791574,
2796.657,0.006926901,
2794.728,0.007061805,
2792.799,0.007225226,
2790.871,0.007408591,
2788.942,0.007603341,
2787.013,0.007849063,
2785.085,0.008154,
2783.156,0.008451686,
2781.227,0.008720439,
2779.298,0.009003248,
2777.370,0.009309509,
2775.441,0.009634035,
2773.512,0.009991623,
2771.583,0.01036953,
2769.655,0.01074838,
2767.726,0.01114724,
2765.797,0.0115849,
2763.868,0.01205545,
2761.940,0.01255587,
2760.011,0.0130999,
2758.082,0.01370061,
2756.154,0.01436188,
2754.225,0.01508635,
2752.296,0.01587174,
2750.367,0.01672375,
2748.439,0.01764933,
2746.510,0.01863974,
2744.581,0.0197105,
2742.652,0.02089415,
2740.724,0.02219558,
2738.795,0.02359843,
2736.866,0.02509341,
2734.938,0.0267079,
2733.009,0.02848442,
2731.080,0.03044958,
2729.151,0.03261644,
2727.223,0.03499926,
2725.294,0.03764435,
2723.365,0.04057213,
2721.436,0.04372359,
2719.508,0.04704719,
2717.579,0.05056458,
2715.650,0.05432046,
2713.722,0.05830152,
2711.793,0.06245997,
2709.864,0.06675857,
2707.935,0.0711051,
2706.007,0.07537132,
2704.078,0.07948392,
2702.149,0.08336064,
2700.220,0.08684403,
2698.292,0.08978941,
2696.363,0.09211893,
2694.434,0.09376482,
2692.506,0.09462669,
2690.577,0.09457488,
2688.648,0.09348324,
2686.719,0.09127562,
2684.791,0.08798813,
2682.862,0.08384143,
2680.933,0.07924444,
2679.004,0.07470751,
2677.076,0.0706716,
2675.147,0.06728568,
2673.218,0.06438603,
2671.290,0.06179498,
2669.361,0.05953158,
2667.432,0.0576224,
2665.503,0.05585369,
2663.575,0.05386211,
2661.646,0.05141791,
2659.717,0.04856869,
2657.788,0.04554426,
2655.860,0.04255038,
2653.931,0.03969566,
2652.002,0.03705264,
2650.073,0.03465486,
2648.145,0.03248283,
2646.216,0.03051105,
2644.287,0.02870746,
2642.359,0.02700722,
2640.430,0.02535525,
2638.501,0.02376025,
2636.572,0.02227153,
2634.644,0.02091104,
2632.715,0.01965846,
2630.786,0.01848622,
2628.857,0.017378,
2626.929,0.0163461,
2625.000,0.01541868,
2623.071,0.01458615,
2621.143,0.01381327,
2619.214,0.0131017,
2617.285,0.01248565,
2615.356,0.01195914,
2613.428,0.01146722,
2611.499,0.01098471,
2609.570,0.01052109,
2607.641,0.01007234,
2605.713,0.009664849,
2603.784,0.009346847,
2601.855,0.009066562,
2599.927,0.008726268,
2597.998,0.00834874,
2596.069,0.008018968,
2594.140,0.007742519,
2592.212,0.007464157,
2590.283,0.007170896,
2588.354,0.006911374,
2586.425,0.0067058,
2584.497,0.006515851,
2582.568,0.006325699,
2580.639,0.006158823,
2578.711,0.006017489,
2576.782,0.005877775,
2574.853,0.005718596,
2572.924,0.005547728,
2570.996,0.005391869,
2569.067,0.005249335,
2567.138,0.00511287,
2565.209,0.00499028,
2563.281,0.004867475,
2561.352,0.004734685,
2559.423,0.004607632,
2557.494,0.004487416,
2555.566,0.004382867,
2553.637,0.00432379,
2551.708,0.004286823,
2549.780,0.004208886,
2547.851,0.004085678,
2545.922,0.003974998,
2543.993,0.003912617,
2542.065,0.003866864,
2540.136,0.003802696,
2538.207,0.003735331,
2536.278,0.003677088,
2534.350,0.003611343,
2532.421,0.003541437,
2530.492,0.003488394,
2528.564,0.003450381,
2526.635,0.003414871,
2524.706,0.003376969,
2522.777,0.003338912,
2520.849,0.003306393,
2518.920,0.003277836,
2516.991,0.003246896,
2515.062,0.003214689,
2513.134,0.00318547,
2511.205,0.003149335,
2509.276,0.003108672,
2507.348,0.003092689,
2505.419,0.003097655,
2503.490,0.003080884,
2501.561,0.003020823,
2499.633,0.002948383,
2497.704,0.002913086,
2495.775,0.002914991,
2493.846,0.002922077,
2491.918,0.00292762,
2489.989,0.00292699,
2488.060,0.002909722,
2486.132,0.00287654,
2484.203,0.002832292,
2482.274,0.002792113,
2480.345,0.002763984,
2478.417,0.002740167,
2476.488,0.002733016,
2474.559,0.0027476,
2472.630,0.002755771,
2470.702,0.002746481,
2468.773,0.002732466,
2466.844,0.002729206,
2464.916,0.002739857,
2462.987,0.002746061,
2461.058,0.002748647,
2459.129,0.002756034,
2457.201,0.002747742,
2455.272,0.002722444,
2453.343,0.002711833,
2451.414,0.002729257,
2449.486,0.002755686,
2447.557,0.00277062,
2445.628,0.002777236,
2443.699,0.002783519,
2441.771,0.002784714,
2439.842,0.00278984,
2437.913,0.002807804,
2435.985,0.002818219,
2434.056,0.002813803,
2432.127,0.002813201,
2430.198,0.002833694,
2428.270,0.002877932,
2426.341,0.002917961,
2424.412,0.00293311,
2422.483,0.002936849,
2420.555,0.002941316,
2418.626,0.002957032,
2416.697,0.002987027,
2414.769,0.003020308,
2412.840,0.003051667,
2410.911,0.003068531,
2408.982,0.003071344,
2407.054,0.003093427,
2405.125,0.003136653,
2403.196,0.003171069,
2401.267,0.003198968,
2399.339,0.003245143,
2397.410,0.003316126,
2395.481,0.003385029,
2393.553,0.003429645,
2391.624,0.003471216,
2389.695,0.003529026,
2387.766,0.003585484,
2385.838,0.003629872,
2383.909,0.003688761,
2381.980,0.003768954,
2380.051,0.003844374,
2378.123,0.003921193,
2376.194,0.004012012,
2374.265,0.004101151,
2372.337,0.004186395,
2370.408,0.004264886,
2368.479,0.004331838,
2366.550,0.004414591,
2364.622,0.004513907,
2362.693,0.004598929,
2360.764,0.004691133,
2358.835,0.004820667,
2356.907,0.004961887,
2354.978,0.00509746,
2353.049,0.005248359,
2351.121,0.005421721,
2349.192,0.005603722,
2347.263,0.005787133,
2345.334,0.005975415,
2343.406,0.006176926,
2341.477,0.006386785,
2339.548,0.006587546,
2337.619,0.006787471,
2335.691,0.007016259,
2333.762,0.007281952,
2331.833,0.007559402,
2329.904,0.007835083,
2327.976,0.008137111,
2326.047,0.008489328,
2324.118,0.00889005,
2322.190,0.009339569,
2320.261,0.009830296,
2318.332,0.01034345,
2316.403,0.01088263,
2314.475,0.01146984,
2312.546,0.01211291,
2310.617,0.01280662,
2308.688,0.01355649,
2306.760,0.0143847,
2304.831,0.01530762,
2302.902,0.01631869,
2300.974,0.01741709,
2299.045,0.01862933,
2297.116,0.01997647,
2295.187,0.0214519,
2293.259,0.023043,
2291.330,0.02477236,
2289.401,0.02669542,
2287.472,0.02884739,
2285.544,0.03124465,
2283.615,0.03389725,
2281.686,0.03678521,
2279.758,0.03985928,
2277.829,0.04305248,
2275.900,0.04631598,
2273.971,0.04963063,
2272.043,0.05297489,
2270.114,0.05631243,
2268.185,0.05957015,
2266.256,0.0626412,
2264.328,0.06539678,
2262.399,0.06766933,
2260.470,0.06929535,
2258.542,0.07019497,
2256.613,0.07037721,
2254.684,0.06988182,
2252.755,0.06876933,
2250.827,0.06710473,
2248.898,0.0649014,
2246.969,0.06219057,
2245.040,0.0591035,
2243.112,0.05578808,
2241.183,0.05233538,
2239.254,0.04882163,
2237.326,0.04533966,
2235.397,0.04197049,
2233.468,0.03876457,
2231.539,0.03575347,
2229.611,0.03295262,
2227.682,0.03035879,
2225.753,0.02796033,
2223.824,0.02574766,
2221.896,0.02371284,
2219.967,0.02184612,
2218.038,0.02014604,
2216.109,0.01860569,
2214.181,0.01720169,
2212.252,0.01593407,
2210.323,0.01480977,
2208.395,0.01380319,
2206.466,0.01288864,
2204.537,0.01205481,
2202.608,0.01128724,
2200.680,0.01056915,
2198.751,0.009905747,
2196.822,0.009318835,
2194.893,0.008798893,
2192.965,0.008313356,
2191.036,0.007849205,
2189.107,0.0074141,
2187.179,0.007014195,
2185.250,0.006646556,
2183.321,0.006312246,
2181.392,0.006020026,
2179.464,0.005769625,
2177.535,0.005538318,
2175.606,0.005309452,
2173.677,0.005097551,
2171.749,0.004911789,
2169.820,0.004735507,
2167.891,0.004560861,
2165.963,0.004401896,
2164.034,0.004257797,
2162.105,0.004106525,
2160.176,0.003950921,
2158.248,0.003812778,
2156.319,0.00368386,
2154.390,0.003543788,
2152.461,0.003405084,
2150.533,0.003287721,
2148.604,0.003184997,
2146.675,0.003093408,
2144.747,0.003019932,
2142.818,0.002949407,
2140.889,0.0028613,
2138.960,0.00275925,
2137.032,0.002663783,
2135.103,0.002601327,
2133.174,0.002570304,
2131.245,0.002528493,
2129.317,0.002459124,
2127.388,0.002396627,
2125.459,0.002357305,
2123.530,0.002310924,
2121.602,0.002244979,
2119.673,0.00218869,
2117.744,0.002145119,
2115.816,0.002087331,
2113.887,0.002017404,
2111.958,0.001961054,
2110.029,0.001926025,
2108.101,0.001895828,
2106.172,0.001865803,
2104.243,0.001841139,
2102.314,0.001816404,
2100.386,0.001794126,
2098.457,0.001766091,
2096.528,0.001720479,
2094.600,0.001681234,
2092.671,0.001668622,
2090.742,0.001665945,
2088.813,0.001648736,
2086.885,0.001617205,
2084.956,0.00159135,
2083.027,0.001576409,
2081.098,0.001567183,
2079.170,0.001573708,
2077.241,0.001590066,
2075.312,0.001578824,
2073.384,0.001540364,
2071.455,0.001513716,
2069.526,0.001504393,
2067.597,0.001501075,
2065.669,0.001495911,
2063.740,0.00147725,
2061.811,0.001456076,
2059.882,0.001441745,
2057.954,0.001418778,
2056.025,0.001384474,
2054.096,0.001359598,
2052.168,0.001360984,
2050.239,0.001378298,
2048.310,0.001386223,
2046.381,0.001381775,
2044.453,0.001377608,
2042.524,0.001367138,
2040.595,0.001340226,
2038.666,0.001318999,
2036.738,0.001318309,
2034.809,0.001313109,
2032.880,0.001299091,
2030.952,0.001302304,
2029.023,0.001318073,
2027.094,0.001321061,
2025.165,0.001313784,
2023.237,0.001316072,
2021.308,0.001330051,
2019.379,0.001333077,
2017.450,0.001315172,
2015.522,0.001304089,
2013.593,0.001318697,
2011.664,0.001343353,
2009.735,0.001359306,
2007.807,0.001364045,
2005.878,0.001365136,
2003.949,0.001363389,
2002.021,0.001362024,
2000.092,0.001374101,
1998.163,0.001386119,
1996.234,0.001379036,
1994.306,0.001375158,
1992.377,0.001381794,
1990.448,0.00138373,
1988.519,0.001396619,
1986.591,0.001424138,
1984.662,0.001441734,
1982.733,0.001449743,
1980.805,0.001456275,
1978.876,0.001455031,
1976.947,0.001445206,
1975.018,0.001443415,
1973.090,0.001466498,
1971.161,0.001504932,
1969.232,0.001538641,
1967.303,0.001561003,
1965.375,0.001578444,
1963.446,0.001595168,
1961.517,0.001599482,
1959.589,0.001602069,
1957.660,0.001632238,
1955.731,0.001674302,
1953.802,0.001700102,
1951.874,0.001719943,
1949.945,0.001752517,
1948.016,0.001798351,
1946.087,0.001841682,
1944.159,0.001870164,
1942.230,0.001895601,
1940.301,0.001937415,
1938.373,0.001987776,
1936.444,0.002033425,
1934.515,0.002086715,
1932.586,0.002145428,
1930.658,0.002191117,
1928.729,0.002234875,
1926.800,0.002293375,
1924.871,0.002365373,
1922.943,0.002443866,
1921.014,0.002521189,
1919.085,0.002598097,
1917.157,0.002679979,
1915.228,0.002769666,
1913.299,0.00286606,
1911.370,0.002966616,
1909.442,0.003075959,
1907.513,0.003196647,
1905.584,0.003324713,
1903.655,0.003460301,
1901.727,0.003610383,
1899.798,0.003785853,
1897.869,0.00397842,
1895.940,0.004170502,
1894.012,0.004377916,
1892.083,0.004613264,
1890.154,0.004861241,
1888.226,0.005127332,
1886.297,0.005440824,
1884.368,0.005811353,
1882.439,0.006210939,
1880.511,0.006621465,
1878.582,0.007061454,
1876.653,0.007541982,
1874.724,0.008070538,
1872.796,0.008662863,
1870.867,0.00931786,
1868.938,0.01004619,
1867.010,0.0108942,
1865.081,0.011912,
1863.152,0.01313408,
1861.223,0.01458281,
1859.295,0.01627217,
1857.366,0.01820396,
1855.437,0.02037947,
1853.508,0.02280785,
1851.580,0.02545721,
1849.651,0.02823353,
1847.722,0.03100644,
1845.794,0.03361477,
1843.865,0.03588093,
1841.936,0.03762609,
1840.007,0.03869452,
1838.079,0.03897898,
1836.150,0.03843464,
1834.221,0.03710613,
1832.292,0.03513435,
1830.364,0.03273343,
1828.435,0.03009224,
1826.506,0.02730403,
1824.578,0.02444919,
1822.649,0.0216389,
1820.720,0.01898558,
1818.791,0.01657592,
1816.863,0.01443988,
1814.934,0.01259132,
1813.005,0.01104756,
1811.076,0.009799579,
1809.148,0.008831275,
1807.219,0.008113156,
1805.290,0.007576691,
1803.362,0.007127338,
1801.433,0.006676672,
1799.504,0.006185769,
1797.575,0.00566507,
1795.647,0.005144616,
1793.718,0.004660775,
1791.789,0.004223523,
1789.860,0.003823466,
1787.932,0.003465795,
1786.003,0.00314923,
1784.074,0.002865318,
1782.145,0.002611954,
1780.217,0.002384363,
1778.288,0.002185777,
1776.359,0.002014132,
1774.431,0.001850729,
1772.502,0.001701924,
1770.573,0.001586058,
1768.644,0.001493653,
1766.716,0.001420991,
1764.787,0.001361789,
1762.858,0.001291105,
1760.929,0.001213406,
1759.001,0.00114812,
1757.072,0.001088993,
1755.143,0.001021502,
1753.215,0.0009530977,
1751.286,0.0008984657,
1749.357,0.0008536949,
1747.428,0.0008151036,
1745.500,0.0007776562,
1743.571,0.0007285745,
1741.642,0.0006788583,
1739.713,0.000644046,
1737.785,0.0006127753,
1735.856,0.0005825938,
1733.927,0.0005618107,
1731.999,0.0005369163,
1730.070,0.0004917079,
1728.141,0.0004204877,
1726.212,0.0003189601,
1724.284,0.0002112123,
1722.355,0.0001383555,
1720.426,9.107726E-5,
1718.497,4.892039E-5,
1716.569,3.02555E-5,
1714.640,3.839538E-5,
1712.711,3.98044E-5,
1710.783,3.627627E-5,
1708.854,2.801812E-5,
1706.925,2.63269E-5,
1704.996,6.065195E-5,
1703.068,0.0001231899,
1701.139,0.000218645,
1699.210,0.000375028,
1697.281,0.0006408237,
1695.353,0.001070095,
1693.424,0.001741366,
1691.495,0.002770948,
1689.567,0.004205347,
1687.638,0.005800968,
1685.709,0.007024554,
1683.780,0.007429938,
1681.852,0.007015076,
1679.923,0.006167076,
1677.994,0.005314578,
1676.065,0.004674982,
1674.137,0.00424312,
1672.208,0.003908294,
1670.279,0.003583644,
1668.350,0.003263998,
1666.422,0.002977112,
1664.493,0.002714351,
1662.564,0.002450295,
1660.636,0.002199069,
1658.707,0.001986437,
1656.778,0.001797237,
1654.849,0.001615657,
1652.921,0.001472537,
1650.992,0.001382387,
1649.063,0.001309904,
1647.134,0.001238053,
1645.206,0.001174929,
1643.277,0.00111661,
1641.348,0.001059341,
1639.420,0.001010415,
1637.491,0.000976057,
1635.562,0.0009588387,
1633.633,0.0009529356,
1631.705,0.0009427782,
1629.776,0.0009210724,
1627.847,0.0008900784,
1625.918,0.0008598554,
1623.990,0.0008342901,
1622.061,0.0008061128,
1620.132,0.0007815417,
1618.204,0.0007697557,
1616.275,0.0007566338,
1614.346,0.0007286305,
1612.417,0.0006973115,
1610.489,0.0006838717,
1608.560,0.0006907304,
1606.631,0.0006983574,
1604.702,0.0006931921,
1602.774,0.0006783011,
1600.845,0.0006612698,
1598.916,0.000644077,
1596.988,0.0006201285,
1595.059,0.0005932294,
1593.130,0.0005786266,
1591.201,0.0005751502,
1589.273,0.0005737078,
1587.344,0.0005775189,
1585.415,0.0005832128,
1583.486,0.0005745672,
1581.558,0.0005543729,
1579.629,0.0005476853,
1577.700,0.0005529895,
1575.771,0.0005529394,
1573.843,0.0005493015,
1571.914,0.0005402267,
1569.985,0.0005216342,
1568.057,0.0005064304,
1566.128,0.0005095055,
1564.199,0.0005171408,
1562.270,0.0005146667,
1560.342,0.0005176954,
1558.413,0.0005269565,
1556.484,0.0005259688,
1554.555,0.0005189438,
1552.627,0.0005146298,
1550.698,0.0005122599,
1548.769,0.0005092552,
1546.841,0.0005017966,
1544.912,0.0004908144,
1542.983,0.0004863175,
1541.054,0.0004936811,
1539.126,0.0005081968,
1537.197,0.0005260519,
1535.268,0.0005404303,
1533.339,0.0005437501,
1531.411,0.0005381276,
1529.482,0.000527489,
1527.553,0.0005173206,
1525.625,0.0005185262,
1523.696,0.0005327343,
1521.767,0.0005462587,
1519.838,0.0005511619,
1517.910,0.000551152,
1515.981,0.0005490344,
1514.052,0.0005546129,
1512.123,0.0005686295,
1510.195,0.0005640055,
1508.266,0.000538194,
1506.337,0.00053751,
1504.409,0.0005750342,
1502.480,0.0006071851,
1500.551,0.000607602,
1498.622,0.0005866244,
1496.694,0.0005744726,
1494.765,0.0006025548,
1492.836,0.000652225,
1490.907,0.0006753289,
1488.979,0.0006672956,
1487.050,0.0006590065,
1485.121,0.0006716696,
1483.193,0.0007026767,
1481.264,0.0007269077,
1479.335,0.0007298811,
1477.406,0.0007313872,
1475.478,0.0007467045,
1473.549,0.0007646509,
1471.620,0.0007917574,
1469.691,0.0008422951,
1467.763,0.0008859697,
1465.834,0.0009018221,
1463.905,0.0009082377,
1461.976,0.0009188499,
1460.048,0.0009469396,
1458.119,0.0009889731,
1456.190,0.0009847294,
1454.262,0.0008756997,
1452.333,0.000696936,
1450.404,0.0005450285,
1448.475,0.0004716411,
1446.547,0.0004672348,
1444.618,0.0005151685,
1442.689,0.0006081337,
1440.760,0.0007351525,
1438.832,0.0008517689,
1436.903,0.0008982743,
1434.974,0.0008666966,
1433.046,0.0008004746,
1431.117,0.0007478485,
1429.188,0.0007266296,
1427.259,0.0007281683,
1425.331,0.0007317603,
1423.402,0.0007164327,
1421.473,0.0006839402,
1419.544,0.0006623675,
1417.616,0.0006849619,
1415.687,0.0007382547,
1413.758,0.0007862013,
1411.830,0.0008483112,
1409.901,0.0009390919,
1407.972,0.001028082,
1406.043,0.001112153,
1404.115,0.001212818,
1402.186,0.001319636,
1400.257,0.001418652,
1398.328,0.001527902,
1396.400,0.001679115,
1394.471,0.001867657,
1392.542,0.00205339,
1390.614,0.002245781,
1388.685,0.002485941,
1386.756,0.002769653,
1384.827,0.00308483,
1382.899,0.003433623,
1380.970,0.003826345,
1379.041,0.004298666,
1377.112,0.004873808,
1375.184,0.00555985,
1373.255,0.00637852,
1371.326,0.007304863,
1369.398,0.008227776,
1367.469,0.00899771,
1365.540,0.009478501,
1363.611,0.009625513,
1361.683,0.009492079,
1359.754,0.009044926,
1357.825,0.008124755,
1355.896,0.006710784,
1353.968,0.005054268,
1352.039,0.003520484,
1350.110,0.002402062,
1348.181,0.001829693,
1346.253,0.001730203,
1344.324,0.00182288,
1342.395,0.001791782,
1340.467,0.001600744,
1338.538,0.001546216,
1336.609,0.001909346,
1334.680,0.002632299,
1332.752,0.003359436,
1330.823,0.003729838,
1328.894,0.003631018,
1326.965,0.003197637,
1325.037,0.002629497,
1323.108,0.00208675,
1321.179,0.001646691,
1319.251,0.001283909,
1317.322,0.0009759965,
1315.393,0.0007557007,
1313.464,0.0006401585,
1311.536,0.0006486468,
1309.607,0.0008406044,
1307.678,0.001265612,
1305.749,0.001905149,
1303.821,0.002630902,
1301.892,0.003237475,
1299.963,0.003560796,
1298.035,0.00356357,
1296.106,0.003327058,
1294.177,0.00297353,
1292.248,0.002591984,
1290.320,0.002225483,
1288.391,0.001897884,
1286.462,0.001630385,
1284.533,0.001415081,
1282.605,0.001228251,
1280.676,0.001077789,
1278.747,0.0009756859,
1276.819,0.0009146083,
1274.890,0.0008770666,
1272.961,0.000837067,
1271.032,0.0007831596,
1269.104,0.0007289815,
1267.175,0.0006867066,
1265.246,0.0006570508,
1263.317,0.000636022,
1261.389,0.0006147306,
1259.460,0.0005865814,
1257.531,0.0005505954,
1255.603,0.0005079518,
1253.674,0.0004661698,
1251.745,0.0004287059,
1249.816,0.0003961347,
1247.888,0.0003700035,
1245.959,0.0003450068,
1244.030,0.0003205322,
1242.101,0.000298582,
1240.173,0.0002795956,
1238.244,0.0002790269,
1236.315,0.0002959385,
1234.386,0.0002883847,
1232.458,0.0002384141,
1230.529,0.0001840161,
1228.600,0.0001620666,
1226.672,0.0001606652,
1224.743,0.0001471495,
1222.814,0.0001411415,
1220.885,0.0001807151,
1218.957,0.0002498809,
1217.028,0.0003134238,
1215.099,0.0003623547,
1213.170,0.0003928498,
1211.242,0.0003900153,
1209.313,0.0003488938,
1207.384,0.0002986856,
1205.456,0.0002659645,
1203.527,0.0002529336,
1201.598,0.0002513819,
1199.669,0.0002554995,
1197.741,0.000263137,
1195.812,0.0002534135,
1193.883,0.0002240746,
1191.954,0.0002049358,
1190.026,0.0002082647,
1188.097,0.0002159671,
1186.168,0.0002287895,
1184.240,0.0002350142,
1182.311,0.000211178,
1180.382,0.0001724165,
1178.453,0.0001592837,
1176.525,0.0001546028,
1174.596,0.0001334747,
1172.667,0.0001205719,
1170.738,0.0001291918,
1168.810,0.0001415591,
1166.881,0.000130566,
1164.952,0.0001173539,
1163.024,0.0001235033,
1161.095,0.0001369006,
1159.166,0.0001426111,
1157.237,0.000148165,
1155.309,0.000150357,
1153.380,0.0001220612,
1151.451,8.187183E-5,
1149.522,9.366734E-5,
1147.594,0.0001220777,
1145.665,0.0001121434,
1143.736,0.0001037565,
1141.807,0.000128738,
1139.879,0.0001548782,
1137.950,0.0001412051,
1136.021,8.789024E-5,
1134.093,4.408547E-5,
1132.164,3.649475E-5,
1130.235,3.903299E-5,
1128.306,6.412117E-5,
1126.378,8.245057E-5,
1124.449,8.171513E-5,
1122.520,6.857124E-5,
1120.591,5.488221E-5,
1118.663,5.734138E-5,
1116.734,9.344087E-5,
1114.805,0.0001155304,
1112.877,0.0001317435,
1110.948,0.0001492488,
1109.019,0.0001441267,
1107.090,0.0001352624,
1105.162,0.0001058744,
1103.233,7.484339E-5,
1101.304,9.583346E-5,
1099.375,0.0001137461,
1097.447,8.514643E-5,
1095.518,5.671113E-5,
1093.589,4.557216E-5,
1091.661,5.490246E-5,
1089.732,7.830125E-5,
1087.803,0.0001105075,
1085.874,8.822945E-5,
1083.946,3.62268E-5,
1082.017,3.460999E-5,
1080.088,6.888215E-5,
1078.159,0.0001144797,
1076.231,0.0001205565,
1074.302,0.0001288951,
1072.373,0.0001176233,
1070.445,9.606977E-5,
1068.516,0.0001032583,
1066.587,8.689851E-5,
1064.658,8.346406E-5,
1062.730,8.047731E-5,
1060.801,7.429238E-5,
1058.872,6.847973E-5,
1056.943,9.405452E-5,
1055.015,0.0001163935,
1053.086,0.0001247314,
1051.157,0.0001385851,
1049.229,0.0001373928,
1047.300,0.0001283083,
1045.371,0.0001137837,
1043.442,0.0001002011,
1041.514,7.765756E-5,
1039.585,9.053048E-5,
1037.656,0.000102946,
1035.727,0.0001146098,
1033.799,0.0001348683,
1031.870,0.000149724,
1029.941,0.0001680541,
1028.012,0.0001524919,
1026.084,0.0001161183,
1024.155,9.057076E-5,
1022.226,6.931808E-5,
1020.298,5.198262E-5,
1018.369,4.58652E-5,
1016.440,3.578901E-5,
1014.511,3.607455E-5,
1012.583,4.904773E-5,
1010.654,6.713731E-5,
1008.725,6.269117E-5,
1006.796,3.436884E-5,
1004.868,4.589699E-5,
1002.939,8.461458E-5,
1001.010,9.442228E-5,
999.082,7.091555E-5,
997.153,3.079903E-5,
995.224,7.410674E-5,
993.295,0.0001068802,
991.367,0.0001022424,
989.438,7.612268E-5,
987.509,5.656948E-5,
985.580,4.003093E-5,
983.652,4.171822E-5,
981.723,4.646754E-5,
979.794,7.933514E-5,
977.866,0.0001009386,
975.937,8.40397E-5,
974.008,5.92185E-5,
972.079,7.692328E-5,
970.151,7.125612E-5,
968.222,7.819894E-5,
966.293,7.251788E-5,
964.364,4.569794E-5,
962.436,1.484301E-5,
960.507,1.600495E-5,
958.578,9.856688E-6,
956.650,3.545017E-5,
954.721,6.985677E-5,
952.792,5.256059E-5,
950.863,3.099478E-5,
948.935,4.213315E-5,
947.006,4.376499E-5,
945.077,4.2346E-5,
943.148,4.483305E-5,
941.220,1.808676E-5,
939.291,4.341397E-5,
937.362,6.256491E-5,
935.434,7.169809E-5,
933.505,9.497756E-5,
931.576,9.207583E-5,
929.647,5.391546E-5,
927.719,5.383757E-5,
925.790,6.95612E-5,
923.861,8.643393E-5,
921.932,7.816493E-5,
920.004,6.55239E-5,
918.075,5.144653E-5,
916.146,5.428604E-5,
914.217,6.793365E-5,
912.289,5.95158E-5,
910.360,6.842838E-5,
908.431,5.588235E-5,
906.503,5.025819E-5,
904.574,7.575516E-5,
902.645,6.569281E-5,
900.716,6.478989E-5,
898.788,8.899896E-5,
896.859,6.545166E-5,
894.930,5.68258E-5,
893.001,3.972919E-5,
891.073,3.998083E-5,
889.144,7.164991E-5,
887.215,0.0001116159,
885.287,0.0001095153,
883.358,0.0001200786,
881.429,9.018538E-5,
879.500,7.374879E-5,
877.572,7.10059E-5,
875.643,6.104854E-5,
873.714,0.0001035067,
871.785,9.638284E-5,
869.857,5.796085E-5,
867.928,6.256324E-5,
865.999,9.78122E-5,
864.071,5.958929E-5,
862.142,2.593816E-5,
860.213,0.0001111646,
858.284,0.000112476,
856.356,6.248005E-5,
854.427,6.909171E-5,
852.498,6.641947E-5,
850.569,5.573558E-5,
848.641,9.565112E-5,
846.712,9.181126E-5,
844.783,8.737895E-5,
842.855,0.0001091276,
840.926,0.0001322324,
838.997,0.0001382906,
837.068,0.0001453405,
835.140,0.0001585028,
833.211,0.0001360473,
831.282,0.0001209911,
829.353,0.0001195138,
827.425,7.628163E-5,
