wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
694,000;-0,004038811;-0,006332397;-0,01705456;-0,01025772;-0,02176857;-0,006277084;-0,01395226;-0,01300812;-0,02461004;-0,01398373;-0,01043367;-0,01133251;-0,01647902;0,002848625;0,0071702;-0,007827759;0,006011009;-0,002204895;-0,002569675;0,008245945;-0,003415108;0,01052284;0,009909153;0,008323193;0,005107403;0,008629322;0,009437084;0,008095264;0,004590511;-0,003733158;-0,00456953;0,01043129;0,004794121;0,007757664;0,004714489;0,006458282;0,001918793;-0,009858131;-0,02077818;-0,01187229;-0,01265574;-0,01258135;-0,0001401901;-0,003504753;-0,006783009;0,002178669;0,01894617;0,009237766;-0,0173974;-0,002144337;0,003904819;-0,002298355;0,01415205;0,006563663;-0,0007190704;-0,004992962;0,007474899;0,003914833;0,001863956;0,005278111;-0,006167889;-0,007130623;0,006061554;0,01162529;0,01972628;0,008824825;-0,004310131;0,002958298;0,01110411;0,0003533363;0,0009684563;0,003242493;0,000729084;0,001588345;0,003794193;-0,004653931;-0,002095222;-0,004973412;-0,0006484985;0,002173424;0,001286983;0,002771854;0,002463341;0,004158497;-0,004420757;-0,001290798;0,009882927;0,001836777;0,0004405975;0,02030659;-0,009168625;0,008133888;-0,0005865097;-0,002048969;-0,007610798;-0,01799536;0,001855373;0,007684231;-0,005383968;-0,01348686;0,0008716583;0,006770134;-0,007779121;0,01167822;0,009658813;0,003118038;-0,01581526;-0,01619339;-0,01774502;0,00464344;-0,007314205;0,0004754066;-0,001491547;-0,0006251335;-0,004337311;-0,005204678;-0,01658821;0,009901047;0,002655029;-0,004958153;-0,002995014;-0,001382828;0,007150173;0,008324146;0,0002374649;-0,005271912;0,001367092;-0,009646893;0,005257607;0,01528072;0,006228447;0,005362988;0,005892277;0,001184464;0,01621675;0,003287315;0,005337238;-0,004558086;0,005019188;0,01451778;0,001251698;0,01404715;0,01091814;0,006793499;0,01356554;-0,0009412766;-0,005110264;-0,003602028;-0,001738071;0,009495258;0,009133339;0,01087761;0,001522541;0,0007648468;-0,004714966;-0,005588531;-0,001927376;0,01058245;0,02049065;0,004273891;0,006038666;0,00791502;
695,000;-0,01689482;-0,004843712;-0,0184269;-0,02116203;-0,01201916;-0,00841856;-0,02862167;-0,01226139;-0,005793095;-0,01620102;-0,02155542;-0,01236248;-0,01446342;-0,01004457;-0,009238243;-0,01564121;-0,008170605;0,0008850098;-0,01446724;0,002783298;-0,007570744;0,001102448;-0,002705097;-0,008653164;0,006278038;0,009062767;-0,003736496;0,01751375;0,0003437996;-0,005896568;-5,960464E-5;-0,005026817;0,005529404;-0,006537914;0,001722336;0,01436567;-0,01084375;-0,01796436;-0,01915598;-0,02356529;-0,0162077;-0,01385403;0,001907825;0,001272678;-0,01329517;-0,007713318;0,0005321503;0,002107143;-0,00126791;0,005663395;-0,001689434;0,001664162;-0,01515341;-0,006490707;0,0107789;-0,008080006;6,103516E-5;0,003259182;-0,00364542;-0,004405975;-0,009774685;-0,002016544;-0,01670885;-0,0008673668;0,00247097;0,005822659;0,004758835;-0,006258488;-0,004953384;0,00329113;0,00203371;0,006099701;0,0002689362;0,000649929;-0,01543856;-0,01932144;-0,009777069;-0,002387047;0,006583214;0,009233952;-0,003678799;-0,003654957;-0,007169247;-0,007475376;0,01968956;-0,00657177;-0,0131321;0,0003371239;-6,67572E-5;-0,009953499;-0,00010252;-0,008882046;-0,009976864;-0,003371239;-0,01245737;0,001113415;-0,005234718;0,01138163;-0,003772259;-0,01314497;-0,01077414;-0,003953457;0,004872322;0,003118515;-0,000644207;-0,0062747;0,0007491112;-0,009917259;0,01222038;-0,01717329;-0,01039219;-0,01169634;-0,01045275;-0,02068567;-0,0172596;-0,03014803;-0,02713251;-0,01658106;-0,004534721;-0,01822758;-0,02002525;0,01272249;0,0112114;-0,01534367;-0,009337902;0,005845547;0,004152775;0,005373955;-0,02077723;-0,006415367;-0,00629425;-0,0007743835;-0,0006170273;-0,005874634;-0,002552986;0,01141596;-0,0049963;-0,01671076;-0,01036882;-0,01249695;0,0003814697;-0,001692772;-0,008230686;0,004612923;-0,001232624;0,0003414154;-0,01122856;-0,01053524;-0,001978874;-0,01014042;0,001460552;0,002020359;0,005507946;0,01383781;-0,002259731;0,008529663;-0,006915569;-0,00492239;-0,009514809;-2,336502E-5;-0,001559258;-0,005054951;
696,000;-0,02357197;-0,02133083;-0,02168131;-0,02304697;-0,02481747;-0,02134418;-0,02413845;-0,02186918;-0,01669407;-0,017694;-0,03209162;-0,02301788;-0,02665043;-0,006034851;-0,002569675;-0,001208782;-0,01065063;-0,004323483;0,007921696;-0,004784107;0,008123398;-0,006406784;-0,004938126;0,003165245;-0,01593161;0,0008130074;0,003651619;-0,02359343;0,004542828;-0,00403738;-0,008004665;-0,0012393;-0,008152485;0,002275467;-0,004985332;-0,01108932;-0,0265975;-0,009181023;-0,009937286;-0,01465178;-0,01838017;-0,02566528;-0,0134325;-0,01758766;-0,009175301;0,003317356;-0,01425362;-0,01396322;-0,006891251;0,0009427071;-0,02137423;-0,00909853;0,006236076;0,002738476;0,001149178;-0,01291323;0,004077911;-0,01702595;-0,01348639;-0,01298189;0,003493786;0,0006990433;0,001889706;0,007112026;-0,001727581;-0,0005412102;-0,004042625;0,003592014;0,01158333;0,0009102821;-0,01699162;-0,01178646;-0,003908157;0,005775452;-0,03203249;-0,01882076;-0,01453257;-0,001168251;-0,02416372;-0,007100105;-0,0004091263;-0,01463699;-0,001014233;-0,0009512901;-0,009270191;-0,01408815;-0,002729416;-0,01811123;-0,01355505;0,0008587837;0,0007863045;-0,02008486;-0,001235008;0,0008955002;-0,0002880096;0,002559185;0,009216785;-0,01620531;-0,003675938;-0,01372671;0,003146648;-0,005386829;-0,02794456;-0,01037741;-0,005804539;0,004113674;0,002641678;-0,009092331;-0,01826286;-0,01961756;-0,03098392;-0,01840925;-0,02615261;-0,03426313;-0,02004766;-0,02384186;-0,04448462;-0,01619148;0,004030704;0,002248287;-0,01455021;-0,002119541;0,0003628731;-0,01082754;0,003969669;-0,01100588;-0,0210228;-0,002235413;-0,003137589;-0,007492065;0,002306461;-0,01428556;-0,001554966;0,003898621;-0,02456999;-0,011765;0,01821423;0,002372742;0,007611275;0,01155853;-0,01711798;-0,005095005;0,008331299;-0,003809929;-0,01934814;0,0003852844;0,01272249;0,00679493;-0,008502007;0,001572132;0,004215717;-0,01445293;-0,003938198;-0,01171494;-0,003607273;-0,002552032;-0,01209021;-0,001553535;-0,003221989;-0,005300999;-0,009292126;-0,02352619;
697,000;-0,0001139641;-0,000108242;-0,009152412;-0,01486731;-0,006252289;-0,006123543;-0,009110451;-0,0003519058;-0,003206253;-0,01205015;-0,009222984;-0,0002164841;-0,003216743;5,674362E-5;0,01222324;0,0001411438;0,003018856;-6,723404E-5;-0,005893707;0,002970695;-0,005949497;0,01231003;0,002895355;0,003101349;-0,003358364;0,002920151;0,0001125336;-0,0004572868;-0,003018856;-0,003175735;-0,006070137;-2,479553E-5;-8,34465E-5;0,01228189;0,006086349;-0,003169537;-0,00635767;-0,01196575;-0,002963543;-0,009106636;-0,005990505;-0,01515198;0,008989811;0,009033203;-0,006104946;-0,002837181;-0,003161907;0,002865314;-0,003214836;0,005991936;-0,01222801;0,006008625;-0,00878191;0,006111145;0,006082535;-0,006215096;0,00305891;0,00270462;0,005924225;0,002776146;5,865097E-5;0,006095409;-0,005859375;0,006268978;0,006093979;0,009216785;5,674362E-5;-0,005966187;0,0001754761;-0,003083706;0,002763271;-0,00619173;-0,003131866;-0,006046772;-0,006294727;-0,01781988;0,00586462;0,006101131;-0,003389359;-0,006127834;-0,002946377;0,006032467;0,002884865;-2,384186E-5;-0,006320477;0,003001213;0,006127834;0,005903244;0,002795696;-2,861023E-6;0,00300169;0,009000778;0,009060383;-0,006026745;-0,00293684;-0,009025574;-0,01185417;0,002780914;-9,870529E-5;-0,0001897812;0,00615406;-0,003067017;-0,0005455017;0,009029388;0,009110928;-0,002860069;-0,009027481;-0,002988338;-0,01221275;-0,009105206;-0,003345966;-0,009122849;-0,01230192;0,005867481;-0,003158569;-0,01201153;-0,0004839897;-0,0001273155;-0,0029459;0,003201962;-0,003172874;-0,009043217;0,0030303;0,006005287;-0,008805752;-0,00320673;-0,0003461838;-0,009043694;0,009317875;0,01236343;0,009279728;-0,0001907349;0,00914669;0,0001106262;0,0152483;-0,003147602;-0,005692482;0,0001187325;0,003185749;0,0001821518;0,008826256;9,536743E-6;-0,008867741;-5,149841E-5;0,01207161;0,006120682;-0,005798817;0,003115654;0,002991676;0,009424686;-0,002895832;0,01199579;-5,38826E-5;0,005908012;-0,003121376;0,002968311;-0,006217957;0,003046513;0,006177425;1,144409E-5;0,002880573;0,005928993;
698,000;-0,01128054;-0,01643467;-0,01405096;-0,02623749;-0,01775074;-0,01586485;-0,00778532;0,0006232262;-0,009288788;-0,01380396;-0,01480627;-0,006912708;-0,007879257;-0,005088329;0,006166935;-0,01062965;-0,006149292;-0,0003781319;8,773804E-5;-0,00108099;0,005719662;-0,0002112389;0,0003318787;0,002596855;0,007818699;0,007546425;-0,005816936;0,007631779;0,002175808;0,007919788;-0,004711628;0,005391121;-0,006053448;0,006540298;-0,003239632;-0,001965046;-0,001310349;-0,007400513;-0,01682901;-0,006340504;-0,02117443;-0,004948616;-0,001977444;-0,002576828;-0,00297451;-0,007306099;-0,0003414154;-0,001506805;0,00590086;0,00414896;0,003559589;-0,0004358292;-0,001966476;0,004105568;-0,00368309;0,00263834;0,002132893;0,006868839;-0,001349926;0,007379055;-0,0005631447;-0,003632545;-0,00186491;-0,003353119;-0,001862526;-0,003603458;-0,007157326;-0,0003480911;0,002670288;0,002436161;0,001528263;-0,002962112;0,002197742;0,002510548;-0,006083965;-0,01854992;0,003325939;0,0023489;-0,0006904602;-0,00557375;-0,005146027;-0,006149769;0,008833408;0,002126694;0,002184868;-0,008052826;-0,005051136;-0,0007491112;0,007475376;0,006529331;-0,0008187294;-0,001932144;0,005610466;0,0006737709;-0,004585266;-0,002064228;0,007527828;-0,0007991791;0,002576828;-0,001503944;-0,001430988;0,003148556;0,006516933;0,0004086494;0,001423836;-0,007514;0,004813671;-0,006659985;-0,004110336;-0,01232052;-0,006760597;-0,01195288;-0,004395485;-0,01042509;-0,01040077;-0,01946449;-0,001200199;-0,001451015;-0,003224373;-0,005673409;0,002546787;-0,001299381;-0,0001444817;-0,005253792;-0,006475449;-0,002882957;0,001287937;-0,004798889;-0,005946636;-0,006389141;-0,004123688;0,001585484;0,004203796;-0,00231123;-0,004307747;-0,001734734;-0,006904125;-0,003104687;-0,0001730919;0,002662659;0,005900383;-0,005867004;-0,002886772;-0,003232479;-0,002456665;-0,003065586;-0,005444527;0,001150608;-0,005537987;-0,01111078;-0,005065918;0,008424759;-0,003240108;-0,0005860329;0,002767563;0,0003213882;-0,0004224777;-0,001087189;-0,0005793571;-0,005983829;0,004818916;-0,006498337;
699,000;-0,0043993;0,002391338;-0,01468706;-0,01237535;-0,01722336;-0,005427361;-0,002096176;-0,01957798;-0,01512718;-0,008618832;-0,01399279;-0,0155282;2,574921E-5;0,005365849;-0,008703232;-0,001523972;0,001189232;0,00315094;-0,001450062;0,002047062;0,0002331734;0,01279211;-0,01591921;0,005331039;0,005033016;0,0006804466;-0,004529476;0,003397942;0,0005440712;0,006436348;0,004113197;0,004578114;0,001369476;0,0002865791;0,002203941;0,005432606;-0,01120663;-0,008749485;-0,007437229;-0,01412058;-0,007118225;-0,002747059;-0,006243229;0,004044056;-0,005598545;-0,0009303093;-0,002775192;-0,001030445;0,0119977;0,0003867149;0,01296568;0,005275249;0,00762558;-0,004052162;0,000658989;0,007417202;-0,002615452;-0,001244068;-0,004567146;0,0005879402;0,006604195;0,006688118;0,004301071;-0,0004429817;-0,009260654;0,004512787;0,01252079;-0,004103661;0,001819134;0,003243923;-0,0001602173;-0,000992775;-0,001142502;-0,007113934;-0,009327412;-0,01314116;-0,01093817;0,005127907;-0,001912594;-0,005857468;0,008145332;0,004405022;-0,009467125;-0,001184464;-0,001450062;0,006156445;-0,01461887;0,001107693;0,005888939;-0,009749413;-3,814697E-6;-0,006905556;-0,007460594;0,00941658;0,002841473;0,006247044;0,02344942;-0,00295496;0,00557375;-0,01105213;0,005408287;0,002113819;-0,01026392;-0,01523924;-0,0005455017;0,007122517;0,02080059;0,00916481;-0,0008454323;-0,01758146;-0,01654148;-0,01570702;-0,02608061;-0,02219343;-0,02097464;-0,01398563;-0,01203442;-0,005084991;0,002939701;0,004710197;0,00702858;0,0103426;-0,0005927086;-0,008127689;0,01302719;0,002417088;-0,008839607;0,001135826;0,003193378;0,004695892;-0,0132885;-0,004065514;0,004524231;0,01059294;0,004659176;0,009698868;0,004961491;0,000418663;0,007656097;0,008088589;-0,01340675;0,00659132;-0,001932144;-0,000556469;-0,009671688;0,007218361;-0,003039837;-0,01560211;0,006797791;0,004570961;0,00174427;-0,007314682;-0,000389576;0,005764961;-0,0006361008;0,01866865;-0,0004148483;-0,008971691;0,002624989;0,001597404;0,0006203651;0,0005321503;
700,000;-0,002542496;0,003660202;-0,01191235;-0,001363277;-0,00455904;-0,001978397;-0,01009607;-2,241135E-5;-0,01159334;0,002757072;0,0002684593;-0,009951591;-0,01183319;-0,001881123;0,002815247;-0,002396584;0,01336718;0,01594257;-0,003079891;0,01306057;0,002225876;0,007246494;0,01201057;0,001991272;0,008972168;0,008394241;0,002441406;0,002455711;0,01007938;0,008180618;-0,003517151;0,004388332;0,01168633;0,01074362;0,006859303;-0,01063061;0,002887249;-0,01427078;-0,001603603;-0,00399065;-0,007728577;-0,009079456;0,01059437;0,001219273;-0,002086163;-0,00651598;0,006887913;0,01354742;0,01502419;0,01098871;0,009370327;-0,00384903;0,006378651;-0,007246017;0,005946159;0,01463079;0,004662991;0,01091623;0,0006446838;0,0094347;0,02088404;0,01451254;0,01084423;0,01261854;0,009537697;0,01081705;0,0031991;0,003483772;0,01284695;0,01259279;0,01706028;-0,00328207;0,003091335;0,003296852;-0,01240778;-0,002553463;0,008208752;0,01309538;0,002013206;0,01056433;0,006419182;0,003777981;0,01183987;0,003804207;0,004909992;0,004943371;0,007647514;0,003871918;0,01342297;0,02398252;-0,00121069;0,006026268;0,02023506;0,01433325;-0,003708363;0,006870747;0,009507179;0,01865673;0,0003008842;-0,006449699;0,01955795;0,003978252;0,003095627;0,009849072;0,01941156;0,005956173;-0,006711006;-0,01071882;-0,01526546;0,002276897;-0,003942966;-0,0003185272;-0,01153517;-0,01055861;-0,004502773;-0,006175041;-0,005733967;0,01968336;0,007506847;0,0006842613;0,008861065;0,003155231;0,004686356;0,01279116;-0,002156258;0,004405975;0,005908012;0,003845692;0,002692699;0,01180792;0,01117229;0,01208448;0,01393986;0,009390354;0,002339363;-0,0002264977;-0,008425713;0,006020546;-0,002790928;0,01047802;0,005027294;0,01576138;0,008691788;-0,005194664;0,02331781;0,01269388;0,009003639;0,01068878;-0,001236439;0,006502151;-0,008295059;0,01051855;0,0117445;0,01135635;-0,006699562;0,006178379;-0,0001277924;-0,0003814697;0,002079487;0,0005145073;0,00203371;0,0004124641;
701,000;0,003772259;-0,01062107;-0,02242422;-0,01213026;-0,02272987;0,0103879;0,001398087;-0,01552773;-0,01031351;-0,01459408;-0,02152109;-0,005885124;-0,02219915;-0,003139973;-0,004183292;0,0002784729;0,007889748;0,005500793;-0,003216743;0,001322746;0,006276608;0,001766205;-0,00173521;0,007303715;-0,0002007484;0,00158453;0,007383347;0,002039433;0,001596451;-0,005534172;0,003096581;-0,006316185;0,004342079;-0,002306461;-0,006049156;-0,005572319;-0,002865791;-0,02231121;-0,0165205;-0,01951361;-0,02359438;-0,01739264;-0,001757145;0,009671688;0,003014088;0,002476692;-0,005956173;0,0005612373;0,004454613;-0,004350662;-0,004867077;-0,01783228;-0,01012754;-0,002167702;-0,007402897;-0,01211882;0,007453442;0,00709343;-0,008664608;-0,004380703;-0,01034641;0,007785797;0,01128101;-0,004880905;-0,006518364;0,00692606;-0,007272243;-0,007578373;0,006723404;-0,002144337;0,01712751;-0,002693176;-0,007446289;0,0005660057;-0,009976387;-0,01669884;-0,001784801;0,002091885;-0,005140305;0,01723051;-0,01159716;-0,01176023;5,722046E-6;0,00199604;-0,003509998;0,001857758;-0,01832581;0,008502007;0,004983425;0,003471851;0,003323078;-0,006295681;-0,01313543;0,0101757;0,01483679;0,009905815;-0,008951664;0,01480865;0,003544331;-0,006834507;-0,008967876;0,00270319;0,005461693;-0,01325941;-0,01212931;0,0004587173;-0,0002198219;0,004451752;0,0007710457;-0,01690102;-0,01382351;-0,03551292;-0,01897669;-0,02873278;-0,03190279;-0,0290451;-0,01091146;-0,00387907;-0,007403851;-0,006994724;0,002927303;0,01874924;0,01516771;-0,0103817;-0,002695084;0,008979321;-0,008733749;0,007706642;-0,01006413;-0,01365519;0,001749516;-0,01207304;-0,005856037;-0,003565788;-0,01672506;0,006939411;-0,009640694;-0,007953167;-0,02808094;-0,001784325;-0,004037857;-0,01350927;-0,002576828;-0,004806995;0,001543522;0,007465363;-0,009066105;0,01094246;-0,002754211;-0,001842976;-0,007158756;0,0009307861;0,0004925728;-0,002727509;0,008485794;-0,01272821;-0,01611614;-0,004106522;-0,005057335;-0,01688576;-0,00717926;-0,007436275;
702,000;-0,00458765;0,0005426407;-0,004257202;-0,01890564;-0,01123428;-0,006248951;-0,003808975;-0,01569271;-0,006050587;-0,01010942;-0,004330158;0,00210762;-0,01977682;-0,0005707741;0,0007395744;-0,002294064;-0,00530529;-0,009415627;-0,001192093;0,01279449;0,01356363;0,000746727;-0,003472805;0,007511139;0,008996964;0,001196861;0,006217003;0,002345562;0,01445246;0,004358768;0,001080036;-0,004579067;0,0154376;0,001066208;-0,006778717;0,004709721;-0,00662756;-0,0151062;0,002300739;-0,01056385;-0,01642561;-0,01742172;-0,001191139;0,002634525;-0,000875473;0,008688927;-0,004333496;-0,000898838;-0,001637459;-0,005096912;0,0005407333;-0,002437115;0,01413774;0,01500273;0,01563454;0,003323078;0,005324364;0,001282215;0,01086855;0,001245499;0,003918648;0,01078749;-0,001456261;2,717972E-5;0,008316994;0,01902199;0,002442837;0,001507759;0,003744602;-0,0002198219;0,01224041;-0,003149986;0,001432896;-0,005886555;-0,006570339;-0,01004219;0,0002326965;-0,003764153;0,008001328;0,001535416;0,004617214;0,008523941;0,002635002;0,0003223419;0,01412106;0,001194477;0,0060606;0,000292778;-0,00534296;-0,003277302;0,01345587;0,01058483;0,002724648;0,0004816055;0,007004738;0,006342411;0,005572319;-0,02062798;0,01118469;0,005212784;0,01090956;-0,01475525;0,0003600121;-0,01554012;-0,02592039;0,02419662;0,004434586;-7,772446E-5;-0,008087158;0,001331329;-0,02092743;-0,02083397;-0,0239768;-0,01710367;-0,009802341;-0,007359982;-0,03351784;0,004447937;0,01294231;0,01672029;0,006958008;-0,00280714;0,0001382828;0,006877422;0,01430464;0,01325464;-0,006853104;-0,0124402;-0,0002160072;-0,002220631;0,003918648;-0,009390354;0,0007157326;0,01029015;0,003142357;-0,003219128;0,005660057;0,001349449;0,002386093;0,01539993;-0,01472282;0,007859707;0,003560543;0,009724617;-0,005392551;0,01566172;0,006742954;-0,0002131462;0,01255274;0,001585484;0,009056568;0,0006194115;0,004291534;-0,01072025;0,007528782;0,01105309;0,001461506;0,003481388;0,0062356;0,003741264;0,002840996;0,003112316;
703,000;-0,01171207;-0,02781391;-0,01944017;-0,02312803;-0,02719164;-0,02669048;-0,03036451;-0,02187824;-0,02305984;-0,02460146;-0,02168179;-0,02595711;-0,02374601;-0,01123095;-0,01725388;-0,02154875;-0,01132488;-0,01605558;-0,02512121;-0,01128817;-0,005511284;-0,005691528;-0,01105976;-0,002185822;-0,02204895;-0,008957386;-0,01298475;-0,01710033;-0,0041852;-0,003641605;-0,01132441;-0,0166955;-0,01332617;-0,004142284;-0,02120161;-0,007061481;-0,009457111;-0,01892662;-0,03335762;-0,01778936;-0,02699137;-0,0281992;-0,008841515;-0,01017475;-0,01587963;-0,005745411;0,000477314;-0,01129055;-0,012218;-0,01396942;-0,01580381;-0,01911116;-0,007573128;-0,002911091;-0,01984453;-0,00702095;-0,007874489;-0,01544809;-0,00655365;-0,0004916191;-0,01147461;-0,006307125;-0,02055073;-0,01292944;-0,009414196;-0,0204277;-0,0242486;-0,0189929;-0,01405239;-0,01470661;-0,007686615;-0,01189518;-0,0190587;-0,01514101;-0,02010489;-0,02403927;-0,01796246;-0,01296186;-0,01063728;-0,009498119;-0,01708698;-0,004440308;-0,01699686;-0,00494194;0,003298759;-0,01235723;-0,01816034;-0,01166058;-0,006488323;-0,0005106926;-0,01642847;-0,006984234;-0,002746105;-0,01418352;-0,006758213;-0,01543045;-0,02468443;-0,006985664;-0,02117491;-0,007148743;-0,02379227;0,003552437;-0,009432316;-0,006636143;0,007192612;-0,0271349;-0,02573109;-0,02124119;-0,0210228;-0,02597284;-0,009049892;-0,0180583;-0,02037859;-0,01649141;-0,02721024;-0,02609348;-0,01793337;-0,007582188;-0,02108049;-0,02703333;-0,02833509;-0,01780701;-0,0005950928;-0,01393461;-0,01602316;-0,02140856;0,0004067421;-0,01502752;-0,02218771;-0,006260395;-0,006596565;0,003807545;-0,0167551;-0,008460522;-0,002256393;-0,006584644;-0,02589464;-0,01928616;-0,01950312;-0,006629944;-0,007217407;-0,01651239;-0,003013134;-0,02223063;-0,0001912117;-0,01739788;-0,01431179;-0,0106883;-0,02417946;-0,02604437;-0,01529312;-0,007167339;-0,009982586;-0,01672411;-0,02069473;-0,02039242;-0,008758068;-0,01663446;-0,01620483;-0,02284765;-0,0114131;-0,01263428;
704,000;-0,02190399;-0,01733351;-0,01952934;-0,01380777;-0,02338171;-0,0334692;-0,01973057;-0,0117979;-0,02652454;-0,01110506;-0,03760099;-0,01224899;-0,01619005;-0,006752014;0,003893852;-0,007618427;-0,02258253;-0,006878853;-0,01601362;-0,00523138;-0,01531649;0,006834984;-0,003444672;-0,001904011;-0,01256418;5,722046E-5;-0,01139355;0,0003066063;-0,003493786;-0,0008335114;-0,009510517;-0,00242424;-0,004701614;-0,00262022;-0,01544046;-0,00708437;-0,02295876;-0,02290058;-0,02155113;-0,02415609;-0,02580357;-0,02212429;-0,01089287;-0,01249599;-0,006770134;-0,01012039;-0,004069805;0,002985477;-0,007699966;0,008147717;-0,007465363;-0,0213542;-0,0140729;0,006162643;-0,01004028;-0,0154767;-0,01193523;0,0004339218;-0,01316071;0,005790234;0,001784325;-0,02155399;-0,001396179;-0,0218215;-0,003787518;-0,001103878;0,001450062;-0,005256653;-0,01142406;-0,01476192;-0,01076984;-0,001376629;-0,007278442;0,005215168;-0,0260458;-0,02382898;-0,009804249;-0,002139091;-0,01613235;0,0134697;-0,01218462;0,002170563;-0,009566784;-0,009281635;-0,01309443;-0,02910185;-0,02014303;-0,005708694;-0,002086163;-0,01084852;0,004597187;-0,01159668;-0,02304745;-0,007636547;0,007252693;-0,009024143;0,001183033;-0,004843235;-0,0009112358;0,008880138;-0,01089144;0,001340866;-0,00987339;-0,01069021;-0,01115704;0,004182816;0,01562643;0,008859158;-0,008759499;-0,01828289;-0,02217627;-0,03425694;-0,03957272;-0,03584862;-0,04123735;-0,0100832;-0,03558207;-0,03224707;-0,01338816;-0,003571033;0,004213333;0,006919861;-0,005269527;-0,00453949;0,00335598;0,008516788;-0,01435518;0,007893085;-0,001746178;-0,02682114;-0,01136303;-0,01383162;-0,01833963;-0,01219654;-0,01828241;-0,01669359;-0,002468586;-0,02242136;-0,01096821;-0,008542538;-0,01185703;-0,01472425;-0,01406956;-0,01550722;-0,001301765;0,002913952;-0,009265423;-0,001075268;-0,01056576;-0,009414196;-0,008167744;-0,02574778;-0,007333755;-0,01113033;0,008638859;-0,005059719;-0,003278255;0,008043766;0,0006723404;-0,003990173;-0,01854372;-0,01109934;
705,000;0,01241207;0,000837326;-0,003695011;-0,007809162;-1,621246E-5;-0,008263111;0,004235744;-0,00344944;-0,0002150536;-0,007357597;-0,008505821;-0,003370285;0,004599094;0,01239729;0,008797646;0,00433445;0,02416992;0,008506775;0,008214474;0,02519226;0,01986456;0,004563808;0,01674318;0,02081633;-0,003631115;0,01694059;0,01244831;0,004740715;0,02060795;0,003905773;0,003855705;0,03377056;0,01265001;0,02074051;-0,0003180504;0,01210499;0,02065229;-0,004328728;-0,0001087189;0,01253605;0,0125246;-0,008427143;0,01596069;0,01213264;0,008367538;0,003700733;0,02550697;0,004044533;0,0125246;0,01764917;0,004418373;0,01636553;-0,004126072;0,02073622;0,008259773;0,01171064;0,02451324;0,01268291;0,02459526;0,005021572;-0,003952026;0,01595783;0,01701927;0,02450705;0,008425713;0,004630566;0,01299095;0,01304531;0,004262447;0,003701687;0,01201725;0,008298874;-5,76973E-5;0,0008788109;-9,489059E-5;2,813339E-5;0,02468538;-0,003688335;0,01196289;0,01291227;0,008042812;0,0004310608;0,0254817;0,01219463;0,00363493;0,03293562;0,02938318;0,003983021;0,02044964;0,02437973;0,009039402;0,01162767;0,01957655;0,01279497;0,004221916;-0,007799625;0,01703644;0,01173162;0,01291656;-0,01508045;0,02088928;0,003800392;0,004024982;0,0116334;0,01145124;0,005628586;0,005998135;0,001186371;-0,02324915;0,008797169;0,01225233;-0,0006451607;-0,00490427;0,01186562;0,01231527;0,01294231;-0,004590034;0,02386856;0,00908947;0,01367712;0,02632332;0,0004291534;0,01618671;0,01740646;0,009336472;-0,003074646;0,02013302;-0,003527164;0,009304523;0,01169825;0,03348684;0,02019024;0,02929401;0,01632977;0,01222324;0,00379467;0,01684856;0,02885628;0,02518797;0,02125311;-0,007995605;0,01720858;0,02039289;-0,003498554;0,003888607;0,008849621;0,008803368;-0,004156113;0,01692867;0,008506298;0,01240826;0,01175308;0,008058071;0,007846832;0,008436203;0,004643917;0,008910656;0,004928589;0,004072666;0,0001277924;0,003127098;0,01198196;
