,18000,18025,18225,18250,18275,18300,18325,18350,18375,18400,18425,18450,18050,18475,18500,18525,18550,18575,18600,18625,18650,18675,18700,18075,18725,18750,18775,18800,18825,18850,18875,18900,18925,18950,18100,18975,19000,19025,19050,19075,19100,19125,19150,19175,19200,18125,19225,19250,19275,19300,19325,19350,19375,19400,19425,19450,18150,19475,19500,19525,19550,19575,19600,19625,19650,19675,19700,18150,19725,19750,19775,19800,19825,19850,19875,19900,19925,19950,18175,19975,20000,18200,
Wavenumbers [1/cm],Transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,
3726.304,0.03508593,0.03525889,0.03530973,0.03515447,0.03451744,0.03374409,0.03328725,0.03255596,0.03179789,0.03090694,0.03007551,0.02915827,0.03531897,0.02813731,0.02723277,0.02614188,0.02502628,0.02393044,0.0227052,0.02151574,0.02044537,0.01907967,0.01822083,0.03569072,0.01692494,0.01601176,0.01498975,0.01381129,0.01294966,0.01199497,0.01121604,0.01034257,0.00963393,0.009016098,0.03576058,0.008324256,0.007987509,0.007627085,0.007365764,0.007341222,0.00746751,0.007581157,0.007761696,0.008155356,0.008486643,0.03609926,0.008915376,0.009348539,0.009759921,0.01027992,0.01066999,0.01093977,0.01145229,0.01165979,0.0117103,0.01204511,0.03588402,0.01196098,0.01185661,0.0115486,0.01101313,0.01025311,0.009310094,0.008291418,0.007114092,0.006037782,0.00496039,0.0361021,0.003893761,0.003076857,0.00241673,0.001975882,0.001586623,0.001388763,0.001321192,0.00124462,0.001233685,0.001264611,0.03607863,0.001347777,0.001358073,0.03585073,
3722.447,0.03419123,0.03431657,0.03322282,0.03286386,0.03211784,0.03125202,0.03063136,0.02985621,0.02900969,0.02808341,0.02718251,0.02625787,0.03433874,0.02521904,0.02428517,0.02321292,0.02215795,0.02112401,0.02001167,0.01889244,0.0178984,0.01668849,0.01585922,0.03440709,0.01475239,0.01388348,0.01299756,0.01200463,0.01121652,0.01040524,0.009731033,0.009044313,0.008452419,0.008020156,0.03441828,0.0075306,0.007367849,0.00723043,0.007200197,0.007376226,0.007695763,0.007998194,0.008317554,0.008798796,0.009245368,0.0345905,0.009708731,0.01020227,0.01063215,0.0111587,0.01155441,0.01186067,0.01233389,0.01250854,0.01249486,0.01268814,0.03429988,0.01247446,0.01220302,0.01172676,0.01102899,0.01012918,0.009049666,0.007926096,0.006691389,0.005554714,0.00446688,0.03434815,0.003463716,0.002717705,0.002153165,0.001798887,0.001522416,0.001398817,0.001349629,0.001307819,0.001312187,0.001376767,0.03418788,0.001466766,0.001470091,0.0338389,
3718.589,0.03264383,0.03272413,0.03070845,0.03020836,0.02936836,0.02847088,0.02772302,0.0269427,0.02606123,0.02514535,0.02422012,0.02332885,0.03271971,0.02232824,0.02140399,0.02039385,0.01942202,0.01847381,0.017484,0.01646495,0.01555185,0.01451131,0.01372654,0.03250004,0.01279407,0.0120013,0.01124203,0.01042897,0.009721529,0.009066042,0.008518719,0.007999656,0.007543923,0.007290995,0.03247981,0.007018228,0.007036113,0.007136198,0.007332235,0.007677305,0.008142096,0.008599081,0.009029622,0.009553028,0.01010168,0.03251911,0.01059177,0.0111264,0.01158574,0.01211323,0.01246925,0.01281659,0.01321843,0.01332462,0.01320611,0.01325811,0.03221154,0.01288622,0.01244787,0.01178166,0.01092801,0.009900066,0.008693835,0.007489872,0.00622026,0.00505039,0.003996911,0.03208551,0.003060715,0.002412358,0.00195262,0.00169328,0.00149368,0.001439272,0.001424922,0.001411181,0.001407567,0.001502078,0.03182241,0.001580006,0.001584634,0.03139461,
3714.732,0.03048048,0.03051784,0.02779195,0.0272378,0.02633737,0.02544471,0.02464693,0.02389291,0.02304077,0.02216093,0.02128096,0.02044294,0.03047062,0.01950533,0.0186532,0.01773868,0.01685007,0.01600321,0.01512961,0.01422772,0.01342762,0.01253362,0.01184583,0.0300432,0.01102826,0.01037566,0.009719708,0.009055667,0.008478387,0.00799055,0.007576832,0.007213807,0.006930458,0.006842923,0.02999434,0.006788017,0.00700487,0.007326037,0.007714763,0.008207597,0.008782792,0.009342362,0.009833216,0.01039245,0.01098407,0.02994826,0.01152166,0.01209299,0.01257664,0.01310379,0.01341643,0.01375235,0.01407026,0.01405668,0.01379326,0.01370101,0.02961767,0.01313663,0.01253816,0.01170081,0.01069445,0.009549145,0.008229749,0.006963155,0.005683604,0.004536925,0.003545087,0.02936959,0.002699398,0.002167731,0.001817961,0.001644542,0.001498645,0.0014851,0.001521438,0.001521043,0.001521175,0.001616297,0.02902666,0.001701195,0.001716158,0.02855379,
3710.874,0.0276574,0.02766071,0.02438121,0.02382769,0.02294115,0.02207188,0.0212935,0.02059893,0.01981695,0.01899221,0.01821955,0.01745233,0.02753818,0.01661218,0.01587202,0.01508039,0.01428752,0.01354726,0.01279593,0.0120224,0.0113624,0.0106005,0.01005947,0.02699666,0.009346064,0.008862099,0.008322609,0.00780279,0.007402723,0.007089047,0.00683,0.006644953,0.006563181,0.006670868,0.02689225,0.006825025,0.007256064,0.007767909,0.008319951,0.008946356,0.009629612,0.01024825,0.01076755,0.01137053,0.01196822,0.02680569,0.01256294,0.01316561,0.01365478,0.01416846,0.01444788,0.01467645,0.01487188,0.01470753,0.01427199,0.01399614,0.02640779,0.01322788,0.01245608,0.01147198,0.01030354,0.009049247,0.007647578,0.006334581,0.005067515,0.003993434,0.00309801,0.02610819,0.00237765,0.001983335,0.001748476,0.001636261,0.001536922,0.001556681,0.001621959,0.001639936,0.001658726,0.001743822,0.02570309,0.00183496,0.00186731,0.02519344,
3707.017,0.02456792,0.02454614,0.02098674,0.02043421,0.01963203,0.01881876,0.01808604,0.01747217,0.01677258,0.0160345,0.01536961,0.01469481,0.02436277,0.01398647,0.01334572,0.01267707,0.01199941,0.01136631,0.01073742,0.01009873,0.00956376,0.008936648,0.008525397,0.02376989,0.007953278,0.007600813,0.007199867,0.006836586,0.006604317,0.006440469,0.006357987,0.006354081,0.006478535,0.006795429,0.02360751,0.007144231,0.00775312,0.008408255,0.009088964,0.009816098,0.01058782,0.0112427,0.01179393,0.01244146,0.01304435,0.02349879,0.01366608,0.01426984,0.01473807,0.01521021,0.01543804,0.01549493,0.01553049,0.01521606,0.01457804,0.01411377,0.02305067,0.01316349,0.01222142,0.01110241,0.009799263,0.008446906,0.007013427,0.005695973,0.004471804,0.003487594,0.002722004,0.02274239,0.002139572,0.001880428,0.001747117,0.001659564,0.001600425,0.001659678,0.001726286,0.001768081,0.001810608,0.001900494,0.02229802,0.001964703,0.002006916,0.02176309,
3703.159,0.02146013,0.02143264,0.01792616,0.01737774,0.01668141,0.015969,0.01529833,0.01477018,0.01416785,0.01354181,0.01295974,0.01239048,0.02122741,0.01182181,0.01126285,0.01071044,0.01015864,0.009626117,0.009113083,0.00862013,0.008185585,0.007686406,0.007378041,0.02060652,0.006955976,0.006707342,0.006455771,0.006240051,0.006150511,0.006103637,0.006219858,0.00637682,0.006699993,0.007194825,0.02042132,0.007722077,0.008457521,0.009214748,0.009986877,0.01078497,0.01160556,0.01229279,0.01287442,0.01356248,0.01416723,0.02029988,0.0147745,0.01534967,0.01577151,0.01614654,0.01626375,0.01614635,0.01600927,0.01552778,0.01467914,0.01404855,0.01986454,0.01292758,0.01184372,0.01060139,0.009217452,0.007785544,0.006367091,0.005097298,0.003953726,0.003078805,0.002455786,0.01955821,0.002022086,0.00185684,0.001789224,0.001721103,0.001698599,0.001768141,0.001849646,0.001898259,0.001963458,0.002070355,0.01911341,0.002093756,0.00213081,0.01859006,
3699.302,0.01831276,0.01830509,0.01508947,0.01457284,0.01400147,0.01339724,0.01282667,0.01237793,0.01188403,0.01136866,0.01087503,0.01041091,0.01810738,0.009970641,0.009505549,0.009068229,0.008638874,0.008205143,0.007799063,0.007448778,0.007121012,0.006741965,0.006537697,0.0174875,0.006253114,0.006112677,0.006007148,0.005917305,0.005967285,0.006036822,0.006357356,0.006675133,0.007177162,0.007822653,0.01730597,0.008492615,0.009339059,0.01017605,0.0110066,0.01185945,0.01271071,0.01343076,0.01402413,0.01473808,0.01533428,0.01718749,0.01590128,0.01642797,0.01676651,0.01698847,0.01693999,0.01665674,0.01632371,0.01565291,0.01462271,0.01381164,0.01680632,0.01253647,0.01132729,0.009976599,0.008554942,0.007083825,0.005710464,0.00452342,0.003498271,0.002761771,0.002280827,0.01651284,0.002001625,0.001881938,0.001852528,0.001835091,0.001842113,0.001879788,0.001992243,0.002037177,0.002110043,0.002232845,0.01610865,0.002224114,0.002247168,0.01563567,
3695.445,0.01536055,0.01537974,0.01260407,0.01215147,0.01171406,0.01119642,0.01075041,0.01037203,0.009973275,0.009555352,0.009168072,0.008795018,0.01520952,0.008455738,0.008105935,0.007769295,0.00743305,0.007104547,0.006796017,0.006557528,0.006337631,0.006089811,0.005980259,0.01463606,0.005814258,0.005786194,0.005799897,0.005820652,0.006005702,0.00622282,0.006713309,0.007195704,0.007852883,0.008626381,0.01448134,0.00937391,0.01032936,0.011225,0.01207893,0.01297319,0.01386035,0.01459811,0.01520361,0.01590813,0.01646171,0.01437589,0.01697929,0.01743333,0.01764124,0.0176941,0.0174667,0.01700476,0.01647139,0.01560969,0.01441773,0.01341934,0.01406875,0.01203843,0.01071006,0.009280504,0.007852226,0.006405398,0.005097222,0.004010203,0.003135415,0.002537799,0.002186623,0.01379619,0.002027262,0.001936208,0.001931883,0.001979685,0.002003475,0.002010482,0.002138894,0.002185905,0.002246203,0.002368998,0.01346367,0.002336023,0.002335845,0.01306558,
3691.587,0.01262418,0.01265816,0.0104393,0.0100797,0.009745243,0.009323001,0.008989766,0.008685665,0.008371837,0.008054827,0.007782394,0.007491263,0.01252421,0.007224928,0.007002673,0.006755168,0.006490969,0.006272687,0.006071757,0.005925177,0.005789428,0.005685111,0.005665164,0.01202726,0.005604047,0.005693245,0.005821621,0.005973048,0.006295566,0.006699738,0.007335234,0.007974582,0.008765832,0.009660152,0.0119319,0.01043878,0.01147788,0.01241817,0.01328351,0.01421802,0.01513786,0.01586946,0.01649424,0.01715004,0.01760277,0.01184614,0.01803103,0.01836168,0.01839454,0.01825333,0.01782714,0.01715796,0.01643111,0.01536067,0.01400856,0.01283768,0.01162378,0.01138427,0.009952493,0.008495931,0.007085415,0.005736009,0.004531567,0.003564749,0.002869519,0.002403477,0.002162288,0.01137028,0.002081532,0.002032003,0.002047791,0.002141665,0.002171572,0.002185035,0.002303161,0.002360491,0.002402543,0.002490244,0.01112567,0.002441193,0.002382956,0.01082626,
3687.730,0.0101623,0.01019068,0.008570279,0.00830474,0.008034428,0.007725919,0.007475364,0.007250796,0.007027199,0.006800952,0.006633681,0.006431946,0.01009608,0.00622842,0.006102298,0.005947606,0.005767583,0.005643428,0.00555353,0.005493545,0.005431253,0.005446004,0.005530289,0.00969565,0.005582257,0.005793249,0.006067047,0.006392148,0.006866467,0.007472288,0.008243846,0.009023005,0.009904044,0.01091404,0.009662658,0.01173247,0.01280876,0.01378943,0.01469309,0.01567093,0.01659271,0.01731445,0.01793123,0.01851097,0.01883522,0.009602947,0.0190914,0.01922049,0.01905094,0.01866494,0.01800006,0.01710643,0.01617368,0.01488746,0.01341378,0.01207858,0.009452933,0.01055872,0.009058609,0.007625537,0.006265342,0.005067341,0.004013064,0.003204679,0.002689067,0.002350679,0.002198196,0.009231475,0.002174571,0.002169575,0.002211631,0.002323845,0.002356142,0.002406443,0.00249268,0.002563362,0.00259748,0.002611542,0.009063284,0.002553014,0.002399094,0.00885982,
3683.872,0.008361353,0.008376643,0.007245184,0.007045198,0.006829325,0.006614221,0.006415644,0.006256373,0.006118317,0.005941699,0.005850142,0.005734798,0.008310802,0.005598619,0.005510843,0.005431806,0.005347342,0.005286977,0.005277026,0.005286861,0.005305568,0.005397693,0.005596415,0.008023774,0.005766674,0.006091711,0.006517544,0.007010855,0.00763633,0.00839738,0.00926774,0.01015315,0.01108008,0.01215161,0.008013908,0.01302595,0.01412311,0.01512462,0.01608254,0.01708308,0.0179823,0.01869103,0.01923573,0.01970952,0.01990072,0.0079855,0.01995734,0.01985573,0.01948735,0.01886812,0.01797517,0.01687418,0.01576104,0.01430697,0.01276177,0.01130576,0.007869398,0.009739462,0.008227243,0.006848115,0.00557038,0.004526867,0.003624199,0.002990318,0.002601067,0.002365785,0.002280207,0.0077105,0.002288793,0.002315686,0.002384923,0.002496611,0.002533198,0.002618347,0.002667639,0.002745753,0.002769908,0.00270726,0.00758114,0.002631846,0.00240553,0.007436547,
3680.015,0.007142501,0.007154554,0.006367924,0.006218957,0.006056984,0.005918247,0.005753188,0.005643921,0.005572345,0.005423524,0.005387608,0.005330033,0.007107211,0.00526321,0.005205958,0.005166044,0.005162455,0.005161671,0.005215649,0.005281683,0.005390993,0.005548317,0.005873907,0.006914621,0.006161666,0.006614615,0.007178001,0.007806998,0.008574418,0.009425157,0.01037111,0.01131938,0.01228847,0.01336296,0.006902078,0.01428111,0.01542842,0.01642325,0.0174087,0.01839622,0.01927432,0.01991991,0.02032214,0.02063775,0.0206325,0.006909859,0.02052345,0.02019855,0.01963721,0.01881991,0.01773688,0.01645285,0.01521307,0.01363951,0.01202689,0.01052425,0.006798348,0.00895061,0.007500019,0.006206324,0.005035409,0.004132146,0.00337163,0.002887369,0.002584534,0.002433153,0.002395391,0.006716284,0.002415765,0.002475605,0.002561691,0.002661131,0.002708592,0.002796079,0.002827958,0.002896728,0.002887353,0.002769417,0.006602182,0.002655762,0.00240718,0.006495635,
3676.157,0.006192895,0.006207454,0.005689549,0.005592994,0.005475427,0.005411379,0.005285711,0.005223793,0.005194681,0.005083699,0.005092097,0.005073738,0.006186141,0.005064675,0.005069642,0.005061538,0.005111225,0.005188828,0.005321841,0.005461149,0.005675646,0.005927,0.006396546,0.006049355,0.006815314,0.007443755,0.008141755,0.008891919,0.009793971,0.01070101,0.01173693,0.01270502,0.01372066,0.01478448,0.006032653,0.0157261,0.01694444,0.01790954,0.01887927,0.01980473,0.02063015,0.02112873,0.02133254,0.02142464,0.02111725,0.006069617,0.02083687,0.02025347,0.01948007,0.01845669,0.01718654,0.01573926,0.01440183,0.01274494,0.01106866,0.009584493,0.005967121,0.008068527,0.006737864,0.005574942,0.004554462,0.003798436,0.00319825,0.002839394,0.002627093,0.002557611,0.002549929,0.005946951,0.00258777,0.002683878,0.002770587,0.002860297,0.002918551,0.002980487,0.003013875,0.003036836,0.002977642,0.002820579,0.005856785,0.002638329,0.002376681,0.005782035,
3672.300,0.005460039,0.005477476,0.005193745,0.005140955,0.005059087,0.005039806,0.004971426,0.004949162,0.004944792,0.004879978,0.004919312,0.004949536,0.005485765,0.004983367,0.005060825,0.005110328,0.005212528,0.005377364,0.005600845,0.005855112,0.006190628,0.006598358,0.007203517,0.005394989,0.007781496,0.008597977,0.009420031,0.01027491,0.01128366,0.0122448,0.01335801,0.0143311,0.01538469,0.0164491,0.005372367,0.01740733,0.01863545,0.01956397,0.02047067,0.0212703,0.0219462,0.02223658,0.02221479,0.0220376,0.02139242,0.0054149,0.02087503,0.02000126,0.01899332,0.01776203,0.01631219,0.01474133,0.01330977,0.01162941,0.009954078,0.008533261,0.005348914,0.007150764,0.005948209,0.004954761,0.004124072,0.00352806,0.003095521,0.002850368,0.002726774,0.002735664,0.002736418,0.005359302,0.002812491,0.002925148,0.003000068,0.003102819,0.003150476,0.003195965,0.003207332,0.003154574,0.003049687,0.002854772,0.005304082,0.00258745,0.002287003,0.005253218,
3668.442,0.004998031,0.005023188,0.004932252,0.00490743,0.004852592,0.004847222,0.004832249,0.004834461,0.004851529,0.004822464,0.004898632,0.004973788,0.005041549,0.005055244,0.005178072,0.005309696,0.005499134,0.0057532,0.006071952,0.006469262,0.006938112,0.007535299,0.008249066,0.00499874,0.009002118,0.009945044,0.01086849,0.01180612,0.0128614,0.01388077,0.01499719,0.01599746,0.01708556,0.01815014,0.004976647,0.01912345,0.02024337,0.02113044,0.02192202,0.02254862,0.02298077,0.02303503,0.0227972,0.02233786,0.02141363,0.005003226,0.0206145,0.01949129,0.0182608,0.01685209,0.01529995,0.01365914,0.01213633,0.01049895,0.008914143,0.007577723,0.004987243,0.00634927,0.005286979,0.004465005,0.003811017,0.003369312,0.003086249,0.002929808,0.002870669,0.002938064,0.002937533,0.0050052,0.003048032,0.003157082,0.003222537,0.003343582,0.003369388,0.003397122,0.003354356,0.003231726,0.003081017,0.002836082,0.004981084,0.002504466,0.002162262,0.004954421,
3664.585,0.004762552,0.004791678,0.004844561,0.004837161,0.004802213,0.004815586,0.004835785,0.004859769,0.004897892,0.004911475,0.005029104,0.00513462,0.004805492,0.005276259,0.005430286,0.005660683,0.005953582,0.006318621,0.006750023,0.007293829,0.007901984,0.008655286,0.00946815,0.00479437,0.01035957,0.01136344,0.01236278,0.01335837,0.01442213,0.01548583,0.01656224,0.01759414,0.0186997,0.0197475,0.004790298,0.0206889,0.02165652,0.0224479,0.02307815,0.02350747,0.0236629,0.023468,0.0230315,0.02230661,0.02115012,0.004796754,0.02009985,0.01879662,0.01739832,0.0158573,0.01428266,0.01262716,0.0110572,0.00949166,0.008035174,0.006797947,0.004819178,0.00570759,0.004814342,0.004139618,0.003628037,0.003319428,0.003146159,0.003062657,0.003040378,0.003136084,0.003149611,0.004842468,0.003265713,0.003369157,0.003432806,0.00354883,0.00355697,0.00353575,0.00345027,0.003270069,0.003064081,0.002762621,0.004840028,0.002401948,0.002043999,0.004843199,
3660.727,0.004672749,0.004694568,0.004868172,0.004870115,0.00486389,0.004900821,0.004944419,0.004998028,0.005065193,0.005145132,0.0052907,0.005433332,0.004707015,0.005654806,0.00586858,0.006213812,0.006599525,0.00710071,0.007667794,0.008354791,0.009101569,0.00995736,0.01087882,0.004713613,0.01183918,0.01288473,0.01391811,0.01494318,0.01601808,0.01709895,0.01817172,0.01917957,0.02025843,0.02125569,0.004740579,0.02207123,0.02290238,0.02351103,0.02392606,0.02412421,0.0240077,0.02356065,0.02289806,0.02194662,0.02054997,0.004735555,0.01932123,0.01789255,0.01639927,0.01479074,0.01320824,0.0115985,0.01006483,0.008586914,0.007261588,0.006145122,0.004778266,0.005202695,0.004484204,0.003945172,0.003552119,0.003354446,0.003241732,0.003239406,0.003232236,0.003336364,0.0033773,0.004807995,0.003482054,0.003574662,0.003643228,0.003729374,0.003708703,0.003626637,0.003500294,0.00326903,0.003011121,0.002661718,0.00481855,0.002290152,0.001929447,0.004853995,
3656.870,0.004687857,0.004701151,0.004989923,0.005012943,0.005045055,0.005102227,0.005156031,0.005260271,0.005370499,0.005528105,0.005704094,0.005908474,0.00470778,0.006240479,0.006565663,0.0070337,0.007519449,0.008157534,0.008868901,0.009689049,0.01056029,0.01148055,0.01250999,0.004730108,0.01348088,0.01458117,0.01561047,0.01663695,0.01773303,0.01879232,0.01990921,0.02080265,0.02180213,0.02268739,0.004787928,0.02328922,0.02396976,0.02432544,0.02446563,0.02438567,0.02401195,0.02330883,0.02237336,0.02124424,0.01959807,0.004783531,0.01826369,0.01676797,0.01523441,0.01362471,0.01204097,0.01051544,0.009092564,0.007737712,0.006549277,0.005579273,0.00483909,0.004802927,0.004255339,0.003847902,0.003554968,0.003452381,0.003380994,0.003450726,0.003452074,0.003562443,0.003628643,0.004871084,0.00372352,0.003794238,0.003860521,0.003893314,0.003829889,0.003693805,0.003500032,0.003218874,0.002928265,0.002544237,0.004899761,0.002163469,0.001792111,0.004959103,
3653.013,0.004814362,0.004819559,0.005222345,0.005295283,0.005358923,0.005448976,0.005519617,0.005691586,0.005853822,0.006102826,0.006340177,0.006647764,0.004812873,0.007102149,0.007593481,0.008175219,0.008802203,0.009569241,0.01040554,0.01132784,0.01229333,0.01324934,0.01435902,0.004854954,0.01530535,0.01647238,0.01748599,0.01846539,0.01958558,0.02056019,0.02169185,0.02240466,0.02325245,0.02393033,0.004924347,0.02424935,0.02473255,0.02478319,0.02460983,0.02422289,0.02361311,0.02265159,0.02144416,0.02017656,0.01831903,0.004936085,0.0169506,0.01546372,0.01392701,0.01235911,0.01084127,0.009404666,0.008144974,0.006941025,0.005906427,0.005113889,0.004996099,0.00450118,0.004117391,0.003825499,0.0036257,0.003601103,0.003580641,0.003691126,0.003697718,0.003823527,0.00390991,0.005051696,0.003993343,0.004032779,0.004077549,0.004038087,0.003914931,0.003723644,0.003459853,0.003126166,0.00280856,0.002402266,0.00510441,0.002012594,0.001627076,0.005170842,
3649.155,0.005082305,0.005066751,0.005621347,0.005754534,0.005854425,0.006007953,0.006154453,0.006371321,0.006615377,0.006980964,0.007326152,0.007790976,0.005062158,0.00836478,0.00905813,0.00975648,0.01054993,0.01144482,0.01238069,0.01336893,0.01439725,0.01536335,0.01651319,0.005125664,0.01744252,0.01862965,0.01961534,0.02050331,0.02158744,0.02241289,0.02341217,0.02390988,0.02450594,0.02486832,0.00518912,0.02485127,0.02503677,0.02474475,0.02424903,0.02354965,0.02270563,0.02150674,0.02009157,0.01870671,0.01673739,0.005234369,0.01537726,0.01394924,0.01245908,0.01096858,0.00960345,0.008282961,0.007214773,0.006182066,0.005343232,0.004750324,0.00528313,0.00430397,0.004062064,0.003877108,0.003773743,0.003816171,0.003843424,0.003972034,0.003990456,0.004131363,0.004226057,0.005389886,0.004283874,0.004284014,0.004289372,0.00417517,0.003962152,0.003707436,0.003391029,0.003012754,0.0026517,0.002235348,0.005464279,0.001831751,0.001449458,0.005542885,
3645.298,0.00549429,0.005459294,0.006218587,0.006413187,0.006567783,0.006814829,0.00707171,0.007331661,0.007689662,0.008174066,0.008665509,0.009302655,0.005466608,0.009999178,0.01085482,0.01167559,0.012599,0.01358818,0.01459815,0.01563942,0.01668414,0.01764354,0.01879281,0.005553716,0.01972664,0.02082965,0.02175736,0.02254448,0.02346474,0.02410431,0.02481386,0.02507522,0.02536617,0.02537529,0.005610715,0.02504756,0.02484339,0.02424061,0.02348329,0.0225156,0.02144848,0.02008962,0.01858394,0.01712091,0.01517975,0.005688416,0.01381397,0.01244404,0.01104978,0.00966809,0.008465674,0.007308746,0.006401242,0.005564693,0.004932827,0.004513521,0.005740213,0.004227613,0.004086052,0.004007628,0.003980133,0.00408201,0.004131109,0.004263871,0.004313223,0.004442846,0.004533413,0.005878973,0.0045494,0.00450894,0.004455847,0.004277777,0.003973498,0.003656467,0.00329144,0.002880462,0.002476585,0.002058293,0.005979885,0.001637025,0.00128229,0.006110223,
3641.440,0.006066217,0.006024747,0.007044465,0.007316203,0.007541785,0.007898966,0.008242572,0.008608842,0.009081516,0.009670946,0.01031769,0.01109652,0.006028421,0.01190424,0.01284637,0.01375371,0.01475559,0.01577683,0.01681601,0.01789584,0.0189031,0.01982559,0.02094296,0.006156845,0.02181166,0.02277655,0.02359265,0.02423302,0.02489847,0.02530188,0.02567728,0.02567672,0.02566336,0.02535992,0.006212045,0.02476839,0.02421888,0.02338762,0.02245045,0.02130431,0.02008527,0.01865267,0.01714856,0.01567266,0.01384168,0.006309552,0.01248653,0.01117464,0.009901453,0.00864971,0.007572982,0.006596565,0.005819481,0.005185115,0.004706765,0.00442104,0.006395097,0.004264399,0.004190036,0.004208295,0.004221483,0.004356767,0.004419505,0.004550161,0.004617744,0.004708746,0.004791992,0.006549633,0.00475313,0.004673899,0.004550803,0.004315468,0.003941123,0.003566947,0.003155617,0.002715932,0.002282978,0.001871522,0.006690336,0.001450593,0.001133743,0.006898754,
3637.583,0.006873159,0.006817526,0.008188475,0.008561742,0.008891009,0.00935938,0.009796346,0.01030074,0.01088864,0.01157413,0.01235631,0.01323869,0.006809237,0.01413148,0.01512172,0.01606186,0.01709974,0.01810187,0.01911584,0.02016696,0.02111362,0.02192908,0.02298627,0.00699246,0.0236566,0.02447568,0.02509853,0.0254882,0.02586589,0.02595617,0.02602251,0.02572438,0.02539955,0.0248455,0.007060294,0.02399109,0.02321163,0.0222178,0.02113352,0.01989445,0.01861561,0.01715911,0.01568585,0.01424923,0.01253416,0.007191324,0.01125884,0.01003808,0.008886557,0.007798501,0.006845136,0.0060478,0.00541927,0.00496549,0.00460355,0.004438259,0.007306023,0.004376909,0.004364217,0.004460666,0.004500159,0.004646989,0.004730951,0.004859616,0.004912476,0.004958189,0.005022809,0.007505594,0.004913157,0.004792643,0.004592569,0.004296265,0.003864292,0.003432759,0.002985955,0.002520133,0.002069321,0.001671445,0.007701762,0.001282171,0.001002736,0.007981922,
3633.725,0.008032404,0.007950865,0.009805993,0.01031321,0.01077415,0.01134703,0.01191972,0.01252308,0.01321481,0.01398717,0.01485291,0.01578752,0.007932887,0.01672828,0.01773793,0.01866499,0.0196695,0.02061106,0.021525,0.02243865,0.02329113,0.02389928,0.02484035,0.008179514,0.02520389,0.02582804,0.02617189,0.02619504,0.0262766,0.02601052,0.02581038,0.02519615,0.02456935,0.02382795,0.008280248,0.022736,0.02184475,0.02072305,0.01952545,0.01826051,0.01700159,0.01556362,0.01414628,0.01277102,0.01117297,0.008481117,0.01002659,0.00895388,0.007920507,0.007039815,0.006239514,0.005613481,0.00515217,0.004843588,0.004609188,0.004553108,0.008595757,0.004546986,0.004604516,0.004752887,0.004826001,0.004977131,0.005077882,0.005198515,0.00521688,0.005216771,0.005247149,0.008885236,0.005048205,0.004869298,0.004584907,0.004216766,0.003731534,0.003259751,0.002785753,0.002300737,0.001852039,0.001470324,0.009156523,0.001143682,0.000896782,0.009514266,
3629.868,0.009748854,0.009640874,0.01218297,0.01284104,0.01341957,0.01408636,0.01481768,0.01547046,0.01621124,0.01704303,0.01791876,0.01884067,0.009611467,0.0197528,0.02071661,0.02158206,0.02246088,0.02327786,0.02399431,0.02467285,0.02532898,0.02563957,0.02634161,0.009972425,0.02632829,0.02664696,0.02663256,0.02622633,0.02598585,0.02537877,0.02491765,0.02401645,0.02314867,0.02224542,0.01010533,0.02099375,0.02006513,0.01885456,0.01760582,0.01635495,0.01516941,0.01380665,0.01248969,0.011215,0.009759943,0.01039083,0.008764257,0.00788883,0.007016385,0.006361666,0.005749537,0.005295567,0.005008741,0.004838145,0.004738309,0.004778231,0.01052096,0.004805365,0.00493765,0.005113624,0.005221539,0.005361007,0.005475295,0.005569569,0.005541334,0.005491314,0.005455079,0.01092931,0.005165803,0.004903289,0.004524259,0.004078667,0.003522448,0.003061407,0.00255,0.002069969,0.001640865,0.001284401,0.01130268,0.001028967,0.0008160861,0.01178164,
