Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
200,000;3,311945;3,593891;3,320404;3,6265;3,439391;3,210555;3,586312;3,462395;3,636987;3,111584;3,366558;2,74806;2,696421;3,285896;2,820928;3,576666;3,700561;3,291824;3,633582;3,290308;3,021097;3,381874;3,227997;3,592715;3,244595;3,065133;3,175681;3,318929;3,290169;2,98776;3,200757;3,505905;3,003883;3,442721;3,305936;3,390841;3,235214;2,884079;3,331029;3,378445;3,010555;2,789318;3,604305;3,21314;2,647344;3,384588;3,396261;3,255094;2,933021;2,734791;2,780894;2,776572;3,436567;3,051642;3,145984;3,204481;2,984324;2,700865;3,16189;2,982977;3,387775;3,204991;3,2947;3,402669;3,287819;2,829059;2,653822;2,940524;2,71369;2,847524;2,789253;2,954372;2,811156;3,410693;3,112639;3,24309;3,060095;3,228967;3,344806;2,763565;2,739741;3,022849;2,883388;2,804705;3,682967;3,19993;2,628321;3,04542;2,784889;2,801251;2,78248;2,65134;3,265203;3,442334;3,270159;2,808008;2,977436;3,385636;3,309025;3,200425;2,868548;2,888463;2,884519;2,849389;3,015673;3,095641;2,947158;2,483296;2,994163;3,184791;2,601408;2,82326;2,954896;2,919549;3,356782;2,801138;2,645584;2,787807;2,809903;2,763995;3,578958;3,30529;3,256984;2,803969;3,127708;3,088808;2,494979;3,345915;2,878878;2,653744;2,610186;3,208326;2,795463;3,054477;2,722057;2,951816;3,079201;2,599564;2,571738;3,19998;2,757127;3,434846;2,725793;2,666632;3,278103;2,673766;2,771301;2,72476;2,636951;3,220345;2,88315;2,688785;2,941;
201,000;2,993286;3,232302;2,710314;3,22852;3,094783;3,316704;3,230406;2,965724;3,216595;3,335896;3,392361;2,951277;2,767954;2,553212;3,037734;2,830699;3,113466;2,505566;3,069748;3,63375;2,354426;3,297808;2,753023;3,233092;2,426955;3,114793;2,903334;2,866253;2,578049;2,778655;2,775577;3,014347;2,877137;2,682109;2,576051;3,113681;2,917193;2,713137;2,613499;2,586146;2,672701;2,782828;3,24452;2,573001;3,034426;2,389193;2,575478;2,714307;3,056447;2,746163;2,614956;2,641861;2,741917;2,561914;2,736667;3,263232;2,456613;2,825849;2,732654;2,635697;2,714371;2,326154;2,324419;2,670741;2,560075;2,550193;2,52685;2,558492;2,404075;2,496251;2,379673;2,454019;2,71078;2,593169;2,532261;2,518678;2,716133;2,410982;2,410074;2,717244;2,596891;2,837454;2,432675;2,445654;3,134788;2,632993;2,697734;2,502609;2,366228;2,386071;2,651083;2,672798;2,610806;2,677245;2,428124;2,759737;2,664558;2,477553;2,6903;2,940197;2,398896;2,560411;2,509237;2,511384;2,322948;2,499113;2,373855;2,408582;2,629572;3,215641;2,529753;2,729575;2,330566;2,586211;2,380566;2,546582;2,576458;2,424951;2,456057;2,857319;2,925873;2,464509;2,285964;2,517467;2,432681;2,577207;2,438912;2,76719;2,519286;2,478698;2,403285;2,206933;2,714155;2,369776;2,666531;2,495705;2,478285;2,522061;2,365839;2,249614;2,410749;2,59242;2,566618;2,361844;2,497974;2,37712;2,537939;2,40924;2,585993;2,622917;2,726407;2,502159;2,648499;
202,000;3,28832;3,089137;2,94683;3,0729;2,74524;2,770221;2,894323;3,109963;2,5667;2,744361;3,312353;3,076269;3,040352;2,755038;2,940153;2,914424;2,96979;3,156818;2,889873;3,329136;2,937248;2,71771;2,658623;2,697302;3,059439;3,194066;2,896523;3,492583;2,95892;3,063694;2,953192;2,832644;2,754972;3,124254;2,820079;2,86938;3,041885;2,784987;3,058899;2,92928;2,866892;3,815231;2,634684;3,346632;3,120162;3,000421;2,706836;2,898311;3,08794;2,710827;3,021187;2,778553;3,040762;2,686355;2,913317;2,693433;3,109666;3,583512;2,704671;2,885205;2,621095;3,091963;2,805162;3,241383;2,784418;2,690331;2,68832;3,05295;2,679119;2,913215;2,532156;2,837868;2,76052;2,907886;2,55225;2,673804;2,725937;2,951159;3,062742;2,592964;2,988901;2,873036;2,873664;2,795116;3,041909;2,874862;2,970213;2,770741;2,785237;2,957294;2,696446;2,747964;2,684094;2,738265;3,162358;2,727488;2,752102;3,051535;2,750693;2,675684;2,582582;2,630461;2,60741;2,662286;2,706157;2,717766;2,784927;2,716411;2,966821;3,023289;2,773496;2,611792;3,022564;3,062941;2,848101;2,577078;2,964872;2,790323;2,571132;2,845507;3,1508;2,916092;2,790583;2,876523;2,509056;3,090526;2,824121;2,683203;2,767496;2,848061;3,047771;2,900477;2,575916;2,827212;2,338297;2,72596;2,889135;2,706399;2,545949;2,682598;2,929686;2,543628;2,686089;2,68832;2,724721;2,657679;2,911457;2,674259;2,480114;2,675653;2,622341;2,632798;2,61342;
203,000;3,405247;3,516226;2,989652;3,601014;2,475987;2,966029;3,313009;3,35643;3,077627;3,405551;3,232749;3,459959;3,233091;2,953835;3,583083;3,412227;3,424862;3,493896;3,326221;3,299383;3,162374;2,752765;2,808924;2,893656;3,560682;3,448564;3,414368;3,377295;3,067878;3,450778;3,410656;2,952014;2,897799;3,276419;3,058043;3,371835;3,157287;3,088805;3,414886;3,261454;3,22824;3,022647;3,187145;2,836216;2,976338;3,213385;2,746289;2,540353;3,346717;3,041019;3,358177;3,054742;3,210016;2,863429;3,330705;2,919862;3,277312;3,230987;2,939154;2,873864;2,695282;3,307434;2,87486;3,268084;3,070647;2,864757;2,497704;3,453697;2,896688;2,973332;2,701051;2,708824;3,095376;3,109438;2,845863;2,759502;2,930248;2,9767;3,372764;2,809202;3,089457;3,061489;3,049617;2,901904;3,298081;3,227211;2,858001;2,872215;2,848649;3,261754;2,948506;2,61717;2,646532;2,846327;3,288433;2,9884;2,84517;3,212529;3,115083;2,761163;2,559792;2,852415;2,919116;3,302328;2,73872;2,784572;2,749439;2,94963;3,456379;3,271779;3,049349;2,68834;3,154675;3,210147;3,103199;2,859756;3,012556;2,778766;2,748326;2,98675;3,203185;3,427032;2,596821;3,111323;2,615267;3,267861;3,004556;2,697789;2,806704;3,116315;3,240105;2,995534;2,708827;2,994712;2,612784;2,864138;2,975018;2,653528;2,738683;2,470063;3,369551;2,701392;2,843967;2,858688;2,72969;2,64731;3,099859;2,912318;2,70623;2,875455;2,887001;2,497738;2,93053;
204,000;3,566373;2,980222;2,958086;3,09338;2,931194;3,042728;3,02365;3,096077;3,15067;3,410638;3,270334;2,869062;3,478619;3,548754;3,28068;2,977076;2,667521;2,985835;2,843555;3,427874;3,284016;3,028185;2,775006;3,356771;3,25177;2,853108;3,261551;2,904374;2,716535;3,29347;3,228052;3,314402;2,969031;3,030859;3,252191;2,798635;3,264565;2,53799;3,088517;2,468054;3,406303;2,964033;3,738481;2,945541;2,887631;2,453467;2,868721;2,748591;3,15571;2,984595;2,700702;2,683949;2,862241;2,826018;2,790501;3,110674;2,682086;3,292592;2,972835;2,957087;3,127404;3,073403;2,863014;3,149908;3,233666;2,775212;2,925494;2,925097;3,167871;2,674293;2,973888;2,971636;3,096325;2,574637;2,860306;3,156371;2,857456;3,234589;3,012086;2,943372;2,727504;3,012888;2,747201;2,855591;3,027822;3,062494;2,955711;2,932632;3,122493;2,546318;2,88038;2,742805;2,84697;3,183555;2,910964;3,177151;2,646461;2,944835;3,669028;2,997487;2,825761;2,878723;2,772007;3,484505;2,941247;2,937709;2,916661;2,692931;3,342641;2,602058;2,731915;3,16145;2,819584;2,940976;2,642103;2,728221;2,995862;3,011551;2,652776;2,891499;2,929235;2,881112;2,706455;2,578896;2,680566;2,520545;2,897163;2,728956;2,897576;2,720728;2,795552;2,632859;2,781199;2,677379;2,705889;2,780565;2,563242;2,99646;2,703894;2,759187;2,71951;2,770921;2,845596;2,777296;2,913961;2,860476;2,746264;2,590272;2,954453;3,001132;2,77276;2,584267;3,045425;
205,000;3,058301;3,156472;3,033728;3,158103;3,21327;3,454905;3,493227;3,793926;2,788403;2,872809;2,644833;2,757329;3,093702;3,363731;3,193263;3,376798;3,36495;3,146732;3,394603;2,908181;3,393186;3,190314;2,908165;3,265242;3,348171;3,401994;3,285017;2,926572;3,127627;3,544455;3,446331;3,449119;2,994953;3,657875;3,636261;3,214858;3,502507;3,350429;3,189034;3,027402;3,195982;3,425096;3,306427;3,402153;3,01656;2,943233;3,23514;2,967588;3,512367;3,476447;3,038234;2,969799;3,832628;3,149329;3,632703;3,8113;3,109774;3,501432;3,545835;3,810096;3,696897;3,658388;3,185247;3,351084;3,721824;3,396891;3,778828;3,433423;3,545206;3,646604;3,295389;3,492042;3,501137;3,243967;3,237161;3,107286;3,162716;3,458479;3,277565;3,777647;2,958867;3,739911;3,215952;3,35403;3,652746;3,507273;3,838484;3,785785;3,593542;3,320623;3,349186;3,085537;3,607677;3,299847;3,318779;3,435009;3,084283;3,592961;3,718699;3,425942;3,172418;3,290573;3,528394;3,518565;3,582894;3,825241;3,371014;3,202312;3,32186;3,190371;3,659618;3,549623;3,70579;3,589581;3,147587;3,413188;3,668639;3,632086;3,134341;3,763748;3,668328;3,300602;3,170374;3,02061;2,934409;3,308544;3,838307;3,098028;3,237408;2,961574;3,359545;3,022171;3,494822;3,274489;3,010948;2,997966;2,861669;3,421238;2,890383;3,571647;3,234412;3,354297;3,846376;2,870282;3,03565;3,278158;2,84714;2,989762;3,064291;3,435286;3,014463;2,832614;3,484777;
206,000;2,59266;2,914031;3,023355;2,812941;3,019913;2,985021;3,14764;3,351106;2,958604;2,745621;2,718058;2,696591;2,814149;2,817862;2,849422;2,935766;3,339637;2,956375;3,527088;2,750615;2,686282;2,797344;3,27126;2,6589;2,809707;3,356343;2,854136;2,825352;3,297796;2,902613;3,029682;3,338047;2,928915;3,124269;3,029861;2,863672;3,101215;3,525006;2,591946;2,998136;2,829229;3,082069;2,658114;2,943686;2,706608;3,437669;3,614789;2,963266;2,763977;3,264009;3,014222;2,92747;3,385473;3,121068;3,354599;3,224318;3,052209;3,512075;3,582167;3,375226;3,765531;3,083917;2,996279;3,281645;3,564596;3,40034;3,545576;3,579491;2,973596;3,371273;3,294278;3,42339;3,268201;3,750896;3,776109;3,348971;3,167695;2,972323;3,401626;3,54936;3,387614;3,695679;3,286399;3,036112;3,150849;3,718954;3,247668;3,526086;3,343608;3,063949;3,120303;2,944064;3,368152;3,225396;3,274885;3,111073;3,231392;3,53324;3,169776;3,006272;3,333049;3,328422;3,222908;3,261709;2,985686;3,323084;3,547735;3,823534;3,25809;3,088737;3,259459;3,516994;3,079998;2,982117;3,473258;3,358176;3,086746;3,248242;3,302906;3,688656;3,182048;3,314084;3,123523;3,636495;3,198541;3,771642;3,31274;3,616879;3,253421;3,382323;3,175896;3,188773;3,357584;3,776958;3,200562;3,463167;3,064717;3,348355;2,938543;3,665777;3,336153;3,612044;3,312359;3,465277;3,307411;3,484446;3,129885;3,025001;3,420029;2,960685;3,399946;3,250741;2,990666;
207,000;3,197127;3,105507;3,086417;3,157091;3,180371;2,755973;2,57715;3,027419;3,228318;3,382255;3,158854;2,969782;3,26054;3,353783;3,087254;3,241021;2,880507;2,746514;3,482482;2,981794;3,172958;3,037634;3,171655;3,059812;2,864591;3,351605;3,254933;3,143566;3,239495;3,2573;2,870449;3,7841;2,602142;2,884194;3,384063;3,297888;2,892997;2,978934;3,240432;3,053895;3,140366;3,264186;2,917739;3,104892;2,8717;3,29794;3,217805;2,944573;2,752403;2,729822;2,959863;2,946352;3,195823;3,058856;3,139825;3,013211;3,469418;2,913002;3,105456;2,872656;3,086133;2,821311;3,055063;3,395128;3,046803;2,796806;3,045498;3,213461;2,890979;3,017089;3,120433;3,29131;3,042602;3,548606;3,438689;3,262853;2,647749;3,542146;3,616603;3,060468;3,533404;3,372445;3,209747;2,747032;3,081848;3,46968;3,14551;3,135955;3,190929;2,787061;2,901854;2,973577;2,750555;3,426698;3,172245;2,880033;2,888289;3,251977;2,999553;3,042531;3,26391;2,964382;3,062255;3,171793;2,751871;3,10209;3,389946;3,233761;3,528944;2,859084;3,000116;3,387962;2,765418;2,791296;2,983642;2,713555;2,785939;3,034011;3,194295;3,374803;3,328612;3,029048;3,031191;3,274725;3,151734;3,374939;3,134362;3,296708;2,933895;3,553166;3,022595;3,098112;2,904899;3,386824;2,815664;3,128557;2,864187;3,283394;2,985686;3,683969;2,968631;3,110313;3,126903;3,23989;3,534095;3,186185;3,057071;2,93096;3,276713;2,84255;3,417045;2,965999;2,984438;
208,000;3,859868;3,124175;3,538126;3,506967;3,071004;3,123609;3,168451;3,55549;3,493352;3,350583;3,891728;3,599744;3,460156;3,768966;3,714249;3,894461;3,652941;3,321749;3,137838;3,725285;3,195725;3,413236;3,484392;3,433518;3,203996;3,506598;3,295347;3,420945;3,09914;3,867313;3,376437;3,476107;3,382134;3,078725;3,347948;3,67576;3,422245;3,580917;3,611577;3,388566;3,16469;3,204718;3,392316;3,194626;2,757177;3,084736;3,360862;3,193882;3,04669;3,301144;3,05332;3,052218;3,053066;2,722261;3,554464;3,088798;3,656051;3,085849;3,16751;3,242726;3,276955;3,164982;3,112718;3,417592;3,219723;2,994885;2,794642;2,937803;3,554903;3,104493;3,09826;2,938271;2,74344;3,159492;3,094803;2,762364;3,086032;3,386474;3,199992;3,455796;2,989963;3,096654;2,911761;3,236812;3,018665;2,992286;3,307924;2,79498;2,970734;2,88448;2,884465;2,890985;2,890396;2,946662;2,83605;3,123989;3,201542;2,639913;3,39218;2,73643;2,770087;3,0014;3,209731;3,920371;2,842518;3,168998;2,795404;3,025916;3,16534;2,771489;3,755513;2,851771;2,823688;3,437529;3,384163;2,798184;2,901274;2,980376;2,699262;3,093747;3,201288;3,192519;2,854322;2,770042;3,043392;2,975754;3,007727;2,674007;2,917292;2,885939;2,847399;2,66959;2,995672;2,905842;2,733825;2,885252;2,764635;2,655978;2,576781;3,642233;2,957888;2,819202;3,040257;2,921805;3,077381;2,857763;2,634851;2,806608;2,783459;2,738713;2,793003;2,620029;2,800916;
209,000;3,349574;3,338975;3,094289;2,976796;2,805114;3,498621;3,183959;3,494685;3,085345;2,891082;3,212615;3,276918;2,7295;3,677907;3,178524;3,118032;3,162801;3,106758;2,956731;3,232385;2,627623;3,096383;3,30305;2,959569;2,865526;2,785616;2,819837;2,873108;2,990043;3,254636;3,303747;2,984967;3,352187;2,838098;2,667862;3,085928;3,287399;3,017746;2,817438;3,208182;3,492199;2,862731;3,280544;2,75457;2,739061;2,842352;3,295269;2,924552;2,781706;3,266052;2,794108;3,115855;2,569714;2,81076;2,882979;2,577173;3,002768;3,01933;2,902971;3,118392;3,258323;2,940087;2,949369;3,380892;3,054511;2,77156;2,594396;2,715525;3,205976;2,841331;2,936677;2,927797;2,739671;2,704086;2,89239;2,831733;2,893718;2,852979;3,086854;3,234997;2,740103;2,829678;2,728198;2,907692;3,180238;2,606856;2,996469;2,743425;2,721002;2,627652;2,730517;2,806867;2,699343;2,842655;2,670905;2,965089;2,933333;2,816451;2,712491;2,879618;2,784421;2,917991;2,683686;3,07561;2,785226;2,821965;2,576722;2,764109;2,761425;2,55444;3,10631;2,640447;2,58003;3,321109;3,175621;2,745237;2,761518;2,832104;2,838492;2,863424;2,701284;2,857732;2,691537;2,906068;3,210403;2,825097;2,661742;2,646338;2,928412;2,678477;2,566488;2,62806;2,639967;2,700682;2,652625;3,034961;2,719302;2,545554;2,633286;2,860913;2,793335;2,680483;2,496837;2,853627;2,825291;2,932368;2,718572;2,624321;2,642157;2,685637;2,712114;2,745251;2,613658;
210,000;3,603986;3,607988;3,190494;3,40026;3,09867;3,825818;3,598423;3,155182;3,521854;3,428099;3,162665;2,843625;3,054872;3,817971;3,024277;2,97122;3,408913;3,267878;3,271693;3,213146;3,06289;3,540561;3,435495;3,291413;3,306975;2,888268;3,382419;3,14142;3,456355;3,247064;2,927729;3,504143;2,931565;2,932332;3,239809;3,310083;3,000382;3,232458;3,422811;3,349418;3,233926;3,100132;2,960998;3,280345;3,238571;2,717425;3,035571;3,332304;3,287882;3,61606;3,188213;2,690187;3,085161;3,460609;3,370234;3,293065;3,013669;2,952859;3,101628;2,644732;2,737221;3,286642;3,090954;2,775282;2,683302;2,745967;2,576855;3,047649;3,07709;3,351162;2,560087;2,968723;2,72615;2,692861;3,371972;3,053526;2,784706;3,223836;3,193981;3,050032;2,887442;2,551226;2,879789;3,359865;3,036743;3,099293;2,84978;2,873156;3,273415;2,893096;2,81777;2,710144;2,855239;2,602214;2,928135;2,854925;2,910731;2,845734;2,868459;2,823097;2,805728;2,756769;2,755645;3,014132;3,009559;3,142052;2,874118;2,776844;3,288186;3,112843;3,373367;2,80064;3,271939;3,084301;2,868489;2,847082;2,762321;3,065013;2,868364;2,795465;2,764241;3,314942;2,601891;2,867906;3,118008;2,881027;2,885382;2,772648;2,777857;2,819848;3,320549;2,520019;3,267964;2,707345;2,53934;2,908926;2,671112;3,073752;2,776257;2,507789;2,97576;3,398044;2,73028;2,884867;2,869973;3,058347;2,566076;2,702428;3,076347;2,737245;2,738904;2,879803;2,798091;
211,000;3,237947;2,820557;3,878132;3,091476;2,957694;3,413391;3,39111;3,00831;3,203663;3,014168;3,526793;2,988232;2,820382;3,2996;3,185403;3,387371;3,263892;3,061113;3,216304;3,244925;3,090887;3,100873;3,434299;3,732673;3,091137;3,08281;3,273552;3,416291;3,656697;3,286408;2,817935;3,444361;2,963003;3,530484;3,30671;3,111326;3,344326;3,451359;3,368766;3,083788;2,762552;3,321263;3,18069;3,364305;3,153425;3,23256;3,111744;3,709886;3,940503;3,230617;3,255896;3,461692;3,519283;3,832163;3,270111;3,877166;3,432878;3,696752;3,46254;3,567083;3,371229;3,941895;3,576744;3,171299;3,465872;3,138115;3,185148;3,381321;3,558216;3,89811;3,481019;3,52335;3,61129;3,261579;3,936083;3,172582;3,570626;3,561172;3,321056;3,702652;3,130176;2,992898;3,432243;3,618035;3,563549;3,520295;3,213707;3,348739;3,931143;3,330969;3,133235;3,556285;3,259513;3,474366;3,656743;3,485225;3,705088;2,994494;3,704844;3,512661;3,223156;3,315153;3,166619;3,748865;3,297082;3,665693;3,286095;3,427372;3,687284;3,335374;3,331238;3,225687;3,711193;3,79805;2,990574;3,336205;3,190086;3,157687;3,52826;3,361038;3,244359;3,559618;3,294303;3,560003;3,053728;3,624958;3,224137;3,583169;3,161968;3,573112;3,447013;3,5009;3,920753;3,557561;3,503962;3,734494;2,929977;3,363467;3,233591;3,057899;3,355597;3,598793;3,064304;3,161104;3,565445;3,775661;3,254679;3,274323;3,352399;3,089541;3,513031;3,00964;3,257083;
212,000;3,361364;3,47198;3,549806;3,384285;2,873365;3,355749;3,192285;3,468603;3,086951;3,192888;3,229239;3,312064;3,328928;3,49863;3,477196;3,670726;3,411397;3,408973;3,549658;3,500356;3,122741;3,393333;3,197469;2,94859;3,134624;2,999904;3,383826;3,149466;3,197274;3,234336;3,372621;3,558264;3,278771;2,889713;3,607421;3,057861;3,112584;2,919132;3,112275;3,173224;3,496851;2,729222;3,778512;2,946851;3,32478;2,752633;2,754431;3,04503;3,092668;3,376944;3,460195;3,380188;3,331325;3,443512;3,411443;3,449854;3,377648;3,215419;3,670063;3,088134;3,248756;3,093614;3,022252;3,108963;3,83028;2,971721;3,005916;3,610226;3,146842;3,20779;3,424582;2,887023;3,189096;3,389212;2,973984;2,982727;3,750427;2,930191;3,009055;3,727121;3,084208;3,675037;3,029234;3,558226;3,131948;3,3562;3,500826;3,216045;3,110731;2,83153;3,162708;3,270819;3,284024;3,412045;3,494949;3,194881;3,193259;3,414222;3,250572;3,350937;2,707314;3,258528;3,110587;3,453168;2,787215;3,784032;3,081402;3,241491;3,186738;2,648551;3,430395;3,202659;3,107196;3,127602;2,756393;3,321474;3,193993;3,534674;3,250637;3,261122;2,915828;3,115242;3,113602;3,313713;2,840641;3,298298;3,116131;3,275412;3,626239;3,289861;2,761094;3,15084;3,229557;3,227563;3,324171;3,050178;3,028659;2,914991;2,918985;2,952377;3,024597;2,798861;2,953177;3,30378;3,617127;3,225399;3,042528;3,539466;2,974156;3,248211;3,438384;3,040061;3,060554;
213,000;3,909225;3,389008;3,180045;3,934149;3,155674;3,353248;3,129658;3,849946;3,765731;3,373376;3,082616;3,364475;3,881076;3,638738;3,872455;3,484354;3,565489;3,640518;3,412002;3,661727;3,240244;3,359314;3,805393;3,332687;3,009935;3,650113;3,712724;3,689754;3,707527;3,765342;3,820734;3,504222;3,307672;3,447614;3,387712;3,416393;3,409759;3,67561;3,235793;3,569739;3,335051;3,097085;3,100123;2,96306;3,366409;3,194453;2,974579;3,530419;3,561303;3,858992;3,894702;2,86335;3,071341;3,053188;3,561172;3,760769;3,738382;3,143257;3,396449;3,457057;3,157781;3,555488;3,119574;3,642461;3,456078;3,228354;3,079237;3,854625;3,069425;2,932177;2,984158;3,468258;3,095181;3,047836;3,045348;2,826962;3,810585;2,933729;3,60005;3,797773;2,945036;3,333052;2,961456;3,86918;3,484769;3,75815;3,278295;3,379704;2,878912;3,009906;2,947421;3,342609;3,082751;3,060396;3,763682;2,87155;2,927812;3,058409;2,907487;2,932707;3,473166;3,163557;3,195083;3,117686;3,102064;3,475814;2,817572;3,704808;3,145621;3,535511;3,654165;3,003918;3,600942;3,534983;3,209826;3,383848;3,104578;3,551903;3,525881;3,684757;3,544747;3,149686;2,905828;3,124516;2,9947;3,570465;3,062314;2,935212;3,426031;3,203238;2,94733;2,700624;3,613667;2,89849;3,092003;3,240014;2,833579;3,00087;3,025865;3,112278;3,068199;3,291771;2,785385;3,51225;3,163938;2,985775;2,859318;2,979204;2,954202;3,081056;2,870494;3,228925;3,364526;
214,000;3,114818;3,244248;2,853527;2,949717;3,652013;3,153261;3,557793;3,354891;3,366401;3,304976;2,844674;3,171688;3,358664;3,108831;3,174423;2,96583;2,855045;3,244181;2,943014;2,976571;2,974544;3,518687;2,98864;2,851784;3,499296;3,144053;2,860317;3,105247;2,981782;3,131215;3,693009;3,044959;2,907228;3,33017;3,089712;3,440134;2,947892;3,084808;2,998574;2,98101;3,521461;3,114381;2,648105;3,6275;2,539934;3,198399;3,401371;3,468014;2,977141;3,414746;3,133735;3,2303;2,842799;2,839705;2,891558;2,924385;3,082297;2,951213;2,883479;3,107226;2,865349;2,98994;3,141335;3,042519;2,942676;2,809204;2,80829;3,164564;2,747048;2,80911;2,807213;3,169271;3,099802;2,923831;3,01204;2,901426;3,21468;2,78325;3,055046;3,315243;2,586894;2,75885;2,859781;3,094763;3,076078;3,063386;2,838793;2,972453;2,803434;2,807496;2,763947;2,838853;2,853506;2,72189;2,836856;2,643389;2,661587;2,764195;2,858991;2,851739;3,097876;2,825283;3,082596;3,293695;3,00808;2,846309;2,603107;2,924569;2,981513;2,959399;3,110312;2,614254;3,261883;3,074368;2,944008;3,253878;2,747537;2,74053;3,196837;3,022384;3,049878;3,099665;2,850513;3,224773;3,313302;3,190454;2,776308;3,070252;2,807432;2,821367;2,686832;2,669595;3,054563;2,720752;2,783176;2,912918;2,741013;2,925703;2,844135;2,648063;2,64674;2,869076;2,672411;3,09812;2,838867;2,824751;2,839984;2,822196;2,636618;2,83315;2,83483;2,685915;2,947964;
215,000;2,919127;3,672155;2,951536;3,118627;3,379498;3,095385;3,585701;3,373682;3,390549;3,692639;3,099748;3,633935;3,33008;3,030805;2,945642;3,171763;3,459055;3,376874;2,996964;3,10235;3,502638;3,491332;3,493359;3,350883;3,554548;3,437715;3,476961;2,982935;3,429496;3,013757;3,793617;3,596046;3,058448;3,475513;3,686093;3,389582;3,050925;3,127059;3,319005;3,541197;3,553157;2,778359;3,601888;3,097671;3,384549;2,706934;3,164922;3,139515;3,415574;3,030413;3,552653;2,909869;3,212724;3,574927;3,549903;3,327301;2,765771;2,78984;3,051525;2,771074;3,507739;3,12834;3,011564;3,415592;3,342759;3,39011;3,104729;3,471462;3,475469;3,040032;3,232684;3,108476;3,28925;3,513449;3,118021;3,318777;3,155433;2,916348;2,847808;3,061626;3,499528;2,80915;3,487941;2,813686;2,696186;3,446856;3,510224;2,706455;2,634495;3,223811;3,116611;3,169331;3,488381;2,965288;3,420246;3,532888;3,473966;2,930123;2,740194;2,766849;3,235952;3,461661;3,21144;3,712478;2,790804;2,776445;3,245926;3,364844;2,785893;3,358117;3,045457;2,691362;2,727056;3,385956;3,001678;3,039124;2,953224;3,10084;2,882458;3,471217;3,199111;3,320098;3,023335;2,976093;2,798939;2,909411;2,873589;2,962665;3,517551;3,368899;2,721663;3,117842;3,072886;2,795615;2,835938;3,483799;2,72849;2,946589;2,752574;2,853781;3,441339;2,661334;2,663837;2,906273;2,775103;2,811769;2,899064;2,823171;2,802766;2,679033;2,792587;3,076439;2,836237;
216,000;3,64367;3,72649;3,622517;3,729127;3,369775;3,295332;3,182087;3,253487;3,056791;3,412996;3,372025;3,476932;3,479738;2,92129;3,627632;3,122334;3,810014;3,396527;3,117931;3,297656;3,816009;2,855968;3,162429;3,830139;3,416806;3,774486;3,512085;3,712611;3,424726;3,686121;3,292453;3,480516;3,699656;3,812135;3,165401;3,629198;3,368942;3,760433;3,383696;3,2888;3,414912;3,491538;3,078317;3,572275;3,478385;3,496088;2,893664;3,62618;3,38782;3,68081;3,2351;2,851062;3,751597;3,319285;3,376634;3,864268;3,339442;3,020581;3,155399;3,585784;3,493394;3,388069;3,54164;3,588994;2,967437;3,803762;2,960593;3,78689;3,432546;3,632408;3,478877;3,025379;3,338832;3,81931;3,147094;3,460567;3,09512;2,874612;3,160473;3,226613;3,224958;3,36218;3,573397;3,626237;3,559625;3,561992;3,445862;3,342813;3,045135;3,167134;3,2983;3,198431;3,822957;3,114889;3,190674;3,188754;3,260174;2,872887;3,510684;3,637127;2,971633;3,590128;2,910155;3,34407;3,515841;3,072535;3,176714;3,611021;3,333163;3,601059;3,330279;2,733292;3,19238;3,787282;3,084755;3,532478;3,252373;2,982628;3,161914;3,282634;3,152725;3,476453;3,082134;3,357609;3,132839;3,613342;3,708889;3,355704;3,440205;3,868992;3,122573;2,928821;2,987663;3,590773;2,852509;3,125599;3,194402;2,722587;3,075639;2,849586;3,358274;2,939559;3,23929;3,398335;3,281534;2,835015;3,224864;2,987937;3,046219;3,576769;3,313585;2,952807;2,911061;
